@RELATION feature_costs_proteus_2014
@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp NUMERIC
@ATTRIBUTE direct NUMERIC
@ATTRIBUTE directorder NUMERIC
@ATTRIBUTE support NUMERIC
@DATA
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-1.xml,1,1.735,5.897,63.974,115.857
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-2.xml,1,1.764,5.909,64.221,116.367
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-3.xml,1,1.705,5.881,65.238,111.046
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-5.xml,1,1.746,6.061,64.221,117.617
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-6.xml,1,1.728,6.015,64.302,123.5
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-4.xml,1,1.756,5.875,64.076,114.247
patt/hos/ash331GPIA-4.xml,1,0.342,1.999,2.056,9.857
patt/hos/ash331GPIA-3.xml,1,0.322,1.333,1.371,3.437
patt/hos/abb313GPIA-8.xml,1,2.766,71.624,71.914,75.764
patt/hos/ash608GPIA-4.xml,1,0.396,3.618,3.685,19.068
patt/hos/abb313GPIA-9.xml,1,2.765,72.134,72.969,77.492
patt/hos/will199GPIA-6.xml,1,0.574,16.112,16.017,62.069
patt/hos/abb313GPIA-7.xml,1,2.783,70.821,71.155,74.025
patt/hos/abb313GPIA-10.xml,1,1.479,72.706,73.04,79.184
patt/hos/abb313GPIA-5.xml,1,1.361,69.987,70.102,71.495
patt/hos/ash958GPIA-3.xml,1,0.5,3.804,3.727,10.274
patt/hos/will199GPIA-5.xml,1,0.503,12.08,10.708,61.472
patt/hos/ash958GPIA-4.xml,1,0.49,5.892,5.855,30.352
patt/hos/will199GPIA-7.xml,1,0.404,22.039,22.211,61.857
patt/hos/ash608GPIA-3.xml,1,0.389,2.462,2.371,6.356
patt/register/mulsol/mulsol-i-2-31.xml,1,0.272,61.925,62.002,69.626
patt/register/mulsol/mulsol-i-4-28.xml,1,0.293,1.377,61.747,67.746
patt/register/mulsol/mulsol-i-3-30.xml,1,0.301,61.839,61.781,1.386
patt/register/mulsol/mulsol-i-2-10.xml,1,0.298,60.967,61.002,61.338
patt/register/mulsol/mulsol-i-5-20.xml,1,0.287,61.356,61.295,63.365
patt/register/mulsol/mulsol-i-3-15.xml,1,0.318,61.152,61.219,62.551
patt/register/mulsol/mulsol-i-2-25.xml,1,0.316,61.523,61.689,65.982
patt/register/mulsol/mulsol-i-1-05.xml,1,0.289,39.92,53.486,60.857
patt/register/mulsol/mulsol-i-1-25.xml,1,0.311,61.544,61.654,66.056
patt/register/mulsol/mulsol-i-3-05.xml,1,0.31,43.706,43.636,60.847
patt/register/mulsol/mulsol-i-1-15.xml,1,0.318,61.07,61.082,62.153
patt/register/mulsol/mulsol-i-2-15.xml,1,0.302,61.13,61.103,62.476
patt/register/mulsol/mulsol-i-4-10.xml,1,0.295,60.899,60.969,61.359
patt/register/mulsol/mulsol-i-5-10.xml,1,0.302,60.964,60.982,61.458
patt/register/mulsol/mulsol-i-5-05.xml,1,0.329,45.186,45.139,60.886
patt/register/mulsol/mulsol-i-2-20.xml,1,0.313,61.515,61.676,63.823
patt/register/mulsol/mulsol-i-1-40.xml,1,0.367,62.546,62.444,72.555
patt/register/mulsol/mulsol-i-5-29.xml,1,0.291,61.783,61.936,68.899
patt/register/mulsol/mulsol-i-2-05.xml,1,0.272,57.646,42.368,60.889
patt/register/mulsol/mulsol-i-3-25.xml,1,0.36,61.466,61.585,66.636
patt/register/mulsol/mulsol-i-4-20.xml,1,0.294,61.468,61.37,63.869
patt/register/mulsol/mulsol-i-1-30.xml,1,0.286,62.449,61.826,66.601
patt/register/mulsol/mulsol-i-1-47.xml,1,0.279,63.738,63.494,88.864
patt/register/mulsol/mulsol-i-3-31.xml,1,0.323,62.843,62.513,70.374
patt/register/mulsol/mulsol-i-5-25.xml,1,0.282,61.549,61.671,66.061
patt/register/mulsol/mulsol-i-5-31.xml,1,0.375,62.262,61.904,67.303
patt/register/mulsol/mulsol-i-1-45.xml,1,0.321,62.818,63.463,75.1
patt/register/mulsol/mulsol-i-2-30.xml,1,0.302,61.852,61.865,73.56
patt/register/mulsol/mulsol-i-2-28.xml,1,0.357,61.697,61.728,67.142
patt/register/mulsol/mulsol-i-3-20.xml,1,0.3,61.394,61.293,63.175
patt/register/mulsol/mulsol-i-4-05.xml,1,0.306,44.604,44.345,60.871
patt/register/mulsol/mulsol-i-4-31.xml,1,0.312,62.98,63.697,69.447
patt/register/mulsol/mulsol-i-4-25.xml,1,0.303,61.565,62.001,65.228
patt/register/mulsol/mulsol-i-1-10.xml,1,0.311,60.908,60.936,61.876
patt/register/mulsol/mulsol-i-1-35.xml,1,0.312,62.278,62.357,69.521
patt/register/mulsol/mulsol-i-5-15.xml,1,0.324,61.065,61.245,62.312
patt/register/mulsol/mulsol-i-1-48.xml,1,0.334,63.1,64.369,80.668
patt/register/mulsol/mulsol-i-5-30.xml,1,0.315,61.845,62.614,70.606
patt/register/mulsol/mulsol-i-1-20.xml,1,0.358,61.308,61.43,63.362
patt/register/mulsol/mulsol-i-2-29.xml,1,0.272,61.764,61.737,71.374
patt/register/mulsol/mulsol-i-1-46.xml,1,0.311,64.537,62.778,80.744
patt/register/mulsol/mulsol-i-1-49.xml,1,0.312,63.108,63.026,84.964
patt/register/mulsol/mulsol-i-3-10.xml,1,0.316,60.896,60.97,61.401
patt/register/mulsol/mulsol-i-4-15.xml,1,0.326,61.093,61.308,62.153
patt/register/mulsol/mulsol-i-4-29.xml,1,0.303,61.802,62.033,73.105
patt/register/mulsol/mulsol-i-4-30.xml,1,0.324,62.462,61.843,69.542
patt/register/mulsol/mulsol-i-5-28.xml,1,0.376,61.738,61.704,65.95
patt/register/mulsol/mulsol-i-3-28.xml,1,0.304,61.683,61.775,67.989
patt/register/mulsol/mulsol-i-3-29.xml,1,0.314,61.747,61.851,68.077
patt/register/zeroin/zeroin-i-3-28.xml,1,0.276,61.801,61.52,65.901
patt/register/zeroin/zeroin-i-2-20.xml,1,0.308,61.219,61.655,63.601
patt/register/zeroin/zeroin-i-1-46.xml,1,0.313,62.989,64.012,75.696
patt/register/zeroin/zeroin-i-1-05.xml,1,0.339,60.788,60.848,60.89
patt/register/zeroin/zeroin-i-3-20.xml,1,0.282,61.537,61.238,63.604
patt/register/zeroin/zeroin-i-1-48.xml,1,0.349,63.274,65.404,77.278
patt/register/zeroin/zeroin-i-1-49.xml,1,0.287,63.178,63.66,81.186
patt/register/zeroin/zeroin-i-1-30.xml,1,0.282,62.138,62.042,67.689
patt/register/zeroin/zeroin-i-3-30.xml,1,0.302,61.657,62.951,69.297
patt/register/zeroin/zeroin-i-1-40.xml,1,0.368,62.543,63.867,75.591
patt/register/zeroin/zeroin-i-2-05.xml,1,0.293,49.277,49.33,61.056
patt/register/zeroin/zeroin-i-2-27.xml,1,0.258,62.918,63.219,66.587
patt/register/zeroin/zeroin-i-2-25.xml,1,0.306,63.142,61.492,66.263
patt/register/zeroin/zeroin-i-3-15.xml,1,0.281,61.03,61.018,61.885
patt/register/zeroin/zeroin-i-1-25.xml,1,0.309,61.57,61.664,65.544
patt/register/zeroin/zeroin-i-1-20.xml,1,0.318,61.357,61.562,63.244
patt/register/zeroin/zeroin-i-2-10.xml,1,0.304,60.83,60.863,61.392
patt/register/zeroin/zeroin-i-3-05.xml,1,0.308,49.32,49.162,60.825
patt/register/zeroin/zeroin-i-2-30.xml,1,0.314,62.176,62.748,69.006
patt/register/zeroin/zeroin-i-1-47.xml,1,0.319,63.657,62.954,80.183
patt/register/zeroin/zeroin-i-3-10.xml,1,0.29,60.886,60.849,61.399
patt/register/zeroin/zeroin-i-1-35.xml,1,0.308,62.84,62.38,71.166
patt/register/zeroin/zeroin-i-3-27.xml,1,0.293,61.513,61.867,66.543
patt/register/zeroin/zeroin-i-2-15.xml,1,0.305,60.958,61.063,62.074
patt/register/zeroin/zeroin-i-2-28.xml,1,0.272,62.918,61.943,65.859
patt/register/zeroin/zeroin-i-3-25.xml,1,0.309,61.577,61.596,66.002
patt/register/zeroin/zeroin-i-2-29.xml,1,0.319,64.199,62.852,70.368
patt/register/zeroin/zeroin-i-3-29.xml,1,0.3,63.029,61.784,68.092
patt/register/zeroin/zeroin-i-1-15.xml,1,0.316,61.132,61.108,62.159
patt/register/zeroin/zeroin-i-1-45.xml,1,0.311,63.02,63.663,85.665
patt/register/zeroin/zeroin-i-1-10.xml,1,0.317,60.995,61.233,61.369
patt/register/fpsol/fpsol2-i-1-50.xml,1,0.431,69.341,69.543,125.601
patt/register/fpsol/fpsol2-i-2-30.xml,1,0.413,63.963,64.302,87.396
patt/register/fpsol/fpsol2-i-2-20.xml,1,0.365,63.049,63.296,70.441
patt/register/fpsol/fpsol2-i-1-05.xml,1,0.433,61.987,61.943,62.132
patt/register/fpsol/fpsol2-i-2-27.xml,1,0.401,63.525,63.746,80.879
patt/register/fpsol/fpsol2-i-1-40.xml,1,0.421,67.783,67.353,96.16
patt/register/fpsol/fpsol2-i-2-10.xml,1,0.388,61.776,61.855,63.441
patt/register/fpsol/fpsol2-i-1-55.xml,1,0.41,70.635,70.755,160.195
patt/register/fpsol/fpsol2-i-3-26.xml,1,0.384,63.67,63.562,74.741
patt/register/fpsol/fpsol2-i-3-25.xml,1,0.439,63.312,63.812,78.226
patt/register/fpsol/fpsol2-i-2-26.xml,1,0.437,64.804,63.56,79.794
patt/register/fpsol/fpsol2-i-3-30.xml,1,0.478,64.0,64.199,87.41
patt/register/fpsol/fpsol2-i-1-61.xml,1,0.422,72.322,74.223,210.773
patt/register/fpsol/fpsol2-i-2-25.xml,1,0.347,64.663,63.429,87.328
patt/register/fpsol/fpsol2-i-2-28.xml,1,0.442,63.854,63.864,72.764
patt/register/fpsol/fpsol2-i-1-10.xml,1,0.511,63.012,62.527,63.642
patt/register/fpsol/fpsol2-i-1-60.xml,1,0.446,75.994,72.51,269.707
patt/register/fpsol/fpsol2-i-2-05.xml,1,0.347,61.637,61.503,61.874
patt/register/fpsol/fpsol2-i-1-15.xml,1,0.411,62.906,64.014,68.078
patt/register/fpsol/fpsol2-i-2-15.xml,1,0.358,62.514,62.659,65.922
patt/register/fpsol/fpsol2-i-3-27.xml,1,0.437,63.541,63.74,80.789
patt/register/fpsol/fpsol2-i-1-20.xml,1,0.431,64.138,65.462,71.076
patt/register/fpsol/fpsol2-i-2-29.xml,1,0.398,63.848,65.059,78.937
patt/register/fpsol/fpsol2-i-3-28.xml,1,0.461,63.864,63.863,72.75
patt/register/fpsol/fpsol2-i-1-63.xml,1,0.427,72.85,80.506,229.762
patt/register/fpsol/fpsol2-i-3-29.xml,1,0.371,63.812,64.842,78.861
patt/register/fpsol/fpsol2-i-1-35.xml,1,0.405,66.226,66.505,112.8
patt/register/fpsol/fpsol2-i-1-65.xml,1,0.453,73.344,74.291,259.623
patt/register/fpsol/fpsol2-i-3-10.xml,1,0.381,61.915,62.119,63.259
patt/register/fpsol/fpsol2-i-1-30.xml,1,0.427,65.143,65.648,79.57
patt/register/fpsol/fpsol2-i-1-25.xml,1,0.423,64.285,66.025,75.424
patt/register/fpsol/fpsol2-i-1-64.xml,1,0.401,74.631,74.352,188.147
patt/register/fpsol/fpsol2-i-1-45.xml,1,0.43,68.231,69.232,126.248
patt/register/fpsol/fpsol2-i-3-05.xml,1,0.391,61.512,61.521,61.793
patt/register/fpsol/fpsol2-i-1-62.xml,1,0.413,72.549,78.385,292.58
patt/register/fpsol/fpsol2-i-3-20.xml,1,0.383,63.389,63.342,70.411
patt/register/fpsol/fpsol2-i-3-15.xml,1,0.335,62.17,63.831,66.011
patt/register/inithx/inithx-i-1-10.xml,1,0.543,63.636,63.758,67.495
patt/register/inithx/inithx-i-3-30.xml,1,0.46,66.577,72.626,99.642
patt/register/inithx/inithx-i-1-52.xml,1,0.509,77.08,111.649,201.435
patt/register/inithx/inithx-i-1-51.xml,1,0.549,76.32,77.506,190.274
patt/register/inithx/inithx-i-1-30.xml,1,0.526,81.797,69.324,96.205
patt/register/inithx/inithx-i-2-05.xml,1,0.436,62.28,62.323,62.701
patt/register/inithx/inithx-i-3-15.xml,1,0.502,63.431,64.66,69.447
patt/register/inithx/inithx-i-1-53.xml,1,0.543,77.284,114.18,213.059
patt/register/inithx/inithx-i-1-45.xml,1,0.55,73.976,83.65,138.219
patt/register/inithx/inithx-i-3-10.xml,1,0.464,62.807,62.934,66.161
patt/register/inithx/inithx-i-2-30.xml,1,0.489,66.594,72.289,132.433
patt/register/inithx/inithx-i-3-25.xml,1,0.482,72.26,68.194,92.436
patt/register/inithx/inithx-i-1-40.xml,1,0.55,72.437,72.891,205.193
patt/register/inithx/inithx-i-1-54.xml,1,0.613,77.87,79.046,223.293
patt/register/inithx/inithx-i-3-31.xml,1,0.526,66.787,67.615,108.373
patt/register/inithx/inithx-i-2-31.xml,1,0.524,66.802,67.422,107.931
patt/register/inithx/inithx-i-3-05.xml,1,0.481,62.243,62.36,62.555
patt/register/inithx/inithx-i-2-15.xml,1,0.495,63.542,64.862,69.177
patt/register/inithx/inithx-i-1-05.xml,1,0.548,62.981,63.009,63.372
patt/register/inithx/inithx-i-1-20.xml,1,0.568,68.61,68.023,78.144
patt/register/inithx/inithx-i-1-50.xml,1,0.543,76.03,82.461,181.15
patt/register/inithx/inithx-i-3-20.xml,1,0.568,69.842,65.608,85.101
patt/register/inithx/inithx-i-2-28.xml,1,0.505,76.853,66.448,83.283
patt/register/inithx/inithx-i-2-20.xml,1,0.425,69.68,66.102,84.497
patt/register/inithx/inithx-i-1-15.xml,1,0.671,66.766,65.047,69.316
patt/register/inithx/inithx-i-1-35.xml,1,0.545,70.368,72.752,142.456
patt/register/inithx/inithx-i-1-25.xml,1,0.507,70.287,73.729,115.059
patt/register/inithx/inithx-i-2-29.xml,1,0.492,83.653,67.708,89.561
patt/register/inithx/inithx-i-3-29.xml,1,0.575,83.86,67.772,89.974
patt/register/inithx/inithx-i-3-28.xml,1,0.416,76.567,66.805,83.411
patt/register/inithx/inithx-i-2-25.xml,1,0.558,71.698,65.784,81.949
patt/register/inithx/inithx-i-2-10.xml,1,0.594,62.891,63.23,65.854
patt/sgb/miles/miles1000-25.xml,1,0.33,61.287,61.399,63.811
patt/sgb/miles/miles750-20.xml,1,0.281,60.805,61.062,61.862
patt/sgb/miles/miles750-30.xml,1,0.291,61.218,61.171,63.645
patt/sgb/miles/miles750-5.xml,1,0.292,9.322,9.335,60.572
patt/sgb/miles/miles750-31.xml,1,0.298,61.29,61.236,63.853
patt/sgb/miles/miles1500-20.xml,1,0.342,62.355,62.468,64.318
patt/sgb/miles/miles1500-73.xml,1,0.381,70.166,66.581,117.522
patt/sgb/miles/miles250-6.xml,1,0.275,0.476,0.462,2.414
patt/sgb/miles/miles1500-40.xml,1,0.341,63.261,64.065,76.08
patt/sgb/miles/miles500-19.xml,1,0.234,46.676,34.39,61.125
patt/sgb/miles/miles1000-38.xml,1,0.297,62.562,62.517,68.623
patt/sgb/miles/miles750-15.xml,1,0.281,60.701,60.691,61.279
patt/sgb/miles/miles500-20.xml,1,0.259,53.893,38.958,61.145
patt/sgb/miles/miles500-15.xml,1,0.286,26.277,28.588,60.822
patt/sgb/miles/miles1000-20.xml,1,0.312,61.166,61.085,62.779
patt/sgb/miles/miles1500-50.xml,1,0.346,64.177,65.227,84.257
patt/sgb/miles/miles1000-42.xml,1,1.752,62.186,62.168,70.451
patt/sgb/miles/miles500-18.xml,1,0.301,40.326,30.758,61.306
patt/sgb/miles/miles250-7.xml,1,0.249,0.55,0.531,4.265
patt/sgb/miles/miles1500-71.xml,1,0.35,66.619,67.353,132.709
patt/sgb/miles/miles750-25.xml,1,0.289,61.02,60.934,62.742
patt/sgb/miles/miles750-28.xml,1,0.305,61.117,61.112,63.193
patt/sgb/miles/miles1500-55.xml,1,0.391,67.385,66.519,102.131
patt/sgb/miles/miles1500-30.xml,1,0.343,62.369,62.382,69.116
patt/sgb/miles/miles500-10.xml,1,0.28,9.978,9.266,60.536
patt/sgb/miles/miles500-5.xml,1,0.29,2.174,2.885,27.408
patt/sgb/miles/miles1000-41.xml,1,0.309,62.597,62.342,69.969
patt/sgb/miles/miles750-29.xml,1,0.279,61.064,61.051,63.37
patt/sgb/miles/miles250-8.xml,1,0.285,0.673,0.583,7.192
patt/sgb/miles/miles1000-5.xml,1,0.312,28.252,28.316,60.975
patt/sgb/miles/miles1000-30.xml,1,0.302,61.537,61.511,65.5
patt/sgb/miles/miles1500-65.xml,1,0.325,68.958,68.192,104.609
patt/sgb/miles/miles1000-35.xml,1,0.306,61.815,61.847,67.719
patt/sgb/miles/miles1000-40.xml,1,0.3,62.116,62.352,73.236
patt/sgb/miles/miles750-10.xml,1,0.259,45.503,44.094,60.793
patt/sgb/miles/miles1000-15.xml,1,0.298,60.888,60.946,61.821
patt/sgb/miles/miles1500-72.xml,1,0.309,67.997,69.289,125.182
patt/sgb/miles/miles1500-10.xml,1,0.315,61.504,61.131,61.71
patt/sgb/miles/miles1000-10.xml,1,0.355,60.788,60.801,61.452
patt/sgb/miles/miles1000-39.xml,1,0.349,62.009,62.275,69.081
patt/sgb/miles/miles1500-70.xml,1,0.35,68.381,67.814,127.063
patt/sgb/miles/miles1500-60.xml,1,0.389,65.329,65.941,96.845
patt/sgb/queen/queen14-14-16.xml,1,1.764,61.567,61.224,62.374
patt/sgb/queen/queen13-13-13.xml,1,1.704,60.924,60.883,61.477
patt/sgb/queen/queen11-11-10.xml,1,0.292,37.218,26.028,60.808
patt/sgb/queen/queen8-12-12.xml,1,1.757,30.473,20.541,60.703
patt/sgb/queen/queen8-8-9.xml,1,1.703,4.065,3.881,60.385
patt/sgb/queen/queen12-12-11.xml,1,0.271,53.54,60.928,61.328
patt/sgb/queen/queen10-10-12.xml,1,1.745,25.868,30.893,60.966
patt/sgb/queen/queen10-10-9.xml,1,0.276,12.778,16.018,60.608
patt/sgb/queen/queen12-12-13.xml,1,1.67,60.73,60.979,61.232
patt/sgb/queen/queen11-11-12.xml,1,1.724,42.217,38.485,60.895
patt/sgb/queen/queen16-16-18.xml,1,1.84,61.922,61.932,64.42
patt/sgb/queen/queen14-14-14.xml,1,1.78,61.155,61.121,62.113
patt/sgb/queen/queen5-5-4.xml,1,0.256,0.276,0.298,0.567
patt/sgb/queen/queen13-13-12.xml,1,0.317,60.859,60.832,61.357
patt/sgb/queen/queen13-13-14.xml,1,1.775,60.882,60.937,61.658
patt/sgb/queen/queen8-12-11.xml,1,0.3,18.552,16.866,60.64
patt/sgb/queen/queen11-11-9.xml,1,0.288,27.527,20.089,60.679
patt/sgb/queen/queen12-12-14.xml,1,1.776,60.777,60.798,61.33
patt/sgb/queen/queen16-16-15.xml,1,0.362,61.677,61.663,63.197
patt/sgb/queen/queen13-13-11.xml,1,0.288,60.777,60.79,61.246
patt/sgb/queen/queen14-14-13.xml,1,0.306,61.377,61.079,61.803
patt/sgb/queen/queen14-14-15.xml,1,1.742,61.134,61.134,62.842
patt/sgb/queen/queen14-14-12.xml,1,0.279,61.052,61.053,62.194
patt/sgb/queen/queen10-10-10.xml,1,1.691,16.866,15.76,60.624
patt/sgb/queen/queen9-9-10.xml,1,1.722,9.918,9.167,60.506
patt/sgb/queen/queen15-15-17.xml,1,1.775,61.985,61.529,63.176
patt/sgb/queen/queen7-7-6.xml,1,0.254,0.988,1.022,11.261
patt/sgb/queen/queen8-8-8.xml,1,1.713,3.241,3.152,60.506
patt/sgb/queen/queen9-9-8.xml,1,0.266,7.776,5.666,60.491
patt/sgb/queen/queen13-13-10.xml,1,0.315,60.778,60.802,61.132
patt/sgb/queen/queen16-16-17.xml,1,1.86,61.769,61.857,63.877
patt/sgb/queen/queen6-6-6.xml,1,1.05,0.561,0.57,5.043
patt/sgb/queen/queen12-12-12.xml,1,1.754,60.741,60.924,61.165
patt/sgb/queen/queen15-15-13.xml,1,0.377,61.304,61.283,62.263
patt/sgb/queen/queen8-12-8.xml,1,0.287,8.718,8.541,60.537
patt/sgb/queen/queen15-15-15.xml,1,1.754,61.358,61.401,62.616
patt/sgb/queen/queen8-12-10.xml,1,0.278,14.842,13.928,60.59
patt/sgb/queen/queen11-11-8.xml,1,0.275,16.235,15.939,60.67
patt/sgb/queen/queen9-9-9.xml,1,1.712,9.807,6.969,60.498
patt/sgb/queen/queen7-7-7.xml,1,0.273,1.293,1.343,20.677
patt/sgb/queen/queen16-16-16.xml,1,1.756,62.385,61.708,63.501
patt/sgb/queen/queen15-15-14.xml,1,0.277,61.304,61.323,62.43
patt/sgb/queen/queen15-15-16.xml,1,1.754,61.464,61.879,63.015
patt/sgb/queen/queen16-16-14.xml,1,0.341,61.565,61.616,63.02
patt/sgb/queen/queen12-12-10.xml,1,0.27,57.512,41.142,60.935
patt/sgb/queen/queen5-5-5.xml,1,0.23,0.322,0.304,1.046
patt/sgb/queen/queen11-11-11.xml,1,1.706,34.235,31.696,60.856
patt/sgb/queen/queen6-6-7.xml,1,0.248,0.714,0.703,9.022
patt/sgb/queen/queen10-10-8.xml,1,0.255,10.094,9.789,60.721
patt/sgb/queen/queen10-10-11.xml,1,1.715,21.047,19.435,60.682
patt/sgb/book/huck-5.xml,1,0.234,0.468,0.467,2.645
patt/sgb/book/jean-7.xml,1,0.277,0.495,0.539,4.801
patt/sgb/book/homer-11.xml,1,0.231,17.163,12.638,60.922
patt/sgb/book/david-10.xml,1,0.269,3.941,3.37,60.4
patt/sgb/book/jean-10.xml,1,0.262,0.963,0.816,30.218
patt/sgb/book/homer-8.xml,1,0.278,6.409,6.725,60.673
patt/sgb/book/anna-9.xml,1,0.255,4.88,2.733,60.357
patt/sgb/book/homer-5.xml,1,0.28,2.511,2.5,25.612
patt/sgb/book/david-9.xml,1,0.281,2.928,2.416,60.373
patt/sgb/book/huck-10.xml,1,0.245,1.798,1.328,41.906
patt/sgb/book/anna-11.xml,1,0.274,5.577,4.136,60.422
patt/sgb/book/anna-10.xml,1,0.264,4.389,3.409,60.558
patt/sgb/book/anna-8.xml,1,0.266,2.295,2.307,58.775
patt/sgb/book/huck-11.xml,1,0.278,2.126,1.562,60.339
patt/sgb/book/huck-8.xml,1,0.293,1.163,0.967,17.098
patt/sgb/book/homer-10.xml,1,0.304,13.668,10.339,60.872
patt/sgb/book/anna-5.xml,1,0.24,1.084,1.109,7.484
patt/sgb/book/huck-9.xml,1,0.258,1.396,1.127,26.867
patt/sgb/book/jean-9.xml,1,0.25,0.712,0.842,14.392
patt/sgb/book/homer-13.xml,1,0.267,27.355,17.484,61.139
patt/sgb/book/david-11.xml,1,0.261,4.923,3.94,60.483
patt/sgb/book/homer-12.xml,1,0.267,19.481,15.008,61.073
patt/sgb/book/david-8.xml,1,0.233,2.529,2.02,47.726
patt/sgb/book/jean-8.xml,1,0.254,0.799,0.569,9.249
patt/sgb/book/david-5.xml,1,0.226,0.873,0.838,6.037
patt/sgb/book/jean-5.xml,1,0.252,0.336,0.361,1.411
patt/sgb/games/games120-7.xml,1,0.251,0.776,0.812,9.752
patt/sgb/games/games120-5.xml,1,0.239,0.532,0.515,2.669
patt/sgb/games/games120-8.xml,1,0.253,1.022,0.975,22.087
patt/sgb/games/games120-9.xml,1,0.271,1.284,1.199,26.232
patt/school/school1-13.xml,1,0.622,64.677,66.301,67.506
patt/school/school1-nsh-13.xml,1,0.538,63.345,63.608,65.844
patt/school/school1-14.xml,1,0.873,65.127,64.778,70.941
patt/school/school1-16.xml,1,0.978,65.386,65.382,70.029
patt/school/school1-15.xml,1,0.972,65.192,65.121,69.142
patt/school/school1-nsh-15.xml,1,1.977,63.544,63.905,67.042
patt/school/school1-nsh-14.xml,1,0.966,63.512,63.606,66.643
patt/school/school1-nsh-12.xml,1,0.559,63.278,63.368,65.326
patt/mknap/mknap-1-4.xml,1,0.303,4.847,5.863,4.868
patt/mknap/mknap-1-3.xml,1,0.294,4.681,5.774,4.587
patt/mknap/mknap-1-5.xml,1,0.863,4.592,5.836,4.656
patt/mknap/mknap-1-2.xml,1,0.263,4.738,?,4.757
patt/mknap/mknap-1-6.xml,1,1.695,4.76,6.105,4.789
patt/mknap/mknap-1-0.xml,1,0.246,4.309,?,4.38
patt/cjss/ft06x2-55.xml,1,1.755,0.261,0.258,0.251
patt/cjss/ft06x2-54.xml,1,0.875,0.241,0.307,0.252
patt/cjss/ft06x3-55.xml,1,1.725,0.243,0.278,0.246
patt/cjss/la04x3-570.xml,1,2.731,0.229,0.292,0.281
patt/cjss/la04x2-572.xml,1,2.381,0.245,0.251,0.215
patt/cjss/la03x2-593.xml,1,2.413,0.218,0.22,0.24
patt/cjss/ft10x3-838.xml,1,5.257,0.245,0.263,0.253
patt/cjss/la03x3-590.xml,1,2.809,0.302,0.299,0.284
patt/cjss/ft10x2-837.xml,1,4.068,0.288,0.23,0.25
patt/cjss/ft06x3-54.xml,1,1.728,0.285,0.223,0.23
patt/myciel/myciel7-6.xml,1,1.768,13.429,13.349,60.602
patt/myciel/myciel4-5.xml,1,0.252,0.228,0.232,0.353
patt/myciel/myciel6-5.xml,1,1.703,1.213,1.212,10.211
patt/myciel/myciel7-5.xml,1,1.784,8.763,8.751,60.62
patt/myciel/myciel4-4.xml,1,0.292,0.295,0.235,0.295
patt/myciel/myciel3-3.xml,1,0.262,0.224,0.239,0.222
patt/myciel/myciel7-8.xml,1,0.341,25.718,25.339,60.971
patt/myciel/myciel3-4.xml,1,0.236,0.237,0.199,0.218
patt/myciel/myciel7-4.xml,1,0.34,5.304,5.22,36.307
patt/myciel/myciel5-6.xml,1,0.295,0.406,0.434,2.618
patt/myciel/myciel7-7.xml,1,1.722,18.539,18.788,60.756
patt/myciel/myciel6-6.xml,1,1.654,1.716,2.299,21.702
patt/myciel/myciel6-7.xml,1,0.248,2.321,2.309,39.794
patt/myciel/myciel5-4.xml,1,0.256,0.305,0.392,0.682
patt/myciel/myciel5-5.xml,1,1.697,0.357,0.357,1.364
patt/myciel/myciel6-4.xml,1,0.277,0.856,0.868,4.249
patt/tdsp/C3-2-31.xml,1,1.711,0.23,0.214,0.233
patt/tdsp/C2-2-15.xml,1,1.718,0.22,0.233,0.227
patt/tdsp/C7-1-240.xml,1,3.861,0.348,0.333,0.373
patt/tdsp/C1-1-20.xml,1,1.717,0.215,0.215,0.219
patt/tdsp/C1-2-21.xml,1,0.629,0.272,0.213,0.233
patt/tdsp/C1-1-21.xml,1,1.678,0.268,0.264,0.231
patt/tdsp/C6-1-121.xml,1,2.248,0.264,0.24,0.265
patt/tdsp/C3-2-30.xml,1,1.789,0.284,0.242,0.223
patt/tdsp/C2-2-16.xml,1,1.74,0.293,0.295,0.231
patt/tdsp/C7-2-240.xml,1,3.818,0.369,0.362,0.322
patt/tdsp/C2-3-16.xml,1,1.783,0.223,0.204,0.239
patt/tdsp/C5-3-91.xml,1,1.962,0.219,0.229,0.255
patt/tdsp/C3-1-31.xml,1,1.715,0.228,0.208,0.198
patt/tdsp/C5-3-90.xml,1,2.005,0.244,0.219,0.253
patt/tdsp/C4-3-60.xml,1,1.821,0.29,0.26,0.247
patt/tdsp/C1-3-21.xml,1,0.252,0.264,0.255,0.248
patt/tdsp/C2-3-15.xml,1,1.722,0.253,0.241,0.255
patt/tdsp/C5-2-91.xml,1,1.975,0.223,0.243,0.234
patt/tdsp/C7-1-241.xml,1,3.855,0.364,0.313,0.313
patt/tdsp/C4-2-61.xml,1,1.863,0.227,0.256,0.275
patt/tdsp/C3-3-31.xml,1,1.772,0.252,0.259,0.275
patt/tdsp/C5-1-90.xml,1,2.004,0.229,0.268,0.254
