@relation algorithm_runs_OpenML_MetaLearning_2016

@attribute instance_id string
@attribute repetition numeric
@attribute algorithm string
@attribute area_under_roc_curve numeric
@attribute predictive_accuracy numeric
@attribute precision numeric
@attribute recall numeric
@attribute kappa numeric
@attribute f_measure numeric
@attribute root_mean_squared_error numeric
@attribute root_relative_squared_error numeric
@attribute mean_absolute_error numeric
@attribute relative_absolute_error numeric
@attribute kb_relative_information_score numeric
@attribute runstatus {ok, timeout, memout, not_applicable, crash, other}

@data
748,1,1084,0.756236,0.754601,0.757815,0.754601,0.409527,0.756091,0.436821,0.964287,0.294482,0.715649,396.502106,ok
748,1,1087,0.803925,0.748466,0.75347,0.748466,0.398524,0.750708,0.4427,0.977265,0.2842,0.690663,434.055084,ok
748,1,1088,0.780503,0.766871,0.780579,0.766871,0.459323,0.77185,0.458281,1.01166,0.264326,0.642364,547.400458,ok
748,1,1090,0.693935,0.711656,0.506455,0.711656,0,0.591772,0.405885,0.895995,0.322635,0.784066,242.612076,ok
748,1,1091,0.721482,0.785276,0.774311,0.785276,0.429899,0.773742,0.441989,0.975695,0.28116,0.683275,463.888771,ok
748,1,1094,0.675624,0.736196,0.7256,0.736196,0.327416,0.729447,0.442625,0.977099,0.345057,0.838558,246.319779,ok
748,1,1096,0.770057,0.743558,0.766484,0.743558,0.415811,0.750609,0.399025,0.880852,0.31339,0.761601,334.732273,ok
748,1,1098,0.59712,0.717791,0.677909,0.717791,0.137764,0.662067,0.451787,0.997325,0.40594,0.986513,18.451324,ok
748,1,1100,0.595653,0.706748,0.60317,0.706748,0.005592,0.599424,0.481255,1.062376,0.476639,1.158327,-47.119491,ok
748,1,1101,0.466985,0.711656,0.506455,0.711656,0,0.591772,0.453169,1.000374,0.411747,1.000627,-0.448579,ok
748,1,1103,0.7146,0.644172,0.80645,0.644172,0.34764,0.656141,0.45745,1.009826,0.420296,1.021401,-15.327934,ok
748,1,1104,0.656374,0.730675,0.722818,0.730675,0.322755,0.726054,0.525427,1.159886,0.276074,0.670914,474.54992,ok
748,1,1105,0.820249,0.773006,0.774474,0.773006,0.450378,0.77371,0.52192,1.152144,0.278535,0.676895,551.742296,ok
748,1,1106,0.834373,0.749693,0.739653,0.749693,0.360981,0.743079,0.406403,0.897139,0.266841,0.648477,498.164689,ok
748,1,1108,0.81117,0.754601,0.781671,0.754601,0.450716,0.762627,0.386925,0.854142,0.289921,0.704565,434.621718,ok
748,1,1112,0.681365,0.737423,0.738092,0.737423,0.361813,0.737753,0.519556,1.146926,0.269939,0.656004,503.347138,ok
748,1,1114,0.824743,0.76319,0.750346,0.76319,0.378968,0.752627,0.399428,0.88174,0.297844,0.723821,414.967064,ok
748,1,1117,0.827219,0.757055,0.747243,0.757055,0.378952,0.75043,0.39171,0.864704,0.316425,0.768975,358.150291,ok
748,1,1154,0.806947,0.752147,0.757784,0.752147,0.408795,0.75463,0.439469,0.970132,0.278262,0.676232,467.102633,ok
748,1,1155,0.806672,0.753374,0.758641,0.753374,0.410992,0.755709,0.439631,0.97049,0.278579,0.677003,465.870132,ok
748,1,1160,0.830704,0.822086,0.839572,0.822086,0.594701,0.826977,0.392153,0.865681,0.260015,0.631887,570.057518,ok
748,1,1163,0.830704,0.822086,0.839572,0.822086,0.594701,0.826977,0.392153,0.865681,0.260015,0.631887,570.057518,ok
748,1,1165,0.785033,0.736196,0.760604,0.736196,0.401281,0.742398,0.400068,0.883154,0.288529,0.701183,436.444124,ok
748,1,1168,0.7854,0.748466,0.75706,0.748466,0.405903,0.752048,0.462759,1.021545,0.288298,0.700622,415.058878,ok
748,1,1172,0.490948,0.698773,0.503777,0.698773,-0.025289,0.585465,0.553849,1.222627,0.306748,0.745459,338.417617,ok
748,1,1177,0.831621,0.754601,0.738605,0.754601,0.343932,0.740112,0.400032,0.883076,0.305433,0.742262,381.014443,ok
748,1,1178,0.631145,0.736196,0.716307,0.736196,0.289796,0.719162,0.527757,1.165029,0.278528,0.676877,435.280987,ok
748,1,1179,0.5,0.711656,0.506455,0.711656,0,0.591772,0.536976,1.185381,0.288344,0.700732,393.394124,ok
748,1,1182,0.809153,0.760736,0.747777,0.760736,0.373386,0.750297,0.428176,0.945203,0.299552,0.72797,425.406219,ok
748,1,1183,0.675165,0.766871,0.752817,0.766871,0.376736,0.753106,0.427757,0.944278,0.334665,0.813303,306.584278,ok
748,1,1185,0.829604,0.773006,0.762823,0.773006,0.413498,0.765227,0.399778,0.882513,0.300147,0.729416,443.944144,ok
748,1,1186,0.795611,0.754601,0.748828,0.754601,0.386526,0.751228,0.411407,0.908186,0.316825,0.769947,344.467953,ok
748,1,1188,0.756236,0.754601,0.757815,0.754601,0.409527,0.756091,0.437074,0.964845,0.295451,0.718005,392.340681,ok
748,1,1190,0.5,0.711656,0.506455,0.711656,0,0.591772,0.536976,1.185381,0.288344,0.700732,393.394124,ok
748,1,1191,0.79347,0.766871,0.757098,0.766871,0.401662,0.759913,0.437713,0.966255,0.308698,0.750197,473.664657,ok
748,1,1192,0.804384,0.773006,0.759414,0.773006,0.380228,0.755697,0.476265,1.051361,0.27802,0.675643,526.716507,ok
748,1,1193,0.466985,0.711656,0.506455,0.711656,0,0.591772,0.453169,1.000374,0.411747,1.000627,-0.448579,ok
748,1,1194,0.839508,0.779141,0.768785,0.779141,0.425494,0.770558,0.391337,0.86388,0.308366,0.749392,388.897409,ok
748,1,1196,0.840976,0.779141,0.784592,0.779141,0.470361,0.780481,0.376641,0.831438,0.280744,0.682263,501.506784,ok
748,1,1197,0.682203,0.739264,0.722542,0.739264,0.31106,0.726201,0.504363,1.113387,0.277893,0.675335,510.196195,ok
748,1,1200,0.836574,0.791411,0.782226,0.791411,0.457411,0.783305,0.409361,0.903668,0.275329,0.669104,503.911821,ok
748,1,1244,0.754597,0.773006,0.822859,0.773006,0.517172,0.782827,0.394318,0.87046,0.284737,0.691967,453.310168,ok
749,1,378,0.950891,0.892,0.892011,0.892,0.783234,0.891948,0.30271,0.60624,0.198844,0.398762,318.172228,ok
749,1,385,0.646372,0.644,0.648756,0.644,0.290803,0.643727,0.596657,1.194931,0.356,0.713923,142.6106,ok
749,1,387,0.904598,0.906,0.906576,0.906,0.811057,0.905846,0.688477,1.378819,0.474,0.95056,405.627424,ok
749,1,404,0.884544,0.886,0.886491,0.886,0.770856,0.885813,0.336898,0.67471,0.115708,0.23204,384.314228,ok
749,1,405,0.939693,0.91,0.910071,0.91,0.819324,0.909944,0.330423,0.661742,0.116396,0.23342,409.889339,ok
749,1,406,0.954164,0.906,0.906065,0.906,0.811293,0.905941,0.312667,0.626182,0.109528,0.219648,404.014661,ok
749,1,407,0.965787,0.914,0.914025,0.914,0.82757,0.914009,0.301915,0.604648,0.108034,0.216651,413.041332,ok
749,1,411,0.961801,0.926,0.926228,0.926,0.851382,0.925931,0.290405,0.581598,0.092033,0.184564,424.310087,ok
749,1,413,0.971138,0.904,0.903986,0.904,0.807399,0.903978,0.307387,0.615608,0.164347,0.329582,406.954754,ok
749,1,417,0.700125,0.622,0.621446,0.622,0.240525,0.621521,0.464738,0.930735,0.429189,0.860696,80.522884,ok
749,1,418,0.905601,0.826,0.826002,0.826,0.650546,0.825839,0.410463,0.822038,0.21818,0.437538,324.546159,ok
749,1,419,0.962555,0.886,0.886036,0.886,0.771143,0.885929,0.279918,0.560594,0.16512,0.331132,344.864798,ok
749,1,420,0.829643,0.83,0.830041,0.83,0.659149,0.830017,0.412311,0.825738,0.17,0.340918,329.332467,ok
749,1,422,0.965098,0.914,0.913989,0.914,0.827498,0.913991,0.313451,0.627752,0.123224,0.247113,412.751251,ok
749,1,423,0.708636,0.66,0.661787,0.66,0.320424,0.660218,0.467584,0.936434,0.417477,0.83721,93.303302,ok
749,1,471,0.970817,0.902,0.902027,0.902,0.80351,0.90201,0.341782,0.68449,0.268347,0.538144,387.374674,ok
749,1,482,0.955961,0.888,0.888364,0.888,0.775673,0.888054,0.424995,0.851142,0.275407,0.552302,380.122108,ok
749,1,523,0.956566,0.886,0.886344,0.886,0.770923,0.885843,0.298491,0.597791,0.169386,0.339686,3450.683207,ok
749,1,524,0.960084,0.896,0.896099,0.896,0.791175,0.89592,0.286797,0.574372,0.18411,0.369215,3324.303823,ok
749,1,527,0.980395,0.92,0.919994,0.92,0.839499,0.919982,0.250412,0.501503,0.13385,0.268424,380.185061,ok
749,1,528,0.836534,0.702,0.7027,0.702,0.399,0.700275,0.437492,0.876169,0.391024,0.784159,127.226507,ok
749,1,531,0.864754,0.762,0.762785,0.762,0.523604,0.762146,0.422611,0.846367,0.26265,0.526719,247.706992,ok
749,1,532,0.966132,0.902,0.901986,0.902,0.803428,0.901989,0.275712,0.55217,0.174511,0.349966,340.082765,ok
749,1,534,0.680039,0.65,0.654587,0.65,0.302611,0.649783,0.548288,1.098062,0.3638,0.729565,138.311339,ok
749,1,585,0.846625,0.834,0.834123,0.834,0.666474,0.83379,0.393267,0.7876,0.176081,0.353112,325.940989,ok
749,1,589,0.5,0.526,0.276676,0.526,0,0.362616,0.688477,1.378819,0.474,0.95056,24.152642,ok
749,1,591,0.920112,0.846,0.845954,0.846,0.690972,0.845946,0.341782,0.68449,0.268347,0.538144,250.0976,ok
749,1,592,0.491577,0.526,0.276676,0.526,0,0.362616,0.499343,1.000039,0.498673,1.000038,-0.0319,ok
749,1,593,0.932433,0.864,0.864207,0.864,0.72749,0.864048,0.316575,0.634009,0.157,0.314848,346.651627,ok
749,1,597,0.491577,0.526,0.276676,0.526,0,0.362616,0.499343,1.000039,0.498673,1.000038,-0.0319,ok
749,1,598,0.726284,0.646,0.645689,0.646,0.289339,0.64578,0.499702,1.000757,0.429189,0.860696,137.283494,ok
749,1,677,0.718294,0.664,0.664961,0.664,0.32758,0.664215,0.460776,0.9228,0.417939,0.838136,91.722606,ok
749,1,1068,0.862094,0.849,0.849002,0.849,0.696821,0.84889,0.393267,0.7876,0.176081,0.353112,3393.296173,ok
749,1,1069,0.491577,0.526,0.276676,0.526,0,0.362616,0.499343,1.000039,0.498673,1.000038,-0.0319,ok
749,1,1070,0.86108,0.86,0.861537,0.86,0.720058,0.860094,0.397995,0.797068,0.1584,0.317656,3409.774869,ok
749,1,1071,0.764844,0.766,0.765862,0.766,0.530241,0.765854,0.505173,1.011715,0.2552,0.511778,2438.018057,ok
749,1,1073,0.887471,0.8376,0.837851,0.8376,0.673598,0.837347,0.380506,0.762043,0.198308,0.397688,3123.608423,ok
749,1,1074,0.511979,0.4954,0.601657,0.4954,0.023127,0.439912,0.72111,1.444174,0.52,1.042809,-22.025884,ok
749,1,1076,0.856316,0.8492,0.849285,0.8492,0.697102,0.849045,0.376326,0.753671,0.200768,0.40262,3173.467253,ok
749,1,1077,0.866488,0.852,0.851961,0.852,0.703074,0.851967,0.364058,0.729102,0.210649,0.422435,3014.224567,ok
749,1,1078,0.849072,0.85,0.849984,0.85,0.698873,0.849907,0.394968,0.791007,0.156,0.312843,3433.868013,ok
749,1,1079,0.964672,0.894,0.894183,0.894,0.787203,0.893934,0.278669,0.558092,0.16518,0.331252,3457.420734,ok
749,1,1080,0.892726,0.852,0.852,0.852,0.703197,0.852,0.363959,0.728903,0.21857,0.438321,2917.462697,ok
749,1,1082,0.93547,0.8988,0.898868,0.8988,0.797136,0.898819,0.314134,0.629118,0.152121,0.305064,3745.89033,ok
749,1,1084,0.870457,0.8578,0.857833,0.8578,0.714466,0.857688,0.384475,0.769993,0.169142,0.339197,3469.120132,ok
749,1,1087,0.665351,0.62,0.619581,0.62,0.236953,0.619695,0.488573,0.97847,0.44602,0.894449,614.314269,ok
749,1,1088,0.902424,0.888,0.888391,0.888,0.774942,0.887846,0.323046,0.646967,0.137676,0.276096,3667.003013,ok
749,1,1090,0.659154,0.698,0.698867,0.698,0.390677,0.69605,0.460414,0.922076,0.420004,0.842276,954.979507,ok
749,1,1091,0.858132,0.8524,0.852482,0.8524,0.703542,0.852253,0.369881,0.740763,0.17129,0.343505,3352.384434,ok
749,1,1094,0.869014,0.8484,0.848373,0.8484,0.695686,0.848314,0.36437,0.729727,0.201727,0.404544,3103.526004,ok
749,1,1096,0.896512,0.816,0.816175,0.816,0.631248,0.816054,0.357204,0.715376,0.245491,0.492307,2670.570693,ok
749,1,1098,0.781112,0.7482,0.760246,0.7482,0.488668,0.742891,0.430334,0.861834,0.349962,0.701814,1697.657207,ok
749,1,1100,0.566527,0.545,0.709243,0.545,0.126606,0.45922,0.494587,0.990514,0.493733,0.990132,64.83679,ok
749,1,1101,0.491577,0.526,0.276676,0.526,0,0.362616,0.499343,1.000039,0.498673,1.000038,-0.0319,ok
749,1,1103,0.559722,0.556,0.719349,0.556,0.147295,0.474721,0.491391,0.984114,0.482087,0.966778,191.577117,ok
749,1,1104,0.884544,0.886,0.886491,0.886,0.770856,0.885813,0.349285,0.699516,0.122,0.244659,3775.187554,ok
749,1,1105,0.95272,0.904,0.904066,0.904,0.80756,0.904018,0.348519,0.697981,0.166856,0.334613,3763.087877,ok
749,1,1106,0.942645,0.874,0.874721,0.874,0.74779,0.874077,0.31155,0.623944,0.177305,0.355567,3314.078295,ok
749,1,1108,0.836085,0.702,0.7027,0.702,0.399,0.700275,0.439765,0.880721,0.393043,0.788209,1227.490698,ok
749,1,1112,0.66856,0.668,0.669494,0.668,0.336138,0.668223,0.576715,1.154992,0.3326,0.666996,1661.014159,ok
749,1,1114,0.720625,0.6682,0.669004,0.6682,0.335806,0.6684,0.460776,0.9228,0.417939,0.838136,927.837294,ok
749,1,1117,0.822801,0.7364,0.746861,0.7364,0.476329,0.73547,0.414289,0.8297,0.356748,0.715422,1553.590903,ok
749,1,1154,0.681675,0.6328,0.632539,0.6328,0.263025,0.632633,0.480337,0.961975,0.449733,0.901896,638.761481,ok
749,1,1155,0.681645,0.633,0.632733,0.633,0.263411,0.632828,0.48029,0.961881,0.449709,0.901846,638.476003,ok
749,1,1160,0.842717,0.824,0.82564,0.824,0.648117,0.824118,0.391034,0.783128,0.225028,0.451271,2899.277632,ok
749,1,1163,0.842717,0.824,0.82564,0.824,0.648117,0.824118,0.391034,0.783128,0.225028,0.451271,2899.277632,ok
749,1,1165,0.910725,0.8446,0.845379,0.8446,0.687373,0.844212,0.346856,0.694651,0.218981,0.439146,2935.363583,ok
749,1,1168,0.900718,0.8152,0.815807,0.8152,0.63,0.815305,0.359747,0.720468,0.233547,0.468355,2777.752957,ok
749,1,1172,0.894698,0.8944,0.894721,0.8944,0.788474,0.894448,0.325576,0.652035,0.106,0.212573,3939.824039,ok
749,1,1177,0.718809,0.663,0.663525,0.663,0.325031,0.663164,0.461516,0.924283,0.42474,0.851774,858.470019,ok
749,1,1178,0.652711,0.6508,0.654614,0.6508,0.303686,0.650746,0.596657,1.194931,0.356,0.713923,1494.369912,ok
749,1,1179,0.5,0.526,0.276676,0.526,0,0.362616,0.688477,1.378819,0.474,0.95056,241.526419,ok
749,1,1182,0.965402,0.904,0.904,0.904,0.807479,0.904,0.374939,0.750895,0.302628,0.606891,3647.531083,ok
749,1,1183,0.871083,0.8606,0.860582,0.8606,0.720403,0.86059,0.361683,0.724345,0.173118,0.347171,3375.423062,ok
749,1,1185,0.950891,0.892,0.892011,0.892,0.783234,0.891948,0.309074,0.618985,0.201856,0.404801,3170.468875,ok
749,1,1186,0.79645,0.716,0.718865,0.716,0.42591,0.713191,0.451871,0.904966,0.440338,0.883053,778.018797,ok
749,1,1188,0.862094,0.849,0.849002,0.849,0.696821,0.84889,0.393267,0.7876,0.176081,0.353112,3393.296173,ok
749,1,1190,0.5,0.526,0.276676,0.526,0,0.362616,0.688477,1.378819,0.474,0.95056,241.526419,ok
749,1,1191,0.970817,0.902,0.902027,0.902,0.80351,0.90201,0.343636,0.688202,0.268433,0.538316,3836.07272,ok
749,1,1192,0.955961,0.888,0.888364,0.888,0.775673,0.888054,0.425913,0.852979,0.276636,0.554766,3665.578035,ok
749,1,1193,0.491577,0.526,0.276676,0.526,0,0.362616,0.499343,1.000039,0.498673,1.000038,-0.0319,ok
749,1,1194,0.942328,0.871,0.87155,0.871,0.740646,0.870761,0.337053,0.67502,0.286034,0.573612,2423.523529,ok
749,1,1196,0.974619,0.908,0.908065,0.908,0.815578,0.908018,0.283641,0.56805,0.197305,0.395675,3255.839371,ok
749,1,1197,0.901651,0.87,0.869979,0.87,0.739099,0.869944,0.352889,0.706733,0.146017,0.292822,3602.425946,ok
749,1,1200,0.917638,0.8506,0.850663,0.8506,0.699946,0.850459,0.342246,0.685419,0.212455,0.426057,3059.422449,ok
749,1,1244,0.867731,0.8402,0.840704,0.8402,0.678655,0.839871,0.374173,0.749359,0.239996,0.481288,2813.612887,ok
750,1,378,0.65516,0.612,0.612721,0.612,0.222507,0.610622,0.493354,0.986835,0.464845,0.929927,43.767321,ok
750,1,385,0.506594,0.508,0.506912,0.508,0.013221,0.504186,0.701427,1.403034,0.492,0.984251,7.818953,ok
750,1,387,0.568065,0.57,0.572201,0.57,0.136629,0.563518,0.70852,1.417221,0.502,1.004256,69.841676,ok
750,1,404,0.571378,0.572,0.571856,0.572,0.142903,0.571341,0.652772,1.305711,0.428319,0.856856,71.612343,ok
750,1,405,0.518997,0.53,0.533496,0.53,0.052908,0.502696,0.507471,1.015072,0.496124,0.9925,5.305554,ok
750,1,406,0.60225,0.588,0.587877,0.588,0.175261,0.587703,0.517447,1.035027,0.466888,0.934014,48.701461,ok
750,1,407,0.637843,0.596,0.595911,0.596,0.191172,0.595612,0.603285,1.206725,0.438804,0.877831,93.119113,ok
750,1,411,0.658617,0.626,0.62603,0.626,0.251185,0.625591,0.612636,1.225429,0.435769,0.87176,127.101271,ok
750,1,413,0.626848,0.596,0.595939,0.596,0.191068,0.595501,0.609141,1.218438,0.457113,0.914458,82.920307,ok
750,1,417,0.517484,0.538,0.538308,0.538,0.072379,0.531035,0.507036,1.014202,0.496132,0.992517,5.187093,ok
750,1,418,0.596153,0.584,0.584128,0.584,0.168,0.584027,0.638294,1.276751,0.44597,0.892168,61.618494,ok
750,1,419,0.663114,0.618,0.618131,0.618,0.234972,0.617349,0.480548,0.961218,0.44932,0.898869,59.376466,ok
750,1,420,0.561536,0.562,0.561811,0.562,0.123158,0.561633,0.661816,1.323801,0.438,0.876223,61.838744,ok
750,1,422,0.62532,0.594,0.593896,0.594,0.18722,0.59366,0.592863,1.185878,0.439766,0.879757,91.578393,ok
750,1,423,0.506266,0.5,0.498538,0.5,-0.003081,0.495374,0.520205,1.040543,0.492986,0.986224,6.680818,ok
750,1,471,0.598081,0.578,0.577983,0.578,0.155622,0.577944,0.528472,1.057079,0.479041,0.958326,41.321071,ok
750,1,482,0.567417,0.566,0.566329,0.566,0.129828,0.563368,0.540582,1.081303,0.486141,0.972529,39.337246,ok
750,1,523,0.650816,0.613,0.614192,0.613,0.224247,0.611084,0.494612,0.98935,0.465739,0.931715,470.395487,ok
750,1,524,0.639607,0.6038,0.604192,0.6038,0.206142,0.602514,0.486354,0.972832,0.469889,0.940018,385.906407,ok
750,1,527,0.652423,0.624,0.626889,0.624,0.245683,0.620521,0.505111,1.010351,0.471592,0.943424,46.151604,ok
750,1,528,0.579876,0.59,0.594377,0.59,0.176469,0.582513,0.4964,0.992926,0.490815,0.98188,13.247328,ok
750,1,531,0.607564,0.596,0.596268,0.596,0.190549,0.594754,0.526726,1.053586,0.4704,0.94104,43.820894,ok
750,1,532,0.663002,0.628,0.628955,0.628,0.254473,0.626492,0.481193,0.96251,0.458363,0.91696,52.237288,ok
750,1,534,0.488517,0.522,0.524284,0.522,0.036042,0.487793,0.59975,1.199653,0.50785,1.015959,-1.529655,ok
750,1,585,0.55447,0.534,0.543961,0.534,0.05927,0.491023,0.51166,1.023452,0.482911,0.966069,18.627063,ok
750,1,589,0.5,0.508,0.258064,0.508,0,0.34226,0.701427,1.403034,0.492,0.984251,7.818953,ok
750,1,591,0.496079,0.502,0.490371,0.502,-0.008326,0.416332,0.507001,1.014131,0.499915,1.000085,-0.175703,ok
750,1,592,0.490398,0.508,0.258064,0.508,0,0.34226,0.499958,1.000045,0.499894,1.000043,-0.031188,ok
750,1,593,0.609844,0.564,0.565946,0.564,0.124526,0.557206,0.517243,1.034618,0.4462,0.892628,56.556467,ok
750,1,597,0.490398,0.508,0.258064,0.508,0,0.34226,0.499958,1.000045,0.499894,1.000043,-0.031188,ok
750,1,598,0.520301,0.538,0.538308,0.538,0.072379,0.531035,0.543836,1.087811,0.496647,0.993548,11.027326,ok
750,1,677,0.492302,0.5,0.499222,0.5,-0.001795,0.498458,0.504424,1.008977,0.501589,1.003434,-2.095469,ok
750,1,1068,0.55447,0.534,0.543961,0.534,0.05927,0.491023,0.51166,1.023452,0.482911,0.966069,190.520237,ok
750,1,1069,0.490398,0.508,0.258064,0.508,0,0.34226,0.499958,1.000045,0.499894,1.000043,-0.031188,ok
750,1,1070,0.555934,0.558,0.559853,0.558,0.112307,0.550414,0.672904,1.345981,0.4528,0.905831,470.333199,ok
750,1,1071,0.574995,0.576,0.576197,0.576,0.15026,0.574282,0.686149,1.372473,0.4708,0.94184,290.26723,ok
750,1,1073,0.533029,0.5324,0.54663,0.5324,0.05499,0.480951,0.512422,1.024975,0.493897,0.988045,121.815113,ok
750,1,1074,0.484844,0.49,0.474506,0.49,-0.03062,0.430696,0.714843,1.429868,0.511,1.022261,-10.187643,ok
750,1,1076,0.563655,0.5542,0.55398,0.5542,0.106977,0.553119,0.564034,1.128213,0.480181,0.960607,391.751294,ok
750,1,1077,0.571602,0.5566,0.556629,0.5566,0.111135,0.554276,0.540003,1.080144,0.470785,0.94181,326.989438,ok
750,1,1078,0.562267,0.5626,0.562454,0.5626,0.124589,0.56242,0.669328,1.338827,0.448,0.896229,624.389638,ok
750,1,1079,0.668043,0.626,0.627019,0.626,0.250417,0.624386,0.479729,0.959581,0.44786,0.895948,610.802678,ok
750,1,1080,0.525126,0.534,0.535598,0.534,0.062661,0.518737,0.505595,1.01132,0.495325,0.990903,60.289161,ok
750,1,1082,0.533249,0.538,0.539484,0.538,0.071185,0.525545,0.511019,1.022169,0.495497,0.991247,51.488754,ok
750,1,1084,0.55447,0.534,0.543961,0.534,0.05927,0.491023,0.51166,1.023452,0.482911,0.966069,189.552401,ok
750,1,1087,0.520701,0.528,0.528822,0.528,0.050531,0.512178,0.522339,1.044811,0.496325,0.992903,44.905162,ok
750,1,1088,0.528823,0.532,0.537636,0.532,0.056269,0.499064,0.642363,1.284891,0.475825,0.951894,244.889552,ok
750,1,1090,0.500904,0.5158,0.525981,0.5158,0.019584,0.431991,0.503968,1.008065,0.497586,0.995426,41.331717,ok
750,1,1091,0.558052,0.5514,0.551561,0.5514,0.100284,0.547971,0.627299,1.254758,0.505504,1.011266,416.669352,ok
750,1,1094,0.559514,0.5562,0.556421,0.5562,0.110013,0.553086,0.513906,1.027944,0.491959,0.98417,202.330204,ok
750,1,1096,0.490398,0.508,0.425933,0.508,0,0.348303,0.502015,1.004159,0.501028,1.002312,-0.056757,ok
750,1,1098,0.538402,0.528,0.527954,0.528,0.051752,0.518573,0.504487,1.009102,0.494454,0.98916,59.557391,ok
750,1,1100,0.497874,0.51,0.519204,0.51,0.005165,0.372799,0.500212,1.000552,0.50014,1.000535,-0.381797,ok
750,1,1101,0.490398,0.508,0.258064,0.508,0,0.34226,0.499958,1.000045,0.499894,1.000043,-0.031188,ok
750,1,1103,0.499856,0.522,0.576901,0.522,0.030032,0.39955,0.506892,1.013914,0.501294,1.002844,-1.56848,ok
750,1,1104,0.575107,0.5756,0.575448,0.5756,0.15033,0.575192,0.654217,1.308602,0.428,0.856218,754.437282,ok
750,1,1105,0.581251,0.5756,0.575448,0.5756,0.15033,0.575192,0.652772,1.305711,0.468028,0.936296,752.021589,ok
750,1,1106,0.638794,0.606,0.605916,0.606,0.211546,0.605897,0.555696,1.111535,0.413595,0.827401,909.79341,ok
750,1,1108,0.536993,0.548,0.561255,0.548,0.088121,0.512321,0.504649,1.009428,0.490995,0.98224,118.732852,ok
750,1,1112,0.508354,0.504,0.512094,0.504,0.01656,0.498217,0.706965,1.414112,0.4998,0.999855,3.817487,ok
750,1,1114,0.492302,0.5,0.499222,0.5,-0.001795,0.498458,0.505163,1.010455,0.50228,1.004816,-2.095469,ok
750,1,1117,0.491543,0.4946,0.492246,0.4946,-0.014886,0.486489,0.506819,1.013768,0.501067,1.00239,1.608117,ok
750,1,1154,0.528195,0.5354,0.537087,0.5354,0.065555,0.52064,0.508982,1.018094,0.492948,0.986147,86.163722,ok
750,1,1155,0.527486,0.5336,0.535068,0.5336,0.061917,0.518677,0.508891,1.017912,0.492977,0.986205,85.081663,ok
750,1,1160,0.499023,0.51,0.515488,0.51,0.005553,0.398067,0.513512,1.027155,0.504113,1.008482,19.842828,ok
750,1,1163,0.499023,0.51,0.515488,0.51,0.005553,0.398067,0.513512,1.027155,0.504113,1.008482,19.842828,ok
750,1,1165,0.490398,0.508,0.258064,0.508,0,0.34226,0.500239,1.000606,0.500083,1.000421,-0.030837,ok
750,1,1168,0.490398,0.508,0.258064,0.508,0,0.34226,0.500237,1.000602,0.500082,1.000419,-0.030837,ok
750,1,1172,0.549587,0.5528,0.558944,0.5528,0.099793,0.533819,0.675278,1.350728,0.456,0.912233,526.353722,ok
750,1,1177,0.487045,0.5002,0.497404,0.5002,-0.004906,0.486206,0.504303,1.008735,0.502573,1.005403,-3.110277,ok
750,1,1178,0.506594,0.508,0.506912,0.508,0.013221,0.504186,0.70739,1.41496,0.5004,1.001055,7.818953,ok
750,1,1179,0.504812,0.5098,0.507922,0.5098,0.009719,0.456749,0.701427,1.403034,0.492,0.984251,96.196131,ok
750,1,1182,0.571724,0.568,0.569775,0.568,0.132781,0.562331,0.505482,1.011093,0.489859,0.979969,191.872795,ok
750,1,1183,0.490398,0.508,0.411041,0.508,0,0.347252,0.501833,1.003794,0.501098,1.002451,-0.030486,ok
750,1,1185,0.657764,0.6252,0.625893,0.6252,0.248987,0.623922,0.493354,0.986835,0.464845,0.929927,458.63162,ok
750,1,1186,0.560904,0.544,0.543858,0.544,0.085659,0.541088,0.500009,1.000146,0.496368,0.99299,47.481006,ok
750,1,1188,0.55447,0.534,0.543961,0.534,0.05927,0.491023,0.51166,1.023452,0.482911,0.966069,190.520237,ok
750,1,1190,0.5,0.508,0.258064,0.508,0,0.34226,0.701427,1.403034,0.492,0.984251,78.189534,ok
750,1,1191,0.598081,0.578,0.577983,0.578,0.155622,0.577944,0.528472,1.057079,0.480384,0.961013,453.151491,ok
750,1,1192,0.570109,0.566,0.566329,0.566,0.129828,0.563368,0.546819,1.093777,0.486141,0.972529,396.653718,ok
750,1,1193,0.490398,0.508,0.258064,0.508,0,0.34226,0.499958,1.000045,0.499894,1.000043,-0.031188,ok
750,1,1194,0.640782,0.6148,0.615645,0.6148,0.227969,0.613138,0.491444,0.983013,0.479422,0.959089,309.869484,ok
750,1,1196,0.576636,0.562,0.575451,0.562,0.117163,0.534669,0.500092,1.000311,0.499258,0.998771,18.637958,ok
750,1,1197,0.547645,0.547,0.546748,0.547,0.093007,0.546498,0.638588,1.27734,0.462413,0.925062,389.614759,ok
750,1,1200,0.55451,0.554,0.555413,0.554,0.104389,0.546819,0.51768,1.035492,0.479856,0.959956,230.958915,ok
750,1,1244,0.490398,0.508,0.258064,0.508,0,0.34226,0.500265,1.000659,0.500096,1.000447,-0.030486,ok
752,1,378,0.962812,0.883179,0.883379,0.883179,0.766383,0.883175,0.280305,0.560626,0.159648,0.319315,5723.263523,ok
752,1,385,0.651516,0.651611,0.651614,0.651611,0.303076,0.651554,0.590245,1.180525,0.348389,0.69682,2483.497418,ok
752,1,387,0.652861,0.652954,0.652956,0.652954,0.305767,0.6529,0.704339,1.408721,0.496094,0.992248,2505.499355,ok
