@RELATION feature_costs_TSP_ECJ2017

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE ubc_cheap NUMERIC
@ATTRIBUTE ubc_all NUMERIC
@ATTRIBUTE tspmeta NUMERIC
@ATTRIBUTE pihera NUMERIC

@DATA
netgen_2000-5-26,4,0.54,14.43,14.07,0.29
netgen_2000-5-26,5,0.54,14.43,14.07,0.29
netgen_2000-5-26,6,0.54,14.43,14.07,0.29
netgen_2000-5-26,7,0.54,14.43,14.07,0.29
netgen_2000-5-26,8,0.54,14.43,14.07,0.29
netgen_2000-5-26,9,0.54,14.43,14.07,0.29
netgen_2000-5-27,0,0.49,16.54,15.16,0.3
netgen_2000-5-27,1,0.49,16.54,15.16,0.3
netgen_2000-5-27,2,0.49,16.54,15.16,0.3
netgen_2000-5-27,3,0.49,16.54,15.16,0.3
netgen_2000-5-27,4,0.49,16.54,15.16,0.3
netgen_2000-5-27,5,0.49,16.54,15.16,0.3
netgen_2000-5-27,6,0.49,16.54,15.16,0.3
netgen_2000-5-27,7,0.49,16.54,15.16,0.3
netgen_2000-5-27,8,0.49,16.54,15.16,0.3
netgen_2000-5-27,9,0.49,16.54,15.16,0.3
netgen_2000-5-28,0,0.55,15.56,16.6,0.32
netgen_2000-5-28,1,0.55,15.56,16.6,0.32
netgen_2000-5-28,2,0.55,15.56,16.6,0.32
netgen_2000-5-28,3,0.55,15.56,16.6,0.32
netgen_2000-5-28,4,0.55,15.56,16.6,0.32
netgen_2000-5-28,5,0.55,15.56,16.6,0.32
netgen_2000-5-28,6,0.55,15.56,16.6,0.32
netgen_2000-5-28,7,0.55,15.56,16.6,0.32
netgen_2000-5-28,8,0.55,15.56,16.6,0.32
netgen_2000-5-28,9,0.55,15.56,16.6,0.32
netgen_2000-5-29,0,0.58,15.08,15.38,0.31
netgen_2000-5-29,1,0.58,15.08,15.38,0.31
netgen_2000-5-29,2,0.58,15.08,15.38,0.31
netgen_2000-5-29,3,0.58,15.08,15.38,0.31
netgen_2000-5-29,4,0.58,15.08,15.38,0.31
netgen_2000-5-29,5,0.58,15.08,15.38,0.31
netgen_2000-5-29,6,0.58,15.08,15.38,0.31
netgen_2000-5-29,7,0.58,15.08,15.38,0.31
netgen_2000-5-29,8,0.58,15.08,15.38,0.31
netgen_2000-5-29,9,0.58,15.08,15.38,0.31
netgen_2000-5-3,0,0.56,14.83,15.39,0.29
netgen_2000-5-3,1,0.56,14.83,15.39,0.29
netgen_2000-5-3,2,0.56,14.83,15.39,0.29
netgen_2000-5-3,3,0.56,14.83,15.39,0.29
netgen_2000-5-3,4,0.56,14.83,15.39,0.29
netgen_2000-5-3,5,0.56,14.83,15.39,0.29
netgen_2000-5-3,6,0.56,14.83,15.39,0.29
netgen_2000-5-3,7,0.56,14.83,15.39,0.29
netgen_2000-5-3,8,0.56,14.83,15.39,0.29
netgen_2000-5-3,9,0.56,14.83,15.39,0.29
netgen_2000-5-30,0,0.59,14.1,15.13,0.3
netgen_2000-5-30,1,0.59,14.1,15.13,0.3
netgen_2000-5-30,2,0.59,14.1,15.13,0.3
netgen_2000-5-30,3,0.59,14.1,15.13,0.3
netgen_2000-5-30,4,0.59,14.1,15.13,0.3
netgen_2000-5-30,5,0.59,14.1,15.13,0.3
netgen_2000-5-30,6,0.59,14.1,15.13,0.3
netgen_2000-5-30,7,0.59,14.1,15.13,0.3
netgen_2000-5-30,8,0.59,14.1,15.13,0.3
netgen_2000-5-30,9,0.59,14.1,15.13,0.3
netgen_2000-5-31,0,0.55,14.33,15.11,0.35
netgen_2000-5-31,1,0.55,14.33,15.11,0.35
netgen_2000-5-31,2,0.55,14.33,15.11,0.35
netgen_2000-5-31,3,0.55,14.33,15.11,0.35
netgen_2000-5-31,4,0.55,14.33,15.11,0.35
netgen_2000-5-31,5,0.55,14.33,15.11,0.35
netgen_2000-5-31,6,0.55,14.33,15.11,0.35
netgen_2000-5-31,7,0.55,14.33,15.11,0.35
netgen_2000-5-31,8,0.55,14.33,15.11,0.35
netgen_2000-5-31,9,0.55,14.33,15.11,0.35
netgen_2000-5-32,0,0.55,13.88,14.06,0.3
netgen_2000-5-32,1,0.55,13.88,14.06,0.3
netgen_2000-5-32,2,0.55,13.88,14.06,0.3
netgen_2000-5-32,3,0.55,13.88,14.06,0.3
netgen_2000-5-32,4,0.55,13.88,14.06,0.3
netgen_2000-5-32,5,0.55,13.88,14.06,0.3
netgen_2000-5-32,6,0.55,13.88,14.06,0.3
netgen_2000-5-32,7,0.55,13.88,14.06,0.3
netgen_2000-5-32,8,0.55,13.88,14.06,0.3
netgen_2000-5-32,9,0.55,13.88,14.06,0.3
netgen_2000-5-33,0,0.56,14.12,14.89,0.29
netgen_2000-5-33,1,0.56,14.12,14.89,0.29
netgen_2000-5-33,2,0.56,14.12,14.89,0.29
netgen_2000-5-33,3,0.56,14.12,14.89,0.29
netgen_2000-5-33,4,0.56,14.12,14.89,0.29
netgen_2000-5-33,5,0.56,14.12,14.89,0.29
netgen_2000-5-33,6,0.56,14.12,14.89,0.29
netgen_2000-5-33,7,0.56,14.12,14.89,0.29
netgen_2000-5-33,8,0.56,14.12,14.89,0.29
netgen_2000-5-33,9,0.56,14.12,14.89,0.29
netgen_2000-5-34,0,0.54,14.74,14.74,0.3
netgen_2000-5-34,1,0.54,14.74,14.74,0.3
netgen_2000-5-34,2,0.54,14.74,14.74,0.3
netgen_2000-5-34,3,0.54,14.74,14.74,0.3
netgen_2000-5-34,4,0.54,14.74,14.74,0.3
netgen_2000-5-34,5,0.54,14.74,14.74,0.3
netgen_2000-5-34,6,0.54,14.74,14.74,0.3
netgen_2000-5-34,7,0.54,14.74,14.74,0.3
netgen_2000-5-34,8,0.54,14.74,14.74,0.3
netgen_2000-5-34,9,0.54,14.74,14.74,0.3
netgen_2000-5-35,0,0.5,15.33,16.72,0.3
netgen_2000-5-35,1,0.5,15.33,16.72,0.3
netgen_2000-5-35,2,0.5,15.33,16.72,0.3
netgen_2000-5-35,3,0.5,15.33,16.72,0.3
netgen_2000-5-35,4,0.5,15.33,16.72,0.3
netgen_2000-5-35,5,0.5,15.33,16.72,0.3
netgen_2000-5-35,6,0.5,15.33,16.72,0.3
netgen_2000-5-35,7,0.5,15.33,16.72,0.3
netgen_2000-5-35,8,0.5,15.33,16.72,0.3
netgen_2000-5-35,9,0.5,15.33,16.72,0.3
netgen_2000-5-36,0,0.58,14.06,13.73,0.29
netgen_2000-5-36,1,0.58,14.06,13.73,0.29
netgen_2000-5-36,2,0.58,14.06,13.73,0.29
netgen_2000-5-36,3,0.58,14.06,13.73,0.29
netgen_2000-5-36,4,0.58,14.06,13.73,0.29
netgen_2000-5-36,5,0.58,14.06,13.73,0.29
netgen_2000-5-36,6,0.58,14.06,13.73,0.29
netgen_2000-5-36,7,0.58,14.06,13.73,0.29
netgen_2000-5-36,8,0.58,14.06,13.73,0.29
netgen_2000-5-36,9,0.58,14.06,13.73,0.29
netgen_2000-5-37,0,0.55,14.45,16.35,0.28
netgen_2000-5-37,1,0.55,14.45,16.35,0.28
netgen_2000-5-37,2,0.55,14.45,16.35,0.28
netgen_2000-5-37,3,0.55,14.45,16.35,0.28
netgen_2000-5-37,4,0.55,14.45,16.35,0.28
netgen_2000-5-37,5,0.55,14.45,16.35,0.28
netgen_2000-5-37,6,0.55,14.45,16.35,0.28
netgen_2000-5-37,7,0.55,14.45,16.35,0.28
netgen_2000-5-37,8,0.55,14.45,16.35,0.28
netgen_2000-5-37,9,0.55,14.45,16.35,0.28
netgen_2000-5-38,0,0.54,15.25,15.67,0.29
netgen_2000-5-38,1,0.54,15.25,15.67,0.29
netgen_2000-5-38,2,0.54,15.25,15.67,0.29
netgen_2000-5-38,3,0.54,15.25,15.67,0.29
netgen_2000-5-38,4,0.54,15.25,15.67,0.29
netgen_2000-5-38,5,0.54,15.25,15.67,0.29
netgen_2000-5-38,6,0.54,15.25,15.67,0.29
netgen_2000-5-38,7,0.54,15.25,15.67,0.29
netgen_2000-5-38,8,0.54,15.25,15.67,0.29
netgen_2000-5-38,9,0.54,15.25,15.67,0.29
netgen_2000-5-39,0,0.48,15.69,14.57,0.28
netgen_2000-5-39,1,0.48,15.69,14.57,0.28
netgen_2000-5-39,2,0.48,15.69,14.57,0.28
netgen_2000-5-39,3,0.48,15.69,14.57,0.28
netgen_2000-5-39,4,0.48,15.69,14.57,0.28
netgen_2000-5-39,5,0.48,15.69,14.57,0.28
netgen_2000-5-39,6,0.48,15.69,14.57,0.28
netgen_2000-5-39,7,0.48,15.69,14.57,0.28
netgen_2000-5-39,8,0.48,15.69,14.57,0.28
netgen_2000-5-39,9,0.48,15.69,14.57,0.28
netgen_2000-5-4,0,0.5,13.79,13.87,0.29
netgen_2000-5-4,1,0.5,13.79,13.87,0.29
netgen_2000-5-4,2,0.5,13.79,13.87,0.29
netgen_2000-5-4,3,0.5,13.79,13.87,0.29
netgen_2000-5-4,4,0.5,13.79,13.87,0.29
netgen_2000-5-4,5,0.5,13.79,13.87,0.29
netgen_2000-5-4,6,0.5,13.79,13.87,0.29
netgen_2000-5-4,7,0.5,13.79,13.87,0.29
netgen_2000-5-4,8,0.5,13.79,13.87,0.29
netgen_2000-5-4,9,0.5,13.79,13.87,0.29
netgen_2000-5-40,0,0.56,14.64,14.87,0.29
netgen_2000-5-40,1,0.56,14.64,14.87,0.29
netgen_2000-5-40,2,0.56,14.64,14.87,0.29
netgen_2000-5-40,3,0.56,14.64,14.87,0.29
netgen_2000-5-40,4,0.56,14.64,14.87,0.29
netgen_2000-5-40,5,0.56,14.64,14.87,0.29
netgen_2000-5-40,6,0.56,14.64,14.87,0.29
netgen_2000-5-40,7,0.56,14.64,14.87,0.29
netgen_2000-5-40,8,0.56,14.64,14.87,0.29
netgen_2000-5-40,9,0.56,14.64,14.87,0.29
netgen_2000-5-41,0,0.46,15.97,13.49,0.32
netgen_2000-5-41,1,0.46,15.97,13.49,0.32
netgen_2000-5-41,2,0.46,15.97,13.49,0.32
netgen_2000-5-41,3,0.46,15.97,13.49,0.32
netgen_2000-5-41,4,0.46,15.97,13.49,0.32
netgen_2000-5-41,5,0.46,15.97,13.49,0.32
netgen_2000-5-41,6,0.46,15.97,13.49,0.32
netgen_2000-5-41,7,0.46,15.97,13.49,0.32
netgen_2000-5-41,8,0.46,15.97,13.49,0.32
netgen_2000-5-41,9,0.46,15.97,13.49,0.32
netgen_2000-5-42,0,0.53,13.66,15.38,0.3
netgen_2000-5-42,1,0.53,13.66,15.38,0.3
netgen_2000-5-42,2,0.53,13.66,15.38,0.3
netgen_2000-5-42,3,0.53,13.66,15.38,0.3
netgen_2000-5-42,4,0.53,13.66,15.38,0.3
netgen_2000-5-42,5,0.53,13.66,15.38,0.3
netgen_2000-5-42,6,0.53,13.66,15.38,0.3
netgen_2000-5-42,7,0.53,13.66,15.38,0.3
netgen_2000-5-42,8,0.53,13.66,15.38,0.3
netgen_2000-5-42,9,0.53,13.66,15.38,0.3
netgen_2000-5-43,0,0.49,14.55,13.16,0.31
netgen_2000-5-43,1,0.49,14.55,13.16,0.31
netgen_2000-5-43,2,0.49,14.55,13.16,0.31
netgen_2000-5-43,3,0.49,14.55,13.16,0.31
netgen_2000-5-43,4,0.49,14.55,13.16,0.31
netgen_2000-5-43,5,0.49,14.55,13.16,0.31
netgen_2000-5-43,6,0.49,14.55,13.16,0.31
netgen_2000-5-43,7,0.49,14.55,13.16,0.31
netgen_2000-5-43,8,0.49,14.55,13.16,0.31
netgen_2000-5-43,9,0.49,14.55,13.16,0.31
netgen_2000-5-44,0,0.56,16.16,13.76,0.34
netgen_2000-5-44,1,0.56,16.16,13.76,0.34
netgen_2000-5-44,2,0.56,16.16,13.76,0.34
netgen_2000-5-44,3,0.56,16.16,13.76,0.34
netgen_2000-5-44,4,0.56,16.16,13.76,0.34
netgen_2000-5-44,5,0.56,16.16,13.76,0.34
netgen_2000-5-44,6,0.56,16.16,13.76,0.34
netgen_2000-5-44,7,0.56,16.16,13.76,0.34
netgen_2000-5-44,8,0.56,16.16,13.76,0.34
netgen_2000-5-44,9,0.56,16.16,13.76,0.34
netgen_2000-5-45,0,0.46,14.14,13.51,0.33
netgen_2000-5-45,1,0.46,14.14,13.51,0.33
netgen_2000-5-45,2,0.46,14.14,13.51,0.33
netgen_2000-5-45,3,0.46,14.14,13.51,0.33
netgen_2000-5-45,4,0.46,14.14,13.51,0.33
netgen_2000-5-45,5,0.46,14.14,13.51,0.33
netgen_2000-5-45,6,0.46,14.14,13.51,0.33
netgen_2000-5-45,7,0.46,14.14,13.51,0.33
netgen_2000-5-45,8,0.46,14.14,13.51,0.33
netgen_2000-5-45,9,0.46,14.14,13.51,0.33
netgen_2000-5-46,0,0.5,14.79,16.26,0.31
netgen_2000-5-46,1,0.5,14.79,16.26,0.31
netgen_2000-5-46,2,0.5,14.79,16.26,0.31
netgen_2000-5-46,3,0.5,14.79,16.26,0.31
netgen_2000-5-46,4,0.5,14.79,16.26,0.31
netgen_2000-5-46,5,0.5,14.79,16.26,0.31
netgen_2000-5-46,6,0.5,14.79,16.26,0.31
netgen_2000-5-46,7,0.5,14.79,16.26,0.31
netgen_2000-5-46,8,0.5,14.79,16.26,0.31
netgen_2000-5-46,9,0.5,14.79,16.26,0.31
netgen_2000-5-47,0,0.54,14.89,16.32,0.35
netgen_2000-5-47,1,0.54,14.89,16.32,0.35
netgen_2000-5-47,2,0.54,14.89,16.32,0.35
netgen_2000-5-47,3,0.54,14.89,16.32,0.35
netgen_2000-5-47,4,0.54,14.89,16.32,0.35
netgen_2000-5-47,5,0.54,14.89,16.32,0.35
netgen_2000-5-47,6,0.54,14.89,16.32,0.35
netgen_2000-5-47,7,0.54,14.89,16.32,0.35
netgen_2000-5-47,8,0.54,14.89,16.32,0.35
netgen_2000-5-47,9,0.54,14.89,16.32,0.35
netgen_2000-5-48,0,0.54,15.38,14.09,0.31
netgen_2000-5-48,1,0.54,15.38,14.09,0.31
netgen_2000-5-48,2,0.54,15.38,14.09,0.31
netgen_2000-5-48,3,0.54,15.38,14.09,0.31
netgen_2000-5-48,4,0.54,15.38,14.09,0.31
netgen_2000-5-48,5,0.54,15.38,14.09,0.31
netgen_2000-5-48,6,0.54,15.38,14.09,0.31
netgen_2000-5-48,7,0.54,15.38,14.09,0.31
netgen_2000-5-48,8,0.54,15.38,14.09,0.31
netgen_2000-5-48,9,0.54,15.38,14.09,0.31
netgen_2000-5-49,0,0.57,17.26,15.94,0.3
netgen_2000-5-49,1,0.57,17.26,15.94,0.3
netgen_2000-5-49,2,0.57,17.26,15.94,0.3
netgen_2000-5-49,3,0.57,17.26,15.94,0.3
netgen_2000-5-49,4,0.57,17.26,15.94,0.3
netgen_2000-5-49,5,0.57,17.26,15.94,0.3
netgen_2000-5-49,6,0.57,17.26,15.94,0.3
netgen_2000-5-49,7,0.57,17.26,15.94,0.3
netgen_2000-5-49,8,0.57,17.26,15.94,0.3
netgen_2000-5-49,9,0.57,17.26,15.94,0.3
netgen_2000-5-5,0,0.47,14.47,14.37,0.3
netgen_2000-5-5,1,0.47,14.47,14.37,0.3
netgen_2000-5-5,2,0.47,14.47,14.37,0.3
netgen_2000-5-5,3,0.47,14.47,14.37,0.3
netgen_2000-5-5,4,0.47,14.47,14.37,0.3
netgen_2000-5-5,5,0.47,14.47,14.37,0.3
netgen_2000-5-5,6,0.47,14.47,14.37,0.3
netgen_2000-5-5,7,0.47,14.47,14.37,0.3
netgen_2000-5-5,8,0.47,14.47,14.37,0.3
netgen_2000-5-5,9,0.47,14.47,14.37,0.3
netgen_2000-5-50,0,0.47,15.33,14.18,0.29
netgen_2000-5-50,1,0.47,15.33,14.18,0.29
netgen_2000-5-50,2,0.47,15.33,14.18,0.29
netgen_2000-5-50,3,0.47,15.33,14.18,0.29
netgen_2000-5-50,4,0.47,15.33,14.18,0.29
netgen_2000-5-50,5,0.47,15.33,14.18,0.29
netgen_2000-5-50,6,0.47,15.33,14.18,0.29
netgen_2000-5-50,7,0.47,15.33,14.18,0.29
netgen_2000-5-50,8,0.47,15.33,14.18,0.29
netgen_2000-5-50,9,0.47,15.33,14.18,0.29
netgen_2000-5-6,0,0.55,13.99,14.52,0.34
netgen_2000-5-6,1,0.55,13.99,14.52,0.34
netgen_2000-5-6,2,0.55,13.99,14.52,0.34
netgen_2000-5-6,3,0.55,13.99,14.52,0.34
netgen_2000-5-6,4,0.55,13.99,14.52,0.34
netgen_2000-5-6,5,0.55,13.99,14.52,0.34
netgen_2000-5-6,6,0.55,13.99,14.52,0.34
netgen_2000-5-6,7,0.55,13.99,14.52,0.34
netgen_2000-5-6,8,0.55,13.99,14.52,0.34
netgen_2000-5-6,9,0.55,13.99,14.52,0.34
netgen_2000-5-7,0,0.55,15.46,14.49,0.3
netgen_2000-5-7,1,0.55,15.46,14.49,0.3
netgen_2000-5-7,2,0.55,15.46,14.49,0.3
netgen_2000-5-7,3,0.55,15.46,14.49,0.3
netgen_2000-5-7,4,0.55,15.46,14.49,0.3
netgen_2000-5-7,5,0.55,15.46,14.49,0.3
netgen_2000-5-7,6,0.55,15.46,14.49,0.3
netgen_2000-5-7,7,0.55,15.46,14.49,0.3
netgen_2000-5-7,8,0.55,15.46,14.49,0.3
netgen_2000-5-7,9,0.55,15.46,14.49,0.3
netgen_2000-5-8,0,0.66,16.19,17.73,0.32
netgen_2000-5-8,1,0.66,16.19,17.73,0.32
netgen_2000-5-8,2,0.66,16.19,17.73,0.32
netgen_2000-5-8,3,0.66,16.19,17.73,0.32
netgen_2000-5-8,4,0.66,16.19,17.73,0.32
netgen_2000-5-8,5,0.66,16.19,17.73,0.32
netgen_2000-5-8,6,0.66,16.19,17.73,0.32
netgen_2000-5-8,7,0.66,16.19,17.73,0.32
netgen_2000-5-8,8,0.66,16.19,17.73,0.32
netgen_2000-5-8,9,0.66,16.19,17.73,0.32
netgen_2000-5-9,0,0.55,14.4,17.42,0.29
netgen_2000-5-9,1,0.55,14.4,17.42,0.29
netgen_2000-5-9,2,0.55,14.4,17.42,0.29
netgen_2000-5-9,3,0.55,14.4,17.42,0.29
netgen_2000-5-9,4,0.55,14.4,17.42,0.29
netgen_2000-5-9,5,0.55,14.4,17.42,0.29
netgen_2000-5-9,6,0.55,14.4,17.42,0.29
netgen_2000-5-9,7,0.55,14.4,17.42,0.29
netgen_2000-5-9,8,0.55,14.4,17.42,0.29
netgen_2000-5-9,9,0.55,14.4,17.42,0.29
netgen_500-10-1,0,1.08,9.69,4.75,0.17
netgen_500-10-1,1,1.08,9.69,4.75,0.17
netgen_500-10-1,2,1.08,9.69,4.75,0.17
netgen_500-10-1,3,1.08,9.69,4.75,0.17
netgen_500-10-1,4,1.08,9.69,4.75,0.17
netgen_500-10-1,5,1.08,9.69,4.75,0.17
netgen_500-10-1,6,1.08,9.69,4.75,0.17
netgen_500-10-1,7,1.08,9.69,4.75,0.17
netgen_500-10-1,8,1.08,9.69,4.75,0.17
netgen_500-10-1,9,1.08,9.69,4.75,0.17
netgen_500-10-10,0,1.35,9.78,5.04,0.15
netgen_500-10-10,1,1.35,9.78,5.04,0.15
netgen_500-10-10,2,1.35,9.78,5.04,0.15
netgen_500-10-10,3,1.35,9.78,5.04,0.15
netgen_500-10-10,4,1.35,9.78,5.04,0.15
netgen_500-10-10,5,1.35,9.78,5.04,0.15
netgen_500-10-10,6,1.35,9.78,5.04,0.15
netgen_500-10-10,7,1.35,9.78,5.04,0.15
netgen_500-10-10,8,1.35,9.78,5.04,0.15
netgen_500-10-10,9,1.35,9.78,5.04,0.15
netgen_500-10-11,0,1.15,10.11,4.58,0.14
netgen_500-10-11,1,1.15,10.11,4.58,0.14
netgen_500-10-11,2,1.15,10.11,4.58,0.14
netgen_500-10-11,3,1.15,10.11,4.58,0.14
netgen_500-10-11,4,1.15,10.11,4.58,0.14
netgen_500-10-11,5,1.15,10.11,4.58,0.14
netgen_500-10-11,6,1.15,10.11,4.58,0.14
netgen_500-10-11,7,1.15,10.11,4.58,0.14
netgen_500-10-11,8,1.15,10.11,4.58,0.14
netgen_500-10-11,9,1.15,10.11,4.58,0.14
netgen_500-10-12,0,1.08,10.3,5.57,0.16
netgen_500-10-12,1,1.08,10.3,5.57,0.16
netgen_500-10-12,2,1.08,10.3,5.57,0.16
netgen_500-10-12,3,1.08,10.3,5.57,0.16
netgen_500-10-12,4,1.08,10.3,5.57,0.16
netgen_500-10-12,5,1.08,10.3,5.57,0.16
netgen_500-10-12,6,1.08,10.3,5.57,0.16
netgen_500-10-12,7,1.08,10.3,5.57,0.16
netgen_500-10-12,8,1.08,10.3,5.57,0.16
netgen_500-10-12,9,1.08,10.3,5.57,0.16
netgen_500-10-13,0,1.32,10.99,4.47,0.14
netgen_500-10-13,1,1.32,10.99,4.47,0.14
netgen_500-10-13,2,1.32,10.99,4.47,0.14
netgen_500-10-13,3,1.32,10.99,4.47,0.14
netgen_500-10-13,4,1.32,10.99,4.47,0.14
netgen_500-10-13,5,1.32,10.99,4.47,0.14
netgen_500-10-13,6,1.32,10.99,4.47,0.14
netgen_500-10-13,7,1.32,10.99,4.47,0.14
netgen_500-10-13,8,1.32,10.99,4.47,0.14
netgen_500-10-13,9,1.32,10.99,4.47,0.14
netgen_500-10-14,0,1.29,10.32,4.32,0.14
netgen_500-10-14,1,1.29,10.32,4.32,0.14
netgen_500-10-14,2,1.29,10.32,4.32,0.14
netgen_500-10-14,3,1.29,10.32,4.32,0.14
netgen_500-10-14,4,1.29,10.32,4.32,0.14
netgen_500-10-14,5,1.29,10.32,4.32,0.14
netgen_500-10-14,6,1.29,10.32,4.32,0.14
netgen_500-10-14,7,1.29,10.32,4.32,0.14
netgen_500-10-14,8,1.29,10.32,4.32,0.14
netgen_500-10-14,9,1.29,10.32,4.32,0.14
netgen_500-10-15,0,1.03,10.58,4.42,0.14
netgen_500-10-15,1,1.03,10.58,4.42,0.14
netgen_500-10-15,2,1.03,10.58,4.42,0.14
netgen_500-10-15,3,1.03,10.58,4.42,0.14
netgen_500-10-15,4,1.03,10.58,4.42,0.14
netgen_500-10-15,5,1.03,10.58,4.42,0.14
netgen_500-10-15,6,1.03,10.58,4.42,0.14
netgen_500-10-15,7,1.03,10.58,4.42,0.14
netgen_500-10-15,8,1.03,10.58,4.42,0.14
netgen_500-10-15,9,1.03,10.58,4.42,0.14
netgen_500-10-16,0,1.18,8.51,5.85,0.21
netgen_500-10-16,1,1.18,8.51,5.85,0.21
netgen_500-10-16,2,1.18,8.51,5.85,0.21
netgen_500-10-16,3,1.18,8.51,5.85,0.21
netgen_500-10-16,4,1.18,8.51,5.85,0.21
netgen_500-10-16,5,1.18,8.51,5.85,0.21
netgen_500-10-16,6,1.18,8.51,5.85,0.21
netgen_500-10-16,7,1.18,8.51,5.85,0.21
netgen_500-10-16,8,1.18,8.51,5.85,0.21
netgen_500-10-16,9,1.18,8.51,5.85,0.21
netgen_500-10-17,0,1.4,11.11,6.49,0.14
netgen_500-10-17,1,1.4,11.11,6.49,0.14
netgen_500-10-17,2,1.4,11.11,6.49,0.14
netgen_500-10-17,3,1.4,11.11,6.49,0.14
netgen_500-10-17,4,1.4,11.11,6.49,0.14
netgen_500-10-17,5,1.4,11.11,6.49,0.14
netgen_500-10-17,6,1.4,11.11,6.49,0.14
netgen_500-10-17,7,1.4,11.11,6.49,0.14
netgen_500-10-17,8,1.4,11.11,6.49,0.14
netgen_500-10-17,9,1.4,11.11,6.49,0.14
netgen_500-10-18,0,1.37,11.8,5.11,0.14
netgen_500-10-18,1,1.37,11.8,5.11,0.14
netgen_500-10-18,2,1.37,11.8,5.11,0.14
netgen_500-10-18,3,1.37,11.8,5.11,0.14
netgen_500-10-18,4,1.37,11.8,5.11,0.14
netgen_500-10-18,5,1.37,11.8,5.11,0.14
netgen_500-10-18,6,1.37,11.8,5.11,0.14
netgen_500-10-18,7,1.37,11.8,5.11,0.14
netgen_500-10-18,8,1.37,11.8,5.11,0.14
netgen_500-10-18,9,1.37,11.8,5.11,0.14
netgen_500-10-19,0,1.13,10.17,4.46,0.15
netgen_500-10-19,1,1.13,10.17,4.46,0.15
netgen_500-10-19,2,1.13,10.17,4.46,0.15
netgen_500-10-19,3,1.13,10.17,4.46,0.15
netgen_500-10-19,4,1.13,10.17,4.46,0.15
netgen_500-10-19,5,1.13,10.17,4.46,0.15
netgen_500-10-19,6,1.13,10.17,4.46,0.15
netgen_500-10-19,7,1.13,10.17,4.46,0.15
netgen_500-10-19,8,1.13,10.17,4.46,0.15
netgen_500-10-19,9,1.13,10.17,4.46,0.15
netgen_500-10-2,0,1.11,9.66,4.34,0.15
netgen_500-10-2,1,1.11,9.66,4.34,0.15
netgen_500-10-2,2,1.11,9.66,4.34,0.15
netgen_500-10-2,3,1.11,9.66,4.34,0.15
netgen_500-10-2,4,1.11,9.66,4.34,0.15
netgen_500-10-2,5,1.11,9.66,4.34,0.15
netgen_500-10-2,6,1.11,9.66,4.34,0.15
netgen_500-10-2,7,1.11,9.66,4.34,0.15
netgen_500-10-2,8,1.11,9.66,4.34,0.15
netgen_500-10-2,9,1.11,9.66,4.34,0.15
netgen_500-10-20,0,1.03,10.17,5.68,0.21
netgen_500-10-20,1,1.03,10.17,5.68,0.21
netgen_500-10-20,2,1.03,10.17,5.68,0.21
netgen_500-10-20,3,1.03,10.17,5.68,0.21
netgen_500-10-20,4,1.03,10.17,5.68,0.21
netgen_500-10-20,5,1.03,10.17,5.68,0.21
netgen_500-10-20,6,1.03,10.17,5.68,0.21
netgen_500-10-20,7,1.03,10.17,5.68,0.21
netgen_500-10-20,8,1.03,10.17,5.68,0.21
netgen_500-10-20,9,1.03,10.17,5.68,0.21
netgen_500-10-21,0,1.28,11.19,4.47,0.14
netgen_500-10-21,1,1.28,11.19,4.47,0.14
netgen_500-10-21,2,1.28,11.19,4.47,0.14
netgen_500-10-21,3,1.28,11.19,4.47,0.14
netgen_500-10-21,4,1.28,11.19,4.47,0.14
netgen_500-10-21,5,1.28,11.19,4.47,0.14
netgen_500-10-21,6,1.28,11.19,4.47,0.14
netgen_500-10-21,7,1.28,11.19,4.47,0.14
netgen_500-10-21,8,1.28,11.19,4.47,0.14
netgen_500-10-21,9,1.28,11.19,4.47,0.14
netgen_500-10-22,0,1.14,8.29,5.03,0.14
netgen_500-10-22,1,1.14,8.29,5.03,0.14
netgen_500-10-22,2,1.14,8.29,5.03,0.14
netgen_500-10-22,3,1.14,8.29,5.03,0.14
netgen_500-10-22,4,1.14,8.29,5.03,0.14
netgen_500-10-22,5,1.14,8.29,5.03,0.14
netgen_500-10-22,6,1.14,8.29,5.03,0.14
netgen_500-10-22,7,1.14,8.29,5.03,0.14
netgen_500-10-22,8,1.14,8.29,5.03,0.14
netgen_500-10-22,9,1.14,8.29,5.03,0.14
netgen_500-10-23,0,1.2,9.43,4.61,0.18
netgen_500-10-23,1,1.2,9.43,4.61,0.18
netgen_500-10-23,2,1.2,9.43,4.61,0.18
netgen_500-10-23,3,1.2,9.43,4.61,0.18
netgen_500-10-23,4,1.2,9.43,4.61,0.18
netgen_500-10-23,5,1.2,9.43,4.61,0.18
netgen_500-10-23,6,1.2,9.43,4.61,0.18
netgen_500-10-23,7,1.2,9.43,4.61,0.18
netgen_500-10-23,8,1.2,9.43,4.61,0.18
netgen_500-10-23,9,1.2,9.43,4.61,0.18
netgen_500-10-24,0,1.18,9.84,4.5,0.16
netgen_500-10-24,1,1.18,9.84,4.5,0.16
netgen_500-10-24,2,1.18,9.84,4.5,0.16
netgen_500-10-24,3,1.18,9.84,4.5,0.16
netgen_500-10-24,4,1.18,9.84,4.5,0.16
netgen_500-10-24,5,1.18,9.84,4.5,0.16
netgen_500-10-24,6,1.18,9.84,4.5,0.16
