@RELATION FEATURE_COSTS_CSP-MZN-2013

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE static NUMERIC
@ATTRIBUTE dynamic NUMERIC

@DATA
normalized-rand-2-40-40-135-650-53_ext.xml.mzn_AND_NODATA,1,1.03,2.09
normalized-rand-2-40-40-135-650-61_ext.xml.mzn_AND_NODATA,1,1.02,2.1
normalized-rand-2-40-40-135-650-63_ext.xml.mzn_AND_NODATA,1,0.99,2.1
normalized-rand-2-40-40-135-650-64_ext.xml.mzn_AND_NODATA,1,0.99,2.1
normalized-rand-2-40-40-135-650-16_ext.xml.mzn_AND_NODATA,1,1.04,2.08
normalized-rand-2-40-40-135-650-56_ext.xml.mzn_AND_NODATA,1,1.02,2.09
normalized-rand-2-40-40-135-650-42_ext.xml.mzn_AND_NODATA,1,1.02,2.1
normalized-rand-2-40-40-135-650-4_ext.xml.mzn_AND_NODATA,1,0.97,2.1
normalized-rand-2-40-40-135-650-66_ext.xml.mzn_AND_NODATA,1,1.02,2.08
normalized-rand-2-40-25-180-500-15_ext.xml.mzn_AND_NODATA,1,107.01,2.18
normalized-rand-2-40-40-135-650-33_ext.xml.mzn_AND_NODATA,1,1.02,2.09
normalized-rand-2-40-40-135-650-73_ext.xml.mzn_AND_NODATA,1,1.03,2.09
normalized-rand-2-40-40-135-650-49_ext.xml.mzn_AND_NODATA,1,0.98,2.1
normalized-rand-2-40-40-135-650-41_ext.xml.mzn_AND_NODATA,1,1.01,2.1
normalized-rand-2-40-40-135-650-43_ext.xml.mzn_AND_NODATA,1,1.02,2.1
normalized-rand-2-40-40-135-650-58_ext.xml.mzn_AND_NODATA,1,1.01,2.09
normalized-rand-2-40-40-135-650-11_ext.xml.mzn_AND_NODATA,1,1.02,2.08
normalized-rand-2-40-19-443-230-fcd-15_ext.xml.mzn_AND_NODATA,1,160.01,2.19
normalized-rand-2-40-19-443-230-fcd-2_ext.xml.mzn_AND_NODATA,1,154.79,2.18
normalized-rand-2-40-40-135-650-75_ext.xml.mzn_AND_NODATA,1,1.02,2.09
normalized-rand-2-40-40-135-650-80_ext.xml.mzn_AND_NODATA,1,0.99,2.09
normalized-rand-2-40-40-135-650-81_ext.xml.mzn_AND_NODATA,1,0.99,2.09
normalized-rand-2-40-19-443-230-49_ext.xml.mzn_AND_NODATA,1,168.06,2.2
normalized-rand-2-40-40-135-650-84_ext.xml.mzn_AND_NODATA,1,1.06,2.1
normalized-rand-2-40-40-135-650-65_ext.xml.mzn_AND_NODATA,1,1.01,2.1
normalized-rand-2-40-40-135-650-86_ext.xml.mzn_AND_NODATA,1,0.98,2.11
normalized-rand-2-40-40-135-650-88_ext.xml.mzn_AND_NODATA,1,1.03,2.1
normalized-rand-2-40-40-135-650-89_ext.xml.mzn_AND_NODATA,1,1.03,2.08
normalized-rand-2-40-25-180-500-35_ext.xml.mzn_AND_NODATA,1,97.35,2.18
normalized-rand-2-40-25-180-500-45_ext.xml.mzn_AND_NODATA,1,66.23,2.16
normalized-rand-2-40-40-135-650-76_ext.xml.mzn_AND_NODATA,1,1.01,2.09
normalized-rand-2-40-40-135-650-72_ext.xml.mzn_AND_NODATA,1,1.02,2.09
normalized-rand-2-40-40-135-650-91_ext.xml.mzn_AND_NODATA,1,1.01,2.08
normalized-rand-2-40-40-135-650-55_ext.xml.mzn_AND_NODATA,1,1.02,2.08
normalized-rand-2-40-40-135-650-77_ext.xml.mzn_AND_NODATA,1,0.99,2.1
normalized-rand-2-40-40-135-650-8_ext.xml.mzn_AND_NODATA,1,0.98,2.11
normalized-rand-2-40-40-135-650-59_ext.xml.mzn_AND_NODATA,1,0.99,2.09
normalized-rand-2-40-40-135-650-67_ext.xml.mzn_AND_NODATA,1,1,2.09
normalized-rand-2-40-40-135-650-93_ext.xml.mzn_AND_NODATA,1,1,2.09
normalized-rand-2-40-40-135-650-26_ext.xml.mzn_AND_NODATA,1,1.01,2.1
normalized-rand-2-40-40-135-650-78_ext.xml.mzn_AND_NODATA,1,1.01,2.09
normalized-rand-2-40-19-443-230-50_ext.xml.mzn_AND_NODATA,1,169.18,2.17
normalized-rand-2-40-40-135-650-71_ext.xml.mzn_AND_NODATA,1,1.02,2.08
normalized-rand-2-40-40-135-650-9_ext.xml.mzn_AND_NODATA,1,1.02,2.09
normalized-rand-2-40-40-135-650-62_ext.xml.mzn_AND_NODATA,1,1.01,2.1
normalized-rand-2-40-25-180-500-16_ext.xml.mzn_AND_NODATA,1,110.96,2.19
normalized-rand-2-40-19-443-230-fcd-19_ext.xml.mzn_AND_NODATA,1,153.74,2.19
normalized-rand-2-40-40-135-650-68_ext.xml.mzn_AND_NODATA,1,1,2.09
normalized-rand-2-40-80-103-800-11_ext.xml.mzn_AND_NODATA,1,1.75,2.13
normalized-rand-2-40-80-103-800-12_ext.xml.mzn_AND_NODATA,1,1.77,2.13
normalized-rand-2-40-19-443-230-fcd-37_ext.xml.mzn_AND_NODATA,1,151.18,2.18
normalized-rand-2-40-80-103-800-17_ext.xml.mzn_AND_NODATA,1,1.74,2.13
normalized-rand-2-40-80-103-800-18_ext.xml.mzn_AND_NODATA,1,1.74,2.14
normalized-rand-2-40-40-135-650-94_ext.xml.mzn_AND_NODATA,1,1.02,2.09
normalized-rand-2-40-25-180-500-13_ext.xml.mzn_AND_NODATA,1,119.7,2.19
normalized-rand-2-40-40-135-650-95_ext.xml.mzn_AND_NODATA,1,1.01,2.1
normalized-rand-2-40-80-103-800-19_ext.xml.mzn_AND_NODATA,1,1.73,2.13
normalized-rand-2-40-40-135-650-79_ext.xml.mzn_AND_NODATA,1,0.99,2.09
normalized-rand-2-40-19-443-230-fcd-33_ext.xml.mzn_AND_NODATA,1,160.55,2.19
normalized-rand-2-40-40-135-650-74_ext.xml.mzn_AND_NODATA,1,1.01,2.09
normalized-rand-2-40-25-180-500-26_ext.xml.mzn_AND_NODATA,1,101.72,2.18
normalized-rand-2-40-40-135-650-7_ext.xml.mzn_AND_NODATA,1,1,2.09
normalized-rand-2-40-40-135-650-60_ext.xml.mzn_AND_NODATA,1,1.01,2.1
normalized-rand-2-40-40-135-650-83_ext.xml.mzn_AND_NODATA,1,1.03,2.08
normalized-rand-2-40-40-135-650-85_ext.xml.mzn_AND_NODATA,1,0.99,2.1
normalized-rand-2-40-80-103-800-24_ext.xml.mzn_AND_NODATA,1,1.74,2.13
normalized-rand-2-40-25-180-500-60_ext.xml.mzn_AND_NODATA,1,73.61,2.17
normalized-rand-2-40-40-135-650-6_ext.xml.mzn_AND_NODATA,1,1.03,2.09
normalized-rand-2-40-40-135-650-69_ext.xml.mzn_AND_NODATA,1,1.01,2.09
normalized-rand-2-40-40-135-650-50_ext.xml.mzn_AND_NODATA,1,0.99,2.09
normalized-rand-2-40-80-103-800-26_ext.xml.mzn_AND_NODATA,1,1.74,2.14
normalized-rand-2-40-25-180-500-10_ext.xml.mzn_AND_NODATA,1,117.02,2.19
normalized-haystacks-46.xml.mzn_AND_NODATA,1,793.31,3.18
normalized-rand-2-40-80-103-800-14_ext.xml.mzn_AND_NODATA,1,1.76,2.13
normalized-rand-2-40-80-103-800-1_ext.xml.mzn_AND_NODATA,1,1.75,2.15
normalized-rand-2-40-40-135-650-98_ext.xml.mzn_AND_NODATA,1,0.99,2.09
normalized-rand-2-40-25-180-500-30_ext.xml.mzn_AND_NODATA,1,107.73,2.16
normalized-rand-2-40-25-180-500-32_ext.xml.mzn_AND_NODATA,1,105.36,2.17
normalized-rand-2-40-80-103-800-28_ext.xml.mzn_AND_NODATA,1,1.74,2.13
normalized-rand-2-40-80-103-800-36_ext.xml.mzn_AND_NODATA,1,1.73,2.14
normalized-rand-2-40-80-103-800-31_ext.xml.mzn_AND_NODATA,1,1.74,2.13
normalized-rand-2-40-40-135-650-70_ext.xml.mzn_AND_NODATA,1,1.04,2.09
normalized-rand-2-40-80-103-800-20_ext.xml.mzn_AND_NODATA,1,1.73,2.13
normalized-rand-2-40-80-103-800-29_ext.xml.mzn_AND_NODATA,1,1.71,2.14
normalized-rand-2-40-40-135-650-99_ext.xml.mzn_AND_NODATA,1,1.02,2.08
normalized-rand-2-40-19-443-230-fcd-42_ext.xml.mzn_AND_NODATA,1,154.31,2.18
normalized-rand-2-40-80-103-800-41_ext.xml.mzn_AND_NODATA,1,1.76,2.11
normalized-rand-2-40-80-103-800-33_ext.xml.mzn_AND_NODATA,1,1.74,2.12
normalized-rand-2-40-19-443-230-fcd-32_ext.xml.mzn_AND_NODATA,1,164.04,2.18
normalized-rand-2-40-80-103-800-22_ext.xml.mzn_AND_NODATA,1,1.72,2.14
normalized-rand-2-40-80-103-800-38_ext.xml.mzn_AND_NODATA,1,1.74,2.14
normalized-rand-2-40-19-443-230-fcd-22_ext.xml.mzn_AND_NODATA,1,170.53,2.18
normalized-rand-2-40-80-103-800-49_ext.xml.mzn_AND_NODATA,1,1.73,2.14
normalized-rand-2-40-80-103-800-37_ext.xml.mzn_AND_NODATA,1,1.74,2.14
normalized-rand-2-40-40-135-650-92_ext.xml.mzn_AND_NODATA,1,1.01,2.1
normalized-rand-2-40-19-443-230-fcd-1_ext.xml.mzn_AND_NODATA,1,167.72,2.19
normalized-rand-2-40-40-135-650-97_ext.xml.mzn_AND_NODATA,1,1.03,2.1
normalized-rand-2-40-40-135-650-96_ext.xml.mzn_AND_NODATA,1,1.03,2.08
normalized-rand-2-40-80-103-800-13_ext.xml.mzn_AND_NODATA,1,1.74,2.13
normalized-rand-2-40-80-103-800-52_ext.xml.mzn_AND_NODATA,1,1.77,2.12
normalized-rand-2-40-80-103-800-21_ext.xml.mzn_AND_NODATA,1,1.75,2.12
normalized-rand-2-40-80-103-800-46_ext.xml.mzn_AND_NODATA,1,1.77,2.12
normalized-rand-2-40-80-103-800-42_ext.xml.mzn_AND_NODATA,1,1.77,2.14
normalized-rand-2-40-80-103-800-56_ext.xml.mzn_AND_NODATA,1,1.74,2.13
normalized-rand-2-40-19-443-230-fcd-38_ext.xml.mzn_AND_NODATA,1,163.22,2.19
normalized-rand-2-40-40-135-650-87_ext.xml.mzn_AND_NODATA,1,1.02,2.1
normalized-rand-2-40-80-103-800-57_ext.xml.mzn_AND_NODATA,1,1.77,2.13
normalized-rand-2-40-19-443-230-fcd-40_ext.xml.mzn_AND_NODATA,1,162.48,2.17
normalized-rand-2-40-80-103-800-58_ext.xml.mzn_AND_NODATA,1,1.75,2.13
normalized-rand-2-40-80-103-800-5_ext.xml.mzn_AND_NODATA,1,1.76,2.13
normalized-rand-2-40-80-103-800-10_ext.xml.mzn_AND_NODATA,1,1.7,2.12
normalized-rand-2-40-19-443-230-fcd-3_ext.xml.mzn_AND_NODATA,1,160.03,2.2
normalized-rand-2-40-80-103-800-61_ext.xml.mzn_AND_NODATA,1,1.76,2.12
normalized-rand-2-40-80-103-800-65_ext.xml.mzn_AND_NODATA,1,1.74,2.13
normalized-rand-2-40-80-103-800-69_ext.xml.mzn_AND_NODATA,1,1.8,2.13
normalized-rand-2-40-25-180-500-22_ext.xml.mzn_AND_NODATA,1,117.87,2.19
normalized-rand-2-40-19-443-230-fcd-36_ext.xml.mzn_AND_NODATA,1,166.21,2.18
normalized-rand-2-40-80-103-800-6_ext.xml.mzn_AND_NODATA,1,1.74,2.13
normalized-rand-2-40-40-135-650-5_ext.xml.mzn_AND_NODATA,1,0.99,2.09
normalized-rand-2-40-80-103-800-32_ext.xml.mzn_AND_NODATA,1,1.71,2.15
normalized-rand-2-40-80-103-800-54_ext.xml.mzn_AND_NODATA,1,1.77,2.13
normalized-rand-2-40-80-103-800-44_ext.xml.mzn_AND_NODATA,1,1.75,2.14
normalized-rand-2-40-80-103-800-48_ext.xml.mzn_AND_NODATA,1,1.76,2.13
normalized-rand-2-40-80-103-800-39_ext.xml.mzn_AND_NODATA,1,1.74,2.13
normalized-rand-2-40-19-443-230-fcd-41_ext.xml.mzn_AND_NODATA,1,164.22,2.19
normalized-rand-2-40-80-103-800-60_ext.xml.mzn_AND_NODATA,1,1.76,2.13
normalized-rand-2-40-19-443-230-fcd-35_ext.xml.mzn_AND_NODATA,1,157.87,2.19
normalized-rand-2-40-40-135-650-54_ext.xml.mzn_AND_NODATA,1,1.02,2.09
normalized-rand-2-40-80-103-800-63_ext.xml.mzn_AND_NODATA,1,1.74,2.13
normalized-rand-2-40-25-180-500-1_ext.xml.mzn_AND_NODATA,1,115.2,2.17
normalized-rand-2-40-80-103-800-16_ext.xml.mzn_AND_NODATA,1,1.75,2.13
normalized-rand-2-40-80-103-800-64_ext.xml.mzn_AND_NODATA,1,1.75,2.14
normalized-rand-2-40-80-103-800-83_ext.xml.mzn_AND_NODATA,1,1.73,2.15
normalized-rand-2-40-80-103-800-67_ext.xml.mzn_AND_NODATA,1,1.76,2.13
normalized-rand-2-40-80-103-800-43_ext.xml.mzn_AND_NODATA,1,1.74,2.14
normalized-rand-2-40-19-443-230-fcd-6_ext.xml.mzn_AND_NODATA,1,137.71,2.19
normalized-rand-2-40-80-103-800-27_ext.xml.mzn_AND_NODATA,1,1.75,2.13
normalized-rand-2-40-25-180-500-23_ext.xml.mzn_AND_NODATA,1,120.23,2.19
normalized-rand-2-40-80-103-800-45_ext.xml.mzn_AND_NODATA,1,1.75,2.15
normalized-patat-02-comp-2.xml.mzn_AND_NODATA,1,676.59,2.76
normalized-rand-2-40-80-103-800-66_ext.xml.mzn_AND_NODATA,1,1.75,2.14
normalized-rand-2-40-80-103-800-85_ext.xml.mzn_AND_NODATA,1,1.76,2.14
normalized-rand-2-40-80-103-800-35_ext.xml.mzn_AND_NODATA,1,1.75,2.13
normalized-rand-2-40-19-443-230-fcd-46_ext.xml.mzn_AND_NODATA,1,149.75,2.18
normalized-rand-2-40-25-180-500-18_ext.xml.mzn_AND_NODATA,1,131.06,2.2
normalized-rand-2-40-19-443-230-fcd-43_ext.xml.mzn_AND_NODATA,1,153.68,2.19
normalized-rand-2-40-80-103-800-4_ext.xml.mzn_AND_NODATA,1,1.76,2.12
normalized-rand-2-40-80-103-800-78_ext.xml.mzn_AND_NODATA,1,1.75,2.13
normalized-rand-2-40-80-103-800-92_ext.xml.mzn_AND_NODATA,1,1.77,2.13
normalized-rand-2-40-80-103-800-87_ext.xml.mzn_AND_NODATA,1,1.74,2.14
normalized-rand-2-40-80-103-800-0_ext.xml.mzn_AND_NODATA,1,1.75,2.14
normalized-rand-2-40-80-103-800-62_ext.xml.mzn_AND_NODATA,1,1.74,2.13
normalized-rand-2-40-80-103-800-76_ext.xml.mzn_AND_NODATA,1,1.76,2.13
normalized-rand-2-40-80-103-800-81_ext.xml.mzn_AND_NODATA,1,1.75,2.13
normalized-rand-2-40-80-103-800-71_ext.xml.mzn_AND_NODATA,1,1.75,2.13
normalized-rand-2-40-80-103-800-79_ext.xml.mzn_AND_NODATA,1,1.7,2.14
normalized-rand-2-40-80-103-800-74_ext.xml.mzn_AND_NODATA,1,1.75,2.14
normalized-rand-2-40-80-103-800-96_ext.xml.mzn_AND_NODATA,1,1.72,2.13
normalized-rand-2-40-80-103-800-99_ext.xml.mzn_AND_NODATA,1,1.76,2.12
normalized-rand-2-40-80-103-800-53_ext.xml.mzn_AND_NODATA,1,1.76,2.13
normalized-rand-2-40-80-103-800-88_ext.xml.mzn_AND_NODATA,1,1.76,2.13
normalized-rand-2-40-80-103-800-73_ext.xml.mzn_AND_NODATA,1,1.74,2.14
normalized-rand-2-40-19-443-230-fcd-17_ext.xml.mzn_AND_NODATA,1,166.23,2.19
normalized-rand-2-40-80-103-800-40_ext.xml.mzn_AND_NODATA,1,1.74,2.14
normalized-rand-2-40-80-103-800-89_ext.xml.mzn_AND_NODATA,1,1.74,2.13
normalized-rand-2-40-80-103-800-90_ext.xml.mzn_AND_NODATA,1,1.71,2.13
normalized-rand-2-40-80-103-800-15_ext.xml.mzn_AND_NODATA,1,1.78,2.12
normalized-rand-2-40-80-103-800-98_ext.xml.mzn_AND_NODATA,1,1.75,2.12
normalized-rand-2-40-80-103-800-77_ext.xml.mzn_AND_NODATA,1,1.76,2.12
normalized-rand-2-40-19-443-230-fcd-39_ext.xml.mzn_AND_NODATA,1,173.59,2.2
normalized-rand-2-40-8-753-100-13_ext.xml.mzn_AND_NODATA,1,3.41,2.06
normalized-rand-2-40-80-103-800-93_ext.xml.mzn_AND_NODATA,1,1.74,2.13
normalized-rand-2-40-80-103-800-47_ext.xml.mzn_AND_NODATA,1,1.76,2.13
normalized-rand-2-40-25-180-500-37_ext.xml.mzn_AND_NODATA,1,112.36,2.19
normalized-rand-2-40-80-103-800-91_ext.xml.mzn_AND_NODATA,1,1.74,2.13
normalized-rand-2-40-80-103-800-7_ext.xml.mzn_AND_NODATA,1,1.74,2.14
normalized-rand-2-40-80-103-800-80_ext.xml.mzn_AND_NODATA,1,1.75,2.13
normalized-rand-2-40-80-103-800-86_ext.xml.mzn_AND_NODATA,1,1.75,2.14
normalized-rand-2-40-25-180-500-36_ext.xml.mzn_AND_NODATA,1,120.52,2.2
normalized-rand-2-40-80-103-800-82_ext.xml.mzn_AND_NODATA,1,1.73,2.14
normalized-rand-2-40-25-180-500-24_ext.xml.mzn_AND_NODATA,1,129.5,2.18
normalized-rand-2-40-80-103-800-8_ext.xml.mzn_AND_NODATA,1,1.75,2.13
normalized-rand-2-40-80-103-800-51_ext.xml.mzn_AND_NODATA,1,1.72,2.13
normalized-rand-2-40-19-443-230-fcd-5_ext.xml.mzn_AND_NODATA,1,138.9,2.18
normalized-rand-2-40-80-103-800-9_ext.xml.mzn_AND_NODATA,1,1.75,2.13
normalized-rand-2-40-80-103-800-75_ext.xml.mzn_AND_NODATA,1,1.73,2.13
normalized-rand-2-40-8-753-100-12_ext.xml.mzn_AND_NODATA,1,3.09,2.07
normalized-rand-2-40-8-753-100-26_ext.xml.mzn_AND_NODATA,1,3.28,2.06
normalized-rand-2-40-8-753-100-11_ext.xml.mzn_AND_NODATA,1,3.14,2.05
normalized-rand-2-40-8-753-100-0_ext.xml.mzn_AND_NODATA,1,3.12,2.07
normalized-rand-2-40-8-753-100-32_ext.xml.mzn_AND_NODATA,1,3.1,2.06
normalized-rand-2-40-80-103-800-72_ext.xml.mzn_AND_NODATA,1,1.77,2.12
normalized-rand-2-40-8-753-100-36_ext.xml.mzn_AND_NODATA,1,3.21,2.07
normalized-rand-2-40-25-180-500-40_ext.xml.mzn_AND_NODATA,1,97.6,2.18
normalized-rand-2-40-80-103-800-30_ext.xml.mzn_AND_NODATA,1,1.75,2.13
normalized-rand-2-40-8-753-100-17_ext.xml.mzn_AND_NODATA,1,3.16,2.06
normalized-rand-2-40-8-753-100-21_ext.xml.mzn_AND_NODATA,1,3.17,2.06
normalized-rand-2-40-8-753-100-38_ext.xml.mzn_AND_NODATA,1,3.13,2.05
normalized-rand-2-40-8-753-100-19_ext.xml.mzn_AND_NODATA,1,3.19,2.06
normalized-rand-2-40-8-753-100-22_ext.xml.mzn_AND_NODATA,1,3.11,2.08
normalized-rand-2-40-8-753-100-40_ext.xml.mzn_AND_NODATA,1,3.16,2.06
normalized-rand-2-40-8-753-100-43_ext.xml.mzn_AND_NODATA,1,3.28,2.06
normalized-rand-2-40-8-753-100-30_ext.xml.mzn_AND_NODATA,1,3.17,2.06
normalized-rand-2-40-8-753-100-28_ext.xml.mzn_AND_NODATA,1,3.3,2.06
normalized-rand-2-40-25-180-500-53_ext.xml.mzn_AND_NODATA,1,91.35,2.17
normalized-rand-2-40-8-753-100-33_ext.xml.mzn_AND_NODATA,1,3.22,2.06
normalized-rand-2-40-8-753-100-35_ext.xml.mzn_AND_NODATA,1,3.26,2.06
normalized-rand-2-40-80-103-800-95_ext.xml.mzn_AND_NODATA,1,1.75,2.13
normalized-rand-2-40-80-103-800-59_ext.xml.mzn_AND_NODATA,1,1.74,2.14
normalized-rand-2-40-8-753-100-31_ext.xml.mzn_AND_NODATA,1,3.05,2.06
normalized-rand-2-40-80-103-800-97_ext.xml.mzn_AND_NODATA,1,1.73,2.15
normalized-rand-2-40-8-753-100-55_ext.xml.mzn_AND_NODATA,1,3.25,2.06
normalized-rand-2-40-8-753-100-53_ext.xml.mzn_AND_NODATA,1,3.18,2.05
normalized-rand-2-40-8-753-100-37_ext.xml.mzn_AND_NODATA,1,3.18,2.06
normalized-rand-2-40-8-753-100-58_ext.xml.mzn_AND_NODATA,1,3,2.06
normalized-rand-2-40-8-753-100-27_ext.xml.mzn_AND_NODATA,1,3.1,2.06
normalized-rand-2-40-8-753-100-10_ext.xml.mzn_AND_NODATA,1,3.35,2.04
normalized-rand-2-40-8-753-100-64_ext.xml.mzn_AND_NODATA,1,3.19,2.06
normalized-rand-2-40-80-103-800-34_ext.xml.mzn_AND_NODATA,1,1.74,2.12
normalized-rand-2-40-8-753-100-47_ext.xml.mzn_AND_NODATA,1,3.16,2.05
normalized-rand-2-40-8-753-100-70_ext.xml.mzn_AND_NODATA,1,3.14,2.06
normalized-rand-2-40-80-103-800-25_ext.xml.mzn_AND_NODATA,1,1.75,2.13
normalized-rand-2-40-8-753-100-6_ext.xml.mzn_AND_NODATA,1,3.29,2.06
normalized-rand-2-40-8-753-100-49_ext.xml.mzn_AND_NODATA,1,3.2,2.05
normalized-rand-2-40-8-753-100-72_ext.xml.mzn_AND_NODATA,1,3.17,2.06
normalized-rand-2-40-8-753-100-76_ext.xml.mzn_AND_NODATA,1,3.16,2.06
normalized-rand-2-40-8-753-100-74_ext.xml.mzn_AND_NODATA,1,3.1,2.07
normalized-rand-2-40-8-753-100-48_ext.xml.mzn_AND_NODATA,1,3.13,2.06
normalized-rand-2-40-8-753-100-77_ext.xml.mzn_AND_NODATA,1,3.18,2.05
normalized-rand-2-40-8-753-100-81_ext.xml.mzn_AND_NODATA,1,3.09,2.06
normalized-rand-2-40-8-753-100-41_ext.xml.mzn_AND_NODATA,1,3.11,2.06
normalized-rand-2-40-19-443-230-fcd-48_ext.xml.mzn_AND_NODATA,1,155.34,2.19
normalized-rand-2-40-8-753-100-5_ext.xml.mzn_AND_NODATA,1,3.1,2.05
normalized-rand-2-40-8-753-100-82_ext.xml.mzn_AND_NODATA,1,3.17,2.05
normalized-rand-2-40-19-443-230-fcd-44_ext.xml.mzn_AND_NODATA,1,151.1,2.19
normalized-rand-2-40-8-753-100-85_ext.xml.mzn_AND_NODATA,1,3.18,2.06
normalized-rand-2-40-25-180-500-20_ext.xml.mzn_AND_NODATA,1,135.72,2.19
normalized-rand-2-40-25-180-500-25_ext.xml.mzn_AND_NODATA,1,134.6,2.19
normalized-rand-2-40-8-753-100-62_ext.xml.mzn_AND_NODATA,1,3.32,2.06
normalized-rand-2-40-8-753-100-60_ext.xml.mzn_AND_NODATA,1,3.29,2.06
normalized-rand-2-40-80-103-800-70_ext.xml.mzn_AND_NODATA,1,1.74,2.13
normalized-rand-2-40-8-753-100-29_ext.xml.mzn_AND_NODATA,1,3.1,2.08
normalized-rand-2-40-80-103-800-94_ext.xml.mzn_AND_NODATA,1,1.7,2.14
normalized-rand-2-40-8-753-100-94_ext.xml.mzn_AND_NODATA,1,3.18,2.06
normalized-rand-2-40-8-753-100-16_ext.xml.mzn_AND_NODATA,1,3.24,2.06
normalized-rand-2-40-25-180-500-14_ext.xml.mzn_AND_NODATA,1,136.74,2.21
normalized-rand-2-40-25-180-500-3_ext.xml.mzn_AND_NODATA,1,113.16,2.17
normalized-rand-2-40-8-753-100-1_ext.xml.mzn_AND_NODATA,1,3.22,2.06
normalized-rand-2-40-25-180-500-33_ext.xml.mzn_AND_NODATA,1,119.51,2.19
normalized-rand-2-40-80-103-800-3_ext.xml.mzn_AND_NODATA,1,1.75,2.13
normalized-rand-2-40-8-753-100-7_ext.xml.mzn_AND_NODATA,1,3.32,2.05
normalized-rand-2-40-8-753-100-65_ext.xml.mzn_AND_NODATA,1,3.38,2.06
normalized-rand-2-40-40-135-650-90_ext.xml.mzn_AND_NODATA,1,1.01,2.08
normalized-rand-2-40-8-753-100-88_ext.xml.mzn_AND_NODATA,1,3.12,2.06
normalized-rand-2-40-8-753-100-20_ext.xml.mzn_AND_NODATA,1,3.23,2.05
normalized-rand-2-40-8-753-100-46_ext.xml.mzn_AND_NODATA,1,3.33,2.06
normalized-rand-2-40-8-753-100-69_ext.xml.mzn_AND_NODATA,1,3.19,2.07
normalized-rand-2-40-8-753-100-3_ext.xml.mzn_AND_NODATA,1,3.22,2.06
normalized-rand-2-40-8-753-100-39_ext.xml.mzn_AND_NODATA,1,3.09,2.06
normalized-rand-2-40-8-753-100-91_ext.xml.mzn_AND_NODATA,1,3.22,2.08
normalized-rand-2-40-8-753-100-83_ext.xml.mzn_AND_NODATA,1,3.16,2.06
normalized-rand-2-40-25-180-500-50_ext.xml.mzn_AND_NODATA,1,107.75,2.19
normalized-rand-2-40-8-753-100-51_ext.xml.mzn_AND_NODATA,1,3.1,2.05
normalized-rand-2-40-8-753-100-8_ext.xml.mzn_AND_NODATA,1,3.21,2.06
normalized-rand-2-40-8-753-100-54_ext.xml.mzn_AND_NODATA,1,3.18,2.06
normalized-rand-2-40-8-753-100-63_ext.xml.mzn_AND_NODATA,1,3.11,2.07
normalized-rand-2-40-80-103-800-2_ext.xml.mzn_AND_NODATA,1,1.74,2.13
normalized-rand-2-40-8-753-100-79_ext.xml.mzn_AND_NODATA,1,3.2,2.05
normalized-rand-2-40-8-753-100-95_ext.xml.mzn_AND_NODATA,1,3.11,2.06
normalized-rand-2-40-8-753-100-57_ext.xml.mzn_AND_NODATA,1,3.35,2.06
normalized-rand-2-40-8-753-100-78_ext.xml.mzn_AND_NODATA,1,3.31,2.06
normalized-rand-2-40-8-753-100-98_ext.xml.mzn_AND_NODATA,1,3.13,2.06
normalized-rand-2-40-8-753-100-44_ext.xml.mzn_AND_NODATA,1,3.33,2.07
normalized-rand-2-40-8-753-100-99_ext.xml.mzn_AND_NODATA,1,3.17,2.05
normalized-rand-2-40-8-753-100-45_ext.xml.mzn_AND_NODATA,1,3.14,2.06
normalized-rand-2-40-8-753-100-86_ext.xml.mzn_AND_NODATA,1,3.3,2.05
normalized-rand-2-40-8-753-100-90_ext.xml.mzn_AND_NODATA,1,3.18,2.06
normalized-rand-2-40-8-753-100-59_ext.xml.mzn_AND_NODATA,1,3.2,2.06
normalized-rand-2-40-8-753-100-97_ext.xml.mzn_AND_NODATA,1,3.25,2.05
normalized-rand-2-40-8-753-100-80_ext.xml.mzn_AND_NODATA,1,3.11,2.05
normalized-rand-2-40-8-753-100-4_ext.xml.mzn_AND_NODATA,1,3.3,2.07
normalized-rand-2-40-8-753-100-2_ext.xml.mzn_AND_NODATA,1,3.22,2.07
normalized-rand-2-40-8-753-100-73_ext.xml.mzn_AND_NODATA,1,3.26,2.06
normalized-rand-2-40-80-103-800-23_ext.xml.mzn_AND_NODATA,1,1.75,2.14
normalized-rand-2-40-25-180-500-4_ext.xml.mzn_AND_NODATA,1,107.4,2.19
normalized-rand-2-40-80-103-800-50_ext.xml.mzn_AND_NODATA,1,1.74,2.14
normalized-rand-2-40-8-753-100-9_ext.xml.mzn_AND_NODATA,1,3.2,2.06
normalized-rand-2-40-80-103-800-84_ext.xml.mzn_AND_NODATA,1,1.75,2.12
normalized-rand-2-40-8-753-100-56_ext.xml.mzn_AND_NODATA,1,3.25,2.06
normalized-haystacks-47.xml.mzn_AND_NODATA,1,893.98,3.28
normalized-rand-2-40-25-180-500-41_ext.xml.mzn_AND_NODATA,1,120.18,2.19
normalized-rand-2-40-19-443-230-fcd-47_ext.xml.mzn_AND_NODATA,1,154.38,2.18
normalized-rand-2-40-19-443-230-fcd-4_ext.xml.mzn_AND_NODATA,1,158.57,2.18
normalized-rand-2-40-25-180-500-29_ext.xml.mzn_AND_NODATA,1,136.95,2.2
