@RELATION ALGORITHM_RUNS_COP-MZN-2013

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm {bprolog, fzn2smt, g12cpx, g12fd, g12lazyfd, g12mip, gecode, izplus, jacop, minisatid, mistral, ortools}
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE score NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_34_2.dzn,1,mistral,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_34_2.dzn,1,jacop,900,0.75,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_34_2.dzn,1,ortools,900,0.375,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_34_2.dzn,1,g12cpx,900,0.6875,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_34_2.dzn,1,gecode,900,0.375,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_34_2.dzn,1,g12mip,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_34_2.dzn,1,bprolog,900,0.375,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_34_2.dzn,1,minisatid,900,0.5,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_34_2.dzn,1,fzn2smt,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_34_2.dzn,1,g12fd,900,0.4375,ok
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_17.dzn,1,izplus,1.27,1,ok
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_17.dzn,1,g12lazyfd,767.31,1,ok
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_17.dzn,1,mistral,900,0,other
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_17.dzn,1,jacop,2,1,ok
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_17.dzn,1,ortools,0.66,1,ok
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_17.dzn,1,g12cpx,0.84,1,ok
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_17.dzn,1,gecode,900,0,other
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_17.dzn,1,g12mip,900,0,other
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_17.dzn,1,bprolog,900,0,other
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_17.dzn,1,minisatid,900,0.75,ok
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_17.dzn,1,fzn2smt,1.28,1,ok
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_17.dzn,1,g12fd,0.83,1,ok
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_6.dzn,1,izplus,900,0.25,ok
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_6.dzn,1,g12lazyfd,900,0,other
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_6.dzn,1,mistral,900,0.740384615385,ok
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_6.dzn,1,jacop,900,0,other
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_6.dzn,1,ortools,900,0.692307692308,ok
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_6.dzn,1,g12cpx,900,0.278846153846,ok
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_6.dzn,1,gecode,900,0,other
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_6.dzn,1,g12mip,45.63,1,ok
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_6.dzn,1,bprolog,900,0,other
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_6.dzn,1,minisatid,900,0,other
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_6.dzn,1,fzn2smt,900,0,other
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_100_6.dzn,1,g12fd,900,0,other
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_20_1.dzn,1,izplus,900,0.75,ok
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_20_1.dzn,1,g12lazyfd,900,0.75,ok
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_20_1.dzn,1,mistral,900,0.75,ok
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_20_1.dzn,1,jacop,900,0,other
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_20_1.dzn,1,ortools,900,0,other
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_20_1.dzn,1,g12cpx,900,0.75,ok
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_20_1.dzn,1,gecode,900,0,other
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_20_1.dzn,1,g12mip,195.2,1,ok
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_20_1.dzn,1,bprolog,900,0,other
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_20_1.dzn,1,minisatid,900,0,other
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_20_1.dzn,1,fzn2smt,900,0,other
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_20_1.dzn,1,g12fd,900,0,other
benchmarks/open_stacks/open_stacks_01.mzn_AND_benchmarks/open_stacks/problem_10_20_1.dzn,1,izplus,900,0.361111111111,ok
benchmarks/open_stacks/open_stacks_01.mzn_AND_benchmarks/open_stacks/problem_10_20_1.dzn,1,g12lazyfd,900,0,other
benchmarks/open_stacks/open_stacks_01.mzn_AND_benchmarks/open_stacks/problem_10_20_1.dzn,1,mistral,900,0.361111111111,ok
benchmarks/open_stacks/open_stacks_01.mzn_AND_benchmarks/open_stacks/problem_10_20_1.dzn,1,jacop,900,0.361111111111,ok
benchmarks/open_stacks/open_stacks_01.mzn_AND_benchmarks/open_stacks/problem_10_20_1.dzn,1,ortools,900,0.361111111111,ok
benchmarks/open_stacks/open_stacks_01.mzn_AND_benchmarks/open_stacks/problem_10_20_1.dzn,1,g12cpx,119.82,1,ok
benchmarks/open_stacks/open_stacks_01.mzn_AND_benchmarks/open_stacks/problem_10_20_1.dzn,1,gecode,900,0.361111111111,ok
benchmarks/open_stacks/open_stacks_01.mzn_AND_benchmarks/open_stacks/problem_10_20_1.dzn,1,g12mip,900,0,other
benchmarks/open_stacks/open_stacks_01.mzn_AND_benchmarks/open_stacks/problem_10_20_1.dzn,1,bprolog,900,0.25,ok
benchmarks/open_stacks/open_stacks_01.mzn_AND_benchmarks/open_stacks/problem_10_20_1.dzn,1,minisatid,900,0,other
benchmarks/open_stacks/open_stacks_01.mzn_AND_benchmarks/open_stacks/problem_10_20_1.dzn,1,fzn2smt,900,0,other
benchmarks/open_stacks/open_stacks_01.mzn_AND_benchmarks/open_stacks/problem_10_20_1.dzn,1,g12fd,900,0.361111111111,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_3.dzn,1,izplus,900,0.25,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_3.dzn,1,g12lazyfd,900,0.743827160494,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_3.dzn,1,mistral,900,0.645061728395,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_3.dzn,1,jacop,900,0.663580246914,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_3.dzn,1,ortools,900,0.675925925926,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_3.dzn,1,g12cpx,900,0.75,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_3.dzn,1,gecode,900,0.675925925926,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_3.dzn,1,g12mip,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_3.dzn,1,bprolog,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_3.dzn,1,minisatid,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_3.dzn,1,fzn2smt,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_3.dzn,1,g12fd,900,0.712962962963,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la07_x3.dzn,1,izplus,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la07_x3.dzn,1,g12lazyfd,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la07_x3.dzn,1,mistral,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la07_x3.dzn,1,jacop,900,0.25,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la07_x3.dzn,1,ortools,900,0.304054054054,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la07_x3.dzn,1,g12cpx,900,0.75,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la07_x3.dzn,1,gecode,900,0.304054054054,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la07_x3.dzn,1,g12mip,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la07_x3.dzn,1,bprolog,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la07_x3.dzn,1,minisatid,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la07_x3.dzn,1,fzn2smt,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la07_x3.dzn,1,g12fd,900,0.304054054054,ok
benchmarks/p1f/p1f.mzn_AND_benchmarks/p1f/12.dzn,1,izplus,900,0,other
benchmarks/p1f/p1f.mzn_AND_benchmarks/p1f/12.dzn,1,g12lazyfd,900,0,other
benchmarks/p1f/p1f.mzn_AND_benchmarks/p1f/12.dzn,1,mistral,900,0.665254237288,ok
benchmarks/p1f/p1f.mzn_AND_benchmarks/p1f/12.dzn,1,jacop,900,0.25,ok
benchmarks/p1f/p1f.mzn_AND_benchmarks/p1f/12.dzn,1,ortools,796.04,1,ok
benchmarks/p1f/p1f.mzn_AND_benchmarks/p1f/12.dzn,1,g12cpx,900,0,other
benchmarks/p1f/p1f.mzn_AND_benchmarks/p1f/12.dzn,1,gecode,394.3,1,ok
benchmarks/p1f/p1f.mzn_AND_benchmarks/p1f/12.dzn,1,g12mip,900,0,other
benchmarks/p1f/p1f.mzn_AND_benchmarks/p1f/12.dzn,1,bprolog,900,0,other
benchmarks/p1f/p1f.mzn_AND_benchmarks/p1f/12.dzn,1,minisatid,900,0,other
benchmarks/p1f/p1f.mzn_AND_benchmarks/p1f/12.dzn,1,fzn2smt,900,0,other
benchmarks/p1f/p1f.mzn_AND_benchmarks/p1f/12.dzn,1,g12fd,900,0,other
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_j20_34.dzn,1,izplus,900,0.75,ok
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_j20_34.dzn,1,g12lazyfd,900,0.75,ok
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_j20_34.dzn,1,mistral,900,0.75,ok
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_j20_34.dzn,1,jacop,900,0.75,ok
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_j20_34.dzn,1,ortools,900,0.75,ok
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_j20_34.dzn,1,g12cpx,900,0.75,ok
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_j20_34.dzn,1,gecode,900,0.75,ok
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_j20_34.dzn,1,g12mip,900,0,other
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_j20_34.dzn,1,bprolog,900,0.75,ok
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_j20_34.dzn,1,minisatid,900,0.75,ok
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_j20_34.dzn,1,fzn2smt,644.85,1,ok
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_j20_34.dzn,1,g12fd,900,0.75,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_42_3.dzn,1,izplus,9.98,1,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_42_3.dzn,1,g12lazyfd,5.94,1,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_42_3.dzn,1,mistral,900,0.321428571429,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_42_3.dzn,1,jacop,412.88,1,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_42_3.dzn,1,ortools,438.76,1,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_42_3.dzn,1,g12cpx,0.19,1,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_42_3.dzn,1,gecode,311.37,1,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_42_3.dzn,1,g12mip,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_42_3.dzn,1,bprolog,900,0.25,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_42_3.dzn,1,minisatid,900,0.321428571429,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_42_3.dzn,1,fzn2smt,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_42_3.dzn,1,g12fd,32.12,1,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_13_6.dzn,1,izplus,900,0.342592592593,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_13_6.dzn,1,g12lazyfd,714.85,1,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_13_6.dzn,1,mistral,900,0.342592592593,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_13_6.dzn,1,jacop,900,0.324074074074,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_13_6.dzn,1,ortools,900,0.342592592593,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_13_6.dzn,1,g12cpx,70.3,1,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_13_6.dzn,1,gecode,900,0.342592592593,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_13_6.dzn,1,g12mip,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_13_6.dzn,1,bprolog,900,0.25,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_13_6.dzn,1,minisatid,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_13_6.dzn,1,fzn2smt,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_13_6.dzn,1,g12fd,900,0.342592592593,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_41_10.dzn,1,izplus,900,0.727611940299,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_41_10.dzn,1,g12lazyfd,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_41_10.dzn,1,mistral,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_41_10.dzn,1,jacop,900,0.710199004975,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_41_10.dzn,1,ortools,900,0.72263681592,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_41_10.dzn,1,g12cpx,4.2,1,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_41_10.dzn,1,gecode,900,0.72263681592,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_41_10.dzn,1,g12mip,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_41_10.dzn,1,bprolog,900,0.38184079602,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_41_10.dzn,1,minisatid,900,0.25,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_41_10.dzn,1,fzn2smt,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_41_10.dzn,1,g12fd,900,0.72263681592,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la09_x3.dzn,1,izplus,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la09_x3.dzn,1,g12lazyfd,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la09_x3.dzn,1,mistral,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la09_x3.dzn,1,jacop,900,0.339743589744,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la09_x3.dzn,1,ortools,900,0.25,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la09_x3.dzn,1,g12cpx,900,0.75,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la09_x3.dzn,1,gecode,900,0.25,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la09_x3.dzn,1,g12mip,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la09_x3.dzn,1,bprolog,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la09_x3.dzn,1,minisatid,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la09_x3.dzn,1,fzn2smt,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la09_x3.dzn,1,g12fd,900,0.25,ok
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_3.dzn,1,izplus,900,0.75,ok
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_3.dzn,1,g12lazyfd,900,0,other
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_3.dzn,1,mistral,900,0.75,ok
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_3.dzn,1,jacop,900,0.25,ok
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_3.dzn,1,ortools,900,0.458333333333,ok
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_3.dzn,1,g12cpx,865.46,1,ok
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_3.dzn,1,gecode,900,0,other
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_3.dzn,1,g12mip,1.54,1,ok
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_3.dzn,1,bprolog,900,0,other
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_3.dzn,1,minisatid,900,0,other
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_3.dzn,1,fzn2smt,900,0.666666666667,ok
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_3.dzn,1,g12fd,900,0.75,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_9.dzn,1,izplus,900,0.75,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_9.dzn,1,g12lazyfd,5.36,1,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_9.dzn,1,mistral,900,0.75,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_9.dzn,1,jacop,900,0.75,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_9.dzn,1,ortools,900,0.75,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_9.dzn,1,g12cpx,0.28,1,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_9.dzn,1,gecode,900,0.25,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_9.dzn,1,g12mip,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_9.dzn,1,bprolog,3.86,1,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_9.dzn,1,minisatid,900,0.75,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_9.dzn,1,fzn2smt,10.65,1,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_9.dzn,1,g12fd,900,0.25,ok
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type04_TEST1.dzn,1,izplus,900,0,other
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type04_TEST1.dzn,1,g12lazyfd,900,0,other
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type04_TEST1.dzn,1,mistral,900,0.75,ok
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type04_TEST1.dzn,1,jacop,900,0,other
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type04_TEST1.dzn,1,ortools,900,0,other
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type04_TEST1.dzn,1,g12cpx,900,0,other
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type04_TEST1.dzn,1,gecode,900,0,other
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type04_TEST1.dzn,1,g12mip,900,0,other
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type04_TEST1.dzn,1,bprolog,900,0,other
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type04_TEST1.dzn,1,minisatid,900,0,other
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type04_TEST1.dzn,1,fzn2smt,900,0,other
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type04_TEST1.dzn,1,g12fd,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack014.dzn,1,izplus,900,0.687810945274,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack014.dzn,1,g12lazyfd,900,0.75,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack014.dzn,1,mistral,900,0.737562189055,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack014.dzn,1,jacop,900,0.578358208955,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack014.dzn,1,ortools,900,0.720149253731,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack014.dzn,1,g12cpx,900,0.75,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack014.dzn,1,gecode,900,0.720149253731,ok
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack014.dzn,1,g12mip,900,0,other
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack014.dzn,1,bprolog,900,0.463930348259,ok
