@RELATION ALGORITHM_RUNS_CSP-Minizinc-Obj-2016

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE obj NUMERIC
@ATTRIBUTE time NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
12__6__8__3,1,LCG-Glucose-UC-free,0,0.227,ok
12__6__8__3,1,Concrete-free,0,6.162,ok
12__6__8__3,1,JaCoP-fd,0,1200.0,ok
12__6__8__3,1,Mistral-free,0,3.2760000000000002,ok
12__6__8__3,1,OscaR/CBLS-free,1,1200,timeout
12__6__8__3,1,HaifaCSP-free,0,1.561,ok
12__6__8__3,1,Gecode-free,0,937.727,ok
12__6__8__3,1,OR-Tools-free,0,423.974,ok
12__6__8__3,1,SICStus-Prolog-fd,1,1200,timeout
12__6__8__3,1,Picat-CP-fd,1,1200,timeout
12__6__8__3,1,Picat-SAT-free,0,18.154,ok
12__6__8__3,1,MZN/Gurobi-free,0,1.129,ok
12__6__8__3,1,MZN/CPLEX-free,0,1.327,ok
12__6__8__3,1,LCG-Glucose-free,0,0.603,ok
12__6__8__3,1,MZN/Cbc-free,0,12.402000000000001,ok
12__6__8__3,1,Yuck-free,1,1200,timeout
12__6__8__3,1,Choco-free,0,1000.328,ok
12__6__8__3,1,MinisatID-free,0,2.719,ok
12__6__8__3,1,G12FD-free,0,69.287,ok
12__8__6__3,1,iZplus-free,0,0.649,ok
12__8__6__3,1,MZN/SCIP-free,0,16.515,ok
12__8__6__3,1,Chuffed-free,0,0.2,ok
12__8__6__3,1,LCG-Glucose-UC-free,0,0.26,ok
12__8__6__3,1,Concrete-free,0,6.148,ok
12__8__6__3,1,JaCoP-fd,0,497.26,ok
12__8__6__3,1,Mistral-free,0,1.026,ok
12__8__6__3,1,OscaR/CBLS-free,1,1200,timeout
12__8__6__3,1,HaifaCSP-free,0,2.013,ok
12__8__6__3,1,Gecode-free,0,277.711,ok
12__8__6__3,1,OR-Tools-free,0,130.87800000000001,ok
12__8__6__3,1,SICStus-Prolog-fd,0,494.596,ok
12__8__6__3,1,Picat-CP-fd,0,1200.0,ok
12__8__6__3,1,Picat-SAT-free,0,18.878,ok
12__8__6__3,1,MZN/Gurobi-free,0,1.162,ok
12__8__6__3,1,MZN/CPLEX-free,0,1.309,ok
12__8__6__3,1,LCG-Glucose-free,0,0.609,ok
12__8__6__3,1,MZN/Cbc-free,0,44.038000000000004,ok
12__8__6__3,1,Yuck-free,1,1200,timeout
12__8__6__3,1,Choco-free,0,314.622,ok
12__8__6__3,1,MinisatID-free,0,2.1270000000000002,ok
12__8__6__3,1,G12FD-free,0,38.114000000000004,ok
14__8__6__3,1,iZplus-free,0,0.599,ok
14__8__6__3,1,MZN/SCIP-free,0,13.548,ok
14__8__6__3,1,Chuffed-free,0,0.256,ok
14__8__6__3,1,LCG-Glucose-UC-free,0,0.265,ok
14__8__6__3,1,Concrete-free,0,5.53,ok
14__8__6__3,1,JaCoP-fd,0,149.974,ok
14__8__6__3,1,Mistral-free,0,3.241,ok
14__8__6__3,1,OscaR/CBLS-free,1,1200,timeout
14__8__6__3,1,HaifaCSP-free,0,2.475,ok
14__8__6__3,1,Gecode-free,0,74.057,ok
14__8__6__3,1,OR-Tools-free,0,39.57,ok
14__8__6__3,1,SICStus-Prolog-fd,0,129.9,ok
14__8__6__3,1,Picat-CP-fd,0,1200.0,ok
14__8__6__3,1,Picat-SAT-free,0,19.965,ok
14__8__6__3,1,MZN/Gurobi-free,0,1.558,ok
14__8__6__3,1,MZN/CPLEX-free,0,1.824,ok
14__8__6__3,1,LCG-Glucose-free,0,0.642,ok
14__8__6__3,1,MZN/Cbc-free,1,1200,timeout
14__8__6__3,1,Yuck-free,1,1200,timeout
14__8__6__3,1,Choco-free,0,93.82000000000001,ok
14__8__6__3,1,MinisatID-free,0,3.106,ok
14__8__6__3,1,G12FD-free,0,46.763,ok
14__10__8__3,1,iZplus-free,0,1.208,ok
14__10__8__3,1,MZN/SCIP-free,0,9.453,ok
14__10__8__3,1,Chuffed-free,0,0.271,ok
14__10__8__3,1,LCG-Glucose-UC-free,0,0.34700000000000003,ok
14__10__8__3,1,Concrete-free,0,7.846,ok
14__10__8__3,1,JaCoP-fd,1,1200,timeout
14__10__8__3,1,Mistral-free,0,37.162,ok
14__10__8__3,1,OscaR/CBLS-free,1,1200,timeout
14__10__8__3,1,HaifaCSP-free,0,6.361,ok
14__10__8__3,1,Gecode-free,1,1200,timeout
14__10__8__3,1,OR-Tools-free,1,1200,timeout
14__10__8__3,1,SICStus-Prolog-fd,1,1200,timeout
14__10__8__3,1,Picat-CP-fd,1,1200,timeout
14__10__8__3,1,Picat-SAT-free,0,21.582,ok
14__10__8__3,1,MZN/Gurobi-free,0,1.547,ok
14__10__8__3,1,MZN/CPLEX-free,0,1.812,ok
14__10__8__3,1,LCG-Glucose-free,0,0.711,ok
14__10__8__3,1,MZN/Cbc-free,0,30.080000000000002,ok
14__10__8__3,1,Yuck-free,1,1200,timeout
14__10__8__3,1,Choco-free,1,1200,timeout
14__10__8__3,1,MinisatID-free,0,3.985,ok
14__10__8__3,1,G12FD-free,0,1200.0,ok
14__6__8__3,1,iZplus-free,0,0.964,ok
14__6__8__3,1,MZN/SCIP-free,0,24.295,ok
14__6__8__3,1,Chuffed-free,0,0.259,ok
14__6__8__3,1,LCG-Glucose-UC-free,0,0.265,ok
14__6__8__3,1,Concrete-free,0,6.093,ok
14__6__8__3,1,JaCoP-fd,0,499.64300000000003,ok
14__6__8__3,1,Mistral-free,0,4.565,ok
14__6__8__3,1,OscaR/CBLS-free,1,1200,timeout
14__6__8__3,1,HaifaCSP-free,0,2.755,ok
14__6__8__3,1,Gecode-free,0,235.485,ok
14__6__8__3,1,OR-Tools-free,0,115.033,ok
14__6__8__3,1,SICStus-Prolog-fd,0,419.38,ok
14__6__8__3,1,Picat-CP-fd,1,1200,timeout
14__6__8__3,1,Picat-SAT-free,0,10.637,ok
14__6__8__3,1,MZN/Gurobi-free,0,1.62,ok
14__6__8__3,1,MZN/CPLEX-free,0,1.9160000000000001,ok
14__6__8__3,1,LCG-Glucose-free,0,0.58,ok
14__6__8__3,1,MZN/Cbc-free,0,15.88,ok
14__6__8__3,1,Yuck-free,1,1200,timeout
14__6__8__3,1,Choco-free,0,261.22700000000003,ok
14__6__8__3,1,MinisatID-free,0,3.089,ok
14__6__8__3,1,G12FD-free,0,83.321,ok
18_3_5,1,iZplus-free,0.0,1088.674,ok
18_3_5,1,MZN/SCIP-free,0.0,0.053,ok
18_3_5,1,Chuffed-free,0.0,825.1610000000001,ok
18_3_5,1,LCG-Glucose-UC-free,0.0,0.054,ok
18_3_5,1,Concrete-free,0.0801980198019802,1200.0,ok
18_3_5,1,JaCoP-fd,0.0,0.397,ok
18_3_5,1,Mistral-free,0.21831683168316834,1200.0,ok
18_3_5,1,OscaR/CBLS-free,0.0,1200.0,ok
18_3_5,1,HaifaCSP-free,0.0,0.052000000000000005,ok
18_3_5,1,Gecode-free,0.017821782178217824,1200.0,ok
18_3_5,1,OR-Tools-free,0.0400990099009901,1200.0,ok
18_3_5,1,SICStus-Prolog-fd,1,1200,timeout
18_3_5,1,Picat-CP-fd,0.04455445544554455,1200.0,ok
18_3_5,1,Picat-SAT-free,0.0,4.766,ok
18_3_5,1,MZN/Gurobi-free,0.0,0.047,ok
18_3_5,1,MZN/CPLEX-free,0.0,0.044,ok
18_3_5,1,LCG-Glucose-free,0.0,0.045,ok
18_3_5,1,MZN/Cbc-free,0.0,0.042,ok
18_3_5,1,Yuck-free,0.026732673267326732,1200.0,ok
18_3_5,1,Choco-free,0.0,1200.0,ok
18_3_5,1,MinisatID-free,0.8999999999999999,1200.0,ok
18_3_5,1,G12FD-free,0.11138613861386139,1200.0,ok
24_4_10,1,iZplus-free,0.0,1200.0,ok
24_4_10,1,MZN/SCIP-free,0.0,0.044,ok
24_4_10,1,Chuffed-free,0.0,1200.0,ok
24_4_10,1,LCG-Glucose-UC-free,0.0,0.05,ok
24_4_10,1,Concrete-free,0.24260869565217394,1200.0,ok
24_4_10,1,JaCoP-fd,0.0,0.34600000000000003,ok
24_4_10,1,Mistral-free,0.1839130434782609,1200.0,ok
24_4_10,1,OscaR/CBLS-free,0.0,1200.0,ok
24_4_10,1,HaifaCSP-free,0.0,0.051000000000000004,ok
24_4_10,1,Gecode-free,0.0,1200.0,ok
24_4_10,1,OR-Tools-free,0.0,1200.0,ok
24_4_10,1,SICStus-Prolog-fd,0.01565217391304348,1200.0,ok
24_4_10,1,Picat-CP-fd,0.0,1200.0,ok
24_4_10,1,Picat-SAT-free,0.2778260869565217,1200.0,ok
24_4_10,1,MZN/Gurobi-free,0.0,0.046,ok
24_4_10,1,MZN/CPLEX-free,0.0,0.046,ok
24_4_10,1,LCG-Glucose-free,0.0,0.053,ok
24_4_10,1,MZN/Cbc-free,0.0,0.041,ok
24_4_10,1,Yuck-free,0.0,1200.0,ok
24_4_10,1,Choco-free,0.0,1200.0,ok
24_4_10,1,MinisatID-free,0.9,1200.0,ok
24_4_10,1,G12FD-free,0.027391304347826086,1200.0,ok
12_2_10,1,iZplus-free,0.0,869.6030000000001,ok
12_2_10,1,MZN/SCIP-free,0.0,0.051000000000000004,ok
12_2_10,1,Chuffed-free,0.0,67.984,ok
12_2_10,1,LCG-Glucose-UC-free,0.0,0.043000000000000003,ok
12_2_10,1,Concrete-free,0.1883720930232558,1200.0,ok
12_2_10,1,JaCoP-fd,0.0,0.255,ok
12_2_10,1,Mistral-free,0.0,829.891,ok
12_2_10,1,OscaR/CBLS-free,0.0,1200.0,ok
12_2_10,1,HaifaCSP-free,0.0,0.057,ok
12_2_10,1,Gecode-free,0.0,620.6510000000001,ok
12_2_10,1,OR-Tools-free,0.0,1200.0,ok
12_2_10,1,SICStus-Prolog-fd,1,1200,timeout
12_2_10,1,Picat-CP-fd,0.0,1200.0,ok
12_2_10,1,Picat-SAT-free,0.0,74.125,ok
12_2_10,1,MZN/Gurobi-free,0.0,0.036000000000000004,ok
12_2_10,1,MZN/CPLEX-free,0.0,0.047,ok
12_2_10,1,LCG-Glucose-free,0.0,0.036000000000000004,ok
12_2_10,1,MZN/Cbc-free,0.0,0.048,ok
12_2_10,1,Yuck-free,0.0,1200.0,ok
12_2_10,1,Choco-free,0.0,126.418,ok
12_2_10,1,MinisatID-free,0.9,1200.0,ok
12_2_10,1,G12FD-free,0.0,1200.0,ok
18_3_10,1,iZplus-free,0.0,1200.0,ok
18_3_10,1,MZN/SCIP-free,0.0,0.051000000000000004,ok
18_3_10,1,Chuffed-free,0.0,1200.0,ok
18_3_10,1,LCG-Glucose-UC-free,0.0,0.05,ok
18_3_10,1,Concrete-free,0.13917525773195877,1200.0,ok
18_3_10,1,JaCoP-fd,0.0,0.505,ok
18_3_10,1,Mistral-free,0.0,1200.0,ok
18_3_10,1,OscaR/CBLS-free,0.0,1200.0,ok
18_3_10,1,HaifaCSP-free,0.0,0.036000000000000004,ok
18_3_10,1,Gecode-free,0.0,1200.0,ok
18_3_10,1,OR-Tools-free,0.0,1200.0,ok
18_3_10,1,SICStus-Prolog-fd,1,1200,timeout
18_3_10,1,Picat-CP-fd,0.0,1200.0,ok
18_3_10,1,Picat-SAT-free,0.06494845360824743,1200.0,ok
18_3_10,1,MZN/Gurobi-free,0.0,0.04,ok
18_3_10,1,MZN/CPLEX-free,0.0,0.044,ok
18_3_10,1,LCG-Glucose-free,0.0,0.045,ok
18_3_10,1,MZN/Cbc-free,0.0,0.034,ok
18_3_10,1,Yuck-free,0.0,1200.0,ok
18_3_10,1,Choco-free,0.0,1200.0,ok
18_3_10,1,MinisatID-free,0.9000000000000001,1200.0,ok
18_3_10,1,G12FD-free,0.0,1200.0,ok
12_2_5,1,iZplus-free,0.0,226.013,ok
12_2_5,1,MZN/SCIP-free,0.0,0.048,ok
12_2_5,1,Chuffed-free,0.0,249.342,ok
12_2_5,1,LCG-Glucose-UC-free,0.0,0.046,ok
12_2_5,1,Concrete-free,0.9,1200.0,ok
12_2_5,1,JaCoP-fd,0.0,0.633,ok
12_2_5,1,Mistral-free,0.0,706.316,ok
12_2_5,1,OscaR/CBLS-free,0.0,1200.0,ok
12_2_5,1,HaifaCSP-free,0.0,0.047,ok
12_2_5,1,Gecode-free,0.0,121.794,ok
12_2_5,1,OR-Tools-free,0.0,1200.0,ok
12_2_5,1,SICStus-Prolog-fd,0.0,681.842,ok
12_2_5,1,Picat-CP-fd,0.0,391.805,ok
12_2_5,1,Picat-SAT-free,0.0,1.842,ok
12_2_5,1,MZN/Gurobi-free,0.0,0.039,ok
12_2_5,1,MZN/CPLEX-free,0.0,0.052000000000000005,ok
12_2_5,1,LCG-Glucose-free,0.0,0.043000000000000003,ok
12_2_5,1,MZN/Cbc-free,0.0,0.041,ok
12_2_5,1,Yuck-free,0.0,1200.0,ok
12_2_5,1,Choco-free,0.0,68.033,ok
12_2_5,1,MinisatID-free,0.0,1200.0,ok
12_2_5,1,G12FD-free,0.0,929.1370000000001,ok
30-5-6-8,1,iZplus-free,0.9000000000000001,267.502,ok
30-5-6-8,1,MZN/SCIP-free,0.9000000000000001,9.929,ok
30-5-6-8,1,Chuffed-free,0.9000000000000001,19.506,ok
30-5-6-8,1,LCG-Glucose-UC-free,0.9000000000000001,26.365000000000002,ok
30-5-6-8,1,Concrete-free,1,1200,timeout
30-5-6-8,1,JaCoP-fd,0.9000000000000001,119.449,ok
30-5-6-8,1,Mistral-free,0.8826923076923077,1200.0,ok
30-5-6-8,1,OscaR/CBLS-free,1,1200,timeout
30-5-6-8,1,HaifaCSP-free,0.9000000000000001,143.071,ok
30-5-6-8,1,Gecode-free,0.9000000000000001,65.923,ok
30-5-6-8,1,OR-Tools-free,0.9000000000000001,295.924,ok
30-5-6-8,1,SICStus-Prolog-fd,0.9000000000000001,180.681,ok
30-5-6-8,1,Picat-CP-fd,0.9000000000000001,219.21800000000002,ok
30-5-6-8,1,Picat-SAT-free,0.9000000000000001,7.051,ok
30-5-6-8,1,MZN/Gurobi-free,0.9000000000000001,1.707,ok
30-5-6-8,1,MZN/CPLEX-free,0.9000000000000001,1.115,ok
30-5-6-8,1,LCG-Glucose-free,0.9000000000000001,9.685,ok
30-5-6-8,1,MZN/Cbc-free,0.9000000000000001,243.546,ok
30-5-6-8,1,Yuck-free,0.0,1200.0,ok
30-5-6-8,1,Choco-free,0.9000000000000001,364.18,ok
30-5-6-8,1,MinisatID-free,0.9000000000000001,256.319,ok
30-5-6-8,1,G12FD-free,1,1200,timeout
30-5-6-2,1,iZplus-free,0.9,190.091,ok
30-5-6-2,1,MZN/SCIP-free,0.9,17.234,ok
30-5-6-2,1,Chuffed-free,0.9,15.83,ok
30-5-6-2,1,LCG-Glucose-UC-free,0.9,9.332,ok
30-5-6-2,1,Concrete-free,1,1200,timeout
30-5-6-2,1,JaCoP-fd,0.9,89.121,ok
30-5-6-2,1,Mistral-free,0.9,1200.0,ok
30-5-6-2,1,OscaR/CBLS-free,1,1200,timeout
30-5-6-2,1,HaifaCSP-free,0.9,141.287,ok
30-5-6-2,1,Gecode-free,0.9,44.948,ok
30-5-6-2,1,OR-Tools-free,0.9,256.003,ok
30-5-6-2,1,SICStus-Prolog-fd,0.9,130.964,ok
30-5-6-2,1,Picat-CP-fd,0.9,166.81,ok
30-5-6-2,1,Picat-SAT-free,0.9,7.48,ok
30-5-6-2,1,MZN/Gurobi-free,0.9,2.992,ok
30-5-6-2,1,MZN/CPLEX-free,0.9,2.073,ok
30-5-6-2,1,LCG-Glucose-free,0.9,7.0680000000000005,ok
30-5-6-2,1,MZN/Cbc-free,0.9,243.804,ok
30-5-6-2,1,Yuck-free,0.0,1200.0,ok
30-5-6-2,1,Choco-free,0.9,306.70300000000003,ok
30-5-6-2,1,MinisatID-free,0.9,184.76500000000001,ok
30-5-6-2,1,G12FD-free,1,1200,timeout
32-4-8-2,1,iZplus-free,0.9,880.144,ok
32-4-8-2,1,MZN/SCIP-free,0.9,16.752,ok
32-4-8-2,1,Chuffed-free,0.9,20.867,ok
32-4-8-2,1,LCG-Glucose-UC-free,0.9,34.967,ok
32-4-8-2,1,Concrete-free,1,1200,timeout
32-4-8-2,1,JaCoP-fd,0.9,337.128,ok
32-4-8-2,1,Mistral-free,0.9,1200.0,ok
32-4-8-2,1,OscaR/CBLS-free,1,1200,timeout
32-4-8-2,1,HaifaCSP-free,0.9,247.53900000000002,ok
32-4-8-2,1,Gecode-free,0.9,174.707,ok
32-4-8-2,1,OR-Tools-free,0.9,508.331,ok
32-4-8-2,1,SICStus-Prolog-fd,0.9,540.078,ok
32-4-8-2,1,Picat-CP-fd,0.9,719.3240000000001,ok
32-4-8-2,1,Picat-SAT-free,0.9,8.662,ok
32-4-8-2,1,MZN/Gurobi-free,0.9,3.061,ok
32-4-8-2,1,MZN/CPLEX-free,0.9,1.828,ok
32-4-8-2,1,LCG-Glucose-free,0.9,6.989,ok
32-4-8-2,1,MZN/Cbc-free,0.9,265.298,ok
32-4-8-2,1,Yuck-free,1,1200,timeout
32-4-8-2,1,Choco-free,0.9,1200.0,ok
32-4-8-2,1,MinisatID-free,0.9,286.733,ok
32-4-8-2,1,G12FD-free,0.0,1200.0,ok
32-4-8-5,1,iZplus-free,0.9,1200.0,ok
32-4-8-5,1,MZN/SCIP-free,0.9,175.1,ok
32-4-8-5,1,Chuffed-free,0.9,46.146,ok
32-4-8-5,1,LCG-Glucose-UC-free,0.9,237.19400000000002,ok
32-4-8-5,1,Concrete-free,1,1200,timeout
32-4-8-5,1,JaCoP-fd,0.9,522.201,ok
32-4-8-5,1,Mistral-free,0.9,1200.0,ok
32-4-8-5,1,OscaR/CBLS-free,1,1200,timeout
32-4-8-5,1,HaifaCSP-free,0.9,466.47700000000003,ok
32-4-8-5,1,Gecode-free,0.9,269.657,ok
32-4-8-5,1,OR-Tools-free,1,1200,timeout
32-4-8-5,1,SICStus-Prolog-fd,0.9,871.399,ok
32-4-8-5,1,Picat-CP-fd,0.8865671641791044,1200.0,ok
32-4-8-5,1,Picat-SAT-free,0.9,19.688,ok
32-4-8-5,1,MZN/Gurobi-free,0.9,14.955,ok
32-4-8-5,1,MZN/CPLEX-free,0.9,13.569,ok
32-4-8-5,1,LCG-Glucose-free,0.9,12.046,ok
32-4-8-5,1,MZN/Cbc-free,0.9,1200.0,ok
32-4-8-5,1,Yuck-free,0.0,1200.0,ok
32-4-8-5,1,Choco-free,0.9,1200.0,ok
32-4-8-5,1,MinisatID-free,0.9,507.125,ok
32-4-8-5,1,G12FD-free,1,1200,timeout
28-4-7-1,1,iZplus-free,0.9,308.391,ok
28-4-7-1,1,MZN/SCIP-free,0.9,38.446,ok
28-4-7-1,1,Chuffed-free,0.9,15.913,ok
28-4-7-1,1,LCG-Glucose-UC-free,0.9,33.18,ok
28-4-7-1,1,Concrete-free,1,1200,timeout
28-4-7-1,1,JaCoP-fd,0.9,63.121,ok
28-4-7-1,1,Mistral-free,0.9,1200.0,ok
28-4-7-1,1,OscaR/CBLS-free,1,1200,timeout
28-4-7-1,1,HaifaCSP-free,0.9,77.19200000000001,ok
28-4-7-1,1,Gecode-free,0.9,31.810000000000002,ok
28-4-7-1,1,OR-Tools-free,0.9,594.359,ok
28-4-7-1,1,SICStus-Prolog-fd,0.9,98.373,ok
28-4-7-1,1,Picat-CP-fd,0.9,180.715,ok
28-4-7-1,1,Picat-SAT-free,0.9,6.461,ok
28-4-7-1,1,MZN/Gurobi-free,0.9,4.506,ok
28-4-7-1,1,MZN/CPLEX-free,0.9,4.049,ok
28-4-7-1,1,LCG-Glucose-free,0.9,3.956,ok
28-4-7-1,1,MZN/Cbc-free,0.9,183.74,ok
28-4-7-1,1,Yuck-free,0.0,1200.0,ok
28-4-7-1,1,Choco-free,0.9,240.53,ok
28-4-7-1,1,MinisatID-free,0.9,95.0,ok
28-4-7-1,1,G12FD-free,0.0,1200.0,ok
tpp_5_3_30_1,1,iZplus-free,0.0,34.362,ok
tpp_5_3_30_1,1,MZN/SCIP-free,0.0,34.296,ok
tpp_5_3_30_1,1,Chuffed-free,0.0,0.20600000000000002,ok
tpp_5_3_30_1,1,LCG-Glucose-UC-free,0.0,0.47200000000000003,ok
tpp_5_3_30_1,1,Concrete-free,1,1200,timeout
tpp_5_3_30_1,1,JaCoP-fd,0.0,302.646,ok
tpp_5_3_30_1,1,Mistral-free,0.0,21.292,ok
tpp_5_3_30_1,1,OscaR/CBLS-free,0.0,1200.0,ok
tpp_5_3_30_1,1,HaifaCSP-free,0.0,1.907,ok
tpp_5_3_30_1,1,Gecode-free,0.0,440.218,ok
tpp_5_3_30_1,1,OR-Tools-free,0.0,192.032,ok
tpp_5_3_30_1,1,SICStus-Prolog-fd,0.0,241.499,ok
tpp_5_3_30_1,1,Picat-CP-fd,0.11359223300970875,1200.0,ok
tpp_5_3_30_1,1,Picat-SAT-free,0.0,3.017,ok
tpp_5_3_30_1,1,MZN/Gurobi-free,0.0,4.577,ok
tpp_5_3_30_1,1,MZN/CPLEX-free,0.0,6.376,ok
tpp_5_3_30_1,1,LCG-Glucose-free,0.0,0.312,ok
tpp_5_3_30_1,1,MZN/Cbc-free,0.0,29.874000000000002,ok
tpp_5_3_30_1,1,Yuck-free,0.9,1200.0,ok
tpp_5_3_30_1,1,Choco-free,0.0,113.325,ok
tpp_5_3_30_1,1,MinisatID-free,0.0,2.973,ok
tpp_5_3_30_1,1,G12FD-free,0.0,121.74600000000001,ok
tpp_7_3_20_1,1,iZplus-free,0,45.97,ok
tpp_7_3_20_1,1,MZN/SCIP-free,0,63.574,ok
tpp_7_3_20_1,1,Chuffed-free,0,0.176,ok
tpp_7_3_20_1,1,LCG-Glucose-UC-free,0,0.979,ok
tpp_7_3_20_1,1,Concrete-free,1,1200,timeout
tpp_7_3_20_1,1,JaCoP-fd,0,66.661,ok
tpp_7_3_20_1,1,Mistral-free,0,11.582,ok
tpp_7_3_20_1,1,OscaR/CBLS-free,0,1200.0,ok
tpp_7_3_20_1,1,HaifaCSP-free,0,1.746,ok
tpp_7_3_20_1,1,Gecode-free,0,112.428,ok
tpp_7_3_20_1,1,OR-Tools-free,0,42.975,ok
tpp_7_3_20_1,1,SICStus-Prolog-fd,0,59.358000000000004,ok
tpp_7_3_20_1,1,Picat-CP-fd,0,576.957,ok
tpp_7_3_20_1,1,Picat-SAT-free,0,4.667,ok
tpp_7_3_20_1,1,MZN/Gurobi-free,0,11.771,ok
tpp_7_3_20_1,1,MZN/CPLEX-free,0,6.828,ok
tpp_7_3_20_1,1,LCG-Glucose-free,0,0.34,ok
tpp_7_3_20_1,1,MZN/Cbc-free,0,795.523,ok
tpp_7_3_20_1,1,Yuck-free,1,1200,timeout
tpp_7_3_20_1,1,Choco-free,0,21.365000000000002,ok
tpp_7_3_20_1,1,MinisatID-free,0,6.4750000000000005,ok
tpp_7_3_20_1,1,G12FD-free,0,6.94,ok
tpp_6_3_20_1,1,iZplus-free,0,125.56,ok
tpp_6_3_20_1,1,MZN/SCIP-free,0,5.007,ok
tpp_6_3_20_1,1,Chuffed-free,0,0.168,ok
tpp_6_3_20_1,1,LCG-Glucose-UC-free,0,0.422,ok
tpp_6_3_20_1,1,Concrete-free,1,1200,timeout
tpp_6_3_20_1,1,JaCoP-fd,0,15.671000000000001,ok
tpp_6_3_20_1,1,Mistral-free,0,5.309,ok
tpp_6_3_20_1,1,OscaR/CBLS-free,0,1200.0,ok
tpp_6_3_20_1,1,HaifaCSP-free,0,1.498,ok
tpp_6_3_20_1,1,Gecode-free,0,26.978,ok
tpp_6_3_20_1,1,OR-Tools-free,0,10.768,ok
tpp_6_3_20_1,1,SICStus-Prolog-fd,0,14.589,ok
tpp_6_3_20_1,1,Picat-CP-fd,0,104.388,ok
tpp_6_3_20_1,1,Picat-SAT-free,0,2.906,ok
tpp_6_3_20_1,1,MZN/Gurobi-free,0,7.089,ok
tpp_6_3_20_1,1,MZN/CPLEX-free,0,4.854,ok
tpp_6_3_20_1,1,LCG-Glucose-free,0,0.252,ok
tpp_6_3_20_1,1,MZN/Cbc-free,0,38.577,ok
tpp_6_3_20_1,1,Yuck-free,1,1200,timeout
tpp_6_3_20_1,1,Choco-free,0,6.7620000000000005,ok
tpp_6_3_20_1,1,MinisatID-free,0,3.406,ok
tpp_6_3_20_1,1,G12FD-free,0,5.984,ok
tpp_7_3_30_1,1,iZplus-free,0.0,232.57,ok
tpp_7_3_30_1,1,MZN/SCIP-free,0.0,94.85300000000001,ok
tpp_7_3_30_1,1,Chuffed-free,0.0,0.28300000000000003,ok
tpp_7_3_30_1,1,LCG-Glucose-UC-free,0.0,0.9580000000000001,ok
tpp_7_3_30_1,1,Concrete-free,1,1200,timeout
tpp_7_3_30_1,1,JaCoP-fd,0.4909090909090909,1200.0,ok
tpp_7_3_30_1,1,Mistral-free,0.0,12.76,ok
tpp_7_3_30_1,1,OscaR/CBLS-free,0.03272727272727273,1200.0,ok
tpp_7_3_30_1,1,HaifaCSP-free,0.0,1.866,ok
tpp_7_3_30_1,1,Gecode-free,0.5072727272727273,1200.0,ok
tpp_7_3_30_1,1,OR-Tools-free,0.47454545454545455,1200.0,ok
tpp_7_3_30_1,1,SICStus-Prolog-fd,0.54,1200.0,ok
tpp_7_3_30_1,1,Picat-CP-fd,0.9,1200.0,ok
tpp_7_3_30_1,1,Picat-SAT-free,0.0,5.123,ok
tpp_7_3_30_1,1,MZN/Gurobi-free,0.0,12.385,ok
tpp_7_3_30_1,1,MZN/CPLEX-free,0.0,8.258000000000001,ok
tpp_7_3_30_1,1,LCG-Glucose-free,0.0,0.582,ok
tpp_7_3_30_1,1,MZN/Cbc-free,0.0,452.09000000000003,ok
tpp_7_3_30_1,1,Yuck-free,1,1200,timeout
tpp_7_3_30_1,1,Choco-free,0.0,943.5740000000001,ok
tpp_7_3_30_1,1,MinisatID-free,0.0,12.937,ok
tpp_7_3_30_1,1,G12FD-free,0.0,29.627,ok
tpp_4_5_20_1,1,iZplus-free,0.0,9.999,ok
tpp_4_5_20_1,1,MZN/SCIP-free,0.0,40.589,ok
tpp_4_5_20_1,1,Chuffed-free,0.0,0.248,ok
tpp_4_5_20_1,1,LCG-Glucose-UC-free,0.0,0.41500000000000004,ok
tpp_4_5_20_1,1,Concrete-free,1,1200,timeout
tpp_4_5_20_1,1,JaCoP-fd,0.0,341.457,ok
tpp_4_5_20_1,1,Mistral-free,0.0,6.079,ok
tpp_4_5_20_1,1,OscaR/CBLS-free,0.0,1200.0,ok
tpp_4_5_20_1,1,HaifaCSP-free,0.0,2.681,ok
tpp_4_5_20_1,1,Gecode-free,0.0,560.442,ok
tpp_4_5_20_1,1,OR-Tools-free,0.0,235.525,ok
tpp_4_5_20_1,1,SICStus-Prolog-fd,0.0,290.194,ok
tpp_4_5_20_1,1,Picat-CP-fd,0.9000000000000001,1200.0,ok
tpp_4_5_20_1,1,Picat-SAT-free,0.0,3.56,ok
tpp_4_5_20_1,1,MZN/Gurobi-free,0.0,6.8580000000000005,ok
tpp_4_5_20_1,1,MZN/CPLEX-free,0.0,6.305,ok
tpp_4_5_20_1,1,LCG-Glucose-free,0.0,0.353,ok
tpp_4_5_20_1,1,MZN/Cbc-free,0.0,83.049,ok
tpp_4_5_20_1,1,Yuck-free,1,1200,timeout
tpp_4_5_20_1,1,Choco-free,0.0,23.97,ok
tpp_4_5_20_1,1,MinisatID-free,0.0,5.859,ok
tpp_4_5_20_1,1,G12FD-free,0.0,10.135,ok
fir_1_3,1,iZplus-free,0.0,0.93,ok
fir_1_3,1,MZN/SCIP-free,0.0,9.976,ok
fir_1_3,1,Chuffed-free,0.0,0.075,ok
