@RELATION FEATURE_VALUES_MIP-2016

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE probtype NUMERIC
@ATTRIBUTE n_vars NUMERIC
@ATTRIBUTE n_constr NUMERIC
@ATTRIBUTE n_nzcnt NUMERIC
@ATTRIBUTE nq_vars NUMERIC
@ATTRIBUTE nq_constr NUMERIC
@ATTRIBUTE nq_nzcnt NUMERIC
@ATTRIBUTE lp_avg NUMERIC
@ATTRIBUTE lp_l2_avg NUMERIC
@ATTRIBUTE lp_linf NUMERIC
@ATTRIBUTE lp_objval NUMERIC
@ATTRIBUTE num_b_variables NUMERIC
@ATTRIBUTE num_i_variables NUMERIC
@ATTRIBUTE num_c_variables NUMERIC
@ATTRIBUTE num_s_variables NUMERIC
@ATTRIBUTE num_n_variables NUMERIC
@ATTRIBUTE ratio_b_variables NUMERIC
@ATTRIBUTE ratio_i_variables NUMERIC
@ATTRIBUTE ratio_c_variables NUMERIC
@ATTRIBUTE ratio_s_variables NUMERIC
@ATTRIBUTE ratio_n_variables NUMERIC
@ATTRIBUTE num_i+_variables NUMERIC
@ATTRIBUTE ratio_i+_variables NUMERIC
@ATTRIBUTE num_unbounded_disc NUMERIC
@ATTRIBUTE ratio_unbounded_disc NUMERIC
@ATTRIBUTE support_size_avg NUMERIC
@ATTRIBUTE support_size_median NUMERIC
@ATTRIBUTE support_size_varcoef NUMERIC
@ATTRIBUTE support_size_q90mq10 NUMERIC
@ATTRIBUTE rhs_c_0_avg NUMERIC
@ATTRIBUTE rhs_c_0_varcoef NUMERIC
@ATTRIBUTE rhs_c_1_avg NUMERIC
@ATTRIBUTE rhs_c_1_varcoef NUMERIC
@ATTRIBUTE rhs_c_2_avg NUMERIC
@ATTRIBUTE rhs_c_2_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg0_avg NUMERIC
@ATTRIBUTE vcg_constr_deg0_median NUMERIC
@ATTRIBUTE vcg_constr_deg0_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg0_q90mq10 NUMERIC
@ATTRIBUTE vcg_var_deg0_avg NUMERIC
@ATTRIBUTE vcg_var_deg0_median NUMERIC
@ATTRIBUTE vcg_var_deg0_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg0_q90mq10 NUMERIC
@ATTRIBUTE vcg_constr_weight0_avg NUMERIC
@ATTRIBUTE vcg_constr_weight0_varcoef NUMERIC
@ATTRIBUTE vcg_var_weight0_avg NUMERIC
@ATTRIBUTE vcg_var_weight0_varcoef NUMERIC
@ATTRIBUTE A_ij_normalized0_avg NUMERIC
@ATTRIBUTE A_ij_normalized0_varcoef NUMERIC
@ATTRIBUTE a_normalized_varcoefs0_avg NUMERIC
@ATTRIBUTE a_normalized_varcoefs0_varcoef NUMERIC
@ATTRIBUTE obj_coefs0_avg NUMERIC
@ATTRIBUTE obj_coefs0_std NUMERIC
@ATTRIBUTE obj_coef_per_constr0_avg NUMERIC
@ATTRIBUTE obj_coef_per_constr0_std NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr0_avg NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr0_std NUMERIC
@ATTRIBUTE vcg_constr_deg1_avg NUMERIC
@ATTRIBUTE vcg_constr_deg1_median NUMERIC
@ATTRIBUTE vcg_constr_deg1_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg1_q90mq10 NUMERIC
@ATTRIBUTE vcg_var_deg1_avg NUMERIC
@ATTRIBUTE vcg_var_deg1_median NUMERIC
@ATTRIBUTE vcg_var_deg1_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg1_q90mq10 NUMERIC
@ATTRIBUTE vcg_constr_weight1_avg NUMERIC
@ATTRIBUTE vcg_constr_weight1_varcoef NUMERIC
@ATTRIBUTE vcg_var_weight1_avg NUMERIC
@ATTRIBUTE vcg_var_weight1_varcoef NUMERIC
@ATTRIBUTE A_ij_normalized1_avg NUMERIC
@ATTRIBUTE A_ij_normalized1_varcoef NUMERIC
@ATTRIBUTE a_normalized_varcoefs1_avg NUMERIC
@ATTRIBUTE a_normalized_varcoefs1_varcoef NUMERIC
@ATTRIBUTE obj_coefs1_avg NUMERIC
@ATTRIBUTE obj_coefs1_std NUMERIC
@ATTRIBUTE obj_coef_per_constr1_avg NUMERIC
@ATTRIBUTE obj_coef_per_constr1_std NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr1_avg NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr1_std NUMERIC
@ATTRIBUTE vcg_constr_deg2_avg NUMERIC
@ATTRIBUTE vcg_constr_deg2_median NUMERIC
@ATTRIBUTE vcg_constr_deg2_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg2_q90mq10 NUMERIC
@ATTRIBUTE vcg_var_deg2_avg NUMERIC
@ATTRIBUTE vcg_var_deg2_median NUMERIC
@ATTRIBUTE vcg_var_deg2_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg2_q90mq10 NUMERIC
@ATTRIBUTE vcg_constr_weight2_avg NUMERIC
@ATTRIBUTE vcg_constr_weight2_varcoef NUMERIC
@ATTRIBUTE vcg_var_weight2_avg NUMERIC
@ATTRIBUTE vcg_var_weight2_varcoef NUMERIC
@ATTRIBUTE A_ij_normalized2_avg NUMERIC
@ATTRIBUTE A_ij_normalized2_varcoef NUMERIC
@ATTRIBUTE a_normalized_varcoefs2_avg NUMERIC
@ATTRIBUTE a_normalized_varcoefs2_varcoef NUMERIC
@ATTRIBUTE obj_coefs2_avg NUMERIC
@ATTRIBUTE obj_coefs2_std NUMERIC
@ATTRIBUTE obj_coef_per_constr2_avg NUMERIC
@ATTRIBUTE obj_coef_per_constr2_std NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr2_avg NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr2_std NUMERIC
@ATTRIBUTE mipgap NUMERIC
@ATTRIBUTE nodecnt NUMERIC
@ATTRIBUTE clqcnt NUMERIC
@ATTRIBUTE covcnt NUMERIC
@ATTRIBUTE itcnt_max NUMERIC
@ATTRIBUTE numnewsolution_sum NUMERIC
@ATTRIBUTE newin_sum NUMERIC
@ATTRIBUTE nodeleft_avg NUMERIC
@ATTRIBUTE nodeleft_varcoef NUMERIC
@ATTRIBUTE diffObj_avg NUMERIC
@ATTRIBUTE diffObj_median NUMERIC
@ATTRIBUTE diffObj_varcoef NUMERIC
@ATTRIBUTE diffObj_q90mq10 NUMERIC
@ATTRIBUTE numfeas NUMERIC
@ATTRIBUTE iinf_avg NUMERIC
@ATTRIBUTE iinf_median NUMERIC
@ATTRIBUTE iinf_varcoef NUMERIC
@ATTRIBUTE iinf_q90mq10 NUMERIC
@ATTRIBUTE diffBestInt_avg NUMERIC
@ATTRIBUTE diffBestInt_median NUMERIC
@ATTRIBUTE diffBestInt_varcoef NUMERIC
@ATTRIBUTE diffBestInt_q90mq10 NUMERIC
@ATTRIBUTE diffBestObjUp_avg NUMERIC
@ATTRIBUTE diffBestObjUp_median NUMERIC
@ATTRIBUTE diffBestObjUp_varcoef NUMERIC
@ATTRIBUTE diffBestObjUp_q90mq10 NUMERIC
@ATTRIBUTE numcuts_sum NUMERIC
@ATTRIBUTE diffGap_avg NUMERIC
@ATTRIBUTE diffGap_median NUMERIC
@ATTRIBUTE diffGap_varcoef NUMERIC
@ATTRIBUTE diffGap_q90mq10 NUMERIC
@ATTRIBUTE pre_t NUMERIC
@ATTRIBUTE rel_t NUMERIC
@ATTRIBUTE new_row NUMERIC
@ATTRIBUTE new_col NUMERIC
@ATTRIBUTE new_nonzero NUMERIC
@ATTRIBUTE clique_table NUMERIC
@ATTRIBUTE cliqueCuts NUMERIC
@ATTRIBUTE impliedBoundCuts NUMERIC
@ATTRIBUTE flowCuts NUMERIC
@ATTRIBUTE mixedIntegerRoundingCuts NUMERIC
@ATTRIBUTE gomoryFractionalCuts NUMERIC

@DATA
lectsched-1,1,1,28718,50108,310792,0,0,0,0.199727,0.975134,16,0,28236,482,0,0,0,0.983216,0.0167839,0,0,0,28718,1,0,0,2.17818,2,0.786492,0,534.397,1.5224,1.41467,2.54084,-512,-512,6.20244,7,0.240715,3,10.8222,2,6.98307,0,-19.4168,-60.7522,-33.879,-2.46532,0.123459,3.24885,1.68321,0.290545,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,6.20244,7,0.240715,3,10.8222,2,6.98307,0,-19.4168,-60.7522,-33.879,-2.46532,0.123459,3.24885,1.68321,0.290545,0,0,0,0,0,0,1,0,235,7,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.23,-512,17209,8757,76994,40665,235,152,2,460,10
lectsched-2,1,1,17656,30738,186520,0,0,0,0.232697,1.06141,16,0,17287,369,0,0,0,0.979101,0.0208994,0,0,0,17656,1,0,0,2.22174,2,0.858993,0,526.782,1.61295,1.52652,2.42296,-512,-512,6.06806,7,0.261935,3,10.5641,2,6.16219,0,-19.7603,-59.3631,-34.4014,-2.44339,0.123276,3.25933,1.6548,0.307536,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,6.06806,7,0.261935,3,10.5641,2,6.16219,0,-19.7603,-59.3631,-34.4014,-2.44339,0.123276,3.25933,1.6548,0.307536,0,0,0,0,0,0,0,0,111,12,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.09,-512,9252,4753,42803,23682,111,80,3,331,15
lectsched-3,1,1,25776,45262,279967,0,0,0,0.209311,1.00196,16,0,25319,457,0,0,0,0.98227,0.0177297,0,0,0,25776,1,0,0,2.18785,2,0.80363,0,537.993,1.52916,1.49889,2.46247,-512,-512,6.18548,7,0.244333,3,10.8615,2,6.81536,0,-18.4659,-64.1647,-32.4257,-2.52883,0.124666,3.19695,1.68478,0.290202,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,6.18548,7,0.244333,3,10.8615,2,6.81536,0,-18.4659,-64.1647,-32.4257,-2.52883,0.124666,3.19695,1.68478,0.290202,0,0,0,0,0,0,1,0,166,14,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.18,-512,15293,7795,69290,37477,166,101,1,511,12
lectsched-4-obj,1,1,7901,14163,82428,0,0,0,0.296092,1.28673,16,0,7665,236,0,0,0,0.97013,0.0298696,0,0,0,7901,1,0,0,2.31831,2,0.983065,0,536.628,1.73394,1.50921,2.43902,-512,-512,5.81995,7,0.303741,3,10.4326,2,5.17773,0,-16.1752,-73.5544,-28.9951,-2.69558,0.127891,3.05722,1.62931,0.331804,0.121124,0.326271,0.050964,0.140305,0.0781752,0.211784,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,5.81995,7,0.303741,3,10.4326,2,5.17773,0,-16.1752,-73.5544,-28.9951,-2.69558,0.127891,3.05722,1.62931,0.331804,0.121124,0.326271,0.050964,0.140305,0.0781752,0.211784,0,1236,38,6,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.05,-512,5179,2939,24838,5716,38,64,1,135,12
leo1,1,1,6731,593,131218,0,0,0,0.00228038,0.0266396,0.499401,3.88573e+08,6730,0,1,0,0,0.999851,0,0.000148566,0,0,6730,0.999851,0,0,2,2,0,0,1,0,0,0,4.78065,1.237,221.277,22,2.24047,884,19.4973,19,0.342816,18,-3.71083e+08,-24.3311,-3.26972e+07,-0.494112,0.681663,0.374443,0.576349,1.55504,0,0,0,0,0,0,0.00168634,0,24.3311,0,1,1,0,0,0.00168634,24.3311,1,0,-512,-512,0,0,1,0,1,0,1,0,221.278,22,2.24055,884,19.4946,19,0.343034,18,-3.71083e+08,-24.3311,-3.26923e+07,-0.494299,0.681663,0.374443,0.57635,1.55504,0.000148566,0.0121879,0.000148566,0.0121879,0.000148566,0.0121879,0.0612983,604,0,16,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.06,-512,542,6726,93694,432,0,0,0,22,2
leo2,1,1,11100,593,219959,0,0,0,0.00128246,0.0197619,0.5,3.86421e+08,11099,0,1,0,0,0.99991,0,9.00901e-05,0,0,11099,0.99991,0,0,2,2,0,0,1,0,0,0,4.78065,1.237,370.924,32,2.24241,1431,19.8178,20,0.331861,18,-8.34668e+08,-24.3311,-4.45948e+07,-0.580694,0.792751,0.362315,0.643581,1.42949,0,0,0,0,0,0,0.00168634,0,24.3311,0,1,1,0,0,0.00168634,24.3311,1,0,-512,-512,0,0,1,0,1,0,1,0,370.926,32,2.24246,1431,19.8161,20,0.331997,18,-8.34668e+08,-24.3311,-4.45908e+07,-0.580797,0.792751,0.362315,0.643581,1.42949,9.00901e-05,0.00949115,9.00901e-05,0.00949115,9.00901e-05,0.00949115,0.0957147,196,0,14,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.14,-512,558,10935,175565,435,0,0,0,25,2
lotsize,1,1,2985,1920,6565,0,0,0,0.0081724,0.0147296,0.074951,348385,1195,0,1790,0,0,0.400335,0,0.599665,0,0,1195,0.400335,0,0,2,2,0,0,0.136364,5.76387,155.838,0.531833,-512,-512,1.24479,1,4.92033,1,2,2,0,0,-11638.6,-0.783369,-18699.6,-0.0650589,0.543584,0.843161,0.0056577,43.8064,12246.9,15282.3,6123.43,7641.17,8659.84,10806.2,2.17448,1,0.875369,4,2.3324,2,0.20197,1,0.934896,0.26389,1.00279,0.814786,0.00232053,7.6142,0.00212629,19.5704,2.95754,2.34113,1.42337,1.21854,2.04817,1.69221,3.41927,2,1.77818,3,2.19933,2,0.181645,1,-11637.6,-0.783425,-7485.5,-1.22837,0.157245,2.20486,0.628439,0.810647,4904.62,11379.3,2452.28,5689.64,3468.06,8046.36,0.370051,0,0,5,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0,-512,1920,2985,6565,145,0,1,602,743,32
m100n500k4r1,1,1,500,100,2000,0,0,0,0.0383534,0.112361,0.496572,-25,500,0,0,0,0,1,0,0,0,0,500,1,0,0,2,2,0,0,1,0,-512,-512,-512,-512,20,20,0.214009,10,4,4,0,0,20,0.214009,4,0,1,0,0.23897,1.27226,1,0,0.25,0,0.5,0,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,20,20,0.214009,10,4,4,0,0,20,0.214009,4,0,1,0,0.23897,1.27226,1,0,0.25,0,0.5,0,0.08,16567,3,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0,-512,100,500,2000,100,3,0,0,0,0
macrophage,1,1,2260,3164,9492,0,0,0,0.15,0.273861,0.5,0,2260,0,0,0,0,1,0,0,0,0,2260,1,0,0,2,2,0,0,1,0,-512,-512,0.238356,1.78757,3,3,0,0,4.2,2,1.24383,8,1.38496,0.569327,1.93894,1.51711,0.666667,1.11803,0,0,0.7,0.458258,0.35,0.229129,0.494975,0.324037,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,3,3,0,0,4.2,2,1.24383,8,1.38496,0.569327,1.93894,1.51711,0.666667,1.11803,0,0,0.7,0.458258,0.35,0.229129,0.494975,0.324037,0,35,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.02,-512,2246,1541,6738,-512,0,0,0,0,6
map06,1,1,164547,328818,549920,0,0,0,0.0538934,0.107789,0.46423,-406.181,146,0,164401,0,0,0.000887284,0,0.999113,0,0,146,0.000887284,0,0,2,2,0,0,1118.72,214.299,0.0022533,21.0427,0,0,0.500417,1,1.09493,1,1127.03,401,1.43598,2400,2604.63,573.316,5.86609e+06,0.526097,0.230594,1.22586,3.44072e-05,573.426,0,0,0,0,0,0,1.172,1,0.398456,1,2.34411,2,0.31097,1,-0.172053,-5.43321,-0.344122,-2.11822,1,0,0.104643,3.08595,0.0101946,0.100452,0.00509425,0.0502113,0.00720436,0.0710095,1.67241,2,0.351345,1,3.34202,2,17.5646,1,2604.46,573.353,5204.54,37.9231,0.71633,0.570911,0.104671,3.08808,0.0101855,0.100408,0.00508973,0.0501892,0.00719797,0.0709783,0.997534,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,1.08,-512,23106,13223,52613,-512,0,0,0,0,0
map10,1,1,164547,328818,549920,0,0,0,0.0770421,0.145691,0.435127,-602.176,146,0,164401,0,0,0.000887284,0,0.999113,0,0,146,0.000887284,0,0,2,2,0,0,1864.53,214.299,0.0022533,21.0427,0,0,0.500417,1,1.09493,1,1127.03,401,1.43598,2400,2604.63,573.316,5.86609e+06,0.526097,0.184932,1.60618,3.44072e-05,573.426,0,0,0,0,0,0,1.172,1,0.398456,1,2.34411,2,0.31097,1,-0.172053,-5.43321,-0.344122,-2.11822,1,0,0.104643,3.08595,0.0101946,0.100452,0.00509425,0.0502113,0.00720436,0.0710095,1.67241,2,0.351345,1,3.34202,2,17.5646,1,2604.46,573.353,5204.54,37.9231,0.699495,0.618471,0.104671,3.08808,0.0101855,0.100408,0.00508973,0.0501892,0.00719797,0.0709783,0.999403,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,1.16,-512,23106,13223,52613,-512,0,0,0,0,0
map14,1,1,164547,328818,549920,0,0,0,0.0819339,0.150291,0.5,-778.549,146,0,164401,0,0,0.000887284,0,0.999113,0,0,146,0.000887284,0,0,2,2,0,0,2610.34,214.299,0.0022533,21.0427,0,0,0.500417,1,1.09493,1,1127.03,401,1.43598,2400,2604.63,573.316,5.86609e+06,0.526097,0.165362,1.83574,3.44072e-05,573.426,0,0,0,0,0,0,1.172,1,0.398456,1,2.34411,2,0.31097,1,-0.172053,-5.43321,-0.344122,-2.11822,1,0,0.104643,3.08595,0.0101946,0.100452,0.00509425,0.0502113,0.00720436,0.0710095,1.67241,2,0.351345,1,3.34202,2,17.5646,1,2604.46,573.353,5204.54,37.9231,0.69228,0.6397,0.104671,3.08808,0.0101855,0.100408,0.00508973,0.0501892,0.00719797,0.0709783,0.999403,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,1.08,-512,23106,13223,52613,-512,0,0,0,0,0
map18,1,1,164547,328818,549920,0,0,0,0.0765307,0.153295,0.5,-932.783,146,0,164401,0,0,0.000887284,0,0.999113,0,0,146,0.000887284,0,0,2,2,0,0,3356.15,214.299,0.0022533,21.0427,0,0,0.500417,1,1.09493,1,1127.03,401,1.43598,2400,2604.63,573.316,5.86609e+06,0.526097,0.15449,1.98898,3.44072e-05,573.426,0,0,0,0,0,0,1.172,1,0.398456,1,2.34411,2,0.31097,1,-0.172053,-5.43321,-0.344122,-2.11822,1,0,0.104643,3.08595,0.0101946,0.100452,0.00509425,0.0502113,0.00720436,0.0710095,1.67241,2,0.351345,1,3.34202,2,17.5646,1,2604.46,573.353,5204.54,37.9231,0.688272,0.65172,0.104671,3.08808,0.0101855,0.100408,0.00508973,0.0501892,0.00719797,0.0709783,0.349259,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,1.16,-512,23106,13223,52613,-512,0,0,0,0,0
map20,1,1,164547,328818,549920,0,0,0,0.0712376,0.151606,0.5,-998.836,146,0,164401,0,0,0.000887284,0,0.999113,0,0,146,0.000887284,0,0,2,2,0,0,3729.05,214.299,0.0022533,21.0427,0,0,0.500417,1,1.09493,1,1127.03,401,1.43598,2400,2604.63,573.316,5.86609e+06,0.526097,0.150685,2.04794,3.44072e-05,573.426,0,0,0,0,0,0,1.172,1,0.398456,1,2.34411,2,0.31097,1,-0.172053,-5.43321,-0.344122,-2.11822,1,0,0.104643,3.08595,0.0101946,0.100452,0.00509425,0.0502113,0.00720436,0.0710095,1.67241,2,0.351345,1,3.34202,2,17.5646,1,2604.46,573.353,5204.54,37.9231,0.686869,0.655965,0.104671,3.08808,0.0101855,0.100408,0.00508973,0.0501892,0.00719797,0.0709783,0.373192,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,1.05,-512,23106,13223,52613,-512,0,63,14,18,3
markshare_5_0,1,1,45,5,203,0,0,0,0.0241214,0.081962,0.370956,0,40,0,5,0,0,0.888889,0,0.111111,0,0,40,0.888889,0,0,2,2,0,0,-512,-512,1067,0.101829,-512,-512,39.6,40,0.0123712,1,4.95,5,0.0440293,0,2134.4,0.101777,266.8,0.229713,0.0505147,0.532167,0.537168,0.0691897,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0.000946199,0.0934953,0,0,1,0,1,0,1,0,40.6,41,0.0120665,1,4.51111,5,0.278924,4,2135.4,0.101729,237.267,0.428086,0.0492938,0.560688,0.565645,0.0639612,0.111111,0.31427,0.111111,0.31427,0.111111,0.31427,1,91298,0,58,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0,-512,5,45,203,-512,0,0,0,0,0
maxgasflow,1,1,7437,7160,19717,0,0,0,0.257956,0.355426,0.5,-7.09295e+07,2456,0,4981,0,0,0.330241,0,0.669759,0,0,2456,0.330241,0,0,2,2,0,0,4996.01,1.00078,-4.28422,-10.7758,-512,-512,0.686034,1,0.676502,1,2,2,0,0,0,8.27934e+13,0,0,1,0,0,0,0,0,0,0,0,0,2.06774,1,0.907513,5,2.97229,3,0.0786458,0,0.676397,0.721491,0.972295,0.240419,0.000104443,1.57356,0.0756656,3.5904,2.848,8.75635,0.949335,2.91878,1.6443,5.05548,2.75377,2,0.54732,4,2.6512,3,0.186962,1,0.676397,12240.4,0.651203,0.761167,0.500052,0.999791,0.761416,0.565474,1.90748,7.29019,0.635826,2.43006,1.10128,4.20899,0.133525,0,36,2,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.02,-512,4286,4552,12040,469,36,127,136,1691,120
mc11,1,1,3040,1920,6080,0,0,0,0.0103867,0.0460516,0.5,608.844,1520,0,1520,0,0,0.5,0,0.5,0,0,1520,0.5,0,0,2,2,0,0,0,0,0,1.0625e+11,-512,-512,0.791667,1,0.512989,1,1,1,0,0,-167.833,-0.512989,-212,-0,-512,-512,0,0,84.8421,91.3236,84.8421,91.3236,84.8421,91.3236,2.375,1,1.1403,7,3,3,0,0,0.791667,0.512989,1,0,0,1e+10,0.00651751,9.53726,0,0,0,0,0,0,3.16667,2,0.728524,6,2,3,0.5,2,-167.042,-0.512989,-105.5,-1.00948,0,1e+10,0.790751,0.498667,42.4211,77.2628,42.4211,77.2628,42.4211,77.2628,0.0359229,556,0,196,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0,-512,1918,3037,6075,4,0,0,880,46,81
mcsched,1,1,1747,2107,8088,0,0,0,0.194969,0.246575,0.49613,193775,1731,14,2,0,0,0.990841,0.00801374,0.00114482,0,0,1745,0.998855,0,0,1.99198,2,0.044785,0,0.265092,1.97301,2.5,13.3318,-512,-512,3.83721,2,12.0402,1,4.63324,4,0.758392,0,-3.08733,-70.0515,-3.72779,-5.07008,0.534036,0.920526,0.0339632,24.9552,0,0,0,0,0,0,0.00142383,0,34.1988,0,1.5,2,0.333333,1,-0.473659,-45.9372,-499,-1.002,0.00210526,0,0.000474608,45.8912,0.5,0.5,0.5,0.5,0.5,0.5,3.83863,2,12.0479,1,4.62965,4,0.758899,0,-3.56099,-66.7871,-4.29479,-7.07585,0.533876,0.920826,0.03948,26.4615,0.00057241,0.0239182,0.00057241,0.0239182,0.00057241,0.0239182,0.0565682,1038,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.01,-512,1853,1495,4507,3543,0,0,0,0,0
mik-250-1-100-1,1,1,251,151,5351,0,0,0,0.113662,0.197284,0.465,-79842.4,100,150,1,0,0,0.398406,0.59761,0.00398406,0,0,250,0.996016,0,0,61.4,101,0.789901,99,34420.8,1.3606,-512,-512,-512,-512,34.7682,52,0.694009,51,21,1,1.90476,100,33770.8,0.719692,20397.5,1.9404,0.995902,0.600364,0.382874,0.723673,598.556,550.539,506.358,571.356,514.702,564.534,0.668874,1,0.703598,1,101,101,0,0,-0.655629,-0.745698,-99,-0,-0.00101519,-0.101941,0,0,190,0,1.88119,0,18.9057,0,35.4371,53,0.69399,52,21.3187,1,1.88741,100,33770.1,0.719692,20315.9,1.94535,0.977086,0.621823,0.39736,0.722684,596.928,550.044,504.348,571.102,512.727,564.273,9.95512e-05,35257,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0,-512,100,251,5300,-512,0,70,0,142,25
mine-166-5,1,1,830,8429,19412,0,0,0,0.2257,0.272066,0.417471,-8.21764e+08,830,0,0,0,0,1,0,0,0,0,830,1,0,0,2,2,0,0,355.914,30.5869,-512,-512,-512,-512,2.303,2,3.96328,0,23.388,23,0.216789,12,322.58,69.621,3275.94,2.63349,0.00344932,11.6068,0.00241349,54.2017,1.92805e+06,4.31801e+06,76504,158901,381605,823435,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,2.303,2,3.96328,0,23.388,23,0.216789,12,322.58,69.621,3275.94,2.63349,0.00344932,11.6068,0.00241349,54.2017,1.92805e+06,4.31801e+06,76504,158901,381605,823435,0.00320162,1277,0,80,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.04,-512,8429,830,19412,8668,0,10,0,0,4
