@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute default {crash,ok}

@data
applications/testing/s05378_PR_2_2,1,ok
applications/testing/b15_PR_2_75,1,ok
applications/testing/s05378_PR_7_50,1,ok
applications/testing/b22_PR_9_2,1,ok
applications/testing/s15850_PR_9_5,1,ok
applications/testing/s05378_PR_1_10,1,ok
applications/testing/s05378_PR_1_75,1,ok
applications/testing/b07_PR_9_2,1,ok
applications/testing/b21_PR_7_20,1,ok
applications/testing/b18_PR_0_90,1,ok
applications/testing/b14_PR_2_90,1,ok
applications/testing/s05378_PR_1_2,1,ok
applications/testing/s05378_PR_0_20,1,ok
applications/testing/b22_PR_3_75,1,ok
applications/testing/s09234_PR_4_75,1,ok
applications/testing/b15_PR_3_50,1,ok
applications/testing/b20_PR_6_10,1,ok
applications/testing/s05378_PR_7_2,1,ok
applications/testing/b20_PR_7_2,1,ok
applications/testing/b21_PR_0_20,1,ok
applications/testing/b17_PR_6_20,1,ok
applications/testing/b22_PR_3_90,1,ok
applications/testing/b18_PR_6_5,1,ok
applications/testing/b22_PR_9_50,1,ok
applications/testing/s01423_PR_2_2,1,ok
applications/testing/b15_PR_3_2,1,ok
applications/testing/b20_PR_5_2,1,ok
applications/testing/s05378_PR_4_2,1,ok
applications/testing/b20_PR_7_20,1,ok
applications/testing/s15850_PR_8_10,1,ok
applications/testing/b18_PR_6_50,1,ok
applications/testing/b15_PR_5_75,1,ok
applications/dungeon/dungeon_i25-m12-u5-v0.pddl_planlen=87,1,ok
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=191,1,ok
applications/dungeon/dungeon_i10-m10-u10-v0.pddl_planlen=172,1,ok
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=165,1,ok
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=80,1,ok
applications/dungeon/dungeon_i30-m150-u5-v0.pddl_planlen=18,1,ok
applications/dungeon/dungeon_i30-m150-u5-v0.pddl_planlen=14,1,ok
applications/dungeon/dungeon_i25-m12-u5-v0.pddl_planlen=58,1,ok
applications/dungeon/dungeon_i10-m5-u10-v0.pddl_planlen=125,1,ok
applications/dungeon/dungeon_i10-m10-u10-v0.pddl_planlen=151,1,ok
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=88,1,ok
applications/dungeon/dungeon_i10-m5-u10-v0.pddl_planlen=121,1,ok
applications/dungeon/dungeon_i10-m5-u10-v0.pddl_planlen=140,1,ok
applications/dungeon/dungeon_i25-m12-u5-v0.pddl_planlen=108,1,ok
applications/dungeon/dungeon_i25-m25-u3-v0.pddl_planlen=9,1,ok
applications/dungeon/dungeon_i15-m7-u4-v0.pddl_planlen=136,1,ok
applications/dungeon/dungeon_i15-m7-u4-v0.pddl_planlen=132,1,ok
applications/dungeon/dungeon_i10-m5-u10-v0.pddl_planlen=23,1,ok
applications/dungeon/dungeon_i10-m5-u10-v0.pddl_planlen=197,1,ok
applications/dungeon/dungeon_i25-m50-u4-v0.pddl_planlen=8,1,ok
applications/dungeon/dungeon_i10-m10-u10-v0.pddl_planlen=125,1,ok
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=111,1,ok
applications/dungeon/dungeon_i30-m15-u2-v0.pddl_planlen=21,1,ok
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=174,1,ok
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=184,1,ok
applications/dungeon/dungeon_i30-m30-u5-v0.pddl_planlen=14,1,ok
applications/dungeon/dungeon_i15-m7-u4-v0.pddl_planlen=161,1,ok
applications/dungeon/dungeon_i25-m12-u5-v0.pddl_planlen=153,1,ok
applications/dungeon/dungeon_i10-m5-u10-v0.pddl_planlen=134,1,ok
applications/dungeon/dungeon_i25-m12-u5-v0.pddl_planlen=170,1,ok
applications/dungeon/dungeon_i10-m5-u10-v0.pddl_planlen=57,1,ok
applications/dungeon/dungeon_i15-m75-u10-v0.pddl_planlen=4,1,ok
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=137,1,ok
applications/dungeon/dungeon_i25-m12-u5-v0.pddl_planlen=25,1,ok
applications/dungeon/dungeon_i15-m7-u4-v0.pddl_planlen=87,1,ok
applications/dungeon/dungeon_i15-m7-u4-v0.pddl_planlen=109,1,ok
applications/dungeon/dungeon_i30-m15-u2-v0.pddl_planlen=7,1,ok
applications/dungeon/dungeon_i30-m15-u2-v0.pddl_planlen=20,1,ok
applications/dungeon/dungeon_i10-m5-u10-v0.pddl_planlen=81,1,ok
applications/dungeon/dungeon_i15-m7-u4-v0.pddl_planlen=164,1,ok
applications/dungeon/dungeon_i10-m5-u10-v0.pddl_planlen=112,1,ok
applications/dungeon/dungeon_i15-m7-u4-v0.pddl_planlen=168,1,ok
applications/dungeon/dungeon_i10-m5-u10-v0.pddl_planlen=56,1,ok
applications/dungeon/dungeon_i15-m7-u4-v0.pddl_planlen=147,1,ok
applications/dungeon/dungeon_i25-m125-u3-v0.pddl_planlen=14,1,ok
applications/dungeon/dungeon_i10-m5-u10-v0.pddl_planlen=139,1,ok
applications/dungeon/dungeon_i10-m5-u10-v0.pddl_planlen=131,1,ok
applications/dungeon/dungeon_i15-m75-u10-v0.pddl_planlen=9,1,ok
applications/dungeon/dungeon_i10-m10-u10-v0.pddl_planlen=187,1,ok
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=190,1,ok
applications/dungeon/dungeon_i10-m5-u10-v0.pddl_planlen=60,1,ok
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=198,1,ok
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=143,1,ok
applications/dungeon/dungeon_i10-m5-u10-v0.pddl_planlen=43,1,ok
applications/dungeon/dungeon_i25-m50-u4-v0.pddl_planlen=10,1,ok
applications/dungeon/dungeon_i30-m15-u2-v0.pddl_planlen=16,1,ok
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=18,1,ok
applications/dungeon/dungeon_i25-m12-u5-v0.pddl_planlen=126,1,ok
applications/dungeon/dungeon_i15-m7-u4-v0.pddl_planlen=45,1,ok
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=105,1,ok
applications/dungeon/dungeon_i15-m7-u4-v0.pddl_planlen=107,1,ok
applications/dungeon/dungeon_i25-m12-u5-v0.pddl_planlen=135,1,ok
applications/dungeon/dungeon_i30-m15-u4-v0.pddl_planlen=25,1,ok
applications/dungeon/dungeon_i25-m25-u3-v0.pddl_planlen=14,1,ok
applications/dungeon/dungeon_i15-m7-u4-v0.pddl_planlen=81,1,ok
applications/dungeon/dungeon_i15-m7-u4-v0.pddl_planlen=124,1,ok
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=96,1,ok
applications/dungeon/dungeon_i15-m75-u10-v0.pddl_planlen=7,1,ok
applications/dungeon/dungeon_i25-m12-u5-v0.pddl_planlen=95,1,ok
applications/dungeon/dungeon_i25-m12-u5-v0.pddl_planlen=65,1,ok
applications/dungeon/dungeon_i15-m7-u4-v0.pddl_planlen=166,1,ok
applications/dungeon/dungeon_i10-m10-u10-v0.pddl_planlen=160,1,ok
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=173,1,ok
applications/dungeon/dungeon_i10-m5-u10-v0.pddl_planlen=126,1,ok
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=196,1,ok
applications/dungeon/dungeon_i25-m12-u5-v0.pddl_planlen=78,1,ok
applications/dungeon/dungeon_i15-m7-u4-v0.pddl_planlen=173,1,ok
applications/dungeon/dungeon_i10-m10-u10-v0.pddl_planlen=118,1,ok
applications/dungeon/dungeon_i10-m10-u10-v0.pddl_planlen=110,1,ok
applications/dungeon/dungeon_i20-m100-u10-v0.pddl_planlen=15,1,ok
applications/dungeon/dungeon_i10-m5-u10-v0.pddl_planlen=190,1,ok
applications/dungeon/dungeon_i25-m125-u3-v0.pddl_planlen=5,1,ok
applications/dungeon/dungeon_i25-m25-u3-v0.pddl_planlen=6,1,ok
applications/dungeon/dungeon_i30-m15-u2-v0.pddl_planlen=14,1,ok
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=72,1,ok
applications/dungeon/dungeon_i25-m12-u5-v0.pddl_planlen=52,1,ok
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=86,1,ok
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=144,1,ok
applications/dungeon/dungeon_i30-m30-u5-v0.pddl_planlen=28,1,ok
applications/dungeon/dungeon_i15-m7-u4-v0.pddl_planlen=159,1,ok
applications/dungeon/dungeon_i15-m7-u4-v0.pddl_planlen=176,1,ok
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=51,1,ok
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=59,1,ok
applications/dungeon/dungeon_i25-m12-u5-v0.pddl_planlen=14,1,ok
applications/dungeon/dungeon_i25-m12-u5-v0.pddl_planlen=10,1,ok
applications/dungeon/dungeon_i25-m12-u5-v0.pddl_planlen=33,1,ok
applications/dungeon/dungeon_i25-m12-u5-v0.pddl_planlen=102,1,ok
applications/dungeon/dungeon_i25-m50-u3-v0.pddl_planlen=18,1,ok
applications/dungeon/dungeon_i30-m15-u2-v0.pddl_planlen=8,1,ok
applications/dungeon/dungeon_i15-m7-u4-v0.pddl_planlen=84,1,ok
applications/dungeon/dungeon_i25-m25-u3-v0.pddl_planlen=11,1,ok
applications/dungeon/dungeon_i25-m12-u3-v0.pddl_planlen=130,1,ok
applications/dungeon/dungeon_i15-m75-u10-v0.pddl_planlen=12,1,ok
applications/dungeon/dungeon_i10-m5-u10-v0.pddl_planlen=136,1,ok
applications/dungeon/dungeon_i25-m125-u3-v0.pddl_planlen=13,1,ok
applications/dungeon/dungeon_i25-m12-u5-v0.pddl_planlen=186,1,ok
applications/dungeon/dungeon_i10-m10-u10-v0.pddl_planlen=165,1,ok
applications/complexity/query33_query64_1344,1,ok
applications/complexity/query36_query25_1344n,1,ok
applications/complexity/nreachq_query11_1344,1,ok
applications/complexity/query21_ntrivil_1344,1,ok
applications/complexity/query01_query11_1344,1,ok
applications/complexity/query64_query11_1344n,1,ok
applications/complexity/eequery_query04_1344n,1,ok
applications/complexity/query27_query27_1344,1,ok
applications/complexity/query26_query50_1344,1,ok
applications/complexity/query52_query25_1344n,1,ok
applications/complexity/query51_query50_1344,1,ok
applications/complexity/query51_query03_1344,1,ok
applications/complexity/query03_query25_1344,1,ok
applications/complexity/query11_query60_1344,1,ok
applications/complexity/ntrivil_query57_1344,1,ok
applications/complexity/eequery_query03_1344,1,ok
applications/complexity/query60_query45_1344n,1,ok
applications/complexity/query48_query15_1344,1,ok
applications/complexity/query26_query34_1344n,1,ok
applications/complexity/query02_query52_1344,1,ok
applications/complexity/query33_query45_1344n,1,ok
applications/complexity/query33_query51_1344n,1,ok
applications/complexity/query07_query42_1344,1,ok
applications/complexity/query26_query04_1344,1,ok
applications/complexity/query50_query06_1344n,1,ok
applications/complexity/query34_query33_1344,1,ok
applications/complexity/query10_query34_1344,1,ok
applications/complexity/query54_query58_1344n,1,ok
applications/complexity/query31_query50_1344n,1,ok
applications/complexity/exquery_query10_1344,1,ok
applications/complexity/query07_query64_1344n,1,ok
applications/complexity/query26_query57_1344n,1,ok
applications/complexity/query21_query55_1344n,1,ok
applications/complexity/query27_query07_1344,1,ok
applications/complexity/query52_query31_1344,1,ok
applications/complexity/query10_query34_1344n,1,ok
applications/complexity/axquery_query44_1344n,1,ok
applications/complexity/query05_query54_1344,1,ok
applications/complexity/query49_ntrivil_1344n,1,ok
applications/complexity/nreachq_query11_1344n,1,ok
applications/complexity/query10_query49_1344,1,ok
applications/complexity/query06_query42_1344,1,ok
applications/complexity/query60_query10_1344n,1,ok
applications/complexity/query64_query08_1344,1,ok
applications/complexity/query44_query51_1344,1,ok
applications/complexity/query01_ntrivil_1344,1,ok
applications/complexity/query05_query31_1344n,1,ok
applications/complexity/query48_query09_1344,1,ok
applications/complexity/query06_query01_1344,1,ok
applications/complexity/query10_query45_1344n,1,ok
applications/complexity/query71_query04_1344,1,ok
applications/complexity/query51_axquery_1344,1,ok
applications/complexity/query48_query71_1344,1,ok
applications/complexity/query34_query26_1344,1,ok
applications/complexity/query42_query60_1344n,1,ok
applications/complexity/query25_query25_1344,1,ok
applications/complexity/query71_query06_1344,1,ok
applications/complexity/eequery_reachqu_1344,1,ok
applications/complexity/query02_query58_1344n,1,ok
applications/complexity/trivial_query48_1344,1,ok
applications/complexity/query64_query48_1344,1,ok
applications/complexity/query33_query57_1344n,1,ok
applications/complexity/query44_exquery_1344,1,ok
applications/complexity/query49_query52_1344,1,ok
applications/complexity/query71_query31_1344n,1,ok
applications/complexity/query71_query03_1344,1,ok
applications/complexity/query60_query33_1344n,1,ok
applications/complexity/query44_query57_1344,1,ok
applications/complexity/query33_nxquery_1344,1,ok
applications/complexity/query10_query06_1344n,1,ok
applications/complexity/query44_query26_1344n,1,ok
applications/complexity/query51_query57_1344n,1,ok
applications/complexity/query55_query54_1344,1,ok
applications/complexity/query71_query34_1344n,1,ok
applications/complexity/query48_query27_1344,1,ok
applications/complexity/query31_query31_1344,1,ok
applications/complexity/axquery_query06_1344n,1,ok
applications/complexity/query26_query34_1344,1,ok
applications/complexity/nxquery_query50_1344n,1,ok
applications/complexity/query07_query60_1344n,1,ok
applications/complexity/query06_query05_1344,1,ok
applications/complexity/exquery_query04_1344n,1,ok
applications/complexity/query71_query36_1344n,1,ok
applications/complexity/query04_query25_1344n,1,ok
applications/complexity/query08_query64_1344,1,ok
applications/complexity/query48_exquery_1344n,1,ok
applications/complexity/query31_reachqu_1344n,1,ok
applications/complexity/nreachq_query54_1344n,1,ok
applications/complexity/query02_query44_1344n,1,ok
applications/complexity/query11_query21_1344,1,ok
applications/complexity/query31_query26_1344n,1,ok
applications/complexity/query42_query45_1344n,1,ok
applications/complexity/query34_query11_1344n,1,ok
applications/complexity/query60_query44_1344n,1,ok
applications/complexity/query44_query58_1344,1,ok
applications/complexity/query31_eequery_1344n,1,ok
applications/complexity/eequery_query64_1344n,1,ok
applications/complexity/query60_query26_1344,1,ok
applications/complexity/query64_query42_1344,1,ok
applications/complexity/query64_query01_1344n,1,ok
applications/complexity/query42_query06_1344n,1,ok
applications/complexity/query33_query27_1344,1,ok
applications/complexity/query42_query27_1344,1,ok
applications/complexity/query25_query55_1344,1,ok
