@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute EXIST_VARS numeric
@attribute FORALL_VARS numeric
@attribute TOTAL_VARS numeric
@attribute CLAUSES numeric
@attribute LITERALS numeric
@attribute EXIST_SET numeric
@attribute FORALL_SET numeric
@attribute TOTAL_SET numeric
@attribute UNARY_CLAUSES numeric
@attribute BINARY_CLAUSES numeric
@attribute TERNARY_MORE_CLAUSES numeric
@attribute POS_HORN numeric
@attribute NEG_HORN numeric
@attribute EXIST_LIT_PER_CLAUSE numeric
@attribute FORALL_LIT_PER_CLAUSE numeric
@attribute EXIST_VARS_PER_SET numeric
@attribute FORALL_POS_LITS_PER_CLAUSE numeric
@attribute FORALL_NEG_LITS_PER_CLAUSE numeric
@attribute OCCS_POS_NO_PER_VAR numeric
@attribute OCCS_FORALL_NO_PER_VAR numeric
@attribute OCCS_FORALL_POS_NO_PER_VAR numeric
@attribute W_OCCS_POS_NO_PER_VAR numeric
@attribute W_OCCS_FORALL_NO_PER_VAR numeric
@attribute W_OCCS_FORALL_POS_NO_PER_VAR numeric
@attribute W_PRODUCTS numeric
@attribute LITN_LIT numeric
@attribute LITEP_LIT numeric
@attribute LITEN_LITE numeric
@attribute LITEN_LITN numeric
@attribute LITFN_LIT numeric
@attribute LITFP_LITFN numeric
@attribute OCCP_OCCN numeric
@attribute OCCE_OCC numeric
@attribute OCCEN_OCC numeric
@attribute OCCFP_OCCF numeric
@attribute OCCEN_OCCE numeric
@attribute OCCEN_OCCN numeric
@attribute OCCFP_OCCFN numeric
@attribute TERMORE_CLAUSE numeric
@attribute NEG_HORN_CLAUSE numeric
@attribute WOCCN_WOCC numeric
@attribute WOCCEP_WOCC numeric
@attribute WOCCFN_WOCC numeric
@attribute WOCCEP_WOCCE numeric
@attribute WOCCEP_WOCCP numeric
@attribute WOCCFN_WOCCN numeric

@data
applications/hardness/arbiter-08-comp-error01-qbf-hardness-depth-21,1,4096,184,4280,18081,277272,22,22,44,0,2,18079,17157,29,15.250041,0.084951,186.181818,0.042918,0.042033,4.532243,8.347826,4.217391,106.380841,88.695652,44.391304,2743.211426,0.93004,0.067161,0.932464,0.997053,0.002741,1.021053,0.075223,1.039133,0.968955,0.505208,0.932464,1.041842,1.021053,0.999889,0.001604,0.915802,0.086402,0.035066,0.082938,1.026177,0.03829
applications/hardness/arbiter-10-comp-error01-qbf-hardness-depth-27,1,6832,290,7122,33345,634360,28,28,56,0,2,33343,31887,35,18.952167,0.071975,244,0.036287,0.035688,5.018253,8.275862,4.172414,147.903398,112.551724,56.310345,4828.751756,0.94366,0.054433,0.94536,0.998012,0.001876,1.016807,0.059704,1.038503,0.98176,0.504167,0.94536,1.040375,1.016807,0.99994,0.00105,0.930854,0.070964,0.026293,0.068221,1.026287,0.028247
applications/hardness/arbiter-10-comp-error01-qbf-hardness-depth-23,1,5774,250,6024,26565,438748,24,24,48,0,2,26563,25323,35,16.437719,0.078299,240.583333,0.039526,0.038773,4.741368,8.32,4.2,120.77158,96.64,48.36,3359.615518,0.934901,0.062706,0.936996,0.997489,0.002348,1.019417,0.069632,1.038352,0.972931,0.504808,0.936996,1.040678,1.019417,0.999925,0.001318,0.920988,0.081063,0.031586,0.077903,1.02596,0.034296
applications/hardness/arbiter-07-comp-error01-qbf-hardness-depth-11,1,1805,91,1896,6600,60725,12,12,24,0,2,6598,6171,26,9.08197,0.118788,150.416667,0.060455,0.058333,3.760549,8.615385,4.384615,50.656646,49.230769,24.692308,736.05097,0.882585,0.110844,0.887706,0.992816,0.00634,1.036364,0.133035,1.036854,0.920422,0.508929,0.887706,1.04287,1.036364,0.999697,0.003939,0.865854,0.137613,0.064981,0.131833,1.025841,0.075049
applications/hardness/arbiter-05-comp-error02-qbf-hardness-depth-5,1,576,35,611,1815,10212,6,6,12,0,2,1813,1665,20,5.447934,0.178512,96,0.092011,0.086501,3.230769,9.257143,4.771429,24.11293,26.4,13.342857,200.947917,0.806698,0.176949,0.817253,0.980942,0.015374,1.063694,0.239621,1.027109,0.839408,0.515432,0.817253,1.040548,1.063694,0.998898,0.011019,0.790032,0.215666,0.113697,0.206025,1.02714,0.143915
applications/hardness/arbiter-07-comp-error01-qbf-hardness-depth-15,1,2491,119,2610,9840,114563,16,16,32,0,2,9838,9255,26,11.540142,0.102439,155.6875,0.051931,0.050508,4.056705,8.470588,4.294118,70.864751,64.941176,32.529412,1342.254516,0.907579,0.08796,0.911259,0.99522,0.004338,1.028169,0.101832,1.038553,0.946391,0.506944,0.911259,1.042764,1.028169,0.999797,0.002642,0.891759,0.111039,0.049507,0.106458,1.025843,0.055516
applications/hardness/arbiter-07-comp-error02-qbf-hardness-depth-6,1,988,56,1044,3258,20231,7,7,14,0,2,3256,3018,26,6.053714,0.155924,141.142857,0.08011,0.075813,3.40613,9.071429,4.660714,28.901341,30.071429,15.160714,271.92915,0.82423,0.162869,0.832936,0.985187,0.012209,1.05668,0.213253,1.030147,0.858047,0.51378,0.832936,1.041028,1.05668,0.999386,0.00798,0.806989,0.198212,0.099578,0.189623,1.026948,0.123394
applications/hardness/arbiter-09-comp-error01-qbf-hardness-depth-25,1,5601,243,5844,26450,470954,26,26,52,0,2,26448,25225,32,17.729225,0.076219,215.423077,0.03845,0.037769,4.84976,8.296296,4.185185,133.24076,104.592593,52.333333,4053.233351,0.93982,0.058021,0.94173,0.997743,0.002121,1.018018,0.064034,1.038919,0.978381,0.504464,0.94173,1.04103,1.018018,0.999924,0.00121,0.926589,0.075345,0.028793,0.072385,1.026345,0.031074
applications/hardness/arbiter-09-comp-error01-qbf-hardness-depth-21,1,4663,207,4870,20706,316848,22,22,44,0,2,20704,19677,32,15.218777,0.083454,211.954545,0.042162,0.041292,4.570021,8.347826,4.217391,107.26386,88.695652,44.391304,2747.978555,0.929758,0.067487,0.932143,0.997098,0.002698,1.021053,0.075549,1.038696,0.968214,0.505208,0.932143,1.041361,1.021053,0.999903,0.001545,0.915389,0.086813,0.034948,0.083371,1.02602,0.038178
applications/hardness/arbiter-06-comp-error01-qbf-hardness-depth-15,1,2116,102,2218,8265,96420,16,16,32,0,2,8263,7755,23,11.561525,0.104537,132.25,0.052995,0.051543,4.001803,8.470588,4.294118,69.908025,64.941176,32.529412,1331.495274,0.907944,0.087513,0.911696,0.995134,0.004418,1.028169,0.101389,1.038811,0.94708,0.506944,0.911696,1.043103,1.028169,0.999758,0.002783,0.892279,0.110497,0.049943,0.105903,1.025774,0.055972
applications/hardness/arbiter-05-comp-error01-qbf-hardness-depth-8,1,909,50,959,3040,22543,9,9,18,0,2,3038,2808,20,7.270724,0.144737,101,0.074013,0.070724,3.417101,8.8,4.5,35.738269,37.6,18.9,407.491749,0.854633,0.135386,0.861919,0.98884,0.009537,1.046512,0.170092,1.034414,0.891581,0.511364,0.861919,1.043232,1.046512,0.999342,0.006579,0.838196,0.165997,0.084664,0.158752,1.025916,0.101007
applications/bomb/p10-1.pddl_planlen=11,1,639,10,649,1806,4084,2,1,3,407,926,473,1454,759,2.222591,0.03876,319.5,0.022148,0.016611,1.947612,7,4,4.699538,14,8,35.989045,0.6905,0.299706,0.695067,0.989362,0.007346,1.333333,0.448227,0.998241,0.693845,0.571429,0.695067,1.004845,1.333333,0.261905,0.420266,0.616642,0.379145,0.489442,0.37999,0.989009,0.793722
applications/bomb/p10-10.pddl_planlen=14,1,2730,10,2740,92514,195790,2,1,3,920,86770,4824,89230,2874,2.110708,0.005621,1365,0.003351,0.00227,4.569343,52,31,10.332117,104,62,462.754579,0.936054,0.062363,0.937471,0.998854,0.001073,1.47619,0.068315,1.000997,0.938406,0.596154,0.937471,1.002513,1.47619,0.052143,0.031066,0.875817,0.121908,0.504803,0.12202,0.981682,0.57638
applications/bomb/p10-10.pddl_planlen=10,1,1970,10,1980,66010,139550,2,1,3,680,61950,3380,63730,2070,2.106196,0.007878,985,0.004696,0.003181,4.464646,52,31,10.015152,104,62,444.243655,0.936654,0.061125,0.938646,0.998393,0.001505,1.47619,0.067631,1.001331,0.939896,0.596154,0.938646,1.003461,1.47619,0.051204,0.031359,0.87757,0.119204,0.513428,0.119369,0.973652,0.585057
applications/bomb/p10-10.pddl_planlen=18,1,3490,10,3500,119018,252030,2,1,3,1160,111590,6268,114730,3678,2.11321,0.004369,1745,0.002605,0.001764,4.628571,52,31,10.511429,104,62,473.203438,0.935722,0.063048,0.936822,0.99911,0.000833,1.47619,0.068694,1.000796,0.937567,0.596154,0.936822,1.001972,1.47619,0.052664,0.030903,0.874851,0.123392,0.500051,0.123477,0.985965,0.571584
applications/bomb/p5-5.pddl_planlen=10,1,735,5,740,6210,14275,2,1,3,340,4875,995,5515,790,2.276973,0.021739,367.5,0.012882,0.008857,3.371622,27,16,7.722973,54,32,143.578231,0.825219,0.169177,0.829208,0.995331,0.003853,1.454545,0.2118,0.997281,0.826954,0.592593,0.829208,1.002102,1.454545,0.160225,0.127214,0.727338,0.266832,0.776718,0.268487,0.978616,1.067891
applications/bomb/p20-10.pddl_planlen=16,1,5380,20,5400,369496,763240,2,1,3,1560,357630,10306,362550,5706,2.06281,0.002815,2690,0.001678,0.001137,5.061111,52,31,11.398148,104,62,733.27881,0.964192,0.034996,0.964957,0.999429,0.00055,1.47619,0.037138,1.00235,0.967224,0.596154,0.964957,1.003145,1.47619,0.027892,0.015443,0.926078,0.072702,0.272387,0.072614,0.983496,0.294129
applications/bomb/p20-1.pddl_planlen=26,1,2794,20,2814,10896,24254,2,1,3,1722,7001,2173,9269,3339,2.213106,0.012849,1397,0.007342,0.005507,2.085643,7,4,5.083511,14,8,51.351825,0.758019,0.238682,0.759932,0.996736,0.002474,1.333333,0.319228,1.001345,0.760954,0.571429,0.759932,1.003871,1.333333,0.199431,0.306443,0.662028,0.336584,0.398904,0.336417,0.995893,0.602548
applications/bomb/p20-1.pddl_planlen=22,1,2374,20,2394,9220,20494,2,1,3,1470,5921,1829,7853,2835,2.207592,0.015184,1187,0.008677,0.006508,2.068922,7,4,5.03467,14,8,50.775484,0.75832,0.237777,0.760588,0.996139,0.002928,1.333333,0.318705,1.001536,0.761756,0.571429,0.760588,1.004531,1.333333,0.198373,0.307484,0.662627,0.335699,0.40206,0.335524,0.995038,0.606767
applications/bomb/p20-1.pddl_planlen=4,1,484,20,504,1678,3574,2,1,3,336,1061,281,1481,567,2.046484,0.083433,242,0.047676,0.035757,1.64881,7,4,3.80754,14,8,35.803719,0.767487,0.210129,0.781305,0.978126,0.016788,1.333333,0.302953,1.000532,0.78172,0.571429,0.781305,1.018545,1.333333,0.167461,0.337902,0.681547,0.303964,0.501825,0.306126,0.9545,0.736304
applications/bomb/p20-5.pddl_planlen=43,1,8895,20,8915,262113,556270,2,1,3,3325,244125,14663,251965,9793,2.120192,0.00206,4447.5,0.001221,0.000839,4.326416,27,16,9.95401,54,32,346.108488,0.930663,0.068762,0.931172,0.999575,0.000395,1.454545,0.074503,1.001276,0.932359,0.592593,0.931172,1.001823,1.454545,0.055942,0.037362,0.865305,0.134025,0.297699,0.133944,0.99502,0.344039
applications/bomb/p20-10.pddl_planlen=35,1,11650,20,11670,808890,1672010,2,1,3,3270,782565,23055,793185,12375,2.065757,0.001286,5825,0.000766,0.000519,5.191088,52,31,11.802913,104,62,760.64206,0.963768,0.035861,0.964117,0.999739,0.000251,1.47619,0.037594,1.001094,0.965171,0.596154,0.964117,1.001456,1.47619,0.028502,0.015299,0.924668,0.074782,0.268066,0.074739,0.992699,0.289905
applications/bomb/p20-1.pddl_planlen=8,1,904,20,924,3354,7334,2,1,3,588,2141,625,2897,1071,2.144902,0.041741,452,0.023852,0.017889,1.890693,7,4,4.514069,14,8,44.540929,0.761794,0.227298,0.768279,0.989261,0.008181,1.333333,0.31269,1.002612,0.770286,0.571429,0.768279,1.011147,1.333333,0.186345,0.31932,0.66965,0.324706,0.439094,0.324883,0.982915,0.655707
applications/bomb/p20-10.pddl_planlen=31,1,10330,20,10350,716386,1480690,2,1,3,2910,693105,20371,702525,10971,2.065437,0.001452,5165,0.000865,0.000586,5.176812,52,31,11.758454,104,62,757.64182,0.963814,0.035767,0.964208,0.999706,0.000284,1.47619,0.037544,1.001232,0.965396,0.596154,0.964208,1.001641,1.47619,0.028436,0.015314,0.92482,0.074558,0.268534,0.074509,0.991727,0.290363
applications/bomb/p20-20.pddl_planlen=12,1,7100,20,7120,1081912,2200540,2,1,3,1600,1065320,14992,1071960,7332,2.032051,0.001886,3550,0.001128,0.000758,5.61236,102,61,12.491573,204,122,1539.447887,0.981841,0.017605,0.982379,0.99962,0.000373,1.487805,0.018495,1.001887,0.984233,0.598039,0.982379,1.002436,1.487805,0.013857,0.006777,0.961319,0.037725,0.253916,0.037686,0.975305,0.264133
applications/bomb/p20-10.pddl_planlen=5,1,1750,20,1770,115110,237110,2,1,3,570,111615,2925,113235,1845,2.050821,0.009035,875,0.005386,0.003649,4.564972,52,31,9.853107,104,62,627.817143,0.965923,0.031462,0.968399,0.998166,0.001771,1.47619,0.035279,1.006992,0.975171,0.596154,0.968399,1.009574,1.47619,0.02541,0.016028,0.93191,0.063972,0.290243,0.063767,0.939515,0.31145
applications/bomb/p20-1.pddl_planlen=43,1,4579,20,4599,18019,40234,2,1,3,2793,11591,3635,15287,5481,2.225096,0.00777,2289.5,0.00444,0.00333,2.122635,7,4,5.191563,14,8,52.621751,0.757369,0.240642,0.758517,0.998031,0.001491,1.333333,0.32036,1.000873,0.75918,0.571429,0.758517,1.00239,1.333333,0.201732,0.304179,0.660737,0.338462,0.392094,0.338336,0.997637,0.593419
applications/bomb/p20-10.pddl_planlen=9,1,3070,20,3090,207614,428430,2,1,3,930,201075,5609,203895,3249,2.05858,0.005009,1535,0.002986,0.002023,4.880259,52,31,10.834951,104,62,695.022801,0.964802,0.033751,0.966167,0.998984,0.00098,1.47619,0.036482,1.004071,0.9701,0.596154,0.966167,1.005492,1.47619,0.027016,0.015649,0.928119,0.06967,0.278635,0.069529,0.969236,0.300215
applications/bomb/p20-5.pddl_planlen=26,1,5410,20,5430,158396,335950,2,1,3,2050,147565,8781,152345,5951,2.117541,0.003409,2705,0.00202,0.001389,4.269797,27,16,9.78361,54,32,339.830869,0.930987,0.068061,0.93183,0.999297,0.000655,1.454545,0.074129,1.002084,0.933771,0.592593,0.93183,1.002991,1.454545,0.055437,0.03757,0.866248,0.132629,0.300763,0.132501,0.991605,0.347202
applications/bomb/p10-5.pddl_planlen=19,1,2235,10,2245,34584,76240,2,1,3,915,30250,3419,32210,2439,2.196681,0.007807,1117.5,0.004626,0.003181,3.937639,27,16,9.037862,54,32,223.662192,0.88405,0.113851,0.885744,0.998368,0.001443,1.454545,0.131157,1.000917,0.886557,0.592593,0.885744,1.002835,1.454545,0.098861,0.070524,0.796612,0.201076,0.495088,0.20127,0.988632,0.621492
applications/bomb/p20-20.pddl_planlen=4,1,2460,20,2480,359904,730780,2,1,3,640,354840,4424,357160,2524,2.024818,0.005668,1230,0.00339,0.002278,5.016129,102,61,10.572581,204,122,1289.691057,0.982977,0.015353,0.984604,0.998858,0.001122,1.487805,0.017318,1.005316,0.989838,0.598039,0.984604,1.006979,1.487805,0.012292,0.007013,0.965434,0.031605,0.268094,0.031519,0.914315,0.277693
applications/bomb/p20-20.pddl_planlen=8,1,4780,20,4800,720908,1465660,2,1,3,1120,710080,9708,714560,4928,2.030245,0.00283,2390,0.001692,0.001137,5.458333,102,61,11.995833,204,122,1475.179916,0.982124,0.017044,0.982933,0.99943,0.000559,1.487805,0.018201,1.002786,0.985672,0.598039,0.982933,1.003612,1.487805,0.013466,0.006836,0.96234,0.036215,0.257433,0.036161,0.961631,0.267508
applications/bomb/p10-1.pddl_planlen=4,1,254,10,264,658,1424,2,1,3,176,331,151,551,297,2.057751,0.106383,127,0.06079,0.045593,1.632576,7,4,3.784091,14,8,26.492126,0.697331,0.274579,0.711226,0.969789,0.021067,1.333333,0.434038,0.988277,0.702889,0.571429,0.711226,1.007969,1.333333,0.229483,0.451368,0.63082,0.352986,0.585366,0.358145,0.956137,0.927944
applications/bomb/p10-5.pddl_planlen=11,1,1315,10,1325,19976,43920,2,1,3,555,17490,1931,18650,1431,2.185122,0.013516,657.5,0.00801,0.005507,3.803774,27,16,8.641509,54,32,211.136882,0.885246,0.111111,0.888202,0.997171,0.002505,1.454545,0.12963,1.00141,0.889454,0.592593,0.888202,1.004754,1.454545,0.096666,0.071636,0.799545,0.196335,0.510329,0.196713,0.979444,0.638275
applications/bomb/p10-10.pddl_planlen=8,1,1590,10,1600,52758,111430,2,1,3,560,49540,2658,50980,1668,2.10224,0.009856,795,0.005876,0.00398,4.375,52,31,9.74375,104,62,428.352201,0.93718,0.060038,0.939681,0.997989,0.001885,1.47619,0.067031,1.001593,0.941178,0.596154,0.939681,1.004266,1.47619,0.050381,0.031616,0.879119,0.116804,0.521051,0.117017,0.96627,0.592697
applications/bomb/p10-10.pddl_planlen=4,1,830,10,840,26254,55190,2,1,3,320,24720,1214,25480,864,2.082349,0.019807,415,0.011808,0.007999,3.952381,52,31,8.464286,104,62,352.915663,0.939844,0.054539,0.944942,0.995951,0.003805,1.47619,0.064006,1.002513,0.947317,0.596154,0.944942,1.007951,1.47619,0.046241,0.032909,0.887089,0.104307,0.560267,0.104796,0.923796,0.631579
applications/bomb/p20-5.pddl_planlen=10,1,2130,20,2150,60780,128590,2,1,3,850,56685,3245,58585,2335,2.106779,0.008885,1065,0.005265,0.00362,4.048837,27,16,9.118605,54,32,315.157277,0.932304,0.065207,0.934518,0.998165,0.001711,1.454545,0.072611,1.005151,0.939331,0.592593,0.934518,1.007537,1.454545,0.053389,0.038417,0.870123,0.126817,0.313349,0.126543,0.976438,0.36012
applications/bomb/p20-5.pddl_planlen=6,1,1310,20,1330,36376,76750,2,1,3,550,33965,1861,35145,1431,2.095063,0.014845,655,0.008797,0.006048,3.823308,27,16,8.43985,54,32,289.683206,0.933746,0.062085,0.937475,0.99693,0.002866,1.454545,0.070955,1.008124,0.945091,0.592593,0.937475,1.01215,1.454545,0.05116,0.039339,0.874427,0.120222,0.32733,0.119862,0.957381,0.374336
applications/bomb/p20-20.pddl_planlen=20,1,11740,20,11760,1803920,3670300,2,1,3,2560,1775800,25560,1786760,12140,2.033494,0.001131,5870,0.000676,0.000455,5.738095,102,61,12.896259,204,122,1591.781942,0.981615,0.018053,0.981937,0.999772,0.000223,1.487805,0.01873,1.001147,0.983063,0.598039,0.981937,1.001476,1.487805,0.014169,0.00673,0.960507,0.038924,0.251116,0.038899,0.985588,0.261441
applications/bomb/p20-5.pddl_planlen=18,1,3770,20,3790,109588,232270,2,1,3,1450,102125,6013,105465,4143,2.114556,0.004928,1885,0.00292,0.002008,4.207124,27,16,9.594987,54,32,332.860743,0.931351,0.067271,0.932572,0.998983,0.000947,1.454545,0.073709,1.002968,0.93534,0.592593,0.932572,1.004283,1.454545,0.054869,0.037805,0.867315,0.131041,0.304229,0.130866,0.987612,0.350771
applications/bomb/p20-20.pddl_planlen=24,1,14060,20,14080,2164924,4405180,2,1,3,3040,2131040,30844,2144160,14544,2.033854,0.000942,7030,0.000564,0.000379,5.769886,102,61,12.99858,204,122,1604.995733,0.981558,0.018165,0.981827,0.99981,0.000186,1.487805,0.018788,1.000959,0.982768,0.598039,0.981827,1.001233,1.487805,0.014247,0.006718,0.960304,0.039222,0.250418,0.039201,0.988072,0.260769
applications/bomb/p5-5.pddl_planlen=3,1,245,5,250,1828,4090,2,1,3,130,1445,253,1665,258,2.163567,0.073851,122.5,0.043764,0.030088,2.7,27,16,5.78,54,32,89.44898,0.834963,0.145477,0.849558,0.983895,0.013447,1.454545,0.197657,0.986727,0.838282,0.592593,0.849558,1.003974,1.454545,0.138403,0.141138,0.748038,0.228635,0.959024,0.235133,0.907422,1.282051
applications/bomb/p10-5.pddl_planlen=6,1,740,10,750,10846,23720,2,1,3,330,9515,1001,10175,801,2.162087,0.024894,370,0.014752,0.010142,3.553333,27,16,7.9,54,32,187.493243,0.887648,0.105607,0.893177,0.994776,0.004637,1.454545,0.126573,1.001977,0.894943,0.592593,0.893177,1.008219,1.454545,0.092292,0.073852,0.805546,0.186437,0.541516,0.18727,0.958775,0.672235
applications/bomb/p20-10.pddl_planlen=20,1,6700,20,6720,462000,954560,2,1,3,1920,447090,12990,453210,7110,2.063896,0.002251,3350,0.001342,0.000909,5.108631,52,31,11.546131,104,62,743.295522,0.964036,0.035315,0.964647,0.999544,0.00044,1.47619,0.037306,1.001892,0.966472,0.596154,0.964647,1.002527,1.47619,0.028117,0.01539,0.925557,0.073472,0.270791,0.073399,0.986956,0.292571
applications/bomb/p10-5.pddl_planlen=2,1,280,10,290,3542,7560,2,1,3,150,3135,257,3395,297,2.058159,0.076228,140,0.045172,0.031056,2.637931,27,16,5.189655,54,32,98.660714,0.89881,0.080026,0.91701,0.983812,0.01455,1.454545,0.112583,0.998724,0.91584,0.592593,0.91701,1.018948,1.454545,0.072558,0.083851,0.835519,0.134133,0.697268,0.137631,0.815496,0.834532
applications/bomb/p5-10.pddl_planlen=9,1,1135,5,1140,19019,41520,2,1,3,465,16830,1724,17835,1179,2.16941,0.013671,567.5,0.00815,0.005521,3.807018,52,31,8.618421,104,62,282.660793,0.895472,0.100795,0.89857,0.997176,0.002529,1.47619,0.116729,0.998116,0.896877,0.596154,0.89857,1.001569,1.47619,0.090646,0.061991,0.813991,0.180934,0.906475,0.181931,0.972714,1.113618
applications/bomb/p10-1.pddl_planlen=23,1,1299,10,1309,3774,8644,2,1,3,803,1946,1025,3002,1551,2.27186,0.018548,649.5,0.010599,0.007949,2.056532,7,4,5.016043,14,8,39.17244,0.68857,0.306802,0.690693,0.99496,0.003471,1.333333,0.452285,0.999538,0.690374,0.571429,0.690693,1.002619,1.333333,0.271595,0.41097,0.612762,0.385464,0.463199,0.385704,0.99542,0.755919
applications/bomb/p20-10.pddl_planlen=28,1,9340,20,9360,647008,1337200,2,1,3,2640,626010,18358,634530,9918,2.065137,0.001607,4670,0.000958,0.000649,5.163462,52,31,11.71688,104,62,754.835118,0.963857,0.035679,0.964293,0.999674,0.000314,1.47619,0.037498,1.001362,0.965606,0.596154,0.964293,1.001815,1.47619,0.028374,0.015329,0.924964,0.074347,0.268973,0.074294,0.99081,0.290793
applications/bomb/p10-10.pddl_planlen=5,1,1020,10,1030,32880,69250,2,1,3,380,30925,1575,31855,1065,2.090328,0.015815,510,0.009428,0.006387,4.116505,52,31,8.961165,104,62,382.313725,0.938773,0.056751,0.94282,0.99677,0.003032,1.47619,0.065221,1.002221,0.944914,0.596154,0.94282,1.006542,1.47619,0.047901,0.032391,0.883856,0.109405,0.544356,0.109779,0.941973,0.615888
applications/bomb/p10-10.pddl_planlen=9,1,1780,10,1790,59384,125490,2,1,3,620,55745,3019,57355,1869,2.104439,0.008757,890,0.00522,0.003536,4.424581,52,31,9.893855,104,62,437.146067,0.936887,0.060642,0.939105,0.998214,0.001673,1.47619,0.067364,1.001451,0.940468,0.596154,0.939105,1.003822,1.47619,0.050839,0.031473,0.878257,0.118141,0.516808,0.118327,0.970413,0.588447
applications/bomb/p20-5.pddl_planlen=32,1,6640,20,6660,195002,413710,2,1,3,2500,181645,10857,187505,7307,2.118799,0.002769,3320,0.001641,0.001128,4.296547,27,16,9.864114,54,32,342.798946,0.930833,0.068393,0.931517,0.999429,0.000532,1.454545,0.074306,1.001703,0.933104,0.592593,0.931517,1.002439,1.454545,0.055676,0.037471,0.8658,0.133293,0.299307,0.133187,0.993241,0.345701
applications/bomb/p20-5.pddl_planlen=7,1,1515,20,1535,42477,89710,2,1,3,625,39645,2207,41005,1657,2.099254,0.012713,757.5,0.007533,0.005179,3.90228,27,16,8.677524,54,32,298.636964,0.933229,0.063204,0.936414,0.997372,0.002452,1.454545,0.071548,1.007102,0.943064,0.592593,0.936414,1.010539,1.454545,0.051958,0.039009,0.872877,0.122613,0.322294,0.122276,0.964519,0.369232
applications/bomb/p20-5.pddl_planlen=19,1,3975,20,3995,115689,245230,2,1,3,1525,107805,6359,111325,4369,2.115067,0.004668,1987.5,0.002766,0.001902,4.217772,27,16,9.627034,54,32,334.046541,0.931289,0.067406,0.932445,0.999037,0.000897,1.454545,0.073781,1.002818,0.935073,0.592593,0.932445,1.004063,1.454545,0.054966,0.037765,0.867132,0.131314,0.303634,0.131146,0.988307,0.350159
applications/bomb/p20-5.pddl_planlen=11,1,2335,20,2355,66881,141550,2,1,3,925,62365,3591,64445,2561,2.108372,0.008074,1167.5,0.004785,0.003289,4.080679,27,16,9.214437,54,32,318.730193,0.932109,0.065631,0.934118,0.998333,0.001554,1.454545,0.072836,1.004718,0.938525,0.592593,0.934118,1.006884,1.454545,0.053692,0.038292,0.869544,0.127693,0.31147,0.127436,0.97882,0.3582
applications/bomb/p20-5.pddl_planlen=15,1,3155,20,3175,91285,193390,2,1,3,1225,85085,4975,87885,3465,2.112614,0.005916,1577.5,0.003506,0.00241,4.166929,27,16,9.474016,54,32,328.378764,0.931589,0.066756,0.933057,0.998779,0.001138,1.454545,0.073435,1.003529,0.93635,0.592593,0.933057,1.00511,1.454545,0.0545,0.037958,0.868012,0.129998,0.306494,0.129795,0.984928,0.353099
applications/bomb/p5-5.pddl_planlen=6,1,455,5,460,3706,8455,2,1,3,220,2915,571,3315,486,2.245008,0.036427,227.5,0.021587,0.014841,3.163043,27,16,7.119565,54,32,126.923077,0.827912,0.162626,0.834736,0.992143,0.006505,1.454545,0.207857,0.994847,0.830434,0.592593,0.834736,1.003046,1.454545,0.154074,0.131139,0.732871,0.25687,0.825449,0.2598,0.961597,1.126322
applications/bomb/p20-1.pddl_planlen=11,1,1219,20,1239,4611,10154,2,1,3,777,2951,883,3959,1449,2.171763,0.030362,609.5,0.01735,0.013012,1.964487,7,4,4.729621,14,8,47.14274,0.760292,0.23183,0.764929,0.992228,0.005909,1.333333,0.315285,1.002393,0.76676,0.571429,0.764929,1.008507,1.333333,0.191499,0.314249,0.666591,0.329627,0.422963,0.329556,0.988655,0.634517
applications/bomb/p5-5.pddl_planlen=2,1,175,5,180,1202,2635,2,1,3,100,955,147,1115,182,2.079867,0.112313,87.5,0.066556,0.045757,2.305556,27,16,4.638889,54,32,56.971429,0.842505,0.127135,0.866,0.975225,0.020873,1.454545,0.186937,0.975874,0.845107,0.592593,0.866,1.003089,1.454545,0.122296,0.151414,0.765449,0.195024,1.11236,0.205167,0.83148,1.453211
applications/bomb/p20-1.pddl_planlen=19,1,2059,20,2079,7963,17674,2,1,3,1281,5111,1571,6791,2457,2.201934,0.017581,1029.5,0.010046,0.007535,2.051948,7,4,4.985089,14,8,50.188927,0.758628,0.236845,0.761264,0.995525,0.003395,1.333333,0.318168,1.001715,0.76257,0.571429,0.761264,1.005195,1.333333,0.197287,0.308552,0.663244,0.334778,0.405316,0.334601,0.994125,0.611111
applications/bomb/p20-1.pddl_planlen=32,1,3424,20,3444,13410,29894,2,1,3,2100,8621,2689,11393,4095,2.218792,0.01044,1712,0.005966,0.004474,2.103078,7,4,5.134437,14,8,51.951227,0.757711,0.239613,0.759259,0.997351,0.002007,1.333333,0.319765,1.001131,0.760118,0.571429,0.759259,1.003177,1.333333,0.200522,0.305369,0.661414,0.337482,0.395665,0.337331,0.99674,0.598211
applications/bomb/p10-1.pddl_planlen=26,1,1464,10,1474,4266,9784,2,1,3,902,2201,1163,3389,1749,2.277075,0.016409,732,0.009376,0.007032,2.068521,7,4,5.050882,14,8,39.519809,0.688369,0.307543,0.690241,0.995546,0.003066,1.333333,0.45271,0.999627,0.689984,0.571429,0.690241,1.002346,1.333333,0.272621,0.409986,0.612361,0.386093,0.460481,0.38629,0.996012,0.751977
