@relation FEATURE_COST_GRAPHS-2015

@attribute instance_id string
@attribute repetition numeric
@attribute cheap_pattern numeric
@attribute cheap_target numeric
@attribute distance_pattern numeric
@attribute distance_target numeric
@attribute lad_features numeric

@data
g27-g101,1,0,6,702,702,2
g27-g102,1,0,6,826,826,2
g27-g103,1,0,6,1143,1143,2
g27-g104,1,0,14,1391,1391,2
g27-g105,1,0,14,1402,1402,2
g27-g106,1,0,25,4896,4896,5
g27-g107,1,0,25,2992,2992,2
g27-g108,1,0,29,3670,3670,4
g27-g109,1,0,31,4133,4133,5
g27-g110,1,0,36,9853,9853,11
g27-g111,1,0,40,5766,5766,5
g27-g112,1,0,54,5890,5890,9
g27-g32,1,0,0,3,3,0
g27-g50,1,0,0,3,3,1
g27-g51,1,0,0,1,1,0
g27-g52,1,0,0,1,1,0
g27-g53,1,0,0,2,2,0
g27-g54,1,0,0,5,5,0
g27-g55,1,0,0,5,5,0
g27-g56,1,0,0,5,5,0
g27-g57,1,0,0,1,1,0
g27-g58-normed,1,0,0,3,3,0
g27-g59-normed,1,0,0,3,3,0
g27-g60-normed,1,0,0,5,5,0
g27-g61,1,0,0,5,5,0
g27-g62,1,0,0,7,7,0
g27-g63,1,0,0,23,23,0
g27-g64,1,0,0,51,51,7
g27-g65,1,0,0,27,27,0
g27-g66-normed,1,0,0,27,27,0
g27-g67,1,0,0,13,13,0
g27-g68,1,0,0,57,57,1
g27-g69,1,0,0,22,22,0
g27-g70,1,0,0,18,18,0
g27-g71,1,0,0,22,22,0
g27-g72,1,0,0,7,7,0
g27-g73-normed,1,0,0,29,29,1
g27-g74,1,0,0,19,19,0
g27-g75,1,0,0,32,32,6
g27-g76,1,0,0,154,154,22
g27-g77,1,0,0,318,318,19
g27-g78,1,0,0,67,67,0
g27-g79,1,0,0,43,43,0
g27-g80,1,0,1,22,22,0
g27-g81,1,0,1,207,207,1
g27-g82-normed,1,0,1,208,208,1
g27-g83,1,0,1,163,163,1
g27-g84,1,0,1,792,792,13
g27-g85,1,0,1,87,87,0
g27-g86-normed,1,0,1,89,89,0
g27-g87,1,0,1,128,128,0
g27-g88,1,0,1,143,143,1
g27-g89,1,0,1,110,110,0
g27-g90,1,0,2,263,263,1
g27-g91,1,0,2,162,162,2
g27-g92,1,0,3,225,225,0
g27-g93-normed,1,0,3,5637,5637,50
g27-g94,1,0,4,466,466,1
g27-g95,1,0,5,147,147,1
g27-g96,1,0,5,175,175,0
g27-g97,1,0,5,180,180,0
g27-g98,1,0,5,268,268,1
g27-g99,1,0,5,246,246,0
g28-g100,1,0,5,129,129,1
g28-g101,1,0,6,704,704,2
g28-g102,1,0,6,826,826,3
g28-g103,1,0,6,1138,1138,2
g28-g104,1,0,14,1400,1400,7
g28-g105,1,0,14,1404,1404,9
g28-g106,1,0,25,4909,4909,18
g28-g107,1,0,25,2979,2979,15
g28-g108,1,0,29,3661,3661,14
g28-g109,1,0,31,4194,4194,4
g28-g110,1,0,36,9908,9908,34
g28-g111,1,0,41,5774,5774,19
g28-g112,1,0,54,5925,5925,241
g28-g29,1,0,0,1,1,0
g28-g30,1,0,0,1,1,0
g28-g31,1,0,0,1,1,0
g28-g32,1,0,0,3,3,0
g28-g33,1,0,0,0,0,0
g28-g37,1,0,0,1,1,0
g28-g38,1,0,0,0,0,0
g28-g40,1,0,0,3,3,0
g28-g43,1,0,0,1,1,0
g28-g44,1,0,0,1,1,0
g28-g45,1,0,0,1,1,0
g28-g46,1,0,0,2,2,0
g28-g47,1,0,0,1,1,0
g28-g48,1,0,0,2,2,0
g28-g49,1,0,0,2,2,0
g28-g50,1,0,0,3,3,0
g28-g51,1,0,0,1,1,0
g28-g52,1,0,0,1,1,0
g28-g53,1,0,0,2,2,0
g28-g54,1,0,0,5,5,0
g28-g55,1,0,0,5,5,0
g28-g56,1,0,0,5,5,0
g28-g57,1,0,0,1,1,0
g28-g58-normed,1,0,0,3,3,0
g28-g59-normed,1,0,0,3,3,0
g28-g60-normed,1,0,0,6,6,1
g28-g61,1,0,0,5,5,0
g28-g62,1,0,0,7,7,3
g28-g63,1,0,0,23,23,0
g28-g64,1,0,0,51,51,8
g28-g65,1,0,0,27,27,0
g28-g66-normed,1,0,0,27,27,1
g28-g67,1,0,0,12,12,0
g28-g68,1,0,0,57,57,1
g28-g69,1,0,0,22,22,0
g28-g70,1,0,0,17,17,0
g28-g71,1,0,0,22,22,0
g28-g72,1,0,0,7,7,0
g28-g73-normed,1,0,0,29,29,5
g28-g74,1,0,0,19,19,5
g28-g75,1,0,0,32,32,9
g28-g76,1,0,0,155,155,24
g28-g77,1,0,0,318,318,18
g28-g78,1,0,0,69,69,1
g28-g79,1,0,0,42,42,1
g28-g80,1,0,1,22,22,0
g28-g81,1,0,1,205,205,2
g28-g82-normed,1,0,1,215,215,3
g28-g83,1,0,1,163,163,1
g28-g84,1,0,1,788,788,13
g28-g85,1,0,1,88,88,1
g28-g86-normed,1,0,1,89,89,0
g28-g87,1,0,1,128,128,3
g28-g88,1,0,1,142,142,2
g28-g89,1,0,1,110,110,1
g28-g90,1,0,2,265,265,1
g28-g91,1,0,2,163,163,29
g28-g92,1,0,3,228,228,28
g28-g93-normed,1,0,3,5714,5714,48
g28-g94,1,0,4,469,469,2
g28-g95,1,0,5,149,149,0
g28-g96,1,0,5,176,176,3
g28-g97,1,0,5,181,181,0
g28-g98,1,0,5,268,268,4
g28-g99,1,0,5,269,269,4
g29-g100,1,0,5,130,130,1
g29-g101,1,0,6,707,707,2
g29-g102,1,0,6,785,785,3
g29-g103,1,0,6,1146,1146,3
g29-g104,1,0,14,1393,1393,2
g29-g105,1,0,14,1402,1402,2
g29-g106,1,0,25,4956,4956,4
g29-g107,1,0,25,2938,2938,4
g29-g108,1,0,29,3675,3675,6
g29-g109,1,0,31,4226,4226,6
g29-g110,1,0,36,9955,9955,19
g29-g111,1,0,41,5777,5777,6
g29-g112,1,0,54,5956,5956,6
g29-g30,1,0,0,1,1,0
g29-g31,1,0,0,1,1,0
g29-g32,1,0,0,3,3,1
g29-g40,1,0,0,3,3,0
g29-g44,1,0,0,1,1,0
g29-g45,1,0,0,1,1,0
g29-g50,1,0,0,3,3,1
g29-g51,1,0,0,1,1,0
g29-g52,1,0,0,1,1,0
g29-g53,1,0,0,2,2,0
g29-g54,1,0,0,5,5,0
g29-g55,1,0,0,5,5,0
g29-g56,1,0,0,5,5,0
g29-g57,1,0,0,1,1,0
g29-g58-normed,1,0,0,3,3,0
g29-g59-normed,1,0,0,3,3,0
g29-g60-normed,1,0,0,6,6,0
g29-g61,1,0,0,5,5,0
g29-g62,1,0,0,8,8,0
g29-g63,1,0,0,23,23,0
g29-g64,1,0,0,51,51,8
g29-g65,1,0,0,27,27,0
g29-g66-normed,1,0,0,27,27,0
g29-g67,1,0,0,13,13,0
g29-g68,1,0,0,56,56,1
g29-g69,1,0,0,23,23,0
g29-g70,1,0,0,17,17,0
g29-g71,1,0,0,22,22,0
g29-g72,1,0,0,7,7,0
g29-g73-normed,1,0,0,29,29,1
g29-g74,1,0,0,19,19,0
g29-g75,1,0,0,32,32,6
g29-g76,1,0,0,154,154,24
g29-g77,1,0,0,318,318,19
g29-g78,1,0,0,66,66,0
g29-g79,1,0,0,42,42,0
g29-g80,1,0,1,22,22,0
g29-g81,1,0,1,206,206,2
g29-g82-normed,1,0,1,205,205,2
g29-g83,1,0,1,162,162,1
g29-g84,1,0,1,792,792,15
g29-g85,1,0,1,88,88,0
g29-g86-normed,1,0,1,88,88,1
g29-g87,1,0,1,128,128,0
g29-g88,1,0,1,141,141,0
g29-g89,1,0,1,111,111,1
g29-g90,1,0,2,267,267,1
g29-g91,1,0,2,162,162,0
g29-g92,1,0,3,227,227,2
g29-g93-normed,1,0,3,5568,5568,51
g29-g94,1,0,4,468,468,1
g29-g95,1,0,5,150,150,0
g29-g96,1,0,5,177,177,2
g29-g97,1,0,5,180,180,1
g29-g98,1,0,5,267,267,2
g29-g99,1,0,5,268,268,2
g2-g10,1,0,0,0,0,0
g2-g100,1,0,5,132,132,1
g2-g101,1,0,6,703,703,1
g2-g102,1,0,6,827,827,1
g2-g103,1,0,6,1142,1142,3
g2-g104,1,0,14,1395,1395,2
g2-g105,1,0,14,1401,1401,3
g2-g106,1,0,25,4940,4940,5
g2-g107,1,0,25,2988,2988,4
g2-g108,1,0,29,3675,3675,4
g2-g109,1,0,31,4218,4218,5
g2-g11,1,0,0,0,0,0
g2-g110,1,0,36,9952,9952,15
g2-g111,1,0,40,5765,5765,6
g2-g112,1,0,54,5976,5976,32
g2-g12,1,0,0,0,0,0
g2-g13,1,0,0,0,0,0
g2-g14,1,0,0,0,0,0
g2-g15,1,0,0,0,0,0
g2-g16,1,0,0,0,0,0
g2-g17,1,0,0,0,0,0
g2-g18,1,0,0,0,0,0
g2-g19,1,0,0,0,0,0
g2-g20,1,0,0,0,0,0
g2-g21,1,0,0,0,0,0
g2-g22,1,0,0,0,0,0
g2-g23,1,0,0,0,0,0
g2-g24,1,0,0,0,0,0
g2-g25,1,0,0,0,0,0
g2-g26,1,0,0,0,0,0
g2-g27,1,0,0,0,0,0
g2-g28,1,0,0,0,0,0
g2-g29,1,0,0,1,1,0
g2-g3,1,0,0,0,0,0
g2-g30,1,0,0,1,1,0
g2-g31,1,0,0,1,1,0
g2-g32,1,0,0,3,3,0
g2-g33,1,0,0,0,0,0
g2-g34,1,0,0,0,0,0
g2-g35,1,0,0,0,0,0
g2-g36,1,0,0,0,0,0
g2-g37,1,0,0,1,1,0
g2-g38,1,0,0,0,0,0
g2-g39,1,0,0,0,0,0
g2-g4,1,0,0,0,0,0
g2-g40,1,0,0,3,3,0
g2-g41,1,0,0,1,1,0
g2-g42,1,0,0,1,1,0
g2-g43,1,0,0,1,1,0
g2-g44,1,0,0,1,1,0
g2-g45,1,0,0,1,1,0
g2-g46,1,0,0,2,2,0
g2-g47,1,0,0,1,1,0
g2-g48,1,0,0,2,2,0
g2-g49,1,0,0,2,2,0
g2-g5,1,0,0,0,0,0
g2-g50,1,0,0,3,3,0
g2-g51,1,0,0,1,1,0
g2-g52,1,0,0,1,1,0
g2-g53,1,0,0,2,2,0
g2-g54,1,0,0,5,5,0
g2-g55,1,0,0,6,6,0
g2-g56,1,0,0,5,5,0
g2-g57,1,0,0,1,1,0
g2-g58-normed,1,0,0,3,3,0
g2-g59-normed,1,0,0,3,3,0
g2-g6,1,0,0,0,0,0
g2-g60-normed,1,0,0,6,6,0
g2-g61,1,0,0,5,5,0
g2-g62,1,0,0,8,8,0
g2-g63,1,0,0,23,23,0
g2-g64,1,0,0,51,51,2
g2-g65,1,0,0,27,27,0
g2-g66-normed,1,0,0,27,27,0
g2-g67,1,0,0,12,12,0
g2-g68,1,0,0,57,57,1
g2-g69,1,0,0,23,23,0
g2-g7,1,0,0,0,0,0
g2-g70,1,0,0,17,17,0
g2-g71,1,0,0,22,22,0
g2-g72,1,0,0,8,8,0
g2-g73-normed,1,0,0,29,29,0
g2-g74,1,0,0,19,19,0
g2-g75,1,0,0,32,32,2
g2-g76,1,0,0,154,154,8
g2-g77,1,0,0,317,317,19
g2-g78,1,0,0,66,66,0
g2-g79,1,0,0,42,42,0
g2-g8,1,0,0,0,0,0
g2-g80,1,0,1,22,22,0
g2-g81,1,0,1,204,204,1
g2-g82-normed,1,0,1,209,209,0
g2-g83,1,0,1,162,162,0
g2-g84,1,0,1,788,788,13
g2-g85,1,0,1,89,89,0
g2-g86-normed,1,0,1,88,88,0
g2-g87,1,0,1,129,129,1
g2-g88,1,0,1,132,132,2
g2-g89,1,0,1,111,111,0
g2-g9,1,0,0,0,0,0
g2-g90,1,0,2,264,264,2
g2-g91,1,0,2,161,161,3
g2-g92,1,0,3,227,227,3
g2-g93-normed,1,0,3,5783,5783,50
g2-g94,1,0,4,468,468,1
g2-g95,1,0,5,151,151,1
g2-g96,1,0,5,176,176,0
g2-g97,1,0,5,181,181,1
g2-g98,1,0,5,269,269,1
g2-g99,1,0,5,267,267,2
g30-g100,1,0,5,129,129,0
g30-g101,1,0,6,702,702,1
g30-g102,1,0,6,828,828,2
g30-g103,1,0,6,1148,1148,3
g30-g104,1,0,14,1400,1400,4
g30-g105,1,0,14,1369,1369,2
g30-g106,1,0,25,4941,4941,3
g30-g107,1,0,25,2982,2982,2
g30-g108,1,0,29,3611,3611,4
g30-g109,1,0,31,4211,4211,7
g30-g110,1,0,36,9782,9782,6
g30-g111,1,0,40,5708,5708,5
g30-g112,1,0,54,5993,5993,7
g30-g31,1,0,0,1,1,0
g30-g32,1,0,0,3,3,0
g30-g40,1,0,0,3,3,0
g30-g44,1,0,0,1,1,0
g30-g45,1,0,0,1,1,0
g30-g50,1,0,0,3,3,0
g30-g51,1,0,0,1,1,0
g30-g52,1,0,0,1,1,0
g30-g53,1,0,0,2,2,0
g30-g54,1,0,0,5,5,0
g30-g55,1,0,0,5,5,0
g30-g56,1,0,0,5,5,0
g30-g57,1,0,0,1,1,0
g30-g58-normed,1,0,0,3,3,0
g30-g59-normed,1,0,0,3,3,0
g30-g60-normed,1,0,0,5,5,0
g30-g61,1,0,0,5,5,0
g30-g62,1,0,0,7,7,0
g30-g63,1,0,0,22,22,0
g30-g64,1,0,0,51,51,2
g30-g65,1,0,0,27,27,0
g30-g66-normed,1,0,0,27,27,0
g30-g67,1,0,0,13,13,0
g30-g68,1,0,0,57,57,1
g30-g69,1,0,0,22,22,0
g30-g70,1,0,0,17,17,0
g30-g71,1,0,0,22,22,0
g30-g72,1,0,0,7,7,0
g30-g73-normed,1,0,0,28,28,0
g30-g74,1,0,0,19,19,0
g30-g75,1,0,0,32,32,2
g30-g76,1,0,0,154,154,9
g30-g77,1,0,0,318,318,18
g30-g78,1,0,0,67,67,0
g30-g79,1,0,0,41,41,0
g30-g80,1,0,1,19,19,0
g30-g81,1,0,1,207,207,1
g30-g82-normed,1,0,1,206,206,2
g30-g83,1,0,1,162,162,0
g30-g84,1,0,1,791,791,13
g30-g85,1,0,1,88,88,0
g30-g86-normed,1,0,1,89,89,0
g30-g87,1,0,1,128,128,1
g30-g88,1,0,1,141,141,0
g30-g89,1,0,1,109,109,1
g30-g90,1,0,2,262,262,1
g30-g91,1,0,2,161,161,0
g30-g92,1,0,3,226,226,0
g30-g93-normed,1,0,3,5667,5667,47
g30-g94,1,0,4,467,467,3
g30-g95,1,0,5,149,149,0
g30-g96,1,0,5,171,171,1
g30-g97,1,0,5,176,176,2
g30-g98,1,0,5,270,270,0
g30-g99,1,0,5,268,268,1
g31-g100,1,0,5,130,130,0
g31-g101,1,0,6,704,704,1
g31-g102,1,0,6,824,824,1
g31-g103,1,0,6,1141,1141,3
g31-g104,1,0,14,1394,1394,1
g31-g105,1,0,14,1402,1402,0
g31-g106,1,0,25,4936,4936,5
g31-g107,1,0,25,2984,2984,4
g31-g108,1,0,29,3666,3666,4
g31-g109,1,0,31,4208,4208,4
g31-g110,1,0,36,9869,9869,13
g31-g111,1,0,40,5723,5723,4
g31-g112,1,0,54,5960,5960,7
g31-g32,1,0,0,3,3,0
g31-g40,1,0,0,3,3,0
g31-g50,1,0,0,3,3,1
g31-g51,1,0,0,1,1,0
g31-g52,1,0,0,1,1,0
g31-g53,1,0,0,2,2,0
g31-g54,1,0,0,5,5,0
g31-g55,1,0,0,5,5,0
g31-g56,1,0,0,5,5,0
g31-g57,1,0,0,1,1,0
g31-g58-normed,1,0,0,3,3,0
g31-g59-normed,1,0,0,3,3,0
g31-g60-normed,1,0,0,5,5,0
g31-g61,1,0,0,5,5,0
g31-g62,1,0,0,8,8,0
g31-g63,1,0,0,23,23,0
g31-g64,1,0,0,51,51,7
g31-g65,1,0,0,27,27,0
g31-g66-normed,1,0,0,27,27,0
g31-g67,1,0,0,13,13,0
g31-g68,1,0,0,57,57,0
g31-g69,1,0,0,23,23,0
g31-g70,1,0,0,17,17,0
g31-g71,1,0,0,22,22,0
g31-g72,1,0,0,7,7,0
g31-g73-normed,1,0,0,29,29,0
g31-g74,1,0,0,19,19,0
g31-g75,1,0,0,32,32,6
g31-g76,1,0,0,154,154,23
g31-g77,1,0,0,318,318,19
g31-g78,1,0,0,67,67,0
g31-g79,1,0,0,42,42,0
g31-g80,1,0,1,22,22,0
g31-g81,1,0,1,207,207,2
g31-g82-normed,1,0,1,208,208,1
g31-g83,1,0,1,162,162,2
g31-g84,1,0,1,794,794,15
g31-g85,1,0,1,89,89,0
g31-g86-normed,1,0,1,88,88,0
g31-g87,1,0,1,133,133,1
g31-g88,1,0,1,143,143,1
g31-g89,1,0,1,110,110,0
g31-g90,1,0,2,265,265,0
g31-g91,1,0,2,164,164,1
g31-g92,1,0,3,229,229,0
g31-g93-normed,1,0,3,5772,5772,50
g31-g94,1,0,4,471,471,1
g31-g95,1,0,5,146,146,0
g31-g96,1,0,5,170,170,0
g31-g97,1,0,5,181,181,1
g31-g98,1,0,5,269,269,0
g31-g99,1,0,5,267,267,1
g32-g100,1,0,5,132,132,0
g32-g101,1,0,6,705,705,3
g32-g102,1,0,6,823,823,3
g32-g103,1,0,6,1139,1139,6
g32-g104,1,0,14,1395,1395,3
g32-g105,1,0,14,1408,1408,2
g32-g106,1,0,25,4943,4943,4
g32-g107,1,0,25,2985,2985,4
g32-g108,1,0,29,3675,3675,3
g32-g109,1,0,31,4216,4216,6
g32-g110,1,0,36,9929,9929,12
g32-g111,1,0,40,5782,5782,6
g32-g112,1,0,54,5983,5983,4
g32-g51,1,0,0,1,1,0
g32-g52,1,0,0,1,1,0
g32-g53,1,0,0,2,2,0
g32-g54,1,0,0,5,5,0
g32-g55,1,0,0,5,5,0
g32-g56,1,0,0,5,5,0
g32-g57,1,0,0,1,1,0
g32-g58-normed,1,0,0,3,3,0
g32-g59-normed,1,0,0,3,3,0
g32-g60-normed,1,0,0,5,5,0
g32-g61,1,0,0,5,5,0
g32-g62,1,0,0,8,8,0
g32-g63,1,0,0,23,23,1
g32-g64,1,0,0,51,51,3
g32-g65,1,0,0,27,27,0
g32-g66-normed,1,0,0,27,27,1
g32-g67,1,0,0,13,13,1
g32-g68,1,0,0,56,56,2
g32-g69,1,0,0,22,22,0
g32-g70,1,0,0,17,17,1
g32-g71,1,0,0,22,22,0
g32-g72,1,0,0,7,7,0
g32-g73-normed,1,0,0,29,29,1
g32-g74,1,0,0,19,19,0
g32-g75,1,0,0,32,32,2
g32-g76,1,0,0,154,154,20
g32-g77,1,0,0,318,318,41
g32-g78,1,0,0,66,66,1
g32-g79,1,0,0,42,42,0
g32-g80,1,0,1,22,22,1
g32-g81,1,0,1,205,205,1
g32-g82-normed,1,0,1,207,207,3
g32-g83,1,0,1,166,166,3
g32-g84,1,0,1,792,792,12
g32-g85,1,0,1,88,88,0
g32-g86-normed,1,0,1,89,89,2
g32-g87,1,0,1,128,128,2
g32-g88,1,0,1,142,142,2
g32-g89,1,0,1,110,110,1
g32-g90,1,0,2,266,266,3
g32-g91,1,0,2,162,162,1
g32-g92,1,0,3,230,230,3
g32-g93-normed,1,0,3,5651,5651,52
g32-g94,1,0,4,428,428,3
g32-g95,1,0,5,150,150,0
g32-g96,1,0,5,175,175,0
g32-g97,1,0,5,179,179,3
g32-g98,1,0,5,271,271,1
g32-g99,1,0,5,268,268,1
g33-g100,1,0,5,130,130,0
g33-g101,1,0,6,700,700,2
g33-g102,1,0,6,829,829,2
g33-g103,1,0,6,1136,1136,3
g33-g104,1,0,14,1402,1402,7
g33-g105,1,0,14,1401,1401,6
g33-g106,1,0,25,4911,4911,14
g33-g107,1,0,25,2991,2991,11
g33-g108,1,0,29,3678,3678,12
g33-g109,1,0,31,4158,4158,4
g33-g110,1,0,36,9904,9904,30
g33-g111,1,0,40,5784,5784,15
g33-g112,1,0,54,5937,5937,73
g33-g37,1,0,0,1,1,0
g33-g38,1,0,0,0,0,0
g33-g40,1,0,0,3,3,0
g33-g43,1,0,0,1,1,0
g33-g44,1,0,0,1,1,0
g33-g45,1,0,0,1,1,0
g33-g46,1,0,0,2,2,0
g33-g47,1,0,0,1,1,0
g33-g48,1,0,0,2,2,0
g33-g49,1,0,0,2,2,0
g33-g50,1,0,0,3,3,0
g33-g51,1,0,0,1,1,0
g33-g52,1,0,0,1,1,0
g33-g53,1,0,0,2,2,0
g33-g54,1,0,0,5,5,0
g33-g55,1,0,0,5,5,0
g33-g56,1,0,0,5,5,0
g33-g57,1,0,0,1,1,0
g33-g58-normed,1,0,0,3,3,0
g33-g59-normed,1,0,0,3,3,0
g33-g60-normed,1,0,0,5,5,0
g33-g61,1,0,0,5,5,0
g33-g62,1,0,0,8,8,1
g33-g63,1,0,0,23,23,1
g33-g64,1,0,0,51,51,9
g33-g65,1,0,0,27,27,0
g33-g66-normed,1,0,0,27,27,0
g33-g67,1,0,0,13,13,0
g33-g68,1,0,0,57,57,1
g33-g69,1,0,0,23,23,0
g33-g70,1,0,0,17,17,0
g33-g71,1,0,0,22,22,0
g33-g72,1,0,0,7,7,0
g33-g73-normed,1,0,0,29,29,2
g33-g74,1,0,0,19,19,0
g33-g75,1,0,0,32,32,8
g33-g76,1,0,0,155,155,24
g33-g77,1,0,0,318,318,19
g33-g78,1,0,0,67,67,2
g33-g79,1,0,0,42,42,0
g33-g80,1,0,1,21,21,0
g33-g81,1,0,1,205,205,1
g33-g82-normed,1,0,1,207,207,0
g33-g83,1,0,1,163,163,1
g33-g84,1,0,1,795,795,14
g33-g85,1,0,1,88,88,0
g33-g86-normed,1,0,1,88,88,0
g33-g87,1,0,1,128,128,1
g33-g88,1,0,1,141,141,2
g33-g89,1,0,1,110,110,1
g33-g90,1,0,2,265,265,1
g33-g91,1,0,2,163,163,10
g33-g92,1,0,3,229,229,9
g33-g93-normed,1,0,3,5648,5648,48
g33-g94,1,0,4,469,469,2
g33-g95,1,0,5,153,153,0
g33-g96,1,0,5,180,180,0
g33-g97,1,0,5,180,180,1
g33-g98,1,0,5,266,266,1
g33-g99,1,0,5,269,269,2
g34-g100,1,0,5,131,131,0
g34-g101,1,0,6,703,703,3
g34-g102,1,0,6,825,825,3
g34-g103,1,0,6,1135,1135,3
g34-g104,1,0,14,1396,1396,9
g34-g105,1,0,14,1404,1404,9
g34-g106,1,0,25,4971,4971,19
g34-g107,1,0,25,2993,2993,15
g34-g108,1,0,29,3684,3684,17
g34-g109,1,0,31,4228,4228,3
g34-g110,1,0,36,9937,9937,37
g34-g111,1,0,41,5775,5775,20
g34-g112,1,0,54,5940,5940,210
g34-g35,1,0,0,0,0,0
g34-g36,1,0,0,0,0,0
g34-g37,1,0,0,1,1,0
g34-g38,1,0,0,0,0,0
g34-g39,1,0,0,0,0,0
g34-g40,1,0,0,3,3,0
g34-g41,1,0,0,1,1,0
g34-g42,1,0,0,1,1,0
g34-g43,1,0,0,1,1,0
g34-g44,1,0,0,1,1,0
g34-g45,1,0,0,1,1,0
g34-g46,1,0,0,2,2,0
g34-g47,1,0,0,2,2,0
g34-g48,1,0,0,2,2,0
g34-g49,1,0,0,1,1,0
g34-g50,1,0,0,3,3,0
g34-g51,1,0,0,1,1,0
g34-g52,1,0,0,1,1,0
g34-g53,1,0,0,2,2,0
g34-g54,1,0,0,5,5,0
g34-g55,1,0,0,5,5,0
g34-g56,1,0,0,5,5,0
g34-g57,1,0,0,1,1,0
g34-g58-normed,1,0,0,3,3,0
g34-g59-normed,1,0,0,3,3,0
g34-g60-normed,1,0,0,5,5,0
g34-g61,1,0,0,5,5,0
g34-g62,1,0,0,8,8,2
g34-g63,1,0,0,23,23,0
g34-g64,1,0,0,51,51,1
g34-g65,1,0,0,27,27,0
g34-g66-normed,1,0,0,27,27,0
g34-g67,1,0,0,13,13,0
g34-g68,1,0,0,57,57,1
g34-g69,1,0,0,22,22,0
g34-g70,1,0,0,17,17,0
g34-g71,1,0,0,22,22,1
g34-g72,1,0,0,7,7,0
g34-g73-normed,1,0,0,30,30,2
g34-g74,1,0,0,19,19,1
g34-g75,1,0,0,32,32,9
g34-g76,1,0,0,160,160,28
g34-g77,1,0,0,318,318,19
g34-g78,1,0,0,67,67,1
g34-g79,1,0,0,42,42,1
g34-g80,1,0,1,22,22,0
g34-g81,1,0,1,206,206,0
g34-g82-normed,1,0,1,207,207,0
g34-g83,1,0,1,163,163,0
g34-g84,1,0,1,787,787,14
g34-g85,1,0,1,89,89,0
g34-g86-normed,1,0,1,88,88,1
g34-g87,1,0,1,129,129,3
g34-g88,1,0,1,142,142,3
g34-g89,1,0,1,110,110,0
g34-g90,1,0,2,264,264,1
g34-g91,1,0,2,161,161,27
g34-g92,1,0,3,226,226,26
g34-g93-normed,1,0,3,5656,5656,51
g34-g94,1,0,4,468,468,5
g34-g95,1,0,5,147,147,0
g34-g96,1,0,5,177,177,2
g34-g97,1,0,5,180,180,2
g34-g98,1,0,5,268,268,3
g34-g99,1,0,5,268,268,5
g35-g100,1,0,5,132,132,1
g35-g101,1,0,6,705,705,2
g35-g102,1,0,6,791,791,2
g35-g103,1,0,6,1135,1135,3
g35-g104,1,0,14,1393,1393,7
g35-g105,1,0,14,1402,1402,8
g35-g106,1,0,25,4933,4933,17
g35-g107,1,0,25,2931,2931,12
g35-g108,1,0,29,3666,3666,15
g35-g109,1,0,31,4217,4217,5
g35-g110,1,0,36,9922,9922,37
g35-g111,1,0,40,5740,5740,18
g35-g112,1,0,54,5932,5932,99
g35-g37,1,0,0,1,1,0
g35-g38,1,0,0,0,0,0
g35-g40,1,0,0,3,3,0
g35-g41,1,0,0,1,1,0
g35-g42,1,0,0,1,1,0
g35-g43,1,0,0,1,1,0
g35-g44,1,0,0,1,1,0
g35-g45,1,0,0,1,1,0
g35-g46,1,0,0,2,2,0
g35-g47,1,0,0,1,1,0
g35-g48,1,0,0,2,2,0
g35-g49,1,0,0,2,2,0
g35-g50,1,0,0,3,3,0
g35-g51,1,0,0,1,1,0
g35-g52,1,0,0,1,1,0
g35-g53,1,0,0,2,2,0
g35-g54,1,0,0,5,5,0
g35-g55,1,0,0,5,5,0
g35-g56,1,0,0,5,5,0
g35-g57,1,0,0,1,1,0
g35-g58-normed,1,0,0,3,3,0
g35-g59-normed,1,0,0,3,3,0
g35-g60-normed,1,0,0,5,5,1
g35-g61,1,0,0,5,5,0
g35-g62,1,0,0,8,8,1
g35-g63,1,0,0,23,23,1
g35-g64,1,0,0,51,51,10
g35-g65,1,0,0,27,27,0
g35-g66-normed,1,0,0,26,26,0
g35-g67,1,0,0,13,13,0
g35-g68,1,0,0,57,57,1
g35-g69,1,0,0,23,23,1
g35-g70,1,0,0,17,17,0
g35-g71,1,0,0,22,22,1
g35-g72,1,0,0,7,7,0
g35-g73-normed,1,0,0,29,29,2
g35-g74,1,0,0,19,19,1
g35-g75,1,0,0,32,32,9
g35-g76,1,0,0,154,154,27
g35-g77,1,0,0,318,318,18
g35-g78,1,0,0,68,68,2
g35-g79,1,0,0,42,42,0
g35-g80,1,0,1,22,22,0
g35-g81,1,0,1,206,206,1
g35-g82-normed,1,0,1,207,207,2
g35-g83,1,0,1,162,162,1
g35-g84,1,0,1,788,788,13
g35-g85,1,0,1,88,88,0
g35-g86-normed,1,0,1,88,88,0
g35-g87,1,0,1,130,130,2
g35-g88,1,0,1,141,141,3
g35-g89,1,0,1,110,110,0
g35-g90,1,0,2,267,267,1
g35-g91,1,0,2,164,164,13
g35-g92,1,0,3,227,227,10
g35-g93-normed,1,0,4,5731,5731,45
g35-g94,1,0,4,467,467,4
g35-g95,1,0,5,149,149,1
g35-g96,1,0,5,176,176,1
g35-g97,1,0,5,181,181,2
g35-g98,1,0,5,269,269,2
g35-g99,1,0,5,269,269,4
g36-g100,1,0,5,129,129,1
g36-g101,1,0,6,703,703,1
g36-g102,1,0,6,829,829,1
g36-g103,1,0,6,1150,1150,2
