@relation FEATURE_RUNSTATUS_GRAPHS-2015

@attribute instance_id string
@attribute repetition numeric
@attribute cheap_pattern {ok, timeout, memout, presolved, crash, other}
@attribute cheap_target {ok, timeout, memout, presolved, crash, other}
@attribute distance_pattern {ok, timeout, memout, presolved, crash, other}
@attribute distance_target {ok, timeout, memout, presolved, crash, other}
@attribute lad_features {ok, timeout, memout, presolved, crash, other}

@data
g22-g63,1,ok,ok,ok,ok,ok
g22-g64,1,ok,ok,ok,ok,ok
g22-g65,1,ok,ok,ok,ok,ok
g22-g66-normed,1,ok,ok,ok,ok,ok
g22-g67,1,ok,ok,ok,ok,presolved
g22-g68,1,ok,ok,ok,ok,ok
g22-g69,1,ok,ok,ok,ok,presolved
g22-g70,1,ok,ok,ok,ok,presolved
g22-g71,1,ok,ok,ok,ok,presolved
g22-g72,1,ok,ok,ok,ok,presolved
g22-g73-normed,1,ok,ok,ok,ok,ok
g22-g74,1,ok,ok,ok,ok,ok
g22-g75,1,ok,ok,ok,ok,ok
g22-g76,1,ok,ok,ok,ok,ok
g22-g77,1,ok,ok,ok,ok,ok
g22-g78,1,ok,ok,ok,ok,ok
g22-g79,1,ok,ok,ok,ok,ok
g22-g80,1,ok,ok,ok,ok,presolved
g22-g81,1,ok,ok,ok,ok,ok
g22-g82-normed,1,ok,ok,ok,ok,ok
g22-g83,1,ok,ok,ok,ok,presolved
g22-g84,1,ok,ok,ok,ok,ok
g22-g85,1,ok,ok,ok,ok,presolved
g22-g86-normed,1,ok,ok,ok,ok,presolved
g22-g87,1,ok,ok,ok,ok,ok
g22-g88,1,ok,ok,ok,ok,ok
g22-g89,1,ok,ok,ok,ok,presolved
g22-g90,1,ok,ok,ok,ok,presolved
g22-g91,1,ok,ok,ok,ok,presolved
g22-g92,1,ok,ok,ok,ok,presolved
g22-g93-normed,1,ok,ok,ok,ok,ok
g22-g94,1,ok,ok,ok,ok,presolved
g22-g95,1,ok,ok,ok,ok,presolved
g22-g96,1,ok,ok,ok,ok,presolved
g22-g97,1,ok,ok,ok,ok,presolved
g22-g98,1,ok,ok,ok,ok,presolved
g22-g99,1,ok,ok,ok,ok,presolved
g23-g100,1,ok,ok,ok,ok,presolved
g23-g101,1,ok,ok,ok,ok,presolved
g23-g102,1,ok,ok,ok,ok,presolved
g23-g103,1,ok,ok,ok,ok,presolved
g23-g104,1,ok,ok,ok,ok,presolved
g23-g105,1,ok,ok,ok,ok,presolved
g23-g106,1,ok,ok,ok,ok,presolved
g23-g107,1,ok,ok,ok,ok,presolved
g23-g108,1,ok,ok,ok,ok,presolved
g23-g109,1,ok,ok,ok,ok,presolved
g23-g110,1,ok,ok,ok,ok,presolved
g23-g111,1,ok,ok,ok,ok,presolved
g23-g112,1,ok,ok,ok,ok,presolved
g23-g27,1,ok,ok,ok,ok,ok
g23-g32,1,ok,ok,ok,ok,ok
g23-g40,1,ok,ok,ok,ok,ok
g23-g50,1,ok,ok,ok,ok,ok
g23-g51,1,ok,ok,ok,ok,presolved
g23-g52,1,ok,ok,ok,ok,presolved
g23-g53,1,ok,ok,ok,ok,presolved
g23-g54,1,ok,ok,ok,ok,presolved
g23-g55,1,ok,ok,ok,ok,presolved
g23-g56,1,ok,ok,ok,ok,presolved
g23-g57,1,ok,ok,ok,ok,presolved
g23-g58-normed,1,ok,ok,ok,ok,presolved
g23-g59-normed,1,ok,ok,ok,ok,presolved
g23-g60-normed,1,ok,ok,ok,ok,ok
g23-g61,1,ok,ok,ok,ok,presolved
g23-g62,1,ok,ok,ok,ok,presolved
g23-g63,1,ok,ok,ok,ok,presolved
g23-g64,1,ok,ok,ok,ok,ok
g23-g65,1,ok,ok,ok,ok,presolved
g23-g66-normed,1,ok,ok,ok,ok,presolved
g23-g67,1,ok,ok,ok,ok,presolved
g23-g68,1,ok,ok,ok,ok,presolved
g23-g69,1,ok,ok,ok,ok,presolved
g23-g70,1,ok,ok,ok,ok,presolved
g23-g71,1,ok,ok,ok,ok,presolved
g23-g72,1,ok,ok,ok,ok,presolved
g23-g73-normed,1,ok,ok,ok,ok,ok
g23-g74,1,ok,ok,ok,ok,presolved
g23-g75,1,ok,ok,ok,ok,ok
g23-g76,1,ok,ok,ok,ok,ok
g23-g77,1,ok,ok,ok,ok,ok
g23-g78,1,ok,ok,ok,ok,presolved
g23-g79,1,ok,ok,ok,ok,presolved
g23-g80,1,ok,ok,ok,ok,presolved
g23-g81,1,ok,ok,ok,ok,presolved
g23-g82-normed,1,ok,ok,ok,ok,presolved
g23-g83,1,ok,ok,ok,ok,presolved
g23-g84,1,ok,ok,ok,ok,ok
g23-g85,1,ok,ok,ok,ok,presolved
g23-g86-normed,1,ok,ok,ok,ok,presolved
g23-g87,1,ok,ok,ok,ok,presolved
g23-g88,1,ok,ok,ok,ok,presolved
g23-g89,1,ok,ok,ok,ok,presolved
g23-g90,1,ok,ok,ok,ok,presolved
g23-g91,1,ok,ok,ok,ok,presolved
g23-g92,1,ok,ok,ok,ok,presolved
g23-g93-normed,1,ok,ok,ok,ok,ok
g23-g94,1,ok,ok,ok,ok,presolved
g23-g95,1,ok,ok,ok,ok,presolved
g23-g96,1,ok,ok,ok,ok,presolved
g23-g97,1,ok,ok,ok,ok,presolved
g23-g98,1,ok,ok,ok,ok,presolved
g23-g99,1,ok,ok,ok,ok,presolved
g24-g100,1,ok,ok,ok,ok,presolved
g24-g101,1,ok,ok,ok,ok,ok
g24-g102,1,ok,ok,ok,ok,ok
g24-g103,1,ok,ok,ok,ok,ok
g24-g104,1,ok,ok,ok,ok,ok
g24-g105,1,ok,ok,ok,ok,ok
g24-g106,1,ok,ok,ok,ok,ok
g24-g107,1,ok,ok,ok,ok,ok
g24-g108,1,ok,ok,ok,ok,ok
g24-g109,1,ok,ok,ok,ok,ok
g24-g110,1,ok,ok,ok,ok,ok
g24-g111,1,ok,ok,ok,ok,ok
g24-g112,1,ok,ok,ok,ok,ok
g24-g25,1,ok,ok,ok,ok,ok
g24-g26,1,ok,ok,ok,ok,ok
g24-g27,1,ok,ok,ok,ok,ok
g24-g28,1,ok,ok,ok,ok,presolved
g24-g29,1,ok,ok,ok,ok,ok
g24-g30,1,ok,ok,ok,ok,ok
g24-g31,1,ok,ok,ok,ok,ok
g24-g32,1,ok,ok,ok,ok,ok
g24-g33,1,ok,ok,ok,ok,ok
g24-g35,1,ok,ok,ok,ok,ok
g24-g36,1,ok,ok,ok,ok,ok
g24-g37,1,ok,ok,ok,ok,ok
g24-g38,1,ok,ok,ok,ok,ok
g24-g39,1,ok,ok,ok,ok,ok
g24-g40,1,ok,ok,ok,ok,ok
g24-g41,1,ok,ok,ok,ok,ok
g24-g42,1,ok,ok,ok,ok,ok
g24-g43,1,ok,ok,ok,ok,ok
g24-g44,1,ok,ok,ok,ok,ok
g24-g45,1,ok,ok,ok,ok,ok
g24-g46,1,ok,ok,ok,ok,ok
g24-g47,1,ok,ok,ok,ok,ok
g24-g48,1,ok,ok,ok,ok,ok
g24-g49,1,ok,ok,ok,ok,ok
g24-g50,1,ok,ok,ok,ok,ok
g24-g51,1,ok,ok,ok,ok,ok
g24-g52,1,ok,ok,ok,ok,ok
g24-g53,1,ok,ok,ok,ok,ok
g24-g54,1,ok,ok,ok,ok,ok
g24-g55,1,ok,ok,ok,ok,ok
g24-g56,1,ok,ok,ok,ok,ok
g24-g57,1,ok,ok,ok,ok,presolved
g24-g58-normed,1,ok,ok,ok,ok,ok
g24-g59-normed,1,ok,ok,ok,ok,ok
g24-g60-normed,1,ok,ok,ok,ok,ok
g24-g61,1,ok,ok,ok,ok,ok
g24-g62,1,ok,ok,ok,ok,ok
g24-g63,1,ok,ok,ok,ok,ok
g24-g64,1,ok,ok,ok,ok,ok
g24-g65,1,ok,ok,ok,ok,ok
g24-g66-normed,1,ok,ok,ok,ok,ok
g24-g67,1,ok,ok,ok,ok,ok
g24-g68,1,ok,ok,ok,ok,ok
g24-g69,1,ok,ok,ok,ok,ok
g24-g70,1,ok,ok,ok,ok,presolved
g24-g71,1,ok,ok,ok,ok,ok
g24-g72,1,ok,ok,ok,ok,ok
g24-g73-normed,1,ok,ok,ok,ok,ok
g24-g74,1,ok,ok,ok,ok,ok
g24-g75,1,ok,ok,ok,ok,ok
g24-g76,1,ok,ok,ok,ok,ok
g24-g77,1,ok,ok,ok,ok,ok
g24-g78,1,ok,ok,ok,ok,ok
g24-g79,1,ok,ok,ok,ok,ok
g24-g80,1,ok,ok,ok,ok,presolved
g24-g81,1,ok,ok,ok,ok,ok
g24-g82-normed,1,ok,ok,ok,ok,ok
g24-g83,1,ok,ok,ok,ok,ok
g24-g84,1,ok,ok,ok,ok,ok
g24-g85,1,ok,ok,ok,ok,presolved
g24-g86-normed,1,ok,ok,ok,ok,presolved
g24-g87,1,ok,ok,ok,ok,ok
g24-g88,1,ok,ok,ok,ok,ok
g24-g89,1,ok,ok,ok,ok,presolved
g24-g90,1,ok,ok,ok,ok,ok
g24-g91,1,ok,ok,ok,ok,ok
g24-g92,1,ok,ok,ok,ok,ok
g24-g93-normed,1,ok,ok,ok,ok,ok
g24-g94,1,ok,ok,ok,ok,ok
g24-g95,1,ok,ok,ok,ok,ok
g24-g96,1,ok,ok,ok,ok,ok
g24-g97,1,ok,ok,ok,ok,ok
g24-g98,1,ok,ok,ok,ok,ok
g24-g99,1,ok,ok,ok,ok,ok
g25-g100,1,ok,ok,ok,ok,presolved
g25-g101,1,ok,ok,ok,ok,presolved
g25-g102,1,ok,ok,ok,ok,presolved
g25-g103,1,ok,ok,ok,ok,presolved
g25-g104,1,ok,ok,ok,ok,ok
g25-g105,1,ok,ok,ok,ok,ok
g25-g106,1,ok,ok,ok,ok,ok
g25-g107,1,ok,ok,ok,ok,ok
g25-g108,1,ok,ok,ok,ok,ok
g25-g109,1,ok,ok,ok,ok,presolved
g25-g110,1,ok,ok,ok,ok,ok
g25-g111,1,ok,ok,ok,ok,ok
g25-g112,1,ok,ok,ok,ok,presolved
g25-g26,1,ok,ok,ok,ok,ok
g25-g27,1,ok,ok,ok,ok,ok
g25-g29,1,ok,ok,ok,ok,ok
g25-g30,1,ok,ok,ok,ok,ok
g25-g31,1,ok,ok,ok,ok,ok
g25-g32,1,ok,ok,ok,ok,ok
g25-g38,1,ok,ok,ok,ok,presolved
g25-g40,1,ok,ok,ok,ok,ok
g25-g43,1,ok,ok,ok,ok,ok
g25-g44,1,ok,ok,ok,ok,ok
g25-g45,1,ok,ok,ok,ok,ok
g25-g46,1,ok,ok,ok,ok,ok
g25-g47,1,ok,ok,ok,ok,ok
g25-g48,1,ok,ok,ok,ok,ok
g25-g49,1,ok,ok,ok,ok,ok
g25-g50,1,ok,ok,ok,ok,ok
g25-g51,1,ok,ok,ok,ok,ok
g25-g52,1,ok,ok,ok,ok,presolved
g25-g53,1,ok,ok,ok,ok,presolved
g25-g54,1,ok,ok,ok,ok,ok
g25-g55,1,ok,ok,ok,ok,presolved
g25-g56,1,ok,ok,ok,ok,ok
g25-g57,1,ok,ok,ok,ok,presolved
g25-g58-normed,1,ok,ok,ok,ok,presolved
g25-g59-normed,1,ok,ok,ok,ok,presolved
g25-g60-normed,1,ok,ok,ok,ok,ok
g25-g61,1,ok,ok,ok,ok,presolved
g25-g62,1,ok,ok,ok,ok,presolved
g25-g63,1,ok,ok,ok,ok,ok
g25-g64,1,ok,ok,ok,ok,ok
g25-g65,1,ok,ok,ok,ok,presolved
g25-g66-normed,1,ok,ok,ok,ok,presolved
g25-g67,1,ok,ok,ok,ok,presolved
g25-g68,1,ok,ok,ok,ok,ok
g25-g69,1,ok,ok,ok,ok,presolved
g25-g70,1,ok,ok,ok,ok,presolved
g25-g71,1,ok,ok,ok,ok,presolved
g25-g72,1,ok,ok,ok,ok,presolved
g25-g73-normed,1,ok,ok,ok,ok,ok
g25-g74,1,ok,ok,ok,ok,ok
g25-g75,1,ok,ok,ok,ok,ok
g25-g76,1,ok,ok,ok,ok,ok
g25-g77,1,ok,ok,ok,ok,ok
g25-g78,1,ok,ok,ok,ok,presolved
g25-g79,1,ok,ok,ok,ok,presolved
g25-g80,1,ok,ok,ok,ok,presolved
g25-g81,1,ok,ok,ok,ok,presolved
g25-g82-normed,1,ok,ok,ok,ok,presolved
g25-g83,1,ok,ok,ok,ok,presolved
g25-g84,1,ok,ok,ok,ok,ok
g25-g85,1,ok,ok,ok,ok,presolved
g25-g86-normed,1,ok,ok,ok,ok,presolved
g25-g87,1,ok,ok,ok,ok,presolved
g25-g88,1,ok,ok,ok,ok,presolved
g25-g89,1,ok,ok,ok,ok,presolved
g25-g90,1,ok,ok,ok,ok,presolved
g25-g91,1,ok,ok,ok,ok,presolved
g25-g92,1,ok,ok,ok,ok,presolved
g25-g93-normed,1,ok,ok,ok,ok,ok
g25-g94,1,ok,ok,ok,ok,presolved
g25-g95,1,ok,ok,ok,ok,presolved
g25-g96,1,ok,ok,ok,ok,presolved
g25-g97,1,ok,ok,ok,ok,presolved
g25-g98,1,ok,ok,ok,ok,presolved
g25-g99,1,ok,ok,ok,ok,presolved
g26-g100,1,ok,ok,ok,ok,presolved
g26-g101,1,ok,ok,ok,ok,presolved
g26-g102,1,ok,ok,ok,ok,presolved
g26-g103,1,ok,ok,ok,ok,presolved
g26-g104,1,ok,ok,ok,ok,presolved
g26-g105,1,ok,ok,ok,ok,presolved
g26-g106,1,ok,ok,ok,ok,presolved
g26-g107,1,ok,ok,ok,ok,presolved
g26-g108,1,ok,ok,ok,ok,presolved
g26-g109,1,ok,ok,ok,ok,presolved
g26-g110,1,ok,ok,ok,ok,ok
g26-g111,1,ok,ok,ok,ok,presolved
g26-g112,1,ok,ok,ok,ok,presolved
g26-g27,1,ok,ok,ok,ok,ok
g26-g32,1,ok,ok,ok,ok,ok
g26-g40,1,ok,ok,ok,ok,ok
g26-g50,1,ok,ok,ok,ok,ok
g26-g51,1,ok,ok,ok,ok,ok
g26-g52,1,ok,ok,ok,ok,presolved
g26-g53,1,ok,ok,ok,ok,presolved
g26-g54,1,ok,ok,ok,ok,presolved
g26-g55,1,ok,ok,ok,ok,presolved
g26-g56,1,ok,ok,ok,ok,presolved
g26-g57,1,ok,ok,ok,ok,presolved
g26-g58-normed,1,ok,ok,ok,ok,presolved
g26-g59-normed,1,ok,ok,ok,ok,presolved
g26-g60-normed,1,ok,ok,ok,ok,ok
g26-g61,1,ok,ok,ok,ok,presolved
g26-g62,1,ok,ok,ok,ok,presolved
g26-g63,1,ok,ok,ok,ok,presolved
g26-g64,1,ok,ok,ok,ok,ok
g26-g65,1,ok,ok,ok,ok,presolved
g26-g66-normed,1,ok,ok,ok,ok,presolved
g26-g67,1,ok,ok,ok,ok,presolved
g26-g68,1,ok,ok,ok,ok,presolved
g26-g69,1,ok,ok,ok,ok,presolved
g26-g70,1,ok,ok,ok,ok,presolved
g26-g71,1,ok,ok,ok,ok,presolved
g26-g72,1,ok,ok,ok,ok,presolved
g26-g73-normed,1,ok,ok,ok,ok,ok
g26-g74,1,ok,ok,ok,ok,presolved
g26-g75,1,ok,ok,ok,ok,ok
g26-g76,1,ok,ok,ok,ok,ok
g26-g77,1,ok,ok,ok,ok,ok
g26-g78,1,ok,ok,ok,ok,presolved
g26-g79,1,ok,ok,ok,ok,presolved
g26-g80,1,ok,ok,ok,ok,presolved
g26-g81,1,ok,ok,ok,ok,presolved
g26-g82-normed,1,ok,ok,ok,ok,presolved
g26-g83,1,ok,ok,ok,ok,presolved
g26-g84,1,ok,ok,ok,ok,ok
g26-g85,1,ok,ok,ok,ok,presolved
g26-g86-normed,1,ok,ok,ok,ok,presolved
g26-g87,1,ok,ok,ok,ok,presolved
g26-g88,1,ok,ok,ok,ok,presolved
g26-g89,1,ok,ok,ok,ok,presolved
g26-g90,1,ok,ok,ok,ok,presolved
g26-g91,1,ok,ok,ok,ok,presolved
g26-g92,1,ok,ok,ok,ok,presolved
g26-g93-normed,1,ok,ok,ok,ok,ok
g26-g94,1,ok,ok,ok,ok,presolved
g26-g95,1,ok,ok,ok,ok,presolved
g26-g96,1,ok,ok,ok,ok,presolved
g26-g97,1,ok,ok,ok,ok,presolved
g26-g98,1,ok,ok,ok,ok,presolved
g26-g99,1,ok,ok,ok,ok,presolved
g27-g100,1,ok,ok,ok,ok,presolved
g27-g101,1,ok,ok,ok,ok,presolved
g27-g102,1,ok,ok,ok,ok,presolved
g27-g103,1,ok,ok,ok,ok,presolved
g27-g104,1,ok,ok,ok,ok,presolved
g27-g105,1,ok,ok,ok,ok,presolved
g27-g106,1,ok,ok,ok,ok,presolved
g27-g107,1,ok,ok,ok,ok,presolved
g27-g108,1,ok,ok,ok,ok,presolved
g27-g109,1,ok,ok,ok,ok,presolved
g27-g110,1,ok,ok,ok,ok,presolved
g27-g111,1,ok,ok,ok,ok,presolved
g27-g112,1,ok,ok,ok,ok,presolved
g27-g32,1,ok,ok,ok,ok,ok
g27-g50,1,ok,ok,ok,ok,ok
g27-g51,1,ok,ok,ok,ok,presolved
g27-g52,1,ok,ok,ok,ok,presolved
g27-g53,1,ok,ok,ok,ok,presolved
g27-g54,1,ok,ok,ok,ok,presolved
g27-g55,1,ok,ok,ok,ok,presolved
g27-g56,1,ok,ok,ok,ok,presolved
g27-g57,1,ok,ok,ok,ok,presolved
g27-g58-normed,1,ok,ok,ok,ok,presolved
g27-g59-normed,1,ok,ok,ok,ok,presolved
g27-g60-normed,1,ok,ok,ok,ok,presolved
g27-g61,1,ok,ok,ok,ok,presolved
g27-g62,1,ok,ok,ok,ok,presolved
g27-g63,1,ok,ok,ok,ok,presolved
g27-g64,1,ok,ok,ok,ok,ok
g27-g65,1,ok,ok,ok,ok,presolved
g27-g66-normed,1,ok,ok,ok,ok,presolved
g27-g67,1,ok,ok,ok,ok,presolved
g27-g68,1,ok,ok,ok,ok,presolved
g27-g69,1,ok,ok,ok,ok,presolved
g27-g70,1,ok,ok,ok,ok,presolved
g27-g71,1,ok,ok,ok,ok,presolved
g27-g72,1,ok,ok,ok,ok,presolved
g27-g73-normed,1,ok,ok,ok,ok,ok
g27-g74,1,ok,ok,ok,ok,presolved
g27-g75,1,ok,ok,ok,ok,ok
g27-g76,1,ok,ok,ok,ok,ok
g27-g77,1,ok,ok,ok,ok,ok
g27-g78,1,ok,ok,ok,ok,presolved
g27-g79,1,ok,ok,ok,ok,presolved
g27-g80,1,ok,ok,ok,ok,presolved
g27-g81,1,ok,ok,ok,ok,presolved
g27-g82-normed,1,ok,ok,ok,ok,presolved
g27-g83,1,ok,ok,ok,ok,presolved
g27-g84,1,ok,ok,ok,ok,ok
g27-g85,1,ok,ok,ok,ok,presolved
g27-g86-normed,1,ok,ok,ok,ok,presolved
g27-g87,1,ok,ok,ok,ok,presolved
g27-g88,1,ok,ok,ok,ok,presolved
g27-g89,1,ok,ok,ok,ok,presolved
g27-g90,1,ok,ok,ok,ok,presolved
g27-g91,1,ok,ok,ok,ok,presolved
g27-g92,1,ok,ok,ok,ok,presolved
g27-g93-normed,1,ok,ok,ok,ok,ok
g27-g94,1,ok,ok,ok,ok,presolved
g27-g95,1,ok,ok,ok,ok,presolved
g27-g96,1,ok,ok,ok,ok,presolved
g27-g97,1,ok,ok,ok,ok,presolved
g27-g98,1,ok,ok,ok,ok,presolved
g27-g99,1,ok,ok,ok,ok,presolved
g28-g100,1,ok,ok,ok,ok,presolved
g28-g101,1,ok,ok,ok,ok,presolved
g28-g102,1,ok,ok,ok,ok,presolved
g28-g103,1,ok,ok,ok,ok,ok
g28-g104,1,ok,ok,ok,ok,ok
g28-g105,1,ok,ok,ok,ok,ok
g28-g106,1,ok,ok,ok,ok,ok
g28-g107,1,ok,ok,ok,ok,ok
g28-g108,1,ok,ok,ok,ok,ok
g28-g109,1,ok,ok,ok,ok,presolved
g28-g110,1,ok,ok,ok,ok,ok
g28-g111,1,ok,ok,ok,ok,ok
g28-g112,1,ok,ok,ok,ok,ok
g28-g29,1,ok,ok,ok,ok,ok
g28-g30,1,ok,ok,ok,ok,ok
g28-g31,1,ok,ok,ok,ok,ok
g28-g32,1,ok,ok,ok,ok,ok
g28-g33,1,ok,ok,ok,ok,presolved
g28-g37,1,ok,ok,ok,ok,ok
g28-g38,1,ok,ok,ok,ok,ok
g28-g40,1,ok,ok,ok,ok,ok
g28-g43,1,ok,ok,ok,ok,ok
g28-g44,1,ok,ok,ok,ok,ok
g28-g45,1,ok,ok,ok,ok,ok
g28-g46,1,ok,ok,ok,ok,ok
g28-g47,1,ok,ok,ok,ok,ok
g28-g48,1,ok,ok,ok,ok,ok
g28-g49,1,ok,ok,ok,ok,ok
g28-g50,1,ok,ok,ok,ok,ok
g28-g51,1,ok,ok,ok,ok,ok
g28-g52,1,ok,ok,ok,ok,ok
g28-g53,1,ok,ok,ok,ok,ok
g28-g54,1,ok,ok,ok,ok,ok
g28-g55,1,ok,ok,ok,ok,ok
g28-g56,1,ok,ok,ok,ok,ok
g28-g57,1,ok,ok,ok,ok,presolved
g28-g58-normed,1,ok,ok,ok,ok,ok
g28-g59-normed,1,ok,ok,ok,ok,ok
g28-g60-normed,1,ok,ok,ok,ok,ok
g28-g61,1,ok,ok,ok,ok,presolved
g28-g62,1,ok,ok,ok,ok,ok
g28-g63,1,ok,ok,ok,ok,ok
g28-g64,1,ok,ok,ok,ok,ok
g28-g65,1,ok,ok,ok,ok,ok
g28-g66-normed,1,ok,ok,ok,ok,ok
g28-g67,1,ok,ok,ok,ok,presolved
g28-g68,1,ok,ok,ok,ok,ok
g28-g69,1,ok,ok,ok,ok,presolved
g28-g70,1,ok,ok,ok,ok,presolved
g28-g71,1,ok,ok,ok,ok,ok
g28-g72,1,ok,ok,ok,ok,ok
g28-g73-normed,1,ok,ok,ok,ok,ok
g28-g74,1,ok,ok,ok,ok,ok
g28-g75,1,ok,ok,ok,ok,ok
g28-g76,1,ok,ok,ok,ok,ok
g28-g77,1,ok,ok,ok,ok,ok
g28-g78,1,ok,ok,ok,ok,ok
g28-g79,1,ok,ok,ok,ok,ok
g28-g80,1,ok,ok,ok,ok,presolved
g28-g81,1,ok,ok,ok,ok,ok
g28-g82-normed,1,ok,ok,ok,ok,ok
g28-g83,1,ok,ok,ok,ok,presolved
g28-g84,1,ok,ok,ok,ok,ok
g28-g85,1,ok,ok,ok,ok,presolved
g28-g86-normed,1,ok,ok,ok,ok,presolved
g28-g87,1,ok,ok,ok,ok,ok
g28-g88,1,ok,ok,ok,ok,ok
g28-g89,1,ok,ok,ok,ok,presolved
g28-g90,1,ok,ok,ok,ok,presolved
g28-g91,1,ok,ok,ok,ok,ok
g28-g92,1,ok,ok,ok,ok,ok
g28-g93-normed,1,ok,ok,ok,ok,ok
g28-g94,1,ok,ok,ok,ok,presolved
g28-g95,1,ok,ok,ok,ok,presolved
g28-g96,1,ok,ok,ok,ok,ok
g28-g97,1,ok,ok,ok,ok,presolved
g28-g98,1,ok,ok,ok,ok,ok
g28-g99,1,ok,ok,ok,ok,ok
g29-g100,1,ok,ok,ok,ok,presolved
g29-g101,1,ok,ok,ok,ok,presolved
g29-g102,1,ok,ok,ok,ok,presolved
g29-g103,1,ok,ok,ok,ok,presolved
g29-g104,1,ok,ok,ok,ok,presolved
g29-g105,1,ok,ok,ok,ok,presolved
g29-g106,1,ok,ok,ok,ok,presolved
g29-g107,1,ok,ok,ok,ok,presolved
g29-g108,1,ok,ok,ok,ok,presolved
g29-g109,1,ok,ok,ok,ok,presolved
g29-g110,1,ok,ok,ok,ok,ok
g29-g111,1,ok,ok,ok,ok,presolved
g29-g112,1,ok,ok,ok,ok,presolved
g29-g30,1,ok,ok,ok,ok,presolved
g29-g31,1,ok,ok,ok,ok,ok
g29-g32,1,ok,ok,ok,ok,ok
g29-g40,1,ok,ok,ok,ok,ok
g29-g44,1,ok,ok,ok,ok,presolved
g29-g45,1,ok,ok,ok,ok,presolved
g29-g50,1,ok,ok,ok,ok,ok
g29-g51,1,ok,ok,ok,ok,presolved
g29-g52,1,ok,ok,ok,ok,presolved
g29-g53,1,ok,ok,ok,ok,presolved
g29-g54,1,ok,ok,ok,ok,presolved
g29-g55,1,ok,ok,ok,ok,presolved
g29-g56,1,ok,ok,ok,ok,presolved
g29-g57,1,ok,ok,ok,ok,presolved
g29-g58-normed,1,ok,ok,ok,ok,presolved
g29-g59-normed,1,ok,ok,ok,ok,presolved
g29-g60-normed,1,ok,ok,ok,ok,presolved
g29-g61,1,ok,ok,ok,ok,presolved
g29-g62,1,ok,ok,ok,ok,presolved
g29-g63,1,ok,ok,ok,ok,presolved
g29-g64,1,ok,ok,ok,ok,ok
g29-g65,1,ok,ok,ok,ok,presolved
g29-g66-normed,1,ok,ok,ok,ok,presolved
g29-g67,1,ok,ok,ok,ok,presolved
g29-g68,1,ok,ok,ok,ok,presolved
g29-g69,1,ok,ok,ok,ok,presolved
g29-g70,1,ok,ok,ok,ok,presolved
g29-g71,1,ok,ok,ok,ok,presolved
g29-g72,1,ok,ok,ok,ok,presolved
g29-g73-normed,1,ok,ok,ok,ok,ok
g29-g74,1,ok,ok,ok,ok,presolved
g29-g75,1,ok,ok,ok,ok,ok
g29-g76,1,ok,ok,ok,ok,ok
g29-g77,1,ok,ok,ok,ok,ok
g29-g78,1,ok,ok,ok,ok,presolved
g29-g79,1,ok,ok,ok,ok,presolved
g29-g80,1,ok,ok,ok,ok,presolved
g29-g81,1,ok,ok,ok,ok,presolved
g29-g82-normed,1,ok,ok,ok,ok,presolved
g29-g83,1,ok,ok,ok,ok,presolved
g29-g84,1,ok,ok,ok,ok,ok
g29-g85,1,ok,ok,ok,ok,presolved
g29-g86-normed,1,ok,ok,ok,ok,presolved
g29-g87,1,ok,ok,ok,ok,presolved
g29-g88,1,ok,ok,ok,ok,presolved
g29-g89,1,ok,ok,ok,ok,presolved
g29-g90,1,ok,ok,ok,ok,presolved
g29-g91,1,ok,ok,ok,ok,presolved
g29-g92,1,ok,ok,ok,ok,presolved
g29-g93-normed,1,ok,ok,ok,ok,ok
g29-g94,1,ok,ok,ok,ok,presolved
g29-g95,1,ok,ok,ok,ok,presolved
g29-g96,1,ok,ok,ok,ok,presolved
g29-g97,1,ok,ok,ok,ok,presolved
g29-g98,1,ok,ok,ok,ok,presolved
g29-g99,1,ok,ok,ok,ok,presolved
g2-g10,1,ok,ok,ok,ok,ok
g2-g100,1,ok,ok,ok,ok,ok
g2-g101,1,ok,ok,ok,ok,ok
g2-g102,1,ok,ok,ok,ok,ok
g2-g103,1,ok,ok,ok,ok,ok
g2-g104,1,ok,ok,ok,ok,ok
g2-g105,1,ok,ok,ok,ok,ok
g2-g106,1,ok,ok,ok,ok,ok
g2-g107,1,ok,ok,ok,ok,ok
g2-g108,1,ok,ok,ok,ok,ok
g2-g109,1,ok,ok,ok,ok,ok
g2-g11,1,ok,ok,ok,ok,ok
g2-g110,1,ok,ok,ok,ok,ok
g2-g111,1,ok,ok,ok,ok,ok
g2-g112,1,ok,ok,ok,ok,ok
g2-g12,1,ok,ok,ok,ok,ok
g2-g13,1,ok,ok,ok,ok,ok
g2-g14,1,ok,ok,ok,ok,ok
g2-g15,1,ok,ok,ok,ok,ok
g2-g16,1,ok,ok,ok,ok,ok
g2-g17,1,ok,ok,ok,ok,ok
g2-g18,1,ok,ok,ok,ok,ok
g2-g19,1,ok,ok,ok,ok,ok
g2-g20,1,ok,ok,ok,ok,ok
g2-g21,1,ok,ok,ok,ok,ok
g2-g22,1,ok,ok,ok,ok,ok
g2-g23,1,ok,ok,ok,ok,ok
g2-g24,1,ok,ok,ok,ok,ok
g2-g25,1,ok,ok,ok,ok,ok
g2-g26,1,ok,ok,ok,ok,ok
g2-g27,1,ok,ok,ok,ok,ok
g2-g28,1,ok,ok,ok,ok,ok
g2-g29,1,ok,ok,ok,ok,ok
