@RELATION Feature_CSP_2010

@attribute instance_id string
@attribute repetition numeric
@attribute stats_varcount numeric
@attribute stats_var_bool numeric
@attribute stats_var_discrete numeric
@attribute stats_var_bound numeric
@attribute stats_var_sparsebound numeric
@attribute stats_dom_0 numeric
@attribute stats_dom_25 numeric
@attribute stats_dom_50 numeric
@attribute stats_dom_75 numeric
@attribute stats_dom_100 numeric
@attribute stats_dom_mean numeric
@attribute stats_dom_not2_2_ratio numeric
@attribute stats_discrete_bool_ratio numeric
@attribute stats_branchingvars numeric
@attribute stats_auxvars numeric
@attribute stats_auxvar_branching_ratio numeric
@attribute stats_conscount numeric
@attribute stats_arity_0 numeric
@attribute stats_arity_25 numeric
@attribute stats_arity_50 numeric
@attribute stats_arity_75 numeric
@attribute stats_arity_100 numeric
@attribute stats_arity_mean numeric
@attribute stats_arity_mean_normalised numeric
@attribute stats_cts_per_var_mean numeric
@attribute stats_cts_per_var_mean_normalised numeric
@attribute stats_alldiff_count numeric
@attribute stats_alldiff_proportion numeric
@attribute stats_sums_count numeric
@attribute stats_sums_proportion numeric
@attribute stats_or_atleastk_count numeric
@attribute stats_or_atleastk_proportion numeric
@attribute stats_ternary_count numeric
@attribute stats_ternary_proportion numeric
@attribute stats_binary_count numeric
@attribute stats_binary_proportion numeric
@attribute stats_reify_count numeric
@attribute stats_reify_proportion numeric
@attribute stats_table_count numeric
@attribute stats_table_proportion numeric
@attribute stats_lex_count numeric
@attribute stats_lex_proportion numeric
@attribute stats_unary_count numeric
@attribute stats_unary_proportion numeric
@attribute stats_nullary_count numeric
@attribute stats_nullary_proportion numeric
@attribute stats_element_count numeric
@attribute stats_element_proportion numeric
@attribute stats_minmax_count numeric
@attribute stats_minmax_proportion numeric
@attribute stats_occurrence_count numeric
@attribute stats_occurrence_proportion numeric
@attribute stats_multi_shared_vars numeric
@attribute stats_edge_density numeric
@attribute stats_Local_Variance numeric
@attribute stats_tightness_0 numeric
@attribute stats_tightness_25 numeric
@attribute stats_tightness_50 numeric
@attribute stats_tightness_75 numeric
@attribute stats_tightness_100 numeric
@attribute stats_tightness_mean numeric
@attribute stats_tightness_mean_normalised numeric
@attribute standard_deviation_of_node_degree numeric
@attribute normalised_standard_deviation_of_node_degree numeric
@attribute clustering_coefficient numeric
@attribute minimum_degree numeric
@attribute normalised_minimum_degree numeric
@attribute maximum_degree numeric
@attribute normalised_maximum_degree numeric
@attribute median_degree numeric
@attribute normalised_median_degree numeric
@attribute mean_degree numeric
@attribute normalised_mean_degree numeric
@attribute width_of_ordering numeric
@attribute normalised_width_of_ordering numeric
@attribute width_of_graph numeric
@attribute normalised_width_of_graph numeric
@attribute SAC_literals numeric
@attribute normalised_SAC_literals numeric
@attribute stats_literal_tightness_0 numeric
@attribute stats_literal_tightness_25 numeric
@attribute stats_literal_tightness_50 numeric
@attribute stats_literal_tightness_75 numeric
@attribute stats_literal_tightness_100 numeric
@attribute stats_literal_tightness_mean numeric
@attribute stats_literal_tightness_coeff_of_variation numeric

@DATA
nmr_11_8_5.minion,1,88,0,88,0,0,5,5,5,5,5,5.000000,0,0,88,0,0.000000,1557,4,4,4,4,22,4.157996,0.047250,73.568182,0.047250,0,0.000000,0,0.000000,1540,0.989082,0,0.000000,0,0.000000,0,0.000000,0,0.000000,17,0.010918,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.027663,1.000000,0.451942,11,11,11,11,515,16.258831,0.010442,0.0,0.0,1.0,87,.9886363636363636,87,.9886363636363636,87.0,.9886363636363636,87.0,.9886363636363636,87,.9886363636363636,87,.9886363636363636,1,0.002840909090909091,0.750000,2.338462,2.952381,3.487805,5.931507,3.021711,0.318588
nmr_11_9_3.minion,1,99,0,99,0,0,3,3,3,3,3,3.000000,0,0,99,0,0.000000,1998,4,4,4,4,22,4.142142,0.041840,83.595960,0.041840,0,0.000000,0,0.000000,1980,0.990991,0,0.000000,0,0.000000,0,0.000000,0,0.000000,18,0.009009,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.022665,1.000000,0.443363,36,36,36,36,513,40.222222,0.020131,0.0,0.0,1.0,98,0.98989898989899,98,0.98989898989899,98.0,0.98989898989899,98.0,0.98989898989899,98,0.98989898989899,98,0.98989898989899,1,0.005050505050505051,1.780992,3.715686,5.472222,6.009259,7.638554,5.054261,0.274437
nmr_11_9_4.minion,1,99,0,99,0,0,4,4,4,4,4,4.000000,0,0,99,0,0.000000,1998,4,4,4,4,22,4.142142,0.041840,83.595960,0.041840,0,0.000000,0,0.000000,1980,0.990991,0,0.000000,0,0.000000,0,0.000000,0,0.000000,18,0.009009,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.022665,1.000000,0.443363,20,20,20,20,505,24.361361,0.012193,0.0,0.0,1.0,98,0.98989898989899,98,0.98989898989899,98.0,0.98989898989899,98.0,0.98989898989899,98,0.98989898989899,98,0.98989898989899,1,0.003367003367003367,0.780488,1.759036,2.166667,2.610000,3.988372,2.198109,0.297417
nmr_11_9_5.minion,1,99,0,99,0,0,5,5,5,5,5,5.000000,0,0,99,0,0.000000,1998,4,4,4,4,22,4.142142,0.041840,83.595960,0.041840,0,0.000000,0,0.000000,1980,0.990991,0,0.000000,0,0.000000,0,0.000000,0,0.000000,18,0.009009,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.022665,1.000000,0.443363,11,11,11,11,515,15.430430,0.007723,0.0,0.0,1.0,98,0.98989898989899,98,0.98989898989899,98.0,0.98989898989899,98.0,0.98989898989899,98,0.98989898989899,98,0.98989898989899,1,0.0025252525252525255,0.747934,2.000000,2.493976,3.010417,5.421687,2.643366,0.339485
nmr_12_10_3.minion,1,120,0,120,0,0,3,3,3,3,3,3.000000,0,0,120,0,0.000000,2990,4,4,4,4,24,4.119064,0.034326,102.633333,0.034326,0,0.000000,0,0.000000,2970,0.993311,0,0.000000,0,0.000000,0,0.000000,0,0.000000,20,0.006689,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.016576,1.000000,0.431409,36,36,36,36,504,39.115719,0.013082,0.0,0.0,1.0,119,.9916666666666667,119,.9916666666666667,119.0,.9916666666666667,119.0,.9916666666666667,119,.9916666666666667,119,.9916666666666667,1,0.004166666666666667,1.752508,3.152318,5.053892,5.526718,7.176471,4.597152,0.295075
nmr_12_10_4.minion,1,120,0,120,0,0,4,4,4,4,4,4.000000,0,0,120,0,0.000000,2990,4,4,4,4,24,4.119064,0.034326,102.633333,0.034326,0,0.000000,0,0.000000,2970,0.993311,0,0.000000,0,0.000000,0,0.000000,0,0.000000,20,0.006689,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.016576,1.000000,0.431409,20,20,20,20,506,23.205686,0.007761,0.0,0.0,1.0,119,.9916666666666667,119,.9916666666666667,119.0,.9916666666666667,119.0,.9916666666666667,119,.9916666666666667,119,.9916666666666667,1,0.002777777777777778,0.574257,1.421569,1.828877,2.252252,3.542857,1.883489,0.311007
nmr_12_10_5.minion,1,120,0,120,0,0,5,5,5,5,5,5.000000,0,0,120,0,0.000000,2990,4,4,4,4,24,4.119064,0.034326,102.633333,0.034326,0,0.000000,0,0.000000,2970,0.993311,0,0.000000,0,0.000000,0,0.000000,0,0.000000,20,0.006689,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.016576,1.000000,0.431409,11,11,11,11,505,14.256522,0.004768,0.0,0.0,1.0,119,.9916666666666667,119,.9916666666666667,119.0,.9916666666666667,119.0,.9916666666666667,119,.9916666666666667,119,.9916666666666667,1,0.0020833333333333333,0.673267,1.754902,2.179856,2.651376,5.225490,2.367214,0.368136
nmr_12_11_3.minion,1,132,0,132,0,0,3,3,3,3,3,3.000000,0,0,132,0,0.000000,3651,4,4,4,4,24,4.109011,0.031129,113.651515,0.031129,0,0.000000,0,0.000000,3630,0.994248,0,0.000000,0,0.000000,0,0.000000,0,0.000000,21,0.005752,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.014159,1.000000,0.426233,36,36,36,36,513,38.718981,0.010605,0.0,0.0,1.0,131,.9924242424242424,131,.9924242424242424,131.0,.9924242424242424,131.0,.9924242424242424,131,.9924242424242424,131,.9924242424242424,1,0.003787878787878788,1.746988,3.070796,5.000000,5.480620,7.070796,4.543230,0.298858
nmr_12_11_4.minion,1,132,0,132,0,0,4,4,4,4,4,4.000000,0,0,132,0,0.000000,3651,4,4,4,4,24,4.109011,0.031129,113.651515,0.031129,0,0.000000,0,0.000000,3630,0.994248,0,0.000000,0,0.000000,0,0.000000,0,0.000000,21,0.005752,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.014159,1.000000,0.426233,20,20,20,20,503,22.745275,0.006230,0.0,0.0,1.0,131,.9924242424242424,131,.9924242424242424,131.0,.9924242424242424,131.0,.9924242424242424,131,.9924242424242424,131,.9924242424242424,1,0.0025252525252525255,0.526786,1.327381,1.698630,2.133333,3.387931,1.769288,0.323977
nmr_12_11_5.minion,1,132,0,132,0,0,5,5,5,5,5,5.000000,0,0,132,0,0.000000,3651,4,4,4,4,24,4.109011,0.031129,113.651515,0.031129,0,0.000000,0,0.000000,3630,0.994248,0,0.000000,0,0.000000,0,0.000000,0,0.000000,21,0.005752,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.014159,1.000000,0.426233,11,11,11,11,515,13.871542,0.003799,0.0,0.0,1.0,131,.9924242424242424,131,.9924242424242424,131.0,.9924242424242424,131.0,.9924242424242424,131,.9924242424242424,131,.9924242424242424,1,0.001893939393939394,0.705357,1.719178,2.134328,2.617188,5.230088,2.335699,0.373793
nmr_12_12_3.minion,1,144,0,144,0,0,3,3,3,3,3,3.000000,0,0,144,0,0.000000,4378,4,4,4,4,24,4.100503,0.028476,124.666667,0.028476,0,0.000000,0,0.000000,4356,0.994975,0,0.000000,0,0.000000,0,0.000000,0,0.000000,22,0.005025,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.012290,1.000000,0.421927,36,36,36,36,504,38.351759,0.008760,0.0,0.0,1.0,143,.9930555555555556,143,.9930555555555556,143.0,.9930555555555556,143.0,.9930555555555556,143,.9930555555555556,143,.9930555555555556,1,0.003472222222222222,1.731707,2.849711,4.861244,5.326797,6.911290,4.381886,0.308181
nmr_12_12_4.minion,1,144,0,144,0,0,4,4,4,4,4,4.000000,0,0,144,0,0.000000,4378,4,4,4,4,24,4.100503,0.028476,124.666667,0.028476,0,0.000000,0,0.000000,4356,0.994975,0,0.000000,0,0.000000,0,0.000000,0,0.000000,22,0.005025,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.012290,1.000000,0.421927,20,20,20,20,491,22.366834,0.005109,0.0,0.0,1.0,143,.9930555555555556,143,.9930555555555556,143.0,.9930555555555556,143.0,.9930555555555556,143,.9930555555555556,143,.9930555555555556,1,0.0023148148148148147,0.487805,1.214592,1.548872,2.016327,3.212598,1.645920,0.336511
nmr_12_12_5.minion,1,144,0,144,0,0,5,5,5,5,5,5.000000,0,0,144,0,0.000000,4378,4,4,4,4,24,4.100503,0.028476,124.666667,0.028476,0,0.000000,0,0.000000,4356,0.994975,0,0.000000,0,0.000000,0,0.000000,0,0.000000,22,0.005025,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.012290,1.000000,0.421927,11,11,11,11,505,13.482412,0.003080,0.0,0.0,1.0,143,.9930555555555556,143,.9930555555555556,143.0,.9930555555555556,143.0,.9930555555555556,143,.9930555555555556,143,.9930555555555556,1,0.001736111111111111,0.617886,1.574468,1.959677,2.394904,5.016129,2.177530,0.391940
nmr_12_5_3.minion,1,60,0,60,0,0,3,3,3,3,3,3.000000,0,0,60,0,0.000000,675,4,4,4,4,24,4.216296,0.070272,47.433333,0.070272,0,0.000000,0,0.000000,660,0.977778,0,0.000000,0,0.000000,0,0.000000,0,0.000000,15,0.022222,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.056248,1.000000,0.489077,36,36,36,36,516,46.595556,0.069030,0.0,0.0,1.0,59,.9833333333333333,59,.9833333333333333,59.0,.9833333333333333,59.0,.9833333333333333,59,.9833333333333333,59,.9833333333333333,1,0.008333333333333333,1.858209,4.844828,6.340426,7.203125,8.925926,6.022569,0.243963
nmr_12_5_4.minion,1,60,0,60,0,0,4,4,4,4,4,4.000000,0,0,60,0,0.000000,675,4,4,4,4,24,4.216296,0.070272,47.433333,0.070272,0,0.000000,0,0.000000,660,0.977778,0,0.000000,0,0.000000,0,0.000000,0,0.000000,15,0.022222,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.056248,1.000000,0.489077,20,20,20,20,494,30.515556,0.045208,0.0,0.0,1.0,59,.9833333333333333,59,.9833333333333333,59.0,.9833333333333333,59.0,.9833333333333333,59,.9833333333333333,59,.9833333333333333,1,0.005555555555555556,1.238806,2.558559,3.109375,3.644737,5.160000,3.088518,0.269458
nmr_12_5_5.minion,1,60,0,60,0,0,5,5,5,5,5,5.000000,0,0,60,0,0.000000,675,4,4,4,4,24,4.216296,0.070272,47.433333,0.070272,0,0.000000,0,0.000000,660,0.977778,0,0.000000,0,0.000000,0,0.000000,0,0.000000,15,0.022222,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.056248,1.000000,0.489077,11,11,11,11,505,21.798519,0.032294,0.0,0.0,1.0,59,.9833333333333333,59,.9833333333333333,59.0,.9833333333333333,59.0,.9833333333333333,59,.9833333333333333,59,.9833333333333333,1,0.004166666666666667,0.761194,2.927083,3.750000,4.127660,6.765957,3.644553,0.299246
nmr_12_6_3.minion,1,72,0,72,0,0,3,3,3,3,3,3.000000,0,0,72,0,0.000000,1006,4,4,4,4,24,4.186879,0.058151,58.500000,0.058151,0,0.000000,0,0.000000,990,0.984095,0,0.000000,0,0.000000,0,0.000000,0,0.000000,16,0.015905,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.040284,1.000000,0.469700,36,36,36,36,504,43.410537,0.043152,0.0,0.0,1.0,71,.9861111111111112,71,.9861111111111112,71.0,.9861111111111112,71.0,.9861111111111112,71,.9861111111111112,71,.9861111111111112,1,0.006944444444444444,1.838323,4.238806,5.810345,6.482759,8.164179,5.470703,0.258024
nmr_12_6_4.minion,1,72,0,72,0,0,4,4,4,4,4,4.000000,0,0,72,0,0.000000,1006,4,4,4,4,24,4.186879,0.058151,58.500000,0.058151,0,0.000000,0,0.000000,990,0.984095,0,0.000000,0,0.000000,0,0.000000,0,0.000000,16,0.015905,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.040284,1.000000,0.469700,20,20,20,20,491,27.327038,0.027164,0.0,0.0,1.0,71,.9861111111111112,71,.9861111111111112,71.0,.9861111111111112,71.0,.9861111111111112,71,.9861111111111112,71,.9861111111111112,1,0.004629629629629629,0.964912,2.147368,2.571429,3.051724,4.491803,2.592225,0.280125
nmr_12_6_5.minion,1,72,0,72,0,0,5,5,5,5,5,5.000000,0,0,72,0,0.000000,1006,4,4,4,4,24,4.186879,0.058151,58.500000,0.058151,0,0.000000,0,0.000000,990,0.984095,0,0.000000,0,0.000000,0,0.000000,0,0.000000,16,0.015905,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.040284,1.000000,0.469700,11,11,11,11,520,19.020875,0.018907,0.0,0.0,1.0,71,.9861111111111112,71,.9861111111111112,71.0,.9861111111111112,71.0,.9861111111111112,71,.9861111111111112,71,.9861111111111112,1,0.003472222222222222,0.784431,2.500000,3.172414,3.607595,6.189655,3.180520,0.309548
nmr_12_7_3.minion,1,84,0,84,0,0,3,3,3,3,3,3.000000,0,0,84,0,0.000000,1403,4,4,4,4,24,4.163934,0.049571,69.547619,0.049571,0,0.000000,0,0.000000,1386,0.987883,0,0.000000,0,0.000000,0,0.000000,0,0.000000,17,0.012117,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.030583,1.000000,0.455955,36,36,36,36,504,41.568781,0.029628,0.0,0.0,1.0,83,.9880952380952381,83,.9880952380952381,83.0,.9880952380952381,83.0,.9880952380952381,83,.9880952380952381,83,.9880952380952381,1,0.005952380952380952,1.800000,3.907895,5.593220,6.153846,7.837500,5.207098,0.266866
nmr_12_7_4.minion,1,84,0,84,0,0,4,4,4,4,4,4.000000,0,0,84,0,0.000000,1403,4,4,4,4,24,4.163934,0.049571,69.547619,0.049571,0,0.000000,0,0.000000,1386,0.987883,0,0.000000,0,0.000000,0,0.000000,0,0.000000,17,0.012117,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.030583,1.000000,0.455955,20,20,20,20,491,25.707056,0.018323,0.0,0.0,1.0,83,.9880952380952381,83,.9880952380952381,83.0,.9880952380952381,83.0,.9880952380952381,83,.9880952380952381,83,.9880952380952381,1,0.003968253968253968,0.808824,1.928571,2.330189,2.796610,4.180556,2.354743,0.289925
nmr_12_7_5.minion,1,84,0,84,0,0,5,5,5,5,5,5.000000,0,0,84,0,0.000000,1403,4,4,4,4,24,4.163934,0.049571,69.547619,0.049571,0,0.000000,0,0.000000,1386,0.987883,0,0.000000,0,0.000000,0,0.000000,0,0.000000,17,0.012117,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.030583,1.000000,0.455955,11,11,11,11,505,16.750535,0.011939,0.0,0.0,1.0,83,.9880952380952381,83,.9880952380952381,83.0,.9880952380952381,83.0,.9880952380952381,83,.9880952380952381,83,.9880952380952381,1,0.002976190476190476,0.760000,2.193548,2.768116,3.276316,5.797101,2.854516,0.326891
nmr_12_8_3.minion,1,96,0,96,0,0,3,3,3,3,3,3.000000,0,0,96,0,0.000000,1866,4,4,4,4,24,4.145766,0.043185,80.583333,0.043185,0,0.000000,0,0.000000,1848,0.990354,0,0.000000,0,0.000000,0,0.000000,0,0.000000,18,0.009646,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.024215,1.000000,0.445698,36,36,36,36,521,40.614684,0.021766,0.0,0.0,1.0,95,.9895833333333334,95,.9895833333333334,95.0,.9895833333333334,95.0,.9895833333333334,95,.9895833333333334,95,.9895833333333334,1,0.005208333333333333,1.789700,3.558140,5.365517,5.880342,7.473118,4.937815,0.277888
nmr_12_8_4.minion,1,96,0,96,0,0,4,4,4,4,4,4.000000,0,0,96,0,0.000000,1866,4,4,4,4,24,4.145766,0.043185,80.583333,0.043185,0,0.000000,0,0.000000,1848,0.990354,0,0.000000,0,0.000000,0,0.000000,0,0.000000,18,0.009646,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.024215,1.000000,0.445698,20,20,20,20,492,24.549303,0.013156,0.0,0.0,1.0,95,.9895833333333334,95,.9895833333333334,95.0,.9895833333333334,95.0,.9895833333333334,95,.9895833333333334,95,.9895833333333334,1,0.003472222222222222,0.721519,1.725000,2.137500,2.550000,3.927711,2.162855,0.296828
nmr_12_8_5.minion,1,96,0,96,0,0,5,5,5,5,5,5.000000,0,0,96,0,0.000000,1866,4,4,4,4,24,4.145766,0.043185,80.583333,0.043185,0,0.000000,0,0.000000,1848,0.990354,0,0.000000,0,0.000000,0,0.000000,0,0.000000,18,0.009646,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.024215,1.000000,0.445698,11,11,11,11,505,15.600214,0.008360,0.0,0.0,1.0,95,.9895833333333334,95,.9895833333333334,95.0,.9895833333333334,95.0,.9895833333333334,95,.9895833333333334,95,.9895833333333334,1,0.0026041666666666665,0.738197,2.129771,2.660550,3.182796,5.762500,2.782976,0.334702
nmr_12_9_3.minion,1,108,0,108,0,0,3,3,3,3,3,3.000000,0,0,108,0,0.000000,2395,4,4,4,4,24,4.131106,0.038251,91.611111,0.038251,0,0.000000,0,0.000000,2376,0.992067,0,0.000000,0,0.000000,0,0.000000,0,0.000000,19,0.007933,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.019790,1.000000,0.437750,36,36,36,36,504,39.685177,0.016570,0.0,0.0,1.0,107,.9907407407407407,107,.9907407407407407,107.0,.9907407407407407,107.0,.9907407407407407,107,.9907407407407407,107,.9907407407407407,1,0.004629629629629629,1.778195,3.392857,5.266932,5.778947,7.340659,4.828013,0.283291
nmr_12_9_4.minion,1,108,0,108,0,0,4,4,4,4,4,4.000000,0,0,108,0,0.000000,2395,4,4,4,4,24,4.131106,0.038251,91.611111,0.038251,0,0.000000,0,0.000000,2376,0.992067,0,0.000000,0,0.000000,0,0.000000,0,0.000000,19,0.007933,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.019790,1.000000,0.437750,20,20,20,20,505,23.800835,0.009938,0.0,0.0,1.0,107,.9907407407407407,107,.9907407407407407,107.0,.9907407407407407,107.0,.9907407407407407,107,.9907407407407407,107,.9907407407407407,1,0.0030864197530864196,0.666667,1.587838,1.990385,2.413793,3.744681,2.029900,0.304614
nmr_12_9_5.minion,1,108,0,108,0,0,5,5,5,5,5,5.000000,0,0,108,0,0.000000,2395,4,4,4,4,24,4.131106,0.038251,91.611111,0.038251,0,0.000000,0,0.000000,2376,0.992067,0,0.000000,0,0.000000,0,0.000000,0,0.000000,19,0.007933,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.019790,1.000000,0.437750,11,11,11,11,505,14.863883,0.006206,0.0,0.0,1.0,107,.9907407407407407,107,.9907407407407407,107.0,.9907407407407407,107.0,.9907407407407407,107,.9907407407407407,107,.9907407407407407,1,0.0023148148148148147,0.736842,1.835165,2.264706,2.750000,5.296703,2.443519,0.358981
nmr_5_10_3.minion,1,50,0,50,0,0,3,3,3,3,3,3.000000,0,0,50,0,0.000000,463,4,4,4,4,20,4.254860,0.085097,39.400000,0.085097,0,0.000000,0,0.000000,450,0.971922,0,0.000000,0,0.000000,0,0.000000,0,0.000000,13,0.028078,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.072808,1.000000,0.509441,36,36,36,36,516,49.339093,0.106564,0.0,0.0,1.0,49,0.98,49,0.98,49.0,0.98,49.0,0.98,49,0.98,49,0.98,1,0.01,1.872727,5.591398,6.722222,7.723404,9.717949,6.596593,0.238760
nmr_5_10_4.minion,1,50,0,50,0,0,4,4,4,4,4,4.000000,0,0,50,0,0.000000,463,4,4,4,4,20,4.254860,0.085097,39.400000,0.085097,0,0.000000,0,0.000000,450,0.971922,0,0.000000,0,0.000000,0,0.000000,0,0.000000,13,0.028078,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.072808,1.000000,0.509441,20,20,20,20,506,33.412527,0.072165,0.0,0.0,1.0,49,0.98,49,0.98,49.0,0.98,49.0,0.98,49,0.98,49,0.98,1,0.006666666666666667,1.409091,2.971429,3.660714,4.428571,5.952381,3.646060,0.262631
nmr_5_10_5.minion,1,50,0,50,0,0,5,5,5,5,5,5.000000,0,0,50,0,0.000000,463,4,4,4,4,20,4.254860,0.085097,39.400000,0.085097,0,0.000000,0,0.000000,450,0.971922,0,0.000000,0,0.000000,0,0.000000,0,0.000000,13,0.028078,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.072808,1.000000,0.509441,11,11,11,11,494,24.544276,0.053011,0.0,0.0,1.0,49,0.98,49,0.98,49.0,0.98,49.0,0.98,49,0.98,49,0.98,1,0.005,0.754545,3.342857,4.038462,4.695652,7.086957,4.052096,0.279028
nmr_5_11_3.minion,1,55,0,55,0,0,3,3,3,3,3,3.000000,0,0,55,0,0.000000,564,4,4,4,4,22,4.234043,0.076983,43.418182,0.076983,0,0.000000,0,0.000000,550,0.975177,0,0.000000,0,0.000000,0,0.000000,0,0.000000,14,0.024823,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.063565,1.000000,0.498429,36,36,36,36,516,47.893617,0.084918,0.0,0.0,1.0,54,.9818181818181818,54,.9818181818181818,54.0,.9818181818181818,54.0,.9818181818181818,54,.9818181818181818,54,.9818181818181818,1,0.00909090909090909,1.860656,5.480000,6.562500,7.574074,9.395349,6.442112,0.242274
nmr_5_11_4.minion,1,55,0,55,0,0,4,4,4,4,4,4.000000,0,0,55,0,0.000000,564,4,4,4,4,22,4.234043,0.076983,43.418182,0.076983,0,0.000000,0,0.000000,550,0.975177,0,0.000000,0,0.000000,0,0.000000,0,0.000000,14,0.024823,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.063565,1.000000,0.498429,20,20,20,20,503,31.829787,0.056436,0.0,0.0,1.0,54,.9818181818181818,54,.9818181818181818,54.0,.9818181818181818,54.0,.9818181818181818,54,.9818181818181818,54,.9818181818181818,1,0.006060606060606061,1.327869,2.723684,3.402778,4.104167,5.586957,3.381909,0.269902
nmr_5_11_5.minion,1,55,0,55,0,0,5,5,5,5,5,5.000000,0,0,55,0,0.000000,564,4,4,4,4,22,4.234043,0.076983,43.418182,0.076983,0,0.000000,0,0.000000,550,0.975177,0,0.000000,0,0.000000,0,0.000000,0,0.000000,14,0.024823,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.063565,1.000000,0.498429,11,11,11,11,515,23.138298,0.041025,0.0,0.0,1.0,54,.9818181818181818,54,.9818181818181818,54.0,.9818181818181818,54.0,.9818181818181818,54,.9818181818181818,54,.9818181818181818,1,0.004545454545454545,0.778689,3.271186,3.976744,4.653846,7.120000,3.988195,0.286245
nmr_5_12_3.minion,1,60,0,60,0,0,3,3,3,3,3,3.000000,0,0,60,0,0.000000,675,4,4,4,4,24,4.216296,0.070272,47.433333,0.070272,0,0.000000,0,0.000000,660,0.977778,0,0.000000,0,0.000000,0,0.000000,0,0.000000,15,0.022222,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.056248,1.000000,0.489077,36,36,36,36,516,46.595556,0.069030,0.0,0.0,1.0,59,.9833333333333333,59,.9833333333333333,59.0,.9833333333333333,59.0,.9833333333333333,59,.9833333333333333,59,.9833333333333333,1,0.008333333333333333,1.858209,5.140625,6.255319,7.107143,8.936170,6.040224,0.247323
nmr_5_12_4.minion,1,60,0,60,0,0,4,4,4,4,4,4.000000,0,0,60,0,0.000000,675,4,4,4,4,24,4.216296,0.070272,47.433333,0.070272,0,0.000000,0,0.000000,660,0.977778,0,0.000000,0,0.000000,0,0.000000,0,0.000000,15,0.022222,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.056248,1.000000,0.489077,20,20,20,20,494,30.515556,0.045208,0.0,0.0,1.0,59,.9833333333333333,59,.9833333333333333,59.0,.9833333333333333,59.0,.9833333333333333,59,.9833333333333333,59,.9833333333333333,1,0.005555555555555556,1.238806,2.525000,3.096774,3.723404,5.160000,3.091828,0.271470
nmr_5_12_5.minion,1,60,0,60,0,0,5,5,5,5,5,5.000000,0,0,60,0,0.000000,675,4,4,4,4,24,4.216296,0.070272,47.433333,0.070272,0,0.000000,0,0.000000,660,0.977778,0,0.000000,0,0.000000,0,0.000000,0,0.000000,15,0.022222,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0.056248,1.000000,0.489077,11,11,11,11,505,21.798519,0.032294,0.0,0.0,1.0,59,.9833333333333333,59,.9833333333333333,59.0,.9833333333333333,59.0,.9833333333333333,59,.9833333333333333,59,.9833333333333333,1,0.004166666666666667,0.761194,2.950000,3.587302,4.240000,6.648148,3.628663,0.292193
