@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE Pre-featuretime NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE Basic-featuretime NUMERIC
@ATTRIBUTE VCG-VAR-mean NUMERIC
@ATTRIBUTE VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE VCG-VAR-min NUMERIC
@ATTRIBUTE VCG-VAR-max NUMERIC
@ATTRIBUTE VCG-VAR-entropy NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE HORNY-VAR-mean NUMERIC
@ATTRIBUTE HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE HORNY-VAR-min NUMERIC
@ATTRIBUTE HORNY-VAR-max NUMERIC
@ATTRIBUTE HORNY-VAR-entropy NUMERIC
@ATTRIBUTE horn-clauses-fraction NUMERIC
@ATTRIBUTE VG-mean NUMERIC
@ATTRIBUTE VG-coeff-variation NUMERIC
@ATTRIBUTE VG-min NUMERIC
@ATTRIBUTE VG-max NUMERIC
@ATTRIBUTE KLB-featuretime NUMERIC
@ATTRIBUTE CG-mean NUMERIC
@ATTRIBUTE CG-coeff-variation NUMERIC
@ATTRIBUTE CG-min NUMERIC
@ATTRIBUTE CG-max NUMERIC
@ATTRIBUTE CG-entropy NUMERIC
@ATTRIBUTE cluster-coeff-mean NUMERIC
@ATTRIBUTE cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE cluster-coeff-min NUMERIC
@ATTRIBUTE cluster-coeff-max NUMERIC
@ATTRIBUTE cluster-coeff-entropy NUMERIC
@ATTRIBUTE CG-featuretime NUMERIC

@DATA
jgiraldezlevy.2200.9086.08.40.85.cnf,1,2200.000000000,9086.000000000,2136.000000000,8964.000000000,0.029962547,0.013609996,0.000000000,0.238286479,0.494351480,0.587982352,0.000000000,1.000000000,0.718612161,0.001421991,0.062639087,0.001404494,0.002340824,0.159896468,0.000000000,0.000000000,0.962739848,0.000000000,0.001421991,0.287779035,0.000557787,0.003123606,2.686939399,0.233188296,0.171324764,0.000000000,1.000000000,3.347749450,0.000702665,0.401951549,0.000111557,0.002008032,2.311375093,0.496764837,0.002452381,0.258512654,0.001004016,0.004685408,0.000000000,0.002114238,0.245482399,0.000669344,0.004908523,2.929308770,0.142729562,0.271702263,0.049941928,0.416666667,2.698443474,0.120000000
atco_enc3_opt2_10_14.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
mrpp_8x8#22_20.cnf,1,18278.000000000,143734.000000000,8983.000000000,106536.000000000,1.034732272,0.349158970,0.500000000,0.084318916,0.382978524,0.730431131,0.000000000,1.000000000,1.814666587,0.000445169,0.233637474,0.000222643,0.000667928,1.320245802,0.000000000,0.028563115,0.338477134,-0.000000000,0.000445169,0.594646341,0.000056319,0.001004355,3.796565664,0.261197327,0.173052957,0.000000000,0.782178218,3.765023014,0.000112689,0.455252529,0.000018773,0.000337914,2.682679415,0.315724262,0.000412768,0.295732276,0.000046932,0.000647668,0.100000000,0.000799414,0.385122876,0.000028159,0.001867913,4.725222780,0.360243346,0.313121287,0.056691993,0.671600370,3.603545756,19.080000000
manthey_single-ordered-initialized-w50-b6.cnf,1,9000.000000000,74139.000000000,4549.000000000,59973.000000000,0.978456804,0.236206293,0.140000000,0.075850800,0.529201586,0.590381547,0.000000000,1.000000000,1.037787763,0.000821752,0.760156441,0.000439657,0.011870741,0.957272197,0.000000000,0.206359528,0.848881997,-0.000000000,0.000821752,2.474433750,0.000150068,0.014323112,1.074419669,0.619451880,0.180444104,0.001164144,0.914691943,0.976840260,0.000381944,2.979246699,0.000016674,0.008086972,0.908527685,0.647941574,0.000742116,2.152766682,0.000116719,0.011171694,0.040000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.060000000
manthey_DimacsSorterHalf_30_7.cnf,1,3922.000000000,12464.000000000,2080.000000000,9880.000000000,0.885576923,0.261538462,0.020000000,0.210526316,0.268394062,1.192328253,0.000000000,1.000000000,1.310567520,0.001264404,0.358914556,0.000961538,0.009615385,1.069858469,0.000000000,0.572874494,0.858906883,-0.000000000,0.001264404,0.519223328,0.000607287,0.019331984,2.246496911,0.181752240,0.137023160,0.000000000,0.666666667,2.724983130,0.000846407,0.613472655,0.000101215,0.015283401,2.196343132,0.759210526,0.001070733,0.456839414,0.000404858,0.012651822,-0.000000000,0.001678482,0.995698391,0.000506073,0.030566802,3.188520332,0.178741570,0.445770333,0.006622517,0.549450549,3.262790398,0.120000000
manthey_DimacsSorterHalf_33_1.cnf,1,3762.000000000,12254.000000000,2313.000000000,11008.000000000,0.626459144,0.113190407,0.020000000,0.210119913,0.292832774,1.157085023,0.000000000,1.000000000,1.348669805,0.001163246,0.463529701,0.000864678,0.008646779,1.067549970,0.000000000,0.568949855,0.862372820,-0.000000000,0.001163246,0.433499601,0.000726744,0.005904797,2.271747300,0.202939467,0.166903788,0.000000000,0.692307692,2.843410635,0.000741354,0.583091123,0.000090843,0.003997093,2.318979351,0.746366279,0.000968757,0.454758152,0.000545058,0.004723837,-0.000000000,0.001402637,0.798526385,0.000454215,0.026344477,3.177757595,0.191031710,0.450029592,0.006920251,0.571428571,3.345402250,0.100000000
manthey_DimacsSorterHalf_37_9.cnf,1,8680.000000000,31088.000000000,5466.000000000,28360.000000000,0.587998536,0.096191819,0.060000000,0.192736248,0.313262519,1.161474697,0.000000000,1.000000000,1.391237848,0.000488273,0.537275686,0.000365898,0.008781559,1.049255147,0.000000000,0.615373766,0.876022567,0.000000000,0.000488273,0.709967659,0.000282087,0.007087447,2.378547557,0.215022678,0.181823848,0.000000000,0.851851852,2.891700018,0.000318645,0.891213496,0.000035261,0.004583921,2.408441540,0.772566996,0.000403727,0.702428686,0.000211566,0.005359661,0.040000000,0.000683632,1.473467514,0.000176305,0.047108604,3.399514277,0.178731566,0.508832748,0.001495886,0.666666667,3.382188379,0.600000000
ACG-20-5p0.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
56bits_12.dimacs.cnf,1,1063.000000000,20928.000000000,1063.000000000,20928.000000000,0.000000000,0.000000000,0.040000000,0.050793196,0.362493513,0.644395520,0.000000000,1.000000000,2.519049005,0.006018754,0.308102286,0.001881468,0.025399812,2.054004400,0.000000000,0.009030963,0.066418196,-0.000000000,0.006018754,0.910222622,0.000430046,0.047209480,5.095063485,0.083611267,0.099298296,0.000000000,0.785714286,3.005621683,0.000645496,0.518506983,0.000095566,0.001959098,3.190449682,0.137136850,0.001611132,0.426306099,0.000191131,0.004157110,-0.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000
partial-5-17-s.cnf,1,252328.000000000,1189896.000000000,129041.000000000,742042.000000000,0.955409521,0.603542657,3.100000000,0.173899860,0.389225786,0.981390816,0.000000000,1.000000000,1.379251843,0.000021392,0.483114278,0.000015499,0.000077495,1.037820958,0.000000000,0.585581409,0.871090855,0.040000000,0.000021392,0.544439676,0.000009433,0.000053905,2.554784355,0.262491408,0.163536158,0.000000000,0.818181818,2.821021256,0.000012467,0.537246406,0.000004043,0.000033691,2.291811232,0.731383129,0.000023271,0.511117148,0.000005391,0.000053905,19.020000000,0.000032630,0.654025180,0.000004043,0.000095682,3.508219357,0.146837912,0.661002940,0.030907668,0.607142857,3.161251522,14.440000000
jgiraldezlevy.2200.9086.08.40.93.cnf,1,2200.000000000,9086.000000000,2135.000000000,9013.000000000,0.030444965,0.008099412,0.000000000,0.236880062,0.492928733,0.590501786,0.000000000,1.000000000,0.718056811,0.001424432,0.066418546,0.001405152,0.002810304,0.172566950,0.000000000,0.000000000,0.959391989,0.000000000,0.001424432,0.291906486,0.000332853,0.003772329,2.706660112,0.226783586,0.169136518,0.000000000,1.000000000,3.325663661,0.000697873,0.400927372,0.000000000,0.001886164,2.319428709,0.492177965,0.002452559,0.259905711,0.000665705,0.005880395,0.000000000,0.002144812,0.246956292,0.000554754,0.004770886,2.955484720,0.142003297,0.270528484,0.052631579,0.362637363,2.687640608,0.120000000
50bits_13.dimacs.cnf,1,837.000000000,19228.000000000,837.000000000,19228.000000000,0.000000000,0.000000000,0.020000000,0.043530268,0.344681671,0.668606986,0.000000000,1.000000000,2.562716422,0.008125658,0.308772732,0.002389486,0.028673835,2.101919039,0.000000000,0.007697108,0.057676305,-0.000000000,0.008125658,1.233235952,0.000416060,0.056220096,5.138215477,0.083442148,0.098994321,0.000000000,0.785714286,3.004641432,0.000751779,0.598578093,0.000156022,0.002652382,3.289835294,0.123413772,0.001739672,0.424685570,0.000312045,0.004212607,0.020000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.120000000
manthey_single-ordered-initialized-w24-b9.cnf,1,3996.000000000,29400.000000000,2417.000000000,22957.000000000,0.653289201,0.280655138,0.040000000,0.105283791,0.568650429,0.557559664,0.000000000,1.000000000,0.903999513,0.001504405,0.873401427,0.000827472,0.013653289,0.911990823,0.000000000,0.237008320,0.911922289,-0.000000000,0.001504405,1.882048887,0.000392037,0.022825282,1.924186380,0.587350944,0.176483371,0.006993007,0.747899160,1.831452597,0.000703587,2.633174961,0.000043560,0.015681491,1.103225055,0.645859651,0.001642545,1.684727675,0.000435597,0.021954088,0.020000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000
manthey_single-ordered-initialized-w46-b7.cnf,1,9177.000000000,75075.000000000,5178.000000000,61703.000000000,0.772305910,0.216715557,0.160000000,0.083918124,0.539359618,0.575431168,0.000000000,1.000000000,1.025889277,0.000712765,0.783006351,0.000386250,0.010235612,0.915737946,0.000000000,0.211091843,0.875921754,-0.000000000,0.000712765,2.500619442,0.000145860,0.014197041,1.322532416,0.613801093,0.170032246,0.001142857,0.926315789,1.276122426,0.000337113,3.138374900,0.000016207,0.008654360,0.862595357,0.652221124,0.000700192,2.169271955,0.000129653,0.012090174,0.040000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.040000000
manthey_DimacsSorterHalf_36_7.cnf,1,4119.000000000,13249.000000000,2346.000000000,11400.000000000,0.755754476,0.162192982,0.040000000,0.205789474,0.282990393,1.180083146,0.000000000,1.000000000,1.383436447,0.001147231,0.430418732,0.000852515,0.008525149,1.109689322,0.000000000,0.575789474,0.855964912,-0.000000000,0.001147231,0.465868566,0.000614035,0.010175439,2.481053010,0.184065114,0.151725791,0.000000000,0.750000000,2.882723487,0.000740155,0.565014153,0.000087719,0.007894737,2.207037877,0.756140351,0.001001855,0.453707270,0.000526316,0.006315789,-0.000000000,0.001443429,0.810443551,0.000438596,0.025263158,3.281531557,0.178846753,0.431512466,0.006992503,0.571428571,3.300749134,0.120000000
010-23-80.cnf,1,4288.000000000,132592.000000000,3532.000000000,70830.000000000,0.214043035,0.871975152,0.140000000,0.049865876,0.372050718,0.609492851,0.000000000,1.000000000,2.179991089,0.001596380,0.220658019,0.000566251,0.001981880,1.509648519,0.000000000,0.004800226,0.074827051,-0.000000000,0.001596380,0.512823638,0.000084710,0.003769589,4.317149306,0.130017062,0.084543055,0.000000000,0.672727273,3.148630978,0.000275755,0.510023955,0.000028237,0.000734152,3.301809337,0.209402795,0.000232345,0.436147307,0.000070592,0.000465904,0.040000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000
mrpp_4x4#4_5.cnf,1,963.000000000,5077.000000000,315.000000000,2620.000000000,2.057142857,0.937786260,0.000000000,0.120229008,0.459351145,0.750041635,0.000000000,1.000000000,1.737304214,0.011595783,0.242163319,0.006349206,0.019047619,1.289584185,0.000000000,0.085114504,0.440076336,0.000000000,0.011595783,0.520597075,0.003053435,0.026717557,3.773919080,0.270408923,0.177903523,0.000000000,0.657142857,3.860650808,0.003408458,0.457699136,0.000763359,0.008396947,2.717982071,0.366030534,0.009918817,0.351489473,0.003053435,0.017557252,0.000000000,0.018918478,0.434833266,0.001908397,0.049236641,4.412895807,0.386631728,0.245071596,0.111111111,0.892857143,3.616211129,0.160000000
k2fix_gr_rcs_w9.shuffled.cnf,1,11313.000000000,305160.000000000,9937.000000000,303750.000000000,0.138472376,0.004641975,0.860000000,0.032714403,0.451578899,1.026003767,0.000000000,1.000000000,1.326838680,0.000357837,0.875752366,0.000201268,0.002314582,0.561110028,0.000000000,0.790251852,0.790251852,0.040000000,0.000357837,0.849178171,0.000003292,0.001804115,4.865793810,0.002622657,0.036387979,0.000000000,1.000000000,0.109315849,0.000122733,0.970759642,0.000000000,0.000829630,4.574039595,0.594982716,0.000620811,0.826093851,0.000026337,0.003315226,0.240000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.060000000
manthey_DimacsSorter_31_4.cnf,1,3903.000000000,12581.000000000,2357.000000000,11222.000000000,0.655918541,0.121101408,0.020000000,0.210033862,0.267505792,1.190440866,0.000000000,1.000000000,1.338041267,0.001153297,0.447781348,0.000848536,0.008485363,1.113142025,0.000000000,0.555426840,0.850026733,-0.000000000,0.001153297,0.468833857,0.000712885,0.008821957,2.256693502,0.192895610,0.154446220,0.000000000,0.666666667,2.813523816,0.000718519,0.588262297,0.000089111,0.005970415,2.283892634,0.733737302,0.000942751,0.456009941,0.000534664,0.006861522,-0.000000000,0.001497745,0.838029811,0.000445553,0.027089645,3.297685753,0.187964947,0.477268264,0.006578947,0.666666667,3.434257613,0.140000000
6s130-opt.cnf,1,49370.000000000,144361.000000000,16430.000000000,80179.000000000,2.004869142,0.800483917,0.480000000,0.204916499,0.475868097,0.770672568,0.000000000,1.000000000,1.648872862,0.000202614,0.586119850,0.000121729,0.002982349,1.447874948,0.000000000,0.262974095,0.715499071,0.020000000,0.000202614,1.738229665,0.000037416,0.032377555,3.039032803,0.168308898,0.139128854,0.000000000,1.000000000,3.096454022,0.000083322,1.620787637,0.000012472,0.010289477,2.457364162,0.523802991,0.000227898,1.300180451,0.000037416,0.017760261,0.300000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.080000000
manthey_DimacsSorter_31_8.cnf,1,5471.000000000,18706.000000000,3331.000000000,16846.000000000,0.642449715,0.110411967,0.040000000,0.197732399,0.297762504,1.168722029,0.000000000,1.000000000,1.376711476,0.000806536,0.467104790,0.000600420,0.010807565,1.089022735,0.000000000,0.585777039,0.857592307,-0.000000000,0.000806536,0.586279881,0.000474890,0.007063991,2.301593123,0.202545740,0.166406771,0.000000000,0.809523810,2.893586554,0.000513348,0.747178049,0.000059361,0.004867624,2.345867824,0.750385848,0.000661653,0.574237179,0.000296806,0.005520598,0.020000000,0.001077714,1.130709485,0.000296806,0.046717322,3.363164367,0.182663540,0.485433522,0.002547746,0.666666667,3.425240292,0.240000000
007-80-8.cnf,1,13408.000000000,478484.000000000,12704.000000000,307387.000000000,0.055415617,0.556617554,0.580000000,0.041329009,0.375392507,0.589415475,0.000000000,1.000000000,2.190268412,0.000453100,0.201278898,0.000157431,0.001574307,1.444233682,0.000000000,0.001148389,0.037978184,0.020000000,0.000453100,0.439808930,0.000045545,0.000881625,3.716710686,0.117477912,0.068702410,0.000000000,0.714285714,2.812406799,0.000073703,0.497554673,0.000006506,0.000188687,3.281885230,0.193521522,0.000063610,0.419637157,0.000016266,0.000130129,0.260000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000
jgiraldezlevy.2200.9086.08.40.136.cnf,1,2200.000000000,9086.000000000,2141.000000000,9016.000000000,0.027557216,0.007763975,0.020000000,0.237466726,0.500865129,0.588356810,0.000000000,1.000000000,0.719995851,0.001418569,0.065292953,0.001401214,0.002802429,0.160121269,0.000000000,0.000000000,0.964507542,-0.000000000,0.001418569,0.290588263,0.000332742,0.003660160,2.698443785,0.233710855,0.176224604,0.000000000,1.000000000,3.361332557,0.000699260,0.409403114,0.000000000,0.002107365,2.342075205,0.495785271,0.002464662,0.258833221,0.000665484,0.005545697,-0.000000000,0.002120921,0.246985046,0.000665484,0.004436557,2.952522603,0.140727664,0.274449307,0.051282051,0.380952381,2.693416544,0.120000000
mrpp_6x6#20_10.cnf,1,5291.000000000,41550.000000000,2426.000000000,27348.000000000,1.180956307,0.519306713,0.100000000,0.088708498,0.395215982,0.748202424,0.000000000,1.000000000,1.817723589,0.001618253,0.235410029,0.000824402,0.002473207,1.315535385,0.000000000,0.041465555,0.356186924,-0.000000000,0.001618253,0.625945936,0.000255960,0.003875969,3.910739569,0.258982377,0.158851939,0.000000000,0.782178218,3.735453788,0.000405268,0.466896414,0.000109697,0.000914144,2.695833186,0.313112476,0.001462178,0.335271667,0.000182829,0.002486471,0.020000000,0.002953635,0.411323943,0.000109697,0.007276583,4.744772000,0.360219609,0.305551713,0.060060060,0.888888889,3.628838121,4.480000000
bob12s02.cnf,1,26294.000000000,77920.000000000,6311.000000000,37011.000000000,3.166376169,1.105320040,0.160000000,0.170516873,0.482790579,0.759362177,0.000000000,1.000000000,1.472667673,0.000562668,0.319051356,0.000316907,0.007764221,0.933971926,0.000000000,0.038556105,0.458971657,-0.000000000,0.000562668,1.204833864,0.000189133,0.017751479,2.742080631,0.041927849,0.079535230,0.000000000,0.862068966,1.543109242,0.000202032,1.090184842,0.000054038,0.003593526,2.637225736,0.387803626,0.000345035,1.572207464,0.000135095,0.010213180,0.040000000,0.001995643,1.408510931,0.000135095,0.018832239,4.595372571,0.202196872,0.686600995,0.006448138,1.000000000,3.778970019,10.840000000
6s151.cnf,1,35883.000000000,107188.000000000,13255.000000000,61432.000000000,1.707129385,0.744823545,0.260000000,0.215767027,0.456345555,0.716317354,0.000000000,1.000000000,1.269729108,0.000224099,0.367152599,0.000150886,0.004526594,1.021791287,0.000000000,0.235903112,0.843078526,-0.000000000,0.000224099,1.073450197,0.000113947,0.004671832,2.554612324,0.093727969,0.096432323,0.000000000,0.906250000,2.278790534,0.000101825,0.999309636,0.000016278,0.001920823,2.129168598,0.503239354,0.000208638,1.194710413,0.000081391,0.005322959,0.220000000,0.000648481,1.013995903,0.000081391,0.008562313,4.360753889,0.172391611,0.694463861,0.007580252,0.712121212,3.605182114,3.560000000
jgiraldezlevy.2200.9086.08.40.28.cnf,1,2200.000000000,9086.000000000,2118.000000000,8962.000000000,0.038715770,0.013836197,0.000000000,0.236331176,0.495149892,0.589204788,0.000000000,1.000000000,0.739129235,0.001438926,0.074713404,0.001416431,0.002832861,0.193560767,0.000000000,0.000000000,0.955255523,0.000000000,0.001438926,0.291787639,0.000334747,0.004128543,2.698417094,0.228719800,0.173044552,0.000000000,1.000000000,3.349272278,0.000705950,0.405730093,0.000000000,0.001785316,2.343701415,0.493193484,0.002502856,0.263097300,0.000669493,0.006360187,0.000000000,0.002153306,0.248266036,0.000669493,0.005579112,2.953033762,0.139625109,0.274418916,0.044705882,0.333333333,2.693690288,0.120000000
MD5-29-4.cnf,1,8590.000000000,65312.000000000,6095.000000000,63802.000000000,0.409351928,0.023666970,0.100000000,0.095529921,0.445016353,0.450248629,0.000000000,1.000000000,1.624853985,0.000687273,0.192250792,0.000328138,0.000984413,1.146192417,0.000000000,0.008275603,0.222109025,0.020000000,0.000687273,0.678710133,0.000125388,0.001692737,3.246987945,0.021365310,0.056072543,0.000000000,0.416666667,0.844114349,0.000269342,0.683629275,0.000031347,0.000846368,3.005998635,0.397855867,0.000155773,0.414527852,0.000062694,0.000297796,0.040000000,0.001556536,0.390652567,0.000109714,0.002727187,4.853377610,0.335778035,0.235759340,0.135593220,0.601845523,3.440215317,16.960000000
aes_64_1_keyfind_1.cnf,1,596.000000000,2780.000000000,400.000000000,2248.000000000,0.490000000,0.236654804,0.000000000,0.177935943,0.407769870,0.761171225,0.000000000,1.000000000,1.700614666,0.009973310,0.267903505,0.005000000,0.012500000,1.205814352,0.000000000,0.092526690,0.391459075,0.000000000,0.009973310,0.597986128,0.004003559,0.024466192,2.543529677,0.029116831,0.055434700,0.000000000,0.250000000,1.360608736,0.002264235,0.568112968,0.000889680,0.005338078,2.130840835,0.289590747,0.003914591,0.538784981,0.002224199,0.008896797,0.000000000,0.021019871,0.366953011,0.004003559,0.036032028,3.438301137,0.309537009,0.226856476,0.181168831,0.480000000,2.760686695,0.120000000
jgiraldezlevy.2200.9086.08.40.108.cnf,1,2200.000000000,9086.000000000,2147.000000000,9018.000000000,0.024685608,0.007540475,0.000000000,0.238079397,0.498728469,0.586829756,0.000000000,1.000000000,0.705071602,0.001413413,0.060623364,0.001397299,0.002328831,0.150977573,0.000000000,0.000000000,0.965624307,0.000000000,0.001413413,0.289889366,0.000221779,0.003548459,2.690981698,0.231576154,0.173498504,0.000000000,1.000000000,3.334219957,0.000699424,0.399512818,0.000000000,0.002106897,2.308493203,0.496229763,0.002447829,0.262252936,0.000443557,0.005100909,0.000000000,0.002111816,0.243315456,0.000332668,0.005433577,2.926706124,0.141037506,0.274150901,0.052631579,0.571428571,2.678615702,0.100000000
9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
002-80-8.cnf,1,13408.000000000,478484.000000000,12702.000000000,307158.000000000,0.055581798,0.557778082,0.620000000,0.041353310,0.375457131,0.589527845,0.000000000,1.000000000,2.190413172,0.000453105,0.201275300,0.000157456,0.001574555,1.444209512,0.000000000,0.001126456,0.038061844,0.020000000,0.000453105,0.440278166,0.000026045,0.000882282,3.723821403,0.117427008,0.068495791,0.000000000,0.672727273,2.813957379,0.000073727,0.497987747,0.000003256,0.000188828,3.285256094,0.193574642,0.000063608,0.419094572,0.000016278,0.000130226,0.260000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000
openstacks-p30_3.085-SAT.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
manthey_DimacsSorter_31_6.cnf,1,4521.000000000,15036.000000000,2725.000000000,13473.000000000,0.659082569,0.116009797,0.020000000,0.202256365,0.294329753,1.159098344,0.000000000,1.000000000,1.373001313,0.000987064,0.443624948,0.000733945,0.009174312,1.096831221,0.000000000,0.570548504,0.852890967,-0.000000000,0.000987064,0.518161972,0.000593780,0.007793365,2.286167600,0.197450420,0.161301309,0.000000000,0.696969697,2.902845642,0.000626002,0.665069179,0.000074223,0.005344021,2.295127462,0.743264306,0.000814623,0.512463570,0.000371113,0.006160469,-0.000000000,0.001275065,0.949577261,0.000371113,0.033251689,3.291513990,0.183260926,0.470695894,0.004484171,0.571428571,3.384900766,0.180000000
manthey_single-ordered-initialized-w18-b7.cnf,1,1827.000000000,12775.000000000,950.000000000,9133.000000000,0.923157895,0.398773678,0.020000000,0.104018395,0.571450426,0.560513936,0.000000000,1.000000000,1.080207581,0.003785809,0.747271182,0.002105263,0.026315789,1.016506447,0.000000000,0.250410599,0.885251287,-0.000000000,0.003785809,1.506182027,0.000985437,0.034599803,2.037310935,0.550027834,0.203736627,0.003174603,0.820512821,2.101350247,0.001767448,1.996315450,0.000109493,0.021679623,1.456518385,0.643162159,0.003693950,1.361053982,0.000875944,0.029563123,-0.000000000,0.018104297,0.819005391,0.000547465,0.124165116,4.676249182,0.138767887,0.855707227,0.014294010,0.812307692,3.003876799,10.080000000
009-23-64.cnf,1,4288.000000000,132576.000000000,3571.000000000,73596.000000000,0.200784094,0.801402250,0.140000000,0.048521659,0.370492509,0.607362459,0.000000000,1.000000000,2.176451839,0.001590791,0.218627593,0.000560067,0.001960235,1.497840491,0.000000000,0.004877982,0.070601663,0.020000000,0.001590791,0.499179561,0.000081526,0.003627915,4.171618882,0.131231479,0.083645353,0.000000000,0.672727273,3.102403407,0.000266648,0.507217691,0.000027175,0.000760911,3.266572112,0.204223056,0.000226878,0.434511161,0.000067938,0.000475569,0.020000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000
009-80-8.cnf,1,13408.000000000,478484.000000000,12701.000000000,307256.000000000,0.055664908,0.557281225,0.640000000,0.041336866,0.375397478,0.589363625,0.000000000,1.000000000,2.189575783,0.000453159,0.201165995,0.000157468,0.001338477,1.443282025,0.000000000,0.001106569,0.038010649,0.040000000,0.000453159,0.439840424,0.000052074,0.000882001,3.714764592,0.117447919,0.068598100,0.000000000,0.672727273,2.814633412,0.000073736,0.497023385,0.000006509,0.000188768,3.279493095,0.193571484,0.000063461,0.416978102,0.000016273,0.000107402,0.280000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000
