@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute algorithm string
@attribute acc numeric
@attribute runstatus {ok,timeout,memout,not_applicable,crash,other}

@data
X959_nursery,1,1174_.functions.KernelLogisticRegression_45,1,ok
X960_postoperative.patient.data,1,1174_.functions.KernelLogisticRegression_45,0.633333,ok
X961_analcatdata_broadwaymult,1,1174_.functions.KernelLogisticRegression_45,0.540351,ok
X962_mfeat.morphological,1,1174_.functions.KernelLogisticRegression_45,0.9985,ok
X963_heart.h,1,1174_.functions.KernelLogisticRegression_45,0.833333,ok
X964_pasture,1,1174_.functions.KernelLogisticRegression_45,0.861111,ok
X967_cars,1,1174_.functions.KernelLogisticRegression_45,0.795567,ok
X968_analcatdata_birthday,1,1174_.functions.KernelLogisticRegression_45,0.838356,ok
X969_iris,1,1174_.functions.KernelLogisticRegression_45,1,ok
X970_analcatdata_authorship,1,1174_.functions.KernelLogisticRegression_45,0.996433,ok
X971_mfeat.fourier,1,1174_.functions.KernelLogisticRegression_45,0.998,ok
X972_squash.stored,1,1174_.functions.KernelLogisticRegression_45,0.75,ok
X973_wine,1,1174_.functions.KernelLogisticRegression_45,0.983146,ok
X974_hayes.roth,1,1174_.functions.KernelLogisticRegression_45,0.704545,ok
X975_autos,1,1174_.functions.KernelLogisticRegression_45,0.858537,ok
X976_kdd_JapaneseVowels,1,1174_.functions.KernelLogisticRegression_45,0.985443,ok
X977_letter,1,1174_.functions.KernelLogisticRegression_45,0.994,ok
X978_mfeat.factors,1,1174_.functions.KernelLogisticRegression_45,0.995,ok
X979_waveform.5000,1,1174_.functions.KernelLogisticRegression_45,0.8934,ok
X980_optdigits,1,1174_.functions.KernelLogisticRegression_45,0.995018,ok
X981_kdd_internet_usage,1,1174_.functions.KernelLogisticRegression_45,0.821626,ok
X982_heart.c,1,1174_.functions.KernelLogisticRegression_45,0.834983,ok
X983_cmc,1,1174_.functions.KernelLogisticRegression_45,0.695859,ok
X985_squash.unstored,1,1174_.functions.KernelLogisticRegression_45,0.75,ok
X986_analcatdata_marketing,1,1174_.functions.KernelLogisticRegression_45,0.667582,ok
X988_fl2000,1,1174_.functions.KernelLogisticRegression_45,0.80597,ok
X989_anneal,1,1174_.functions.KernelLogisticRegression_45,0.891982,ok
X990_eucalyptus,1,1174_.functions.KernelLogisticRegression_45,0.730978,ok
X991_car,1,1174_.functions.KernelLogisticRegression_45,0.992477,ok
X993_kdd_ipums_la_97.small,1,1174_.functions.KernelLogisticRegression_45,0.845847,ok
X994_vehicle,1,1174_.functions.KernelLogisticRegression_45,0.976359,ok
X995_mfeat.zernike,1,1174_.functions.KernelLogisticRegression_45,0.9955,ok
X996_prnn_fglass,1,1174_.functions.KernelLogisticRegression_45,0.752336,ok
X997_balance.scale,1,1174_.functions.KernelLogisticRegression_45,0.9616,ok
X999_audiology,1,1174_.functions.KernelLogisticRegression_45,0.973451,ok
X9_autos,1,1174_.functions.KernelLogisticRegression_45,0,ok
X1000_hypothyroid,1,1177_.functions.SimpleLogistic_46,0.971633,ok
X1002_kdd_ipums_la_98.small,1,1177_.functions.SimpleLogistic_46,0.894456,ok
X1003_primary.tumor,1,1177_.functions.SimpleLogistic_46,0.843658,ok
X1005_glass,1,1177_.functions.SimpleLogistic_46,0.640187,ok
X1006_lymph,1,1177_.functions.SimpleLogistic_46,0.817568,ok
X1009_white.clover,1,1177_.functions.SimpleLogistic_46,0.761905,ok
X1010_dermatology,1,1177_.functions.SimpleLogistic_46,1,ok
X1011_ecoli,1,1177_.functions.SimpleLogistic_46,0.96131,ok
X1013_analcatdata_challenger,1,1177_.functions.SimpleLogistic_46,0.934783,ok
X1014_analcatdata_dmft,1,1177_.functions.SimpleLogistic_46,0.805521,ok
X1015_confidence,1,1177_.functions.SimpleLogistic_46,0.902778,ok
X1017_arrhythmia,1,1177_.functions.SimpleLogistic_46,0.752212,ok
X1018_kdd_ipums_la_99.small,1,1177_.functions.SimpleLogistic_46,0.935097,ok
X1019_pendigits,1,1177_.functions.SimpleLogistic_46,0.993632,ok
X1020_mfeat.karhunen,1,1177_.functions.SimpleLogistic_46,0.991,ok
X1021_page.blocks,1,1177_.functions.SimpleLogistic_46,0.949205,ok
X1022_mfeat.pixel,1,1177_.functions.SimpleLogistic_46,0.992,ok
X1023_soybean,1,1177_.functions.SimpleLogistic_46,0.973646,ok
X1025_analcatdata_germangss,1,1177_.functions.SimpleLogistic_46,0.9025,ok
X1026_grub.damage,1,1177_.functions.SimpleLogistic_46,0.76129,ok
X1036_sylva_agnostic,1,1177_.functions.SimpleLogistic_46,0.99479,ok
X1037_ada_prior,1,1177_.functions.SimpleLogistic_46,0.839763,ok
X1038_gina_agnostic,1,1177_.functions.SimpleLogistic_46,0.865629,ok
X1039_hiva_agnostic,1,1177_.functions.SimpleLogistic_46,0.966186,ok
X1040_sylva_prior,1,1177_.functions.SimpleLogistic_46,0.995068,ok
X1041_gina_prior2,1,1177_.functions.SimpleLogistic_46,0.88293,ok
X1042_gina_prior,1,1177_.functions.SimpleLogistic_46,0.876874,ok
X1043_ada_agnostic,1,1177_.functions.SimpleLogistic_46,0.841298,ok
X1044_eye_movements,1,1177_.functions.SimpleLogistic_46,0.502012,ok
X1045_kc1.top5,1,1177_.functions.SimpleLogistic_46,0.944828,ok
X1046_mozilla4,1,1177_.functions.SimpleLogistic_46,0.892506,ok
X1048_jEdit_4.2_4.3,1,1177_.functions.SimpleLogistic_46,0.612466,ok
X1049_pc4,1,1177_.functions.SimpleLogistic_46,0.902606,ok
X1050_pc3,1,1177_.functions.SimpleLogistic_46,0.895713,ok
X1053_jm1,1,1177_.functions.SimpleLogistic_46,0.810932,ok
X1054_mc2,1,1177_.functions.SimpleLogistic_46,0.708075,ok
X1055_cm1_req,1,1177_.functions.SimpleLogistic_46,0.764045,ok
X1056_mc1,1,1177_.functions.SimpleLogistic_46,0.992816,ok
X1057_usp05.ft,1,1177_.functions.SimpleLogistic_46,0.930556,ok
X1059_ar1,1,1177_.functions.SimpleLogistic_46,0.92562,ok
X1060_ar3,1,1177_.functions.SimpleLogistic_46,0.873016,ok
X1061_ar4,1,1177_.functions.SimpleLogistic_46,0.850467,ok
X1062_ar5,1,1177_.functions.SimpleLogistic_46,0.861111,ok
X1063_kc2,1,1177_.functions.SimpleLogistic_46,0.837165,ok
X1064_ar6,1,1177_.functions.SimpleLogistic_46,0.871287,ok
X1065_kc3,1,1177_.functions.SimpleLogistic_46,0.901747,ok
X1066_kc1.binary,1,1177_.functions.SimpleLogistic_46,0.751724,ok
X1067_kc1,1,1177_.functions.SimpleLogistic_46,0.857278,ok
X1068_pc1,1,1177_.functions.SimpleLogistic_46,0.927863,ok
X1069_pc2,1,1177_.functions.SimpleLogistic_46,0.995885,ok
X1071_mw1,1,1177_.functions.SimpleLogistic_46,0.923077,ok
X1073_jEdit_4.0_4.2,1,1177_.functions.SimpleLogistic_46,0.69708,ok
X1074_desharnais,1,1177_.functions.SimpleLogistic_46,0.728395,ok
X1075_datatrieve,1,1177_.functions.SimpleLogistic_46,0.915385,ok
X10_lymph,1,1177_.functions.SimpleLogistic_46,0.844595,ok
X1101_lymphoma_2classes,1,1177_.functions.SimpleLogistic_46,0.911111,ok
X1102_lymphoma_9classes,1,1177_.functions.SimpleLogistic_46,0.90625,ok
X1104_leukemia,1,1177_.functions.SimpleLogistic_46,0.958333,ok
X1107_tumors_C,1,1177_.functions.SimpleLogistic_46,0.633333,ok
X1109_lymphoma_11classes,1,1177_.functions.SimpleLogistic_46,0.833333,ok
X1115_teachingAssistant,1,1177_.functions.SimpleLogistic_46,0.596026,ok
X119_BNG.cmc.nominal.55296.,1,1177_.functions.SimpleLogistic_46,0.506149,ok
X11_balance.scale,1,1177_.functions.SimpleLogistic_46,0.8752,ok
X12_mfeat.factors,1,1177_.functions.SimpleLogistic_46,0.9765,ok
X137_BNG.tic.tac.toe.,1,1177_.functions.SimpleLogistic_46,0.730148,ok
X13_breast.cancer,1,1177_.functions.SimpleLogistic_46,0.758741,ok
X14_mfeat.fourier,1,1177_.functions.SimpleLogistic_46,0.8195,ok
X151_electricity,1,1177_.functions.SimpleLogistic_46,0.76035,ok
X15_breast.w,1,1177_.functions.SimpleLogistic_46,0.962804,ok
X163_lung.cancer,1,1177_.functions.SimpleLogistic_46,0.46875,ok
X16_mfeat.karhunen,1,1177_.functions.SimpleLogistic_46,0.9545,ok
X171_primary.tumor,1,1177_.functions.SimpleLogistic_46,0.471976,ok
X172_shuttle.landing.control,1,1177_.functions.SimpleLogistic_46,0.4,ok
X173_solar.flare,1,1177_.functions.SimpleLogistic_46,0.978328,ok
X174_solar.flare,1,1177_.functions.SimpleLogistic_46,0.99531,ok
X179_adult,1,1177_.functions.SimpleLogistic_46,0.855862,ok
X181_yeast,1,1177_.functions.SimpleLogistic_46,0.588949,ok
X182_satimage,1,1177_.functions.SimpleLogistic_46,0.856765,ok
X183_abalone,1,1177_.functions.SimpleLogistic_46,0.266938,ok
X184_kropt,1,1177_.functions.SimpleLogistic_46,0.406259,ok
X186_braziltourism,1,1177_.functions.SimpleLogistic_46,0.76699,ok
X187_wine,1,1177_.functions.SimpleLogistic_46,0.977528,ok
X188_eucalyptus,1,1177_.functions.SimpleLogistic_46,0.658967,ok
X18_mfeat.morphological,1,1177_.functions.SimpleLogistic_46,0.7385,ok
X1_anneal,1,1177_.functions.SimpleLogistic_46,0.992205,ok
X20_mfeat.pixel,1,1177_.functions.SimpleLogistic_46,0.958,ok
X21_car,1,1177_.functions.SimpleLogistic_46,0.931713,ok
X22_mfeat.zernike,1,1177_.functions.SimpleLogistic_46,0.8245,ok
X23_cmc,1,1177_.functions.SimpleLogistic_46,0.51799,ok
X24_mushroom,1,1177_.functions.SimpleLogistic_46,0.999754,ok
X251_BNG.breast.w.,1,1177_.functions.SimpleLogistic_46,0.979119,ok
X255_BNG.cmc.,1,1177_.functions.SimpleLogistic_46,0.524541,ok
X26_nursery,1,1177_.functions.SimpleLogistic_46,0.925926,ok
X275_meta_all.arff,1,1177_.functions.SimpleLogistic_46,0.619718,ok
X276_meta_batchincremental.arff,1,1177_.functions.SimpleLogistic_46,0.581081,ok
X277_meta_ensembles.arff,1,1177_.functions.SimpleLogistic_46,0.662162,ok
X278_meta_instanceincremental.arff,1,1177_.functions.SimpleLogistic_46,0.905405,ok
X279_meta_stream_intervals.arff,1,1177_.functions.SimpleLogistic_46,0.952484,ok
X27_colic,1,1177_.functions.SimpleLogistic_46,0.826087,ok
X28_optdigits,1,1177_.functions.SimpleLogistic_46,0.97153,ok
X292_Australian,1,1177_.functions.SimpleLogistic_46,0.855072,ok
X29_credit.a,1,1177_.functions.SimpleLogistic_46,0.857971,ok
X2_anneal,1,1177_.functions.SimpleLogistic_46,0.887528,ok
X300_isolet,1,1177_.functions.SimpleLogistic_46,0.963832,ok
X30_page.blocks,1,1177_.functions.SimpleLogistic_46,0.964736,ok
X31_credit.g,1,1177_.functions.SimpleLogistic_46,0.757,ok
X32_pendigits,1,1177_.functions.SimpleLogistic_46,0.954057,ok
X333_monks.problems.1,1,1177_.functions.SimpleLogistic_46,0.746403,ok
X334_monks.problems.2,1,1177_.functions.SimpleLogistic_46,0.657238,ok
X335_monks.problems.3,1,1177_.functions.SimpleLogistic_46,0.978339,ok
X336_SPECT,1,1177_.functions.SimpleLogistic_46,0.846442,ok
X337_SPECTF,1,1177_.functions.SimpleLogistic_46,0.805158,ok
X338_grub.damage,1,1177_.functions.SimpleLogistic_46,0.451613,ok
X339_pasture,1,1177_.functions.SimpleLogistic_46,0.833333,ok
X340_squash.stored,1,1177_.functions.SimpleLogistic_46,0.730769,ok
X342_squash.unstored,1,1177_.functions.SimpleLogistic_46,0.730769,ok
X343_white.clover,1,1177_.functions.SimpleLogistic_46,0.634921,ok
X346_aids,1,1177_.functions.SimpleLogistic_46,0.68,ok
X34_postoperative.patient.data,1,1177_.functions.SimpleLogistic_46,0.711111,ok
X350_webdata_wXa,1,1177_.functions.SimpleLogistic_46,0.83602,ok
X357_vehicle_sensIT,1,1177_.functions.SimpleLogistic_46,0.858243,ok
X35_dermatology,1,1177_.functions.SimpleLogistic_46,0.978142,ok
X36_segment,1,1177_.functions.SimpleLogistic_46,0.951082,ok
X375_JapaneseVowels,1,1177_.functions.SimpleLogistic_46,0.941171,ok
X378_ipums_la_99.small,1,1177_.functions.SimpleLogistic_46,0.811284,ok
X37_diabetes,1,1177_.functions.SimpleLogistic_46,0.766927,ok
X381_ipums_la_98.small,1,1177_.functions.SimpleLogistic_46,0.788644,ok
X382_ipums_la_97.small,1,1177_.functions.SimpleLogistic_46,0.467873,ok
X383_tr45.wc,1,1177_.functions.SimpleLogistic_46,0.924638,ok
X384_tr21.wc,1,1177_.functions.SimpleLogistic_46,0.892857,ok
X387_tr11.wc,1,1177_.functions.SimpleLogistic_46,0.888889,ok
X388_tr23.wc,1,1177_.functions.SimpleLogistic_46,0.906863,ok
X389_fbis.wc,1,1177_.functions.SimpleLogistic_46,0.82298,ok
X38_sick,1,1177_.functions.SimpleLogistic_46,0.965801,ok
X391_re0.wc,1,1177_.functions.SimpleLogistic_46,0.834441,ok
X392_oh0.wc,1,1177_.functions.SimpleLogistic_46,0.869392,ok
X397_tr12.wc,1,1177_.functions.SimpleLogistic_46,0.865815,ok
X39_ecoli,1,1177_.functions.SimpleLogistic_46,0.866071,ok
X3_kr.vs.kp,1,1177_.functions.SimpleLogistic_46,0.970275,ok
X400_tr41.wc,1,1177_.functions.SimpleLogistic_46,0.955581,ok
X401_oh10.wc,1,1177_.functions.SimpleLogistic_46,0.761905,ok
X40_sonar,1,1177_.functions.SimpleLogistic_46,0.769231,ok
X41_glass,1,1177_.functions.SimpleLogistic_46,0.668224,ok
X42_soybean,1,1177_.functions.SimpleLogistic_46,0.944363,ok
X43_haberman,1,1177_.functions.SimpleLogistic_46,0.74183,ok
X444_analcatdata_boxing2,1,1177_.functions.SimpleLogistic_46,0.780303,ok
X446_prnn_crabs,1,1177_.functions.SimpleLogistic_46,0.98,ok
X448_analcatdata_boxing1,1,1177_.functions.SimpleLogistic_46,0.85,ok
X44_spambase,1,1177_.functions.SimpleLogistic_46,0.927407,ok
X450_analcatdata_lawsuit,1,1177_.functions.SimpleLogistic_46,0.988636,ok
X451_irish,1,1177_.functions.SimpleLogistic_46,0.988,ok
X452_analcatdata_broadwaymult,1,1177_.functions.SimpleLogistic_46,0.57193,ok
X458_analcatdata_authorship,1,1177_.functions.SimpleLogistic_46,0.994055,ok
X459_analcatdata_asbestos,1,1177_.functions.SimpleLogistic_46,0.771084,ok
X461_analcatdata_creditscore,1,1177_.functions.SimpleLogistic_46,0.97,ok
X464_prnn_synth,1,1177_.functions.SimpleLogistic_46,0.856,ok
X465_analcatdata_cyyoung8092,1,1177_.functions.SimpleLogistic_46,0.835052,ok
X466_schizo,1,1177_.functions.SimpleLogistic_46,0.591176,ok
X468_confidence,1,1177_.functions.SimpleLogistic_46,0.833333,ok
X469_analcatdata_dmft,1,1177_.functions.SimpleLogistic_46,0.215809,ok
X470_profb,1,1177_.functions.SimpleLogistic_46,0.74256,ok
X472_lupus,1,1177_.functions.SimpleLogistic_46,0.770115,ok
X474_analcatdata_marketing,1,1177_.functions.SimpleLogistic_46,0.541436,ok
X475_analcatdata_germangss,1,1177_.functions.SimpleLogistic_46,0.3925,ok
X480_prnn_viruses,1,1177_.functions.SimpleLogistic_46,0.967213,ok
X481_biomed,1,1177_.functions.SimpleLogistic_46,0.875598,ok
X48_tae,1,1177_.functions.SimpleLogistic_46,0.536424,ok
X49_heart.c,1,1177_.functions.SimpleLogistic_46,0.841584,ok
X4_labor,1,1177_.functions.SimpleLogistic_46,0.929825,ok
X50_tic.tac.toe,1,1177_.functions.SimpleLogistic_46,0.983299,ok
X51_heart.h,1,1177_.functions.SimpleLogistic_46,0.816327,ok
X52_trains,1,1177_.functions.SimpleLogistic_46,0.4,ok
X53_heart.statlog,1,1177_.functions.SimpleLogistic_46,0.814815,ok
X54_vehicle,1,1177_.functions.SimpleLogistic_46,0.77896,ok
X554_mnist_784,1,1177_.functions.SimpleLogistic_46,0.923057,ok
X55_hepatitis,1,1177_.functions.SimpleLogistic_46,0.851613,ok
X56_vote,1,1177_.functions.SimpleLogistic_46,0.954023,ok
X57_hypothyroid,1,1177_.functions.SimpleLogistic_46,0.965801,ok
X59_ionosphere,1,1177_.functions.SimpleLogistic_46,0.871795,ok
X5_arrhythmia,1,1177_.functions.SimpleLogistic_46,0.734513,ok
X60_waveform.5000,1,1177_.functions.SimpleLogistic_46,0.8702,ok
X61_iris,1,1177_.functions.SimpleLogistic_46,0.966667,ok
X679_rmftsa_sleepdata,1,1177_.functions.SimpleLogistic_46,0.458984,ok
X682_sleuth_ex2016,1,1177_.functions.SimpleLogistic_46,0.712644,ok
X683_sleuth_ex2015,1,1177_.functions.SimpleLogistic_46,0.683333,ok
X685_visualizing_livestock,1,1177_.functions.SimpleLogistic_46,0.338462,ok
X694_diggle_table_a2,1,1177_.functions.SimpleLogistic_46,1,ok
X6_letter,1,1177_.functions.SimpleLogistic_46,0.7724,ok
X714_fruitfly,1,1177_.functions.SimpleLogistic_46,0.56,ok
X715_fri_c3_1000_25,1,1177_.functions.SimpleLogistic_46,0.67,ok
X716_fri_c3_100_50,1,1177_.functions.SimpleLogistic_46,0.64,ok
X717_rmftsa_ladata,1,1177_.functions.SimpleLogistic_46,0.877953,ok
X718_fri_c4_1000_100,1,1177_.functions.SimpleLogistic_46,0.652,ok
X719_veteran,1,1177_.functions.SimpleLogistic_46,0.693431,ok
X720_abalone,1,1177_.functions.SimpleLogistic_46,0.785731,ok
X721_pwLinear,1,1177_.functions.SimpleLogistic_46,0.835,ok
X722_pol,1,1177_.functions.SimpleLogistic_46,0.8876,ok
X723_fri_c4_1000_25,1,1177_.functions.SimpleLogistic_46,0.632,ok
X724_analcatdata_vineyard,1,1177_.functions.SimpleLogistic_46,0.737179,ok
X725_bank8FM,1,1177_.functions.SimpleLogistic_46,0.942017,ok
X726_fri_c2_100_5,1,1177_.functions.SimpleLogistic_46,0.72,ok
X727_2dplanes,1,1177_.functions.SimpleLogistic_46,0.839163,ok
X728_analcatdata_supreme,1,1177_.functions.SimpleLogistic_46,0.99309,ok
X729_visualizing_slope,1,1177_.functions.SimpleLogistic_46,0.954545,ok
X730_fri_c1_250_5,1,1177_.functions.SimpleLogistic_46,0.668,ok
X731_baskball,1,1177_.functions.SimpleLogistic_46,0.708333,ok
X732_fri_c0_250_50,1,1177_.functions.SimpleLogistic_46,0.776,ok
X733_machine_cpu,1,1177_.functions.SimpleLogistic_46,0.933014,ok
X734_ailerons,1,1177_.functions.SimpleLogistic_46,0.8784,ok
X735_cpu_small,1,1177_.functions.SimpleLogistic_46,0.913452,ok
X736_visualizing_environmental,1,1177_.functions.SimpleLogistic_46,0.675676,ok
X737_space_ga,1,1177_.functions.SimpleLogistic_46,0.838429,ok
X739_sleep,1,1177_.functions.SimpleLogistic_46,0.725806,ok
X740_fri_c3_1000_10,1,1177_.functions.SimpleLogistic_46,0.667,ok
X741_rmftsa_sleepdata,1,1177_.functions.SimpleLogistic_46,0.692383,ok
X742_fri_c4_500_100,1,1177_.functions.SimpleLogistic_46,0.638,ok
X743_fri_c1_1000_5,1,1177_.functions.SimpleLogistic_46,0.618,ok
X744_fri_c3_250_5,1,1177_.functions.SimpleLogistic_46,0.672,ok
X745_auto_price,1,1177_.functions.SimpleLogistic_46,0.968553,ok
X746_fri_c1_250_25,1,1177_.functions.SimpleLogistic_46,0.584,ok
X747_servo,1,1177_.functions.SimpleLogistic_46,0.94012,ok
X748_analcatdata_wildcat,1,1177_.functions.SimpleLogistic_46,0.754601,ok
X749_fri_c3_500_5,1,1177_.functions.SimpleLogistic_46,0.658,ok
X750_pm10,1,1177_.functions.SimpleLogistic_46,0.5,ok
X751_fri_c4_1000_10,1,1177_.functions.SimpleLogistic_46,0.639,ok
X752_puma32H,1,1177_.functions.SimpleLogistic_46,0.655396,ok
X753_wisconsin,1,1177_.functions.SimpleLogistic_46,0.608247,ok
X754_fri_c0_100_5,1,1177_.functions.SimpleLogistic_46,0.81,ok
X755_sleuth_ex1605,1,1177_.functions.SimpleLogistic_46,0.741935,ok
X756_autoPrice,1,1177_.functions.SimpleLogistic_46,0.955975,ok
X757_meta,1,1177_.functions.SimpleLogistic_46,0.918561,ok
X761_cpu_act,1,1177_.functions.SimpleLogistic_46,0.936157,ok
X762_fri_c2_100_10,1,1177_.functions.SimpleLogistic_46,0.78,ok
X763_fri_c0_250_10,1,1177_.functions.SimpleLogistic_46,0.796,ok
X764_analcatdata_apnea3,1,1177_.functions.SimpleLogistic_46,0.915556,ok
X765_analcatdata_apnea2,1,1177_.functions.SimpleLogistic_46,0.943158,ok
X766_fri_c1_500_50,1,1177_.functions.SimpleLogistic_46,0.624,ok
X767_analcatdata_apnea1,1,1177_.functions.SimpleLogistic_46,0.936842,ok
X768_fri_c3_100_25,1,1177_.functions.SimpleLogistic_46,0.59,ok
X769_fri_c1_250_50,1,1177_.functions.SimpleLogistic_46,0.644,ok
X770_strikes,1,1177_.functions.SimpleLogistic_46,0.6416,ok
X772_quake,1,1177_.functions.SimpleLogistic_46,0.554637,ok
X773_fri_c0_250_25,1,1177_.functions.SimpleLogistic_46,0.804,ok
X774_disclosure_x_bias,1,1177_.functions.SimpleLogistic_46,0.545317,ok
X775_fri_c2_100_25,1,1177_.functions.SimpleLogistic_46,0.77,ok
X776_fri_c0_250_5,1,1177_.functions.SimpleLogistic_46,0.808,ok
X777_sleuth_ex1714,1,1177_.functions.SimpleLogistic_46,0.723404,ok
X778_bodyfat,1,1177_.functions.SimpleLogistic_46,0.992063,ok
X779_fri_c1_500_25,1,1177_.functions.SimpleLogistic_46,0.698,ok
X780_rabe_265,1,1177_.functions.SimpleLogistic_46,0.666667,ok
X782_rabe_266,1,1177_.functions.SimpleLogistic_46,0.966667,ok
X783_fri_c3_100_10,1,1177_.functions.SimpleLogistic_46,0.63,ok
X784_newton_hema,1,1177_.functions.SimpleLogistic_46,0.785714,ok
X785_wind_correlations,1,1177_.functions.SimpleLogistic_46,0.866667,ok
X786_cleveland,1,1177_.functions.SimpleLogistic_46,0.844884,ok
X788_triazines,1,1177_.functions.SimpleLogistic_46,0.709677,ok
X789_fri_c1_100_10,1,1177_.functions.SimpleLogistic_46,0.62,ok
X790_elusage,1,1177_.functions.SimpleLogistic_46,0.909091,ok
X791_diabetes_numeric,1,1177_.functions.SimpleLogistic_46,0.674419,ok
X792_fri_c2_500_5,1,1177_.functions.SimpleLogistic_46,0.736,ok
X793_fri_c3_250_10,1,1177_.functions.SimpleLogistic_46,0.644,ok
X794_fri_c2_250_25,1,1177_.functions.SimpleLogistic_46,0.756,ok
X795_disclosure_x_tampered,1,1177_.functions.SimpleLogistic_46,0.542296,ok
X796_cpu,1,1177_.functions.SimpleLogistic_46,0.995215,ok
X797_fri_c4_1000_50,1,1177_.functions.SimpleLogistic_46,0.633,ok
X798_cholesterol,1,1177_.functions.SimpleLogistic_46,0.551155,ok
X799_fri_c0_1000_5,1,1177_.functions.SimpleLogistic_46,0.845,ok
X7_audiology,1,1177_.functions.SimpleLogistic_46,0.840708,ok
X800_pyrim,1,1177_.functions.SimpleLogistic_46,0.932432,ok
X802_pbcseq,1,1177_.functions.SimpleLogistic_46,0.696144,ok
X803_delta_ailerons,1,1177_.functions.SimpleLogistic_46,0.93814,ok
X804_hutsof99_logis,1,1177_.functions.SimpleLogistic_46,0.7,ok
X805_fri_c4_500_50,1,1177_.functions.SimpleLogistic_46,0.654,ok
X806_fri_c3_1000_50,1,1177_.functions.SimpleLogistic_46,0.67,ok
X807_kin8nm,1,1177_.functions.SimpleLogistic_46,0.732666,ok
X808_fri_c0_100_10,1,1177_.functions.SimpleLogistic_46,0.82,ok
X809_mushroom,1,1177_.functions.SimpleLogistic_46,0.999754,ok
X810_pbc,1,1177_.functions.SimpleLogistic_46,0.691388,ok
X811_rmftsa_ctoarrivals,1,1177_.functions.SimpleLogistic_46,0.939394,ok
X812_fri_c1_100_25,1,1177_.functions.SimpleLogistic_46,0.59,ok
X813_fri_c3_1000_5,1,1177_.functions.SimpleLogistic_46,0.658,ok
X814_chscase_vine2,1,1177_.functions.SimpleLogistic_46,0.547009,ok
X815_chscase_vine1,1,1177_.functions.SimpleLogistic_46,0.788462,ok
X816_puma8NH,1,1177_.functions.SimpleLogistic_46,0.825684,ok
X817_diggle_table_a1,1,1177_.functions.SimpleLogistic_46,0.666667,ok
X818_diggle_table_a2,1,1177_.functions.SimpleLogistic_46,1,ok
X819_delta_elevators,1,1177_.functions.SimpleLogistic_46,0.880425,ok
X820_chatfield_4,1,1177_.functions.SimpleLogistic_46,0.906383,ok
X821_house_16H,1,1177_.functions.SimpleLogistic_46,0.825448,ok
X822_cal_housing,1,1177_.functions.SimpleLogistic_46,0.844283,ok
X823_houses,1,1177_.functions.SimpleLogistic_46,0.963711,ok
X824_fri_c1_500_10,1,1177_.functions.SimpleLogistic_46,0.68,ok
X825_boston_corrected,1,1177_.functions.SimpleLogistic_46,0.865613,ok
X826_sensory,1,1177_.functions.SimpleLogistic_46,0.633681,ok
X827_disclosure_x_noise,1,1177_.functions.SimpleLogistic_46,0.536254,ok
X828_fri_c4_100_100,1,1177_.functions.SimpleLogistic_46,0.72,ok
X829_fri_c1_100_5,1,1177_.functions.SimpleLogistic_46,0.69,ok
X830_fri_c2_250_10,1,1177_.functions.SimpleLogistic_46,0.752,ok
X831_autoMpg,1,1177_.functions.SimpleLogistic_46,0.917085,ok
X832_fri_c3_250_25,1,1177_.functions.SimpleLogistic_46,0.628,ok
X833_bank32nh,1,1177_.functions.SimpleLogistic_46,0.817261,ok
X834_fri_c4_250_100,1,1177_.functions.SimpleLogistic_46,0.62,ok
X835_analcatdata_vehicle,1,1177_.functions.SimpleLogistic_46,0.8125,ok
X836_sleuth_case1102,1,1177_.functions.SimpleLogistic_46,0.5,ok
X837_fri_c1_1000_50,1,1177_.functions.SimpleLogistic_46,0.657,ok
X838_fri_c4_500_25,1,1177_.functions.SimpleLogistic_46,0.668,ok
X839_kdd_el_nino.small,1,1177_.functions.SimpleLogistic_46,0.955243,ok
X840_autoHorse,1,1177_.functions.SimpleLogistic_46,0.97561,ok
X841_stock,1,1177_.functions.SimpleLogistic_46,0.845263,ok
X842_analcatdata_runshoes,1,1177_.functions.SimpleLogistic_46,0.7,ok
X843_house_8L,1,1177_.functions.SimpleLogistic_46,0.854723,ok
X844_breastTumor,1,1177_.functions.SimpleLogistic_46,0.622378,ok
X845_fri_c0_1000_10,1,1177_.functions.SimpleLogistic_46,0.833,ok
X846_elevators,1,1177_.functions.SimpleLogistic_46,0.89656,ok
X847_wind,1,1177_.functions.SimpleLogistic_46,0.852905,ok
X848_schlvote,1,1177_.functions.SimpleLogistic_46,0.710526,ok
X849_fri_c0_1000_25,1,1177_.functions.SimpleLogistic_46,0.833,ok
X850_fri_c0_100_50,1,1177_.functions.SimpleLogistic_46,0.73,ok
X851_tecator,1,1177_.functions.SimpleLogistic_46,0.958333,ok
X852_analcatdata_gsssexsurvey,1,1177_.functions.SimpleLogistic_46,0.779874,ok
X853_housing,1,1177_.functions.SimpleLogistic_46,0.873518,ok
X854_fishcatch,1,1177_.functions.SimpleLogistic_46,0.987342,ok
X855_fri_c4_500_10,1,1177_.functions.SimpleLogistic_46,0.652,ok
X857_bolts,1,1177_.functions.SimpleLogistic_46,0.925,ok
X858_hungarian,1,1177_.functions.SimpleLogistic_46,0.85034,ok
X860_vinnie,1,1177_.functions.SimpleLogistic_46,0.847368,ok
X861_auto93,1,1177_.functions.SimpleLogistic_46,0.817204,ok
