@RELATION FEATURE_COSTS_BNSL-2016

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE basic NUMERIC
@ATTRIBUTE basic_extended NUMERIC
@ATTRIBUTE lower_bounding NUMERIC
@ATTRIBUTE greedy_probing NUMERIC
@ATTRIBUTE A*_probing NUMERIC
@ATTRIBUTE ILP_probing NUMERIC
@ATTRIBUTE CP_probing NUMERIC

@DATA
synth-1716-25-5-2-0.5-0-159_bdeu-1-2,1,0,0,0,0,5,1,2
synth-1717-23-4-2-0.5-0-232_bdeu-100-2,1,0,0,0,1,5,5,1
synth-1718-21-3-2-0.5-0-506_bdeu-10-2,1,0,0,0,1,3,5,1
synth-1719-27-3-2-0.5-0-208_bdeu-0.1-4,1,0,0,0,0,5,0,1
synth-1720-28-3-2-0.5-0-7250_bic-3,1,0,0,0,2,5,5,6
synth-1721-35-3-2-0.5-0-5792_bdeu-0.1-3,1,0,0,0,2,5,5,6
synth-1723-25-2-2-0.5-0-289_bdeu-10-4,1,0,0,0,1,5,5,3
synth-1724-41-6-2-0.5-0-199_bic-5,1,0,0,0,2,5,5,6
synth-1725-36-8-2-0.5-0-147_bdeu-0.1-2,1,0,0,0,1,5,1,3
synth-1727-55-2-2-0.5-0-1978_bdeu-0.1-2,1,0,0,0,3,6,0,6
synth-1729-41-2-2-0.5-0-7211_bdeu-10-2,1,0,0,0,2,5,5,6
synth-1730-54-3-2-0.5-0-7442_bdeu-100-2,1,0,0,0,5,5,5,6
synth-1731-25-7-2-0.5-0-112_bdeu-1-2,1,0,0,0,1,5,2,2
synth-1732-54-5-2-0.5-0-100_bdeu-0.1-2,1,0,0,0,2,5,2,6
synth-1734-33-5-2-0.5-0-362_bic-4,1,0,0,0,2,5,5,6
synth-1735-25-2-2-0.5-0-4948_bic-2,1,0,0,0,1,5,2,2
synth-1737-25-3-2-0.5-0-742_bdeu-100-2,1,0,0,0,1,5,5,3
synth-1738-23-8-2-0.5-0-1000_bdeu-1-3,1,0,0,0,1,5,5,6
synth-1739-59-2-2-0.5-0-280_bic-3,1,0,0,0,4,5,5,6
synth-1740-22-5-2-0.5-0-2400_bdeu-10-4,1,0,0,0,1,5,6,6
synth-1741-29-2-2-0.5-0-6504_bic-5,1,0,0,0,1,6,0,5
synth-1742-29-7-2-0.5-0-473_bic-3,1,0,0,0,1,5,5,6
synth-1743-29-4-2-0.5-0-2128_bdeu-10-5,1,0,0,0,3,5,6,6
synth-1744-22-3-2-0.5-0-979_bic-5,1,0,0,0,0,5,3,3
synth-1745-28-3-2-0.5-0-563_bdeu-100-3,1,0,0,0,2,5,6,6
synth-1746-46-4-2-0.5-0-2887_bdeu-10-3,1,0,0,0,4,5,5,6
synth-1747-31-8-2-0.5-0-994_bic-2,1,0,0,0,1,5,5,6
synth-1748-42-3-2-0.5-0-4766_bdeu-1-4,1,0,0,0,4,5,5,6
synth-1749-51-4-2-0.5-0-540_bdeu-0.1-2,1,0,0,0,3,6,6,6
synth-1750-21-8-2-0.5-0-1770_bdeu-10-5,1,0,0,0,2,5,7,6
synth-1752-37-3-2-0.5-0-255_bdeu-0.1-5,1,0,0,0,1,5,0,3
synth-1753-42-2-2-0.5-0-782_bdeu-0.1-4,1,0,0,0,2,6,0,6
synth-1754-23-3-2-0.5-0-188_bic-5,1,0,0,0,1,5,1,3
synth-1755-53-8-2-0.5-0-294_bic-2,1,0,0,0,3,6,5,6
synth-1757-23-3-2-0.5-0-1329_bdeu-100-3,1,0,0,0,1,5,5,6
synth-1759-50-8-2-0.5-0-321_bdeu-0.1-5,1,0,0,0,1,5,0,6
synth-1760-45-3-2-0.5-0-925_bdeu-0.1-4,1,0,0,0,5,5,0,6
synth-1761-30-8-2-0.5-0-319_bdeu-10-5,1,0,0,0,2,5,5,6
synth-1763-24-2-2-0.5-0-255_bdeu-10-5,1,0,0,0,1,5,2,6
synth-1764-22-3-2-0.5-0-1445_bic-3,1,0,0,0,1,5,5,3
synth-1765-47-5-2-0.5-0-196_bdeu-0.1-5,1,0,0,0,2,5,1,6
synth-1766-43-5-2-0.5-0-938_bdeu-0.1-2,1,0,0,0,2,5,5,6
synth-1767-33-2-2-0.5-0-721_bic-4,1,0,0,0,1,6,0,3
synth-1768-44-6-2-0.5-0-969_bdeu-1-4,1,0,0,0,5,5,5,6
synth-1769-31-5-2-0.5-0-117_bdeu-10-5,1,0,0,0,2,5,5,6
synth-1771-30-4-2-0.5-0-308_bdeu-10-4,1,0,0,0,4,5,6,6
synth-1773-43-5-2-0.5-0-161_bdeu-100-2,1,0,0,0,4,5,5,6
synth-1775-54-8-2-0.5-0-158_bdeu-1-3,1,0,0,0,2,5,5,6
synth-1776-20-8-2-0.5-0-633_bdeu-0.1-3,1,0,0,0,0,3,5,3
synth-1777-45-5-2-0.5-0-223_bdeu-0.1-4,1,0,0,0,3,5,0,6
synth-1778-21-5-2-0.5-0-1638_bdeu-10-3,1,0,0,0,1,3,5,3
synth-1779-45-5-2-0.5-0-9358_bdeu-0.1-3,1,0,0,0,5,5,5,6
synth-1780-50-7-2-0.5-0-100_bdeu-0.1-2,1,0,0,0,3,5,0,6
synth-1781-50-7-2-0.5-0-434_bic-3,1,0,0,0,4,5,5,6
synth-1782-38-3-2-0.5-0-259_bdeu-0.1-5,1,0,0,0,1,5,0,6
synth-1783-51-5-2-0.5-0-168_bic-5,1,0,0,0,3,5,5,6
synth-1784-58-3-2-0.5-0-198_bic-5,1,0,0,0,3,5,5,6
synth-1785-22-5-2-0.5-0-1045_bdeu-1-3,1,0,0,0,1,4,5,3
synth-1786-29-6-2-0.5-0-290_bic-4,1,0,0,0,0,5,0,6
synth-1787-36-2-2-0.5-0-5220_bdeu-10-4,1,0,0,0,2,5,5,6
synth-1790-22-5-2-0.5-0-350_bdeu-1-3,1,0,0,0,1,5,5,3
synth-1791-31-7-2-0.5-0-8519_bic-3,1,0,0,0,3,5,5,6
synth-1792-27-7-2-0.5-0-2219_bic-4,1,0,0,0,2,5,5,6
synth-1793-36-8-2-0.5-0-3640_bdeu-0.1-2,1,0,0,0,3,5,5,6
synth-1794-49-2-2-0.5-0-1398_bdeu-0.1-2,1,0,0,0,5,5,5,6
synth-1795-36-5-2-0.5-0-291_bdeu-1-3,1,0,0,0,2,5,6,6
synth-1796-52-4-2-0.5-0-3130_bdeu-10-2,1,0,0,0,5,5,5,6
synth-1797-57-4-2-0.5-0-556_bic-2,1,0,0,0,4,5,5,6
synth-1798-33-6-2-0.5-0-162_bdeu-1-3,1,0,0,0,1,5,5,6
synth-1799-43-2-2-0.5-0-539_bdeu-0.1-5,1,0,0,0,1,5,0,6
synth-1800-54-5-2-0.5-0-919_bdeu-0.1-3,1,0,0,0,5,5,5,6
synth-1802-39-3-2-0.5-0-433_bdeu-0.1-3,1,0,0,0,5,6,0,6
synth-1803-39-7-2-0.5-0-429_bdeu-1-2,1,0,0,0,2,5,5,4
synth-1804-53-4-2-0.5-0-2263_bdeu-1-5,1,0,0,0,5,5,5,6
synth-1805-53-8-2-0.5-0-1254_bic-3,1,0,0,0,5,5,6,6
synth-1806-40-8-2-0.5-0-929_bdeu-0.1-5,1,0,0,0,2,5,5,6
synth-1808-27-7-2-0.5-0-274_bdeu-100-2,1,0,0,0,1,5,5,3
synth-1809-56-2-2-0.5-0-6308_bdeu-10-3,1,0,0,0,5,5,5,6
synth-1810-44-2-2-0.5-0-151_bdeu-1-2,1,0,0,0,2,5,1,6
synth-1811-56-7-2-0.5-0-3338_bdeu-0.1-3,1,0,0,0,5,5,5,6
synth-1812-50-5-2-0.5-0-125_bdeu-100-2,1,0,0,0,5,5,5,6
synth-1813-49-2-2-0.5-0-793_bic-3,1,0,0,0,4,6,1,6
synth-1814-34-4-2-0.5-0-107_bic-4,1,0,0,0,1,5,5,6
synth-1815-56-6-2-0.5-0-2772_bdeu-10-2,1,0,0,0,5,5,5,6
synth-1816-48-3-2-0.5-0-9424_bdeu-0.1-4,1,0,0,0,3,5,5,6
synth-1817-37-3-2-0.5-0-398_bdeu-1-5,1,0,0,0,1,5,5,6
synth-1819-45-8-2-0.5-0-192_bdeu-0.1-5,1,0,0,0,2,5,5,6
synth-1821-26-3-2-0.5-0-3509_bic-2,1,0,0,0,1,5,2,3
synth-1822-46-5-2-0.5-0-8614_bdeu-100-2,1,0,0,0,5,5,5,6
synth-1825-44-4-2-0.5-0-110_bdeu-10-2,1,0,0,0,3,5,5,6
synth-1826-48-3-2-0.5-0-1762_bdeu-1-5,1,0,0,0,4,6,5,6
synth-1828-33-7-2-0.5-0-180_bdeu-10-5,1,0,0,0,2,5,5,6
synth-1829-30-2-2-0.5-0-166_bdeu-100-4,1,0,0,0,4,5,6,6
synth-1830-40-6-2-0.5-0-241_bdeu-100-2,1,0,0,0,3,5,5,6
synth-1831-26-6-2-0.5-0-1237_bdeu-0.1-5,1,0,0,0,1,5,5,6
synth-1832-44-2-2-0.5-0-6421_bdeu-10-2,1,0,0,0,2,5,5,6
synth-1833-24-3-2-0.5-0-148_bic-5,1,0,0,0,0,5,0,6
synth-1834-27-2-2-0.5-0-6798_bic-2,1,0,0,0,1,5,2,6
synth-1835-43-4-2-0.5-0-2577_bdeu-0.1-3,1,0,0,0,4,5,5,6
synth-1838-25-8-2-0.5-0-590_bdeu-1-3,1,0,0,0,1,5,5,6
synth-1839-59-2-2-0.5-0-103_bdeu-0.1-3,1,0,0,0,5,5,5,6
synth-1840-55-4-2-0.5-0-502_bdeu-10-2,1,0,0,0,5,5,5,6
synth-1841-33-7-2-0.5-0-445_bic-5,1,0,0,0,1,5,5,6
synth-1843-47-3-2-0.5-0-3615_bic-5,1,0,0,0,5,5,5,6
synth-1845-21-5-2-0.5-0-1892_bic-3,1,0,0,0,1,5,5,6
synth-1846-54-2-2-0.5-0-3335_bdeu-10-2,1,0,0,0,4,5,6,6
synth-1847-45-5-2-0.5-0-983_bdeu-100-2,1,0,0,0,5,5,5,6
synth-1848-32-6-2-0.5-0-2663_bdeu-100-3,1,0,0,0,4,5,6,6
synth-1850-33-6-2-0.5-0-3528_bdeu-10-4,1,0,0,0,5,5,5,6
synth-1851-55-7-2-0.5-0-2016_bdeu-100-2,1,0,0,0,5,5,5,6
synth-1852-28-3-2-0.5-0-2952_bdeu-10-4,1,0,0,0,3,5,5,6
synth-1853-23-5-2-0.5-0-6565_bdeu-1-5,1,0,0,0,2,5,5,6
synth-1854-26-4-2-0.5-0-259_bic-2,1,0,0,0,1,5,5,6
synth-1855-32-3-2-0.5-0-259_bdeu-1-3,1,0,0,0,1,7,0,6
synth-1857-52-7-2-0.5-0-371_bdeu-10-2,1,0,0,0,5,5,5,6
synth-1858-52-8-2-0.5-0-1045_bic-4,1,0,0,0,5,5,5,6
synth-1860-28-8-2-0.5-0-142_bdeu-100-3,1,0,0,0,2,5,5,6
synth-1861-22-2-2-0.5-0-782_bdeu-10-4,1,0,0,0,1,5,5,6
synth-1863-40-7-2-0.5-0-109_bdeu-100-3,1,0,0,0,5,5,5,6
synth-1864-33-8-2-0.5-0-292_bdeu-0.1-5,1,0,0,0,1,5,5,6
synth-1865-33-6-2-0.5-0-235_bic-3,1,0,0,0,1,5,5,6
synth-1866-34-2-2-0.5-0-270_bdeu-100-2,1,0,0,0,3,5,5,6
synth-1867-27-4-2-0.5-0-5292_bdeu-0.1-4,1,0,0,0,1,5,5,6
synth-1868-35-6-2-0.5-0-479_bdeu-10-5,1,0,0,0,3,5,5,6
synth-1870-38-6-2-0.5-0-430_bdeu-0.1-2,1,0,0,0,1,5,4,6
synth-1871-59-7-2-0.5-0-108_bdeu-0.1-5,1,0,0,0,3,5,5,6
synth-1872-53-2-2-0.5-0-7667_bdeu-100-2,1,0,0,0,5,5,5,6
synth-1873-34-3-2-0.5-0-4283_bdeu-1-3,1,0,0,0,3,5,6,6
synth-1874-58-8-2-0.5-0-104_bic-5,1,0,0,0,3,5,5,6
synth-1875-20-2-2-0.5-0-584_bdeu-10-5,1,0,0,0,1,4,5,6
synth-1876-47-6-2-0.5-0-1674_bdeu-1-3,1,0,0,0,5,5,5,6
synth-1878-36-8-2-0.5-0-138_bdeu-0.1-2,1,0,0,0,1,5,0,6
synth-1879-44-4-2-0.5-0-659_bdeu-0.1-4,1,0,0,0,2,5,5,6
synth-1880-38-7-2-0.5-0-3050_bdeu-0.1-5,1,0,0,0,4,5,5,6
synth-1881-41-8-2-0.5-0-222_bdeu-100-2,1,0,0,0,4,5,5,6
synth-1882-58-8-2-0.5-0-318_bic-2,1,0,0,0,4,5,5,6
synth-1883-27-8-2-0.5-0-220_bdeu-0.1-3,1,0,0,0,0,5,0,5
synth-1884-31-3-2-0.5-0-3746_bic-2,1,0,0,0,1,5,5,6
synth-1885-44-7-2-0.5-0-163_bic-5,1,0,0,0,2,5,5,6
synth-1886-49-7-2-0.5-0-274_bdeu-0.1-5,1,0,0,0,2,5,2,6
synth-1887-56-6-2-0.5-0-7955_bdeu-0.1-2,1,0,0,0,5,5,5,6
synth-1888-49-3-2-0.5-0-677_bdeu-10-4,1,0,0,0,5,5,5,6
synth-1891-55-4-2-0.5-0-211_bdeu-0.1-4,1,0,0,0,3,5,5,6
synth-1892-28-5-2-0.5-0-1158_bdeu-1-4,1,0,0,0,2,5,5,6
synth-1894-37-6-2-0.5-0-6919_bdeu-1-4,1,0,0,0,4,5,6,6
synth-1895-34-3-2-0.5-0-326_bdeu-10-3,1,0,0,0,3,5,5,6
synth-1896-43-6-2-0.5-0-8731_bdeu-0.1-2,1,0,0,0,4,5,5,6
synth-1897-29-6-2-0.5-0-116_bdeu-0.1-2,1,0,0,0,2,5,0,4
synth-1898-42-8-2-0.5-0-1647_bdeu-1-3,1,0,0,0,4,5,5,6
synth-1899-20-2-2-0.5-0-575_bdeu-100-5,1,0,0,0,1,5,6,6
synth-1900-21-4-2-0.5-0-184_bdeu-10-2,1,0,0,0,0,5,5,4
synth-1901-54-2-2-0.5-0-238_bdeu-1-5,1,0,0,0,5,6,5,6
synth-1902-26-8-2-0.5-0-506_bdeu-1-5,1,0,0,0,1,5,5,6
synth-1903-20-8-2-0.5-0-5916_bdeu-1-3,1,0,0,0,1,3,5,5
synth-1904-52-3-2-0.5-0-3233_bdeu-1-4,1,0,0,0,5,5,5,6
synth-1905-40-7-2-0.5-0-7685_bdeu-10-3,1,0,0,0,4,5,5,6
synth-1907-48-5-2-0.5-0-255_bic-2,1,0,0,0,2,5,5,6
synth-1908-21-8-2-0.5-0-811_bdeu-0.1-3,1,0,0,0,0,5,5,4
synth-1909-24-8-2-0.5-0-601_bdeu-10-4,1,0,0,0,2,5,5,6
synth-1910-27-6-2-0.5-0-1955_bdeu-1-2,1,0,0,0,1,5,5,6
synth-1911-40-2-2-0.5-0-1904_bic-3,1,0,0,0,1,5,0,4
synth-1912-23-7-2-0.5-0-771_bdeu-1-4,1,0,0,0,0,5,5,4
synth-1913-27-8-2-0.5-0-747_bdeu-0.1-4,1,0,0,0,1,5,5,6
synth-1914-33-8-2-0.5-0-709_bdeu-10-2,1,0,0,0,2,5,5,6
synth-1916-49-2-2-0.5-0-750_bdeu-10-4,1,0,0,0,5,6,5,6
synth-1917-52-3-2-0.5-0-2151_bdeu-10-3,1,0,0,0,5,5,5,6
synth-1918-58-3-2-0.5-0-1675_bdeu-100-2,1,0,0,0,5,5,5,6
synth-1919-45-7-2-0.5-0-4123_bdeu-10-3,1,0,0,0,5,5,5,6
synth-1923-37-3-2-0.5-0-1151_bic-2,1,0,0,0,2,5,5,6
synth-1924-45-4-2-0.5-0-1328_bdeu-0.1-4,1,0,0,0,4,5,5,6
synth-1925-24-6-2-0.5-0-8018_bdeu-1-2,1,0,0,0,1,5,5,4
synth-1926-45-2-2-0.5-0-4712_bdeu-10-5,1,0,0,0,4,5,5,6
synth-1928-45-4-2-0.5-0-4359_bic-2,1,0,0,0,3,5,5,6
synth-1929-60-6-2-0.5-0-1808_bdeu-10-2,1,0,0,0,5,5,5,6
synth-1931-40-5-2-0.5-0-1117_bdeu-100-2,1,0,0,0,4,5,5,6
synth-1932-30-6-2-0.5-0-422_bdeu-10-4,1,0,0,0,3,5,5,6
synth-1933-50-5-2-0.5-0-138_bdeu-1-3,1,0,0,0,3,5,5,6
synth-1934-29-4-2-0.5-0-258_bic-5,1,0,0,0,1,5,1,6
synth-1935-38-6-2-0.5-0-203_bdeu-1-5,1,0,0,0,5,5,5,6
synth-1936-57-7-2-0.5-0-1483_bdeu-10-2,1,0,0,0,5,5,5,6
synth-1938-48-2-2-0.5-0-4574_bdeu-0.1-2,1,0,0,0,5,5,5,6
synth-1939-43-5-2-0.5-0-2818_bdeu-1-3,1,0,0,0,5,5,5,6
synth-1940-23-6-2-0.5-0-476_bdeu-1-2,1,0,0,0,1,5,3,4
synth-1941-32-2-2-0.5-0-461_bdeu-100-3,1,0,0,0,4,5,6,6
synth-1942-38-5-2-0.5-0-7696_bdeu-0.1-2,1,0,0,0,3,5,5,6
synth-1943-60-2-2-0.5-0-350_bdeu-1-4,1,0,0,0,5,5,5,6
synth-1944-21-5-2-0.5-0-387_bic-4,1,0,0,0,0,5,0,4
synth-1945-57-5-2-0.5-0-1108_bdeu-0.1-4,1,0,0,0,5,6,6,6
synth-1946-22-8-2-0.5-0-2822_bdeu-0.1-5,1,0,0,0,1,5,5,5
synth-1947-33-3-2-0.5-0-134_bdeu-10-4,1,0,0,0,2,5,5,6
synth-1948-32-6-2-0.5-0-115_bdeu-0.1-2,1,0,0,0,5,5,0,6
synth-1949-36-3-2-0.5-0-436_bic-5,1,0,0,0,2,5,5,6
synth-1950-47-8-2-0.5-0-794_bdeu-0.1-2,1,0,0,0,2,5,5,6
synth-1951-45-7-2-0.5-0-9636_bdeu-0.1-2,1,0,0,0,5,5,5,6
synth-1952-36-2-2-0.5-0-101_bic-3,1,0,0,0,1,5,5,5
synth-1954-37-4-2-0.5-0-217_bic-4,1,0,0,0,1,5,0,6
synth-1955-40-2-2-0.5-0-4068_bdeu-0.1-2,1,0,0,0,2,5,5,6
synth-1956-28-5-2-0.5-0-2944_bic-2,1,0,0,0,1,5,4,4
synth-1957-22-2-2-0.5-0-5089_bdeu-1-3,1,0,0,0,2,5,0,4
synth-1959-40-6-2-0.5-0-1293_bdeu-1-2,1,0,0,0,2,5,5,6
synth-1960-24-4-2-0.5-0-1718_bdeu-0.1-4,1,0,0,0,1,5,2,4
synth-1962-31-5-2-0.5-0-5828_bdeu-0.1-4,1,0,0,0,3,5,5,6
synth-1964-38-4-2-0.5-0-341_bdeu-0.1-3,1,0,0,0,2,5,2,6
synth-1965-49-2-2-0.5-0-744_bic-2,1,0,0,0,1,6,0,6
synth-1967-27-4-2-0.5-0-972_bdeu-1-4,1,0,0,0,1,5,2,6
synth-1968-32-2-2-0.5-0-707_bic-3,1,0,0,0,1,5,0,6
synth-1969-58-5-2-0.5-0-138_bic-4,1,0,0,0,5,5,5,6
synth-1971-35-2-2-0.5-0-1659_bdeu-1-5,1,0,0,0,1,5,0,5
synth-1972-51-5-2-0.5-0-194_bdeu-1-2,1,0,0,0,3,5,5,6
synth-1973-54-4-2-0.5-0-445_bdeu-100-2,1,0,0,0,5,5,5,6
synth-1976-50-8-2-0.5-0-597_bdeu-100-2,1,0,0,0,5,5,6,6
synth-1977-29-8-2-0.5-0-212_bdeu-1-5,1,0,0,0,1,5,5,6
synth-1978-40-6-2-0.5-0-186_bic-4,1,0,0,0,2,5,4,6
synth-1979-52-7-2-0.5-0-3151_bdeu-1-3,1,0,0,0,5,5,5,6
synth-1980-24-7-2-0.5-0-3860_bdeu-100-3,1,0,0,0,2,5,5,6
synth-1981-40-8-2-0.5-0-193_bdeu-1-4,1,0,0,0,2,6,5,6
synth-1982-53-7-2-0.5-0-715_bic-2,1,0,0,0,4,6,5,6
synth-1983-35-4-2-0.5-0-2132_bic-4,1,0,0,0,3,5,5,6
synth-1984-52-2-2-0.5-0-7019_bic-3,1,0,0,0,4,5,5,6
synth-1985-25-5-2-0.5-0-7549_bdeu-0.1-2,1,0,0,0,1,5,5,3
synth-1986-32-8-2-0.5-0-3621_bdeu-100-3,1,0,0,0,4,5,6,6
synth-1987-21-6-2-0.5-0-1215_bic-5,1,0,0,0,1,5,5,3
synth-1989-56-3-2-0.5-0-3955_bdeu-1-2,1,0,0,0,5,6,5,6
synth-1990-40-7-2-0.5-0-275_bic-2,1,0,0,0,2,5,5,6
synth-1991-48-5-2-0.5-0-3426_bdeu-1-3,1,0,0,0,5,5,5,6
synth-1993-58-2-2-0.5-0-6737_bdeu-0.1-4,1,0,0,0,5,5,5,6
synth-1994-27-8-2-0.5-0-648_bdeu-10-3,1,0,0,0,2,5,5,6
synth-1995-33-6-2-0.5-0-984_bdeu-10-3,1,0,0,0,3,5,5,6
synth-1996-39-6-2-0.5-0-302_bdeu-100-2,1,0,0,0,4,5,5,6
synth-1997-40-5-2-0.5-0-169_bic-2,1,0,0,0,1,5,5,6
synth-1998-32-5-2-0.5-0-3014_bdeu-100-2,1,0,0,0,3,5,5,6
trains_bdeu-0.1-2,1,0,0,0,2,5,5,6
trains_bdeu-0.1-3,1,0,0,0,3,5,5,6
trains_bdeu-0.1-4,1,0,0,0,3,5,6,6
trains_bdeu-0.1-5,1,0,0,0,3,5,6,6
trains_bdeu-0.1-6,1,0,0,0,4,5,10,6
trains_bdeu-1-2,1,0,0,0,1,5,5,6
trains_bdeu-1-3,1,0,0,0,1,5,5,6
trains_bdeu-1-4,1,0,0,0,2,5,5,6
trains_bdeu-1-5,1,0,0,0,2,5,6,6
trains_bdeu-1-6,1,0,0,0,5,5,10,6
trains_bdeu-10-2,1,0,0,0,2,5,5,2
trains_bdeu-10-3,1,0,0,0,2,5,5,6
trains_bdeu-10-4,1,0,0,0,2,5,5,6
trains_bdeu-10-5,1,0,0,0,3,5,6,6
trains_bdeu-10-6,1,0,0,0,3,5,10,6
trains_bdeu-100-2,1,0,0,0,2,5,5,0
trains_bdeu-100-3,1,0,0,0,3,5,5,4
trains_bdeu-100-4,1,0,0,0,3,5,7,6
trains_bdeu-100-5,1,0,0,0,4,5,10,6
trains_bdeu-100-6,1,0,0,0,4,5,10,6
trains_bic,1,0,0,0,0,5,0,0
triazines_bdeu-0.1-2,1,0,0,0,5,5,5,6
triazines_bdeu-0.1-3,1,0,0,0,5,5,5,6
triazines_bdeu-1-2,1,0,0,0,5,5,5,6
triazines_bdeu-10-2,1,0,0,0,5,5,5,6
triazines_bdeu-100-2,1,0,0,0,5,5,5,6
triazines_bic,1,0,0,0,3,5,2,3
turkiye_bdeu-0.1-5,1,0,0,0,3,5,5,3
turkiye_bdeu-1-5,1,0,0,0,3,5,5,2
turkiye_bdeu-10-5,1,0,0,0,3,5,5,3
turkiye_bdeu-100-2,1,0,0,0,4,5,5,3
turkiye_bdeu-100-5,1,0,0,0,5,5,5,6
turkiye_bic-4,1,0,0,0,3,5,5,3
voting_bdeu-10,1,0,0,0,0,0,5,0
voting_bdeu-10-2,1,0,0,0,0,0,3,0
voting_bdeu-10-3,1,0,0,0,0,0,5,0
voting_bdeu-100,1,0,0,0,1,0,5,0
voting_bdeu-100-2,1,0,0,0,0,0,5,0
voting_bdeu-100-3,1,0,0,0,1,0,5,0
voting_bdeu-100-4,1,0,0,0,1,0,5,0
water_100_bdeu-0.1-2,1,0,0,0,5,5,0,0
water_100_bdeu-0.1-3,1,0,0,0,2,5,0,0
water_100_bdeu-0.1-4,1,0,0,0,0,6,0,0
water_100_bdeu-0.1-5,1,0,0,0,0,6,0,0
water_100_bdeu-0.1-6,1,0,0,0,0,5,0,0
water_100_bdeu-1-2,1,0,0,0,5,5,0,0
water_100_bdeu-1-3,1,0,0,0,2,5,0,0
water_100_bdeu-1-4,1,0,0,0,1,5,0,0
water_100_bdeu-1-5,1,0,0,0,1,5,0,0
water_100_bdeu-1-6,1,0,0,0,1,5,0,0
water_100_bdeu-10-2,1,0,0,0,2,5,5,0
water_100_bdeu-10-3,1,0,0,0,2,5,5,1
water_100_bdeu-10-4,1,0,0,0,2,5,5,4
water_100_bdeu-10-5,1,0,0,0,5,5,5,6
water_100_bdeu-10-6,1,0,0,0,5,5,5,6
water_100_bdeu-100-2,1,0,0,0,2,5,5,0
water_100_bdeu-100-3,1,0,0,0,3,5,5,4
water_100_bdeu-100-4,1,0,0,0,5,5,6,6
water_100_bdeu-100-5,1,0,0,0,5,5,10,6
water_100_bdeu-100-6,1,0,0,0,5,5,10,6
water_100_bic,1,0,0,0,0,6,0,0
water_1000_bdeu-0.1-2,1,0,0,0,5,5,0,0
water_1000_bdeu-0.1-3,1,0,0,0,5,5,0,1
water_1000_bdeu-0.1-4,1,0,0,0,1,5,0,1
water_1000_bdeu-0.1-5,1,0,0,0,0,5,0,1
water_1000_bdeu-0.1-6,1,0,0,0,0,6,0,0
water_1000_bdeu-1-2,1,0,0,0,5,5,0,1
water_1000_bdeu-1-3,1,0,0,0,5,5,2,1
water_1000_bdeu-1-4,1,0,0,0,1,5,1,2
water_1000_bdeu-1-5,1,0,0,0,1,5,0,2
water_1000_bdeu-1-6,1,0,0,0,1,5,1,2
water_1000_bdeu-10-2,1,0,0,0,5,5,3,1
water_1000_bdeu-10-3,1,0,0,0,5,5,1,6
water_1000_bdeu-10-4,1,0,0,0,5,5,2,6
water_1000_bdeu-10-5,1,0,0,0,2,5,5,6
water_1000_bdeu-10-6,1,0,0,0,1,5,5,6
water_1000_bdeu-100-2,1,0,0,0,2,5,5,0
water_1000_bdeu-100-3,1,0,0,0,3,5,5,6
water_1000_bdeu-100-5,1,0,0,0,3,5,7,6
water_1000_bdeu-100-6,1,0,0,0,5,5,10,6
water_1000_bic,1,0,0,0,1,5,0,0
water_1000_bic-2,1,0,0,0,1,5,0,0
water_10000_bdeu-0.1-2,1,0,0,0,5,5,1,0
water_10000_bdeu-0.1-3,1,0,0,0,5,5,1,1
water_10000_bdeu-0.1-4,1,0,0,0,5,5,0,6
water_10000_bdeu-0.1-5,1,0,0,0,1,5,1,6
water_10000_bdeu-0.1-6,1,0,0,0,1,5,1,6
water_10000_bdeu-1-2,1,0,0,0,5,6,1,0
water_10000_bdeu-1-3,1,0,0,0,5,5,1,6
water_10000_bdeu-1-4,1,0,0,0,2,5,2,6
water_10000_bdeu-1-5,1,0,0,0,1,5,4,6
water_10000_bdeu-1-6,1,0,0,0,1,5,5,6
water_10000_bdeu-10-2,1,0,0,0,5,5,4,1
water_10000_bdeu-10-3,1,0,0,0,5,5,1,6
water_10000_bdeu-10-4,1,0,0,0,5,5,4,6
water_10000_bdeu-10-5,1,0,0,0,2,5,3,6
water_10000_bdeu-10-6,1,0,0,0,2,5,3,6
water_10000_bdeu-100-2,1,0,0,0,2,5,5,0
water_10000_bdeu-100-3,1,0,0,0,4,5,5,6
water_10000_bdeu-100-4,1,0,0,0,5,5,6,6
water_10000_bdeu-100-5,1,0,0,0,5,5,6,6
water_10000_bic-2,1,0,0,0,1,5,1,0
water_10000_bic-3,1,0,0,0,1,6,1,0
water_10000_bic-5,1,0,0,0,1,6,1,0
wiki4he_bdeu-0.1-2,1,0,0,0,2,6,0,3
wiki4he_bdeu-0.1-4,1,0,0,0,2,5,0,4
wiki4he_bdeu-1-2,1,0,0,0,2,5,0,5
wiki4he_bdeu-1-4,1,0,0,0,2,5,0,6
wiki4he_bdeu-10-2,1,0,0,0,3,5,1,3
wiki4he_bdeu-10-4,1,0,0,0,3,5,2,4
wiki4he_bdeu-100-2,1,0,0,0,5,5,5,6
wiki4he_bdeu-100-3,1,0,0,0,5,5,5,6
wiki4he_bdeu-100-4,1,0,0,0,5,5,5,6
wiki4he_bic,1,0,0,0,2,6,1,3
zoo_bdeu-0.1,1,0,0,0,0,0,5,0
