@RELATION FEATURE_VALUES_MaxSAT-2012-pms

@ATTRIBUTE instance_id STRING

@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE numVars NUMERIC
@ATTRIBUTE numClauses NUMERIC
@ATTRIBUTE perc_soft NUMERIC
@ATTRIBUTE soft_mean NUMERIC
@ATTRIBUTE soft_std NUMERIC
@ATTRIBUTE soft_min NUMERIC
@ATTRIBUTE soft_max NUMERIC
@ATTRIBUTE var_clauses_ratio NUMERIC
@ATTRIBUTE vcg_var_mean NUMERIC
@ATTRIBUTE vcg_var_std NUMERIC
@ATTRIBUTE vcg_var_min NUMERIC
@ATTRIBUTE vcg_var_max NUMERIC
@ATTRIBUTE vcg_var_spread NUMERIC
@ATTRIBUTE vcg_cls_mean NUMERIC
@ATTRIBUTE vcg_cls_std NUMERIC
@ATTRIBUTE vcg_cls_min NUMERIC
@ATTRIBUTE vcg_cls_max NUMERIC
@ATTRIBUTE vcg_cls_spread NUMERIC
@ATTRIBUTE pnr_var_mean NUMERIC
@ATTRIBUTE pnr_var_std NUMERIC
@ATTRIBUTE pnr_var_min NUMERIC
@ATTRIBUTE pnr_var_max NUMERIC
@ATTRIBUTE pnr_var_spread NUMERIC
@ATTRIBUTE pnr_cls_mean NUMERIC
@ATTRIBUTE pnr_cls_std NUMERIC
@ATTRIBUTE pnr_cls_min NUMERIC
@ATTRIBUTE pnr_cls_max NUMERIC
@ATTRIBUTE pnr_cls_spread NUMERIC
@ATTRIBUTE unary NUMERIC
@ATTRIBUTE binary NUMERIC
@ATTRIBUTE trinary NUMERIC
@ATTRIBUTE horn_mean NUMERIC
@ATTRIBUTE horn_std NUMERIC
@ATTRIBUTE horn_min NUMERIC
@ATTRIBUTE horn_max NUMERIC
@ATTRIBUTE horn_spread NUMERIC
@ATTRIBUTE horn NUMERIC

@DATA
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.30.wcnf,1,5352,87750,0.00194,1,0,1,1,0.06099,0.00047,0.73936,0.00001,0.00129,0.00128,0.00047,0.34768,0.00019,0.00822,0.00803,0.5009,0.69954,0,0.99048,0.99048,0.72239,0.3305,0,1,1,0.00261,0.52211,0.99788,0.00014,0,0,0.00064,0.00064,0.32409
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.32.wcnf,1,5610,94899,0.00183,1,0,1,1,0.05912,0.00045,0.75462,0.00001,0.00117,0.00116,0.00045,0.32715,0.00018,0.00873,0.00856,0.50284,0.6645,0,0.99029,0.99029,0.72053,0.32304,0,1,1,0.00246,0.50359,0.99801,0.00013,0,0,0.00057,0.00057,0.30843
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.34.wcnf,1,6132,111833,0.00156,1,0,1,1,0.05483,0.00041,0.7809,0.00001,0.00139,0.00139,0.00041,0.37195,0.00016,0.01174,0.01158,0.49907,0.71845,0,1,1,0.71657,0.33242,0,1,1,0.00204,0.51234,0.99827,0.00013,0,0,0.00052,0.00052,0.33391
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.37.wcnf,1,5729,88964,0.00198,1,0,1,1,0.0644,0.00044,0.86951,0.00001,0.00138,0.00137,0.00044,0.3187,0.00017,0.01082,0.01065,0.49642,0.63031,0,1,1,0.70781,0.32912,0,1,1,0.00274,0.51415,0.99799,0.00014,0,0,0.00082,0.00082,0.34275
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.38.wcnf,1,5556,84786,0.0021,1,0,1,1,0.06553,0.00045,0.80682,0.00001,0.00127,0.00126,0.00045,0.32388,0.00018,0.00756,0.00738,0.50369,0.641,0,1,1,0.71844,0.32423,0,1,1,0.00298,0.51346,0.99787,0.00013,0,0,0.00068,0.00068,0.31696
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.50.wcnf,1,6524,137835,0.00119,1,0,1,1,0.04733,0.00039,0.81644,0.00001,0.00116,0.00115,0.00039,0.38726,0.00015,0.01288,0.01272,0.49184,0.73821,0,0.99194,0.99194,0.70758,0.32901,0,1,1,0.00154,0.50298,0.99861,0.00012,0,0,0.00044,0.00044,0.34141
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.54.wcnf,1,6645,137160,0.00125,1,0,1,1,0.04845,0.00038,0.76082,0.00001,0.00106,0.00106,0.00038,0.34806,0.00015,0.01023,0.01008,0.5061,0.67361,0,1,1,0.72923,0.32147,0,1,1,0.00169,0.51505,0.99864,0.00011,0,0,0.00051,0.00051,0.3002
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.58.wcnf,1,5814,89279,0.00199,1,0,1,1,0.06512,0.00043,0.81027,0.00001,0.00138,0.00137,0.00043,0.31827,0.00017,0.00722,0.00705,0.50837,0.62603,0,1,1,0.72395,0.32964,0,1,1,0.00274,0.52367,0.998,0.00013,0,0,0.00068,0.00068,0.32137
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.62.wcnf,1,5547,92396,0.00188,1,0,1,1,0.06004,0.00045,0.77238,0.00001,0.00159,0.00158,0.00045,0.34109,0.00018,0.01262,0.01244,0.49212,0.69726,0,0.99099,0.99099,0.70518,0.32609,0,1,1,0.00241,0.51779,0.99791,0.00014,0,0.00001,0.00066,0.00065,0.34438
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.69.wcnf,1,5627,95341,0.00176,1,0,1,1,0.05902,0.00045,0.82787,0.00001,0.00135,0.00134,0.00045,0.31789,0.00018,0.00817,0.008,0.49831,0.63942,0,1,1,0.70739,0.32593,0,1,1,0.00241,0.4946,0.99821,0.00014,0,0,0.00067,0.00067,0.33162
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.7.wcnf,1,6418,114883,0.00157,1,0,1,1,0.05587,0.00039,0.80119,0.00001,0.00125,0.00124,0.00039,0.40354,0.00016,0.01013,0.00997,0.50163,0.74177,0,1,1,0.72744,0.32968,0,1,1,0.00203,0.53964,0.99822,0.00012,0,0,0.00049,0.00049,0.3241
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.70.wcnf,1,5805,111191,0.00144,1,0,1,1,0.05221,0.00043,0.7998,0.00001,0.0013,0.00129,0.00043,0.39853,0.00017,0.01309,0.01292,0.49459,0.74557,0,1,1,0.71076,0.34018,0,1,1,0.00191,0.51384,0.99841,0.00014,0,0,0.00067,0.00067,0.3564
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.8.wcnf,1,5520,86812,0.00191,1,0,1,1,0.06359,0.00045,0.81186,0.00001,0.00164,0.00162,0.00045,0.29654,0.00018,0.00707,0.00688,0.50014,0.605,0,0.99296,0.99296,0.71785,0.3165,0,1,1,0.00257,0.5346,0.99792,0.00013,0,0,0.00078,0.00078,0.31598
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.85.wcnf,1,5916,101106,0.0017,1,0,1,1,0.05851,0.00042,0.78029,0.00001,0.00123,0.00122,0.00042,0.33993,0.00017,0.00896,0.00879,0.49849,0.66972,0,1,1,0.71597,0.32572,0,1,1,0.00228,0.52487,0.99811,0.00013,0,0,0.00059,0.00059,0.32943
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.86.wcnf,1,6481,132342,0.00131,1,0,1,1,0.04897,0.00039,0.73046,0.00001,0.00099,0.00098,0.00039,0.34136,0.00015,0.0091,0.00895,0.49664,0.70746,0,0.99167,0.99167,0.71152,0.3306,0,1,1,0.00169,0.46786,0.9985,0.00012,0,0.00001,0.00045,0.00045,0.32189
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.21.wcnf,1,6501,111118,0.00162,1,0,1,1,0.05851,0.00039,0.91905,0.00001,0.00138,0.00137,0.00039,0.31459,0.00015,0.00923,0.00908,0.50077,0.6068,0,1,1,0.7138,0.32448,0,1,1,0.00241,0.50206,0.99845,0.00011,0,0,0.00071,0.00071,0.32258
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.23.wcnf,1,6308,81318,0.00221,1,0,1,1,0.07757,0.0004,1.0802,0.00001,0.00197,0.00196,0.0004,0.26652,0.00016,0.00523,0.00507,0.49736,0.52277,0,1,1,0.7107,0.34091,0,1,1,0.00336,0.5029,0.99808,0.00013,0,0,0.00106,0.00106,0.35064
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.27.wcnf,1,7149,109445,0.00164,1,0,1,1,0.06532,0.00035,0.96499,0.00001,0.0015,0.00149,0.00035,0.27016,0.00014,0.00532,0.00518,0.51593,0.51983,0,1,1,0.72154,0.32736,0,1,1,0.00238,0.49548,0.99842,0.0001,0,0,0.00085,0.00085,0.31154
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.33.wcnf,1,6233,85039,0.00212,1,0,1,1,0.0733,0.0004,1.02423,0.00001,0.00199,0.00198,0.0004,0.26339,0.00016,0.00545,0.00529,0.50738,0.51128,0,1,1,0.7174,0.32891,0,1,1,0.00321,0.4964,0.99802,0.00012,0,0,0.00103,0.00103,0.31905
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.38.wcnf,1,7153,125729,0.00142,1,0,1,1,0.05689,0.00036,0.88695,0.00001,0.00138,0.00138,0.00036,0.27567,0.00014,0.00503,0.00489,0.50409,0.55576,0,1,1,0.71322,0.33114,0,1,1,0.002,0.47214,0.99858,0.00011,0,0,0.00073,0.00073,0.32187
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.53.wcnf,1,6391,98488,0.00183,1,0,1,1,0.06489,0.00039,0.96957,0.00001,0.0017,0.00169,0.00039,0.28836,0.00016,0.0072,0.00704,0.50277,0.56892,0,1,1,0.71622,0.33042,0,1,1,0.00271,0.51796,0.9983,0.00012,0,0,0.00083,0.00083,0.33347
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.58.wcnf,1,6135,103786,0.00173,1,0,1,1,0.05911,0.0004,0.84411,0.00001,0.00146,0.00145,0.0004,0.33178,0.00016,0.00896,0.0088,0.50204,0.64249,0,1,1,0.71896,0.31196,0,1,1,0.00252,0.53299,0.99828,0.00011,0,0,0.00078,0.00078,0.30779
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.60.wcnf,1,6425,109131,0.00165,1,0,1,1,0.05887,0.00039,0.88462,0.00001,0.00139,0.00138,0.00039,0.28725,0.00016,0.00763,0.00747,0.51051,0.56654,0,1,1,0.72191,0.325,0,1,1,0.00243,0.49318,0.9984,0.00011,0,0,0.00072,0.00072,0.30661
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.63.wcnf,1,8334,209643,0.00083,1,0,1,1,0.03975,0.00031,0.77101,0,0.00086,0.00085,0.00031,0.33045,0.00012,0.0084,0.00828,0.50088,0.68438,0,1,1,0.71117,0.30696,0,1,1,0.0011,0.43637,0.99906,0.00008,0,0,0.00044,0.00044,0.27784
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.64.wcnf,1,6420,116343,0.00155,1,0,1,1,0.05518,0.00039,0.85544,0.00001,0.00129,0.00128,0.00039,0.31387,0.00016,0.00763,0.00748,0.49887,0.631,0,1,1,0.71197,0.33674,0,1,1,0.00222,0.50387,0.99847,0.00013,0,0,0.00071,0.00071,0.34515
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.72.wcnf,1,6988,129090,0.00139,1,0,1,1,0.05413,0.00036,0.80669,0.00001,0.00119,0.00119,0.00036,0.29159,0.00014,0.00487,0.00472,0.50451,0.59093,0,1,1,0.71697,0.3258,0,1,1,0.00196,0.48613,0.99856,0.00011,0,0,0.00064,0.00064,0.31368
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.74.wcnf,1,5985,89899,0.00196,1,0,1,1,0.06657,0.00042,0.96005,0.00001,0.00185,0.00184,0.00042,0.27569,0.00017,0.00702,0.00685,0.50646,0.55006,0,1,1,0.71948,0.32528,0,1,1,0.00291,0.50318,0.99823,0.00012,0,0,0.00101,0.00101,0.31397
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.80.wcnf,1,8107,196214,0.00092,1,0,1,1,0.04132,0.00032,0.85168,0.00001,0.00107,0.00106,0.00032,0.30128,0.00012,0.00876,0.00863,0.51174,0.59708,0,0.99492,0.99492,0.72349,0.31212,0,1,1,0.0013,0.45313,0.99904,0.00008,0,0,0.00055,0.00055,0.27102
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.86.wcnf,1,6181,93782,0.00192,1,0,1,1,0.06591,0.00041,0.88473,0.00001,0.0016,0.00159,0.00041,0.27466,0.00016,0.00469,0.00453,0.50503,0.55646,0,1,1,0.71627,0.33878,0,1,1,0.0028,0.49548,0.99818,0.00013,0,0,0.00086,0.00086,0.33625
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.88.wcnf,1,7831,175891,0.00101,1,0,1,1,0.04452,0.00033,0.92173,0.00001,0.00115,0.00115,0.00033,0.28729,0.00013,0.0069,0.00677,0.50269,0.58236,0,1,1,0.70692,0.32136,0,1,1,0.00147,0.43169,0.99903,0.00009,0,0,0.00061,0.00061,0.30278
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.9.wcnf,1,6693,109568,0.00164,1,0,1,1,0.06109,0.00038,0.88858,0.00001,0.00145,0.00144,0.00038,0.28003,0.00015,0.00508,0.00493,0.50459,0.56429,0,1,1,0.71542,0.33103,0,1,1,0.00241,0.48454,0.99841,0.00011,0,0,0.00075,0.00075,0.32235
benchmarks/pms_industrial/bcp-msp/normalized-f1000.wcnf,1,2000,7250,0.27586,1,0,1,1,0.27586,0.00116,0.29876,0.00028,0.00234,0.00207,0.00116,0.37874,0.0005,0.0015,0.001,0.73684,0.12216,0,0.88235,0.88235,0.58621,0.84017,0,1,1,0.27586,0.41379,1,0.00028,0,0.00028,0.00028,0,0.41379
benchmarks/pms_industrial/bcp-msp/normalized-f2000.wcnf,1,4000,14500,0.27586,1,0,1,1,0.27586,0.00058,0.30628,0.00014,0.00145,0.00131,0.00058,0.37878,0.00025,0.00075,0.0005,0.73446,0.13364,0,0.90476,0.90476,0.58621,0.84016,0,1,1,0.27586,0.41379,1,0.00014,0,0.00014,0.00014,0,0.41379
benchmarks/pms_industrial/bcp-msp/normalized-f600.wcnf,1,1200,4350,0.27586,1,0,1,1,0.27586,0.00193,0.29845,0.00046,0.00414,0.00368,0.00193,0.37875,0.00083,0.0025,0.00167,0.73498,0.13458,0,0.88889,0.88889,0.58621,0.84015,0,1,1,0.27586,0.41379,1,0.00046,0,0.00046,0.00046,0,0.41379
benchmarks/pms_industrial/bcp-msp/normalized-g125.17.wcnf,1,4250,72647,0.0585,1,0,1,1,0.0585,0.00046,0.91757,0.00004,0.00106,0.00102,0.00046,0.33876,0.00024,0.004,0.00376,0.651,0.48798,0.33333,0.97403,0.64069,0.91225,0.31034,0,1,1,0.0585,0.99828,0.99828,0.00003,0,0.00003,0.00003,0,0.08775
benchmarks/pms_industrial/bcp-msp/normalized-g125.18.wcnf,1,4500,76913,0.05851,1,0,1,1,0.05851,0.00044,0.91754,0.00004,0.001,0.00096,0.00044,0.34963,0.00022,0.004,0.00378,0.651,0.48798,0.33333,0.97403,0.64069,0.91224,0.31036,0,1,1,0.05851,0.99837,0.99837,0.00003,0,0.00003,0.00003,0,0.08776
benchmarks/pms_industrial/bcp-msp/normalized-g250.15.wcnf,1,7500,245215,0.03059,1,0,1,1,0.03059,0.00026,0.95738,0.00001,0.00061,0.0006,0.00026,0.22663,0.00013,0.002,0.00187,0.65874,0.494,0.33333,0.98658,0.65324,0.95412,0.21891,0,1,1,0.03059,0.99898,0.99898,0.00001,0,0.00001,0.00001,0,0.04588
benchmarks/pms_industrial/bcp-msp/normalized-g250.29.wcnf,1,14500,476372,0.03044,1,0,1,1,0.03044,0.00014,0.95768,0.00001,0.00031,0.00031,0.00014,0.32466,0.00007,0.002,0.00193,0.65878,0.49403,0.33333,0.98658,0.65324,0.95434,0.21841,0,1,1,0.03044,0.99948,0.99948,0,0,0,0,0,0.04566
benchmarks/pms_industrial/bcp-msp/normalized-hanoi4.wcnf,1,1436,7088,0.2026,1,0,1,1,0.2026,0.00148,0.65105,0.00042,0.00409,0.00367,0.00148,0.37641,0.0007,0.00487,0.00418,0.73562,0.18581,0.33333,0.93103,0.5977,0.69611,0.66075,0,1,1,0.22065,0.67198,0.99365,0.00029,0,0.00028,0.00056,0.00028,0.32195
benchmarks/pms_industrial/bcp-msp/normalized-hanoi5.wcnf,1,3862,20261,0.19061,1,0,1,1,0.19061,0.00056,0.71343,0.00015,0.00168,0.00153,0.00056,0.37375,0.00026,0.00207,0.00181,0.74533,0.17629,0.33333,0.94118,0.60784,0.71408,0.63282,0,1,1,0.20863,0.6588,0.99541,0.0001,0,0.0001,0.0002,0.0001,0.30393
benchmarks/pms_industrial/bcp-msp/normalized-ii16a1.wcnf,1,3300,24318,0.1357,1,0,1,1,0.1357,0.00064,0.84102,0.00008,0.00222,0.00214,0.00064,0.87019,0.0003,0.00485,0.00455,0.68621,0.40387,0,0.96296,0.96296,0.79645,0.50562,0,1,1,0.1357,0.98322,0.98322,0.00008,0,0.00008,0.00008,0,0.20355
benchmarks/pms_industrial/bcp-msp/normalized-ii16a2.wcnf,1,3204,28087,0.11407,1,0,1,1,0.11407,0.00066,1.49042,0.00007,0.0052,0.00513,0.00066,0.8134,0.00031,0.00499,0.00468,0.64975,0.44151,0,0.9863,0.9863,0.82889,0.45437,0,1,1,0.11407,0.97775,0.97775,0.00007,0,0.00007,0.00007,0,0.17111
benchmarks/pms_industrial/bcp-msp/normalized-ii16b1.wcnf,1,3456,29976,0.11529,1,0,1,1,0.11529,0.00068,1.27529,0.0001,0.00407,0.00397,0.00068,1.06389,0.00029,0.00463,0.00434,0.66459,0.43134,0.33333,0.98361,0.65027,0.82706,0.45744,0,1,1,0.11529,0.9629,0.9629,0.00007,0,0.00007,0.00007,0,0.17294
benchmarks/pms_industrial/bcp-msp/normalized-ii16b2.wcnf,1,2152,19349,0.11122,1,0,1,1,0.11122,0.00111,1.4775,0.00016,0.00801,0.00786,0.00111,1.07831,0.00046,0.00743,0.00697,0.65492,0.43775,0.33333,0.9871,0.65376,0.83317,0.44747,0,1,1,0.11122,0.95405,0.95405,0.0001,0,0.0001,0.0001,0,0.16683
benchmarks/pms_industrial/bcp-msp/normalized-ii16c1.wcnf,1,3160,21207,0.14901,1,0,1,1,0.14901,0.00082,0.61907,0.00014,0.00179,0.00165,0.00082,1.23961,0.00032,0.00633,0.00601,0.73782,0.35757,0.33333,0.94737,0.61404,0.77649,0.53661,0,1,1,0.14901,0.9478,0.9478,0.00009,0,0.00009,0.00009,0,0.22351
benchmarks/pms_industrial/bcp-msp/normalized-ii16c2.wcnf,1,1848,16575,0.11149,1,0,1,1,0.11149,0.0014,1.43755,0.00018,0.00911,0.00893,0.0014,1.17765,0.00054,0.00866,0.00812,0.66216,0.43424,0.33333,0.98675,0.65342,0.83276,0.44812,0,1,1,0.11149,0.93949,0.93949,0.00012,0,0.00012,0.00012,0,0.16724
benchmarks/pms_industrial/bcp-msp/normalized-ii16d1.wcnf,1,2460,19591,0.12557,1,0,1,1,0.12557,0.00109,0.94381,0.00015,0.00419,0.00403,0.00109,1.22408,0.00041,0.0065,0.0061,0.70194,0.40436,0.33333,0.97561,0.64228,0.81165,0.48174,0,1,1,0.12557,0.93972,0.93972,0.0001,0,0.0001,0.0001,0,0.18835
benchmarks/pms_industrial/bcp-msp/normalized-ii16d2.wcnf,1,1672,14969,0.1117,1,0,1,1,0.1117,0.00164,1.41917,0.0002,0.01129,0.01109,0.00164,1.22306,0.0006,0.00957,0.00897,0.6675,0.43144,0.33333,0.98817,0.65483,0.83245,0.44864,0,1,1,0.1117,0.92859,0.92859,0.00013,0,0.00013,0.00013,0,0.16755
benchmarks/pms_industrial/bcp-msp/normalized-ii16e1.wcnf,1,2490,18501,0.13459,1,0,1,1,0.13459,0.00144,0.98479,0.00016,0.00492,0.00476,0.00144,1.29821,0.0004,0.00643,0.00602,0.74173,0.3689,0.33333,0.97802,0.64469,0.79812,0.50295,0,1,1,0.13459,0.87644,0.87644,0.00011,0,0.00011,0.00011,0,0.20188
benchmarks/pms_industrial/bcp-msp/normalized-ii16e2.wcnf,1,1064,9421,0.11294,1,0,1,1,0.11294,0.00346,1.43822,0.00032,0.01794,0.01762,0.00346,1.27811,0.00094,0.01504,0.0141,0.69831,0.41168,0.33333,0.98817,0.65483,0.83059,0.45161,0,1,1,0.11294,0.86233,0.86233,0.00021,0,0.00021,0.00021,0,0.16941
benchmarks/pms_industrial/bcp-msp/normalized-ii32a1.wcnf,1,918,10589,0.08669,1,0,1,1,0.08669,0.00358,0.7584,0.00028,0.01039,0.0101,0.00358,1.9099,0.00109,0.03486,0.03377,0.77479,0.36526,0.33333,0.98182,0.64848,0.86996,0.38662,0,1,1,0.08669,0.94598,0.95439,0.00019,0,0.00019,0.00019,0,0.13004
benchmarks/pms_industrial/bcp-msp/normalized-ii32b1.wcnf,1,456,2058,0.22157,1,0,1,1,0.22157,0.00756,0.55682,0.00146,0.01652,0.01506,0.00756,2.01024,0.00219,0.07018,0.06798,0.80243,0.20001,0.33333,0.94118,0.60784,0.66764,0.70556,0,1,1,0.22157,0.93878,0.94461,0.00097,0,0.00097,0.00097,0,0.33236
benchmarks/pms_industrial/bcp-msp/normalized-ii32b2.wcnf,1,522,3341,0.15624,1,0,1,1,0.15624,0.00752,0.5844,0.0009,0.01556,0.01467,0.00752,1.95169,0.00192,0.0613,0.05939,0.83217,0.2411,0.33333,0.96154,0.62821,0.76564,0.55327,0,1,1,0.15624,0.92397,0.93086,0.0006,0,0.0006,0.0006,0,0.23436
benchmarks/pms_industrial/bcp-msp/normalized-ii32b3.wcnf,1,696,6778,0.10269,1,0,1,1,0.10269,0.00651,0.84307,0.00044,0.01756,0.01711,0.00651,1.87879,0.00144,0.04598,0.04454,0.81181,0.31801,0.33333,0.98319,0.64986,0.84597,0.42672,0,1,1,0.10269,0.90469,0.91236,0.0003,0,0.0003,0.0003,0,0.15403
benchmarks/pms_industrial/bcp-msp/normalized-ii32b4.wcnf,1,762,8061,0.09453,1,0,1,1,0.09453,0.00598,0.91711,0.00037,0.01774,0.01737,0.00598,1.87312,0.00131,0.04199,0.04068,0.80058,0.33603,0.33333,0.98601,0.65268,0.85821,0.40644,0,1,1,0.09453,0.90398,0.9118,0.00025,0,0.00025,0.00025,0,0.14179
benchmarks/pms_industrial/bcp-msp/normalized-ii32c1.wcnf,1,450,1955,0.23018,1,0,1,1,0.23018,0.00794,0.57259,0.00153,0.01739,0.01586,0.00794,2.01231,0.00222,0.07111,0.06889,0.7986,0.20202,0.33333,0.94118,0.60784,0.65473,0.72618,0,1,1,0.23018,0.93453,0.94015,0.00102,0,0.00102,0.00102,0,0.34527
benchmarks/pms_industrial/bcp-msp/normalized-ii32c2.wcnf,1,498,2929,0.17002,1,0,1,1,0.17002,0.00869,0.62795,0.00102,0.01809,0.01707,0.00869,1.9264,0.00201,0.06426,0.06225,0.83057,0.23412,0.33333,0.96226,0.62893,0.74496,0.58509,0,1,1,0.17002,0.91055,0.91704,0.00068,0,0.00068,0.00068,0,0.25504
benchmarks/pms_industrial/bcp-msp/normalized-ii32c3.wcnf,1,558,4109,0.1358,1,0,1,1,0.1358,0.0081,0.69887,0.00073,0.01874,0.01801,0.0081,1.89351,0.00179,0.05735,0.05556,0.83178,0.26755,0.33333,0.97403,0.64069,0.7963,0.50579,0,1,1,0.1358,0.9046,0.91166,0.00049,0,0.00049,0.00049,0,0.2037
benchmarks/pms_industrial/bcp-msp/normalized-ii32c4.wcnf,1,1518,23139,0.0656,1,0,1,1,0.0656,0.00336,1.66603,0.00013,0.02131,0.02118,0.00336,1.80996,0.00066,0.02108,0.02042,0.72446,0.41941,0.33333,0.99594,0.66261,0.90159,0.3303,0,1,1,0.0656,0.88668,0.89485,0.00009,0,0.00009,0.00009,0,0.09841
benchmarks/pms_industrial/bcp-msp/normalized-ii32d1.wcnf,1,664,3699,0.17951,1,0,1,1,0.17951,0.00427,0.51443,0.00081,0.00919,0.00838,0.00427,1.92042,0.00151,0.04819,0.04669,0.80819,0.2171,0.33333,0.94118,0.60784,0.73074,0.60704,0,1,1,0.17951,0.96134,0.96134,0.00054,0,0.00054,0.00054,0,0.26926
benchmarks/pms_industrial/bcp-msp/normalized-ii32d2.wcnf,1,808,6365,0.12694,1,0,1,1,0.12694,0.0038,0.48908,0.00047,0.00691,0.00644,0.0038,1.91529,0.00124,0.0396,0.03837,0.81726,0.28148,0.33333,0.95455,0.62121,0.80958,0.48497,0,1,1,0.12694,0.9546,0.9546,0.00031,0,0.00031,0.00031,0,0.19042
benchmarks/pms_industrial/bcp-msp/normalized-ii32d3.wcnf,1,1648,21950,0.07508,1,0,1,1,0.07508,0.00203,0.99698,0.00014,0.00747,0.00733,0.00203,1.90264,0.00061,0.01942,0.01881,0.74322,0.40051,0.33333,0.9878,0.65447,0.88738,0.35627,0,1,1,0.07508,0.94651,0.94651,0.00009,0,0.00009,0.00009,0,0.11262
benchmarks/pms_industrial/bcp-msp/normalized-ii32e1.wcnf,1,444,1852,0.23974,1,0,1,1,0.23974,0.00835,0.59587,0.00162,0.01836,0.01674,0.00835,2.01089,0.00225,0.07207,0.06982,0.79065,0.21244,0.33333,0.94118,0.60784,0.64039,0.74937,0,1,1,0.23974,0.92981,0.93521,0.00108,0,0.00108,0.00108,0,0.35961
benchmarks/pms_industrial/bcp-msp/normalized-ii32e2.wcnf,1,534,3547,0.15055,1,0,1,1,0.15055,0.00704,0.57269,0.00085,0.01494,0.0141,0.00704,1.95722,0.00187,0.05993,0.05805,0.82962,0.24824,0.33333,0.96226,0.62893,0.77418,0.54009,0,1,1,0.15055,0.92952,0.93657,0.00056,0,0.00056,0.00056,0,0.22582
benchmarks/pms_industrial/bcp-msp/normalized-ii32e3.wcnf,1,660,6010,0.10982,1,0,1,1,0.10982,0.00637,0.75025,0.0005,0.0178,0.0173,0.00637,1.90961,0.00152,0.04848,0.04697,0.81705,0.30591,0.33333,0.98131,0.64798,0.83527,0.44411,0,1,1,0.10982,0.91547,0.92313,0.00033,0,0.00033,0.00033,0,0.16473
benchmarks/pms_industrial/bcp-msp/normalized-ii32e4.wcnf,1,774,8267,0.09363,1,0,1,1,0.09363,0.00578,0.91645,0.00036,0.01814,0.01778,0.00578,1.88076,0.00129,0.04134,0.04005,0.79821,0.33884,0.33333,0.98667,0.65333,0.85956,0.40419,0,1,1,0.09363,0.90686,0.91472,0.00024,0,0.00024,0.00024,0,0.14044
benchmarks/pms_industrial/bcp-msp/normalized-ii32e5.wcnf,1,1044,13202,0.07908,1,0,1,1,0.07908,0.00374,1.02701,0.00023,0.01379,0.01356,0.00374,1.91211,0.00096,0.03065,0.02969,0.7615,0.38284,0.33333,0.98901,0.65568,0.88138,0.3669,0,1,1,0.07908,0.92577,0.9341,0.00015,0,0.00015,0.00015,0,0.11862
