@RELATION feature_values_premarshalling_astar_2013

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stacks NUMERIC
@ATTRIBUTE tiers NUMERIC
@ATTRIBUTE stack-tier-ratio NUMERIC
@ATTRIBUTE container-density NUMERIC
@ATTRIBUTE empty-stack-pct NUMERIC
@ATTRIBUTE overstowing-stack-pct NUMERIC
@ATTRIBUTE overstowing-2cont-stack-pct NUMERIC
@ATTRIBUTE group-same-min NUMERIC
@ATTRIBUTE group-same-max NUMERIC
@ATTRIBUTE group-same-mean NUMERIC
@ATTRIBUTE group-same-stdev NUMERIC
@ATTRIBUTE top-good-min NUMERIC
@ATTRIBUTE top-good-max NUMERIC
@ATTRIBUTE top-good-mean NUMERIC
@ATTRIBUTE top-good-stdev NUMERIC
@ATTRIBUTE overstowage-pct NUMERIC
@ATTRIBUTE bflb NUMERIC
@ATTRIBUTE left-density NUMERIC
@ATTRIBUTE tier-weighted-groups NUMERIC
@ATTRIBUTE avg-l1-top-left-lg-group NUMERIC
@ATTRIBUTE cont-empty-grt-estack NUMERIC
@ATTRIBUTE pct-bottom-pct-on-top NUMERIC

@DATA
LC3a_lc3a_8,1,12,6,0.5,0.75,0,0.75,0.818182,0,9,4.90909,2.50289,2,7,4.22222,1.5476,0.277778,22,0.367284,0.537225,0.541667,0,0
LC3a_lc3a_9,1,12,6,0.5,0.75,0,0.75,0.818182,0,9,4.90909,2.96815,2,8,3,1.82574,0.277778,22,0.200617,0.485939,0.569444,0,0
LC3b_lc3b_1,1,12,6,0.5,0.75,0,1,1,0,9,4.90909,2.23422,2,10,4.41667,2.66015,0.513889,40,0.225309,0.523054,0.479167,0,0
LC3b_lc3b_10,1,12,6,0.5,0.75,0,0.833333,0.909091,0,12,4.90909,3.20382,2,10,5.3,2.32594,0.513889,39,0.231481,0.512208,0.508333,0,0
LC3b_lc3b_4,1,12,6,0.5,0.75,0.0833333,0.916667,1,0,11,4.90909,2.74539,2,5,3.45455,1.07565,0.513889,40,0.0987654,0.432854,0.4375,0.152778,0
LC3b_lc3b_5,1,12,6,0.5,0.75,0.0833333,0.916667,1,0,10,4.90909,2.42916,2,7,3.72727,1.71044,0.513889,39,0.160494,0.465555,0.569444,0.0833333,0
LC3b_lc3b_6,1,12,6,0.5,0.75,0,0.916667,1,0,8,4.90909,2.27454,2,8,5,2.17423,0.513889,40,0.410494,0.559244,0.552083,0,0
LC3b_lc3b_8,1,12,6,0.5,0.75,0.0833333,0.916667,1,0,8,4.90909,2.27454,2,7,3.90909,1.72966,0.513889,39,0.685185,0.434216,0.4375,0.138889,0
LC3b_lc3b_9,1,12,6,0.5,0.75,0,0.833333,1,0,10,4.90909,2.71208,2,9,4.5,2.61725,0.513889,40,0.475309,0.518149,0.576389,0,0
cv_data3-5-13,1,5,5,1,0.6,0,1,1,1,1,1,0,1,7,3.8,2.31517,0.36,12,0.4,0.427111,0.6,0,0
cv_data3-5-8,1,5,5,1,0.6,0,1,1,1,1,1,0,1,9,4.6,3.2619,0.36,11,0.4,0.425481,0.466667,0,0
cv_data3-6-24,1,6,5,0.833333,0.6,0,1,1,1,1,1,0,1,11,4.66667,3.39935,0.333333,13,0.4,0.43786,0.8125,0,0
cv_data3-6-26,1,6,5,0.833333,0.6,0,1,1,1,1,1,0,1,7,3.83333,2.11476,0.366667,14,0.4,0.409156,0.5,0,0
cv_data3-7-12,1,7,5,0.714286,0.6,0,0.714286,0.714286,1,1,1,0,2,15,8.2,4.83322,0.257143,10,0.4,0.446259,0.823529,0,0.142857
cv_data3-7-17,1,7,5,0.714286,0.6,0,1,1,1,1,1,0,2,13,8,3.74166,0.314286,14,0.4,0.439078,0.764706,0,0.285714
cv_data3-7-18,1,7,5,0.714286,0.6,0,0.714286,0.714286,1,1,1,0,6,13,9.6,2.72764,0.285714,11,0.4,0.478005,0.588235,0,0.571429
cv_data3-7-22,1,7,5,0.714286,0.6,0,1,1,1,1,1,0,1,11,6.28571,3.53409,0.371429,16,0.4,0.416553,0.470588,0,0.285714
cv_data3-7-27,1,7,5,0.714286,0.6,0,1,1,1,1,1,0,1,14,6.14286,4.25705,0.342857,14,0.4,0.434014,0.470588,0,0.142857
cv_data3-7-30,1,7,5,0.714286,0.6,0,1,1,1,1,1,0,3,16,7.71429,4.19913,0.314286,13,0.4,0.453364,0.352941,0,0.285714
cv_data3-7-5,1,7,5,0.714286,0.6,0,1,1,1,1,1,0,1,14,5,4,0.314286,14,0.4,0.445578,0.882353,0,0
cv_data3-8-17,1,8,5,0.625,0.6,0,0.75,0.75,1,1,1,0,2,21,10.6667,6.28932,0.225,10,0.4,0.454398,0.666667,0,0.25
cv_data3-8-2,1,8,5,0.625,0.6,0,0.75,0.75,1,1,1,0,1,16,7.33333,4.98888,0.25,12,0.4,0.455845,0.666667,0,0.25
cv_data3-8-24,1,8,5,0.625,0.6,0,0.75,0.75,1,1,1,0,1,18,9.33333,6.77413,0.225,10,0.4,0.442998,0.444444,0,0.375
cv_data3-8-25,1,8,5,0.625,0.6,0,0.75,0.75,1,1,1,0,2,20,10,5.50757,0.25,11,0.4,0.469444,0.833333,0,0.375
cv_data3-8-28,1,8,5,0.625,0.6,0,0.875,0.875,1,1,1,0,1,20,8.28571,6.27271,0.275,12,0.4,0.466146,0.722222,0,0.25
cv_data3-8-37,1,8,5,0.625,0.6,0,0.75,0.75,1,1,1,0,1,17,7.66667,5.82142,0.225,10,0.4,0.46956,0.5,0,0.25
cv_data3-8-38,1,8,5,0.625,0.6,0,1,1,1,1,1,0,1,18,7.5,5.12348,0.3,14,0.4,0.432234,0.611111,0,0
cv_data3-8-7,1,8,5,0.625,0.6,0,1,1,1,1,1,0,1,11,6.25,3.34477,0.325,16,0.4,0.442824,0.5,0,0.125
cv_data4-4-10,1,4,6,1.5,0.666667,0,1,1,1,1,1,0,1,10,4.75,3.56195,0.333333,10,0.333333,0.492131,0.375,0,0
cv_data4-4-12,1,4,6,1.5,0.666667,0,1,1,1,1,1,0,4,8,5.75,1.47902,0.416667,13,0.333333,0.520908,0.75,0,0.75
cv_data4-4-13,1,4,6,1.5,0.666667,0,1,1,1,1,1,0,4,8,6,1.58114,0.458333,15,0.333333,0.468076,0.5,0,0.5
cv_data4-4-14,1,4,6,1.5,0.666667,0,1,1,1,1,1,0,2,14,5.75,4.81534,0.416667,13,0.333333,0.464366,0.6875,0,0
cv_data4-4-15,1,4,6,1.5,0.666667,0,1,1,1,1,1,0,2,11,5,3.53553,0.291667,9,0.333333,0.489771,0.4375,0,0.25
cv_data4-4-16,1,4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,5,3.16228,0.5,17,0.333333,0.441097,0.4375,0,0
cv_data4-4-19,1,4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,5.5,3.20156,0.416667,13,0.333333,0.464591,0.75,0,0.25
cv_data4-4-2,1,4,6,1.5,0.666667,0,1,1,1,1,1,0,1,13,7.25,4.60299,0.375,11,0.333333,0.502248,0.375,0,0
cv_data4-4-20,1,4,6,1.5,0.666667,0,1,1,1,1,1,0,6,13,8.5,2.69258,0.458333,14,0.333333,0.530238,0.6875,0,0.5
cv_data4-4-21,1,4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,4.5,2.95804,0.416667,13,0.333333,0.471223,0.4375,0,0.25
cv_data4-4-23,1,4,6,1.5,0.666667,0,1,1,1,1,1,0,1,11,7,3.74166,0.5,16,0.333333,0.475382,0.4375,0,0.25
cv_data4-4-24,1,4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,5.5,2.95804,0.416667,13,0.333333,0.512478,0.625,0,0.25
cv_data4-4-25,1,4,6,1.5,0.666667,0,1,1,1,1,1,0,2,10,6,2.91548,0.458333,14,0.333333,0.464928,0.4375,0,0.5
cv_data4-4-27,1,4,6,1.5,0.666667,0,1,1,1,1,1,0,1,7,4.75,2.27761,0.416667,14,0.333333,0.467963,0.875,0,0.25
cv_data4-4-28,1,4,6,1.5,0.666667,0,1,1,1,1,1,0,1,5,3,1.58114,0.291667,9,0.333333,0.505171,0.5625,0,0.25
cv_data4-4-29,1,4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,5,3.16228,0.375,12,0.333333,0.482689,0.75,0,0.25
cv_data4-4-3,1,4,6,1.5,0.666667,0,1,1,1,1,1,0,3,13,6.5,3.90512,0.458333,14,0.333333,0.486398,0.625,0,0.5
cv_data4-4-30,1,4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,4.5,2.95804,0.333333,10,0.333333,0.489096,0.5625,0,0
cv_data4-4-33,1,4,6,1.5,0.666667,0,1,1,1,1,1,0,1,7,4.25,2.38485,0.416667,14,0.333333,0.483588,0.875,0,0.25
cv_data4-4-34,1,4,6,1.5,0.666667,0,1,1,1,1,1,0,2,9,5,2.54951,0.375,11,0.333333,0.489321,0.625,0,0.5
cv_data4-4-35,1,4,6,1.5,0.666667,0,1,1,1,1,1,0,1,10,4.5,3.5,0.5,16,0.333333,0.442896,0.6875,0,0
cv_data4-4-7,1,4,6,1.5,0.666667,0,1,1,1,1,1,0,1,10,5.25,3.26917,0.458333,14,0.333333,0.457509,0.625,0,0.25
cv_data4-5-1,1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,10,5.2,2.92575,0.4,16,0.333333,0.442734,0.529412,0,0.2
cv_data4-5-12,1,5,6,1.2,0.666667,0,0.8,0.8,1,1,1,0,1,9,6,3.08221,0.366667,13,0.333333,0.489928,0.705882,0,0.6
cv_data4-5-14,1,5,6,1.2,0.666667,0,1,1,1,1,1,0,2,18,8.6,5.71314,0.433333,16,0.333333,0.483094,0.647059,0,0
cv_data4-5-15,1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,9,5.8,2.78568,0.466667,18,0.333333,0.461583,0.647059,0,0.4
cv_data4-5-17,1,5,6,1.2,0.666667,0,1,1,1,1,1,0,2,13,6,3.89872,0.466667,18,0.333333,0.465324,0.470588,0,0.4
cv_data4-5-19,1,5,6,1.2,0.666667,0,1,1,1,1,1,0,3,9,5.8,2.13542,0.4,16,0.333333,0.486259,0.882353,0,0.2
cv_data4-5-2,1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,7.4,3.92938,0.433333,16,0.333333,0.471799,0.588235,0,0.4
cv_data4-5-20,1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,6.6,4.36348,0.433333,15,0.333333,0.474604,0.764706,0,0
cv_data4-5-21,1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,7,4.2,2.31517,0.4,16,0.333333,0.446835,0.588235,0,0
cv_data4-5-22,1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,10,5.8,2.92575,0.466667,18,0.333333,0.445468,0.470588,0,0
cv_data4-5-23,1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,10,5.6,3.49857,0.433333,17,0.333333,0.460432,0.411765,0,0
cv_data4-5-24,1,5,6,1.2,0.666667,0,0.8,0.8,1,1,1,0,2,8,4.25,2.27761,0.333333,12,0.333333,0.454101,0.588235,0,0.2
cv_data4-5-25,1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,18,9.8,6.04649,0.466667,17,0.333333,0.490504,0.823529,0,0.2
cv_data4-5-26,1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,10,4.6,3.00666,0.433333,17,0.333333,0.47,0.764706,0,0.2
cv_data4-5-27,1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,6.4,3.97995,0.333333,12,0.333333,0.497842,0.588235,0,0.4
cv_data4-5-28,1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,7.2,3.86782,0.366667,13,0.333333,0.510072,0.588235,0,0.4
cv_data4-5-29,1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,16,6.6,5.23832,0.433333,16,0.333333,0.461871,0.529412,0,0.2
cv_data4-5-3,1,5,6,1.2,0.666667,0,1,1,1,1,1,0,2,12,7.4,3.44093,0.466667,18,0.333333,0.468273,0.529412,0,0.4
cv_data4-5-30,1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,8,4.2,2.31517,0.466667,18,0.333333,0.433237,0.529412,0,0
cv_data4-5-31,1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,13,6.6,5.004,0.466667,17,0.333333,0.457482,0.705882,0,0
cv_data4-5-32,1,5,6,1.2,0.666667,0,1,1,1,1,1,0,8,14,10.8,2.31517,0.5,19,0.333333,0.521727,0.647059,0,0.6
cv_data4-5-34,1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,13,6.4,4.17612,0.466667,17,0.333333,0.469281,0.705882,0,0.2
cv_data4-5-35,1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,7,3.6,2.15407,0.333333,13,0.333333,0.47,0.705882,0,0
cv_data4-5-39,1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,11,5.8,3.76298,0.4,15,0.333333,0.466691,0.823529,0,0.2
cv_data4-5-5,1,5,6,1.2,0.666667,0,1,1,1,1,1,0,1,9,4,2.82843,0.366667,14,0.333333,0.430647,0.529412,0,0
cv_data4-5-9,1,5,6,1.2,0.666667,0,1,1,1,1,1,0,2,14,8.2,4.30813,0.466667,17,0.333333,0.481079,0.647059,0,0.4
cv_data4-6-1,1,6,6,1,0.666667,0,1,1,1,1,1,0,1,14,8,4.86484,0.416667,18,0.333333,0.473421,0.666667,0,0.333333
cv_data4-6-10,1,6,6,1,0.666667,0,1,1,1,1,1,0,2,11,7,3.16228,0.416667,19,0.333333,0.468076,0.666667,0,0.166667
cv_data4-6-11,1,6,6,1,0.666667,0,1,1,1,1,1,0,1,16,6.5,5.25198,0.388889,17,0.333333,0.483463,0.666667,0,0.166667
cv_data4-6-12,1,6,6,1,0.666667,0,1,1,1,1,1,0,3,17,9.83333,4.56131,0.444444,19,0.333333,0.476469,0.333333,0,0.5
cv_data4-6-13,1,6,6,1,0.666667,0,0.833333,0.833333,1,1,1,0,2,16,7,4.81664,0.25,10,0.333333,0.48796,0.611111,0,0.166667
cv_data4-6-14,1,6,6,1,0.666667,0,1,1,1,1,1,0,1,22,9.5,7.32006,0.361111,15,0.333333,0.498751,0.833333,0,0
cv_data4-6-15,1,6,6,1,0.666667,0,1,1,1,1,1,0,2,15,8.83333,4.0586,0.444444,20,0.333333,0.469724,0.555556,0,0.333333
cv_data4-6-16,1,6,6,1,0.666667,0,0.833333,0.833333,1,1,1,0,3,18,9.4,6.01997,0.333333,13,0.333333,0.51284,0.833333,0,0.333333
cv_data4-6-18,1,6,6,1,0.666667,0,1,1,1,1,1,0,1,16,7.66667,5.15321,0.472222,21,0.333333,0.457084,0.444444,0,0.333333
cv_data4-6-19,1,6,6,1,0.666667,0,1,1,1,1,1,0,1,21,7.66667,7.11024,0.416667,17,0.333333,0.478717,0.777778,0,0.166667
cv_data4-6-2,1,6,6,1,0.666667,0,1,1,1,1,1,0,2,11,6,3.05505,0.25,11,0.333333,0.538419,0.944444,0,0.333333
cv_data4-6-20,1,6,6,1,0.666667,0,0.833333,0.833333,1,1,1,0,1,16,8.6,5.23832,0.361111,15,0.333333,0.482064,0.722222,0,0.333333
cv_data4-6-21,1,6,6,1,0.666667,0,1,1,1,1,1,0,1,17,8.16667,5.01387,0.444444,20,0.333333,0.444794,0.555556,0,0.166667
cv_data4-6-24,1,6,6,1,0.666667,0,1,1,1,1,1,0,1,15,8,5.16398,0.416667,19,0.333333,0.481515,0.611111,0,0.333333
cv_data4-6-25,1,6,6,1,0.666667,0,1,1,1,1,1,0,2,14,6.33333,3.94405,0.444444,19,0.333333,0.414468,0.611111,0,0.166667
cv_data4-6-27,1,6,6,1,0.666667,0,1,1,1,1,1,0,2,19,8.83333,5.81425,0.388889,16,0.333333,0.490857,0.944444,0,0.5
cv_data4-6-28,1,6,6,1,0.666667,0,1,1,1,1,1,0,2,15,7.33333,4.26875,0.444444,20,0.333333,0.478567,0.611111,0,0.5
cv_data4-6-29,1,6,6,1,0.666667,0,1,1,1,1,1,0,1,13,6.33333,4.14997,0.361111,16,0.333333,0.473571,0.777778,0,0
cv_data4-6-3,1,6,6,1,0.666667,0,1,1,1,1,1,0,4,17,9.5,4.34933,0.416667,18,0.333333,0.498102,0.777778,0,0.5
cv_data4-6-30,1,6,6,1,0.666667,0,0.833333,0.833333,1,1,1,0,1,14,7.6,5.1614,0.361111,15,0.333333,0.481115,0.722222,0,0.333333
cv_data4-6-32,1,6,6,1,0.666667,0,1,1,1,1,1,0,1,21,9.16667,6.84146,0.416667,17,0.333333,0.48756,0.777778,0,0.166667
cv_data4-6-33,1,6,6,1,0.666667,0,0.833333,0.833333,1,1,1,0,1,20,7.6,6.65132,0.305556,12,0.333333,0.493106,0.722222,0,0.333333
cv_data4-6-34,1,6,6,1,0.666667,0,1,1,1,1,1,0,2,15,7.83333,4.52462,0.472222,21,0.333333,0.474121,0.611111,0,0
cv_data4-6-35,1,6,6,1,0.666667,0,1,1,1,1,1,0,3,17,8,4.76095,0.416667,17,0.333333,0.486611,0.777778,0,0.166667
cv_data4-6-36,1,6,6,1,0.666667,0,1,1,1,1,1,0,1,19,6.33333,5.8784,0.388889,17,0.333333,0.458733,0.444444,0,0.166667
cv_data4-6-37,1,6,6,1,0.666667,0,1,1,1,1,1,0,1,12,5.16667,3.43592,0.361111,16,0.333333,0.453637,0.944444,0,0.166667
cv_data4-6-39,1,6,6,1,0.666667,0,1,1,1,1,1,0,1,8,3.83333,2.26691,0.305556,14,0.333333,0.482464,0.611111,0,0
cv_data4-6-4,1,6,6,1,0.666667,0,1,1,1,1,1,0,3,15,8,4.54606,0.416667,18,0.333333,0.496703,0.611111,0,0.333333
cv_data4-6-40,1,6,6,1,0.666667,0,1,1,1,1,1,0,1,15,8.33333,4.88763,0.472222,21,0.333333,0.473671,0.388889,0,0.5
cv_data4-6-5,1,6,6,1,0.666667,0,0.833333,0.833333,1,1,1,0,1,20,6.8,7.02567,0.388889,15,0.333333,0.488259,0.888889,0,0.333333
cv_data4-6-7,1,6,6,1,0.666667,0,1,1,1,1,1,0,1,19,8.66667,6.59966,0.444444,19,0.333333,0.457234,0.611111,0,0.166667
cv_data4-6-8,1,6,6,1,0.666667,0,0.833333,0.833333,1,1,1,0,1,15,8.2,5.34416,0.361111,14,0.333333,0.483963,0.888889,0,0.333333
cv_data4-6-9,1,6,6,1,0.666667,0,0.833333,0.833333,1,1,1,0,2,14,7,4.97996,0.361111,15,0.333333,0.451888,0.555556,0,0.166667
cv_data4-7-1,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,2,14,7.57143,4.49943,0.380952,19,0.333333,0.469975,0.947368,0,0.285714
cv_data4-7-10,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,3,26,10.2857,7.51597,0.380952,18,0.333333,0.494054,0.684211,0,0.428571
cv_data4-7-11,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,1,17,8.42857,5.60248,0.404762,21,0.333333,0.461313,0.526316,0,0.142857
cv_data4-7-12,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,3,22,11,7.11136,0.452381,22,0.333333,0.461533,0.789474,0,0.285714
cv_data4-7-13,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,1,17,9.14286,5.84144,0.333333,17,0.333333,0.485979,0.947368,0,0.285714
cv_data4-7-14,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,1,19,7.85714,5.69282,0.428571,21,0.333333,0.482235,0.842105,0,0.285714
cv_data4-7-15,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,1,16,8.42857,5.49954,0.380952,20,0.333333,0.451549,0.473684,0,0.142857
cv_data4-7-16,1,7,6,0.857143,0.666667,0,0.714286,0.714286,1,1,1,0,2,7,4.2,1.72047,0.214286,11,0.333333,0.511562,0.421053,0,0.285714
cv_data4-7-17,1,7,6,0.857143,0.666667,0,0.857143,0.857143,1,1,1,0,3,16,11,5.06623,0.357143,17,0.333333,0.485832,0.473684,0,0.571429
cv_data4-7-19,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,1,26,11.2857,7.86882,0.380952,18,0.333333,0.483666,0.736842,0,0.285714
cv_data4-7-2,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,1,19,8.57143,6.25316,0.404762,19,0.333333,0.485024,0.947368,0,0.285714
cv_data4-7-20,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,2,22,11.2857,6.88091,0.428571,21,0.333333,0.480436,0.631579,0,0.285714
cv_data4-7-21,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,1,21,7.14286,6.74915,0.428571,22,0.333333,0.43628,0.578947,0,0
cv_data4-7-22,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,1,19,8.42857,5.52545,0.404762,20,0.333333,0.47181,0.526316,0,0.428571
cv_data4-7-23,1,7,6,0.857143,0.666667,0,0.857143,0.857143,1,1,1,0,1,23,10,6.87992,0.309524,14,0.333333,0.518756,0.684211,0,0.428571
cv_data4-7-24,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,2,16,7.57143,4.43548,0.404762,20,0.333333,0.452613,0.473684,0,0.142857
cv_data4-7-25,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,1,25,8.28571,7.81417,0.380952,18,0.333333,0.480987,0.473684,0,0.142857
cv_data4-7-26,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,1,14,7,4,0.357143,18,0.333333,0.468544,0.789474,0,0.142857
cv_data4-7-27,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,1,26,10.2857,8.54759,0.452381,22,0.333333,0.479592,0.631579,0,0.142857
cv_data4-7-28,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,1,12,6.28571,4.06076,0.47619,25,0.333333,0.421451,0.526316,0,0.142857
cv_data4-7-29,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,2,22,8.57143,6.49961,0.357143,17,0.333333,0.499596,0.578947,0,0.285714
cv_data4-7-3,1,7,6,0.857143,0.666667,0,0.714286,0.714286,1,1,1,0,2,19,7.6,6.01997,0.309524,14,0.333333,0.492475,0.894737,0,0.142857
cv_data4-7-30,1,7,6,0.857143,0.666667,0,0.857143,0.857143,1,1,1,0,2,19,9.83333,5.14512,0.357143,17,0.333333,0.482125,0.578947,0,0.428571
cv_data4-7-31,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,1,9,4.71429,2.6573,0.380952,21,0.333333,0.438445,0.631579,0,0.142857
cv_data4-7-32,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,1,20,8.57143,6.09114,0.380952,19,0.333333,0.46803,0.789474,0,0
cv_data4-7-33,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,1,14,7.14286,4.94046,0.380952,19,0.333333,0.472177,0.736842,0,0.142857
cv_data4-7-34,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,1,22,8,6.76123,0.357143,17,0.333333,0.480877,0.947368,0,0.142857
cv_data4-7-35,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,1,11,5.42857,3.45821,0.428571,22,0.333333,0.437931,0.368421,0,0
cv_data4-7-36,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,1,23,10.2857,7.9231,0.404762,19,0.333333,0.48095,0.578947,0,0.142857
cv_data4-7-37,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,1,13,6,3.70328,0.380952,19,0.333333,0.46546,0.736842,0,0.285714
cv_data4-7-38,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,1,23,8.85714,7.15998,0.333333,16,0.333333,0.472434,0.421053,0,0.142857
cv_data4-7-39,1,7,6,0.857143,0.666667,0,0.857143,0.857143,1,1,1,0,2,25,10.8333,8.19383,0.357143,16,0.333333,0.48407,0.736842,0,0.285714
cv_data4-7-4,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,1,22,8.71429,7.59162,0.428571,21,0.333333,0.48073,0.947368,0,0
cv_data4-7-40,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,1,17,8.57143,5.57692,0.380952,19,0.333333,0.481097,0.842105,0,0.285714
cv_data4-7-5,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,1,20,8.71429,5.64963,0.404762,20,0.333333,0.457862,0.578947,0,0.142857
cv_data4-7-6,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,3,18,9.42857,5.85191,0.5,26,0.333333,0.456688,0.473684,0,0.142857
cv_data4-7-7,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,2,16,8.28571,4.36592,0.452381,23,0.333333,0.464065,0.684211,0,0.142857
cv_data4-7-8,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,1,16,7.42857,5.42105,0.333333,17,0.333333,0.47816,0.684211,0,0.142857
cv_data4-7-9,1,7,6,0.857143,0.666667,0,1,1,1,1,1,0,1,16,7,5.60612,0.357143,18,0.333333,0.484657,0.789474,0,0.142857
cv_data5-10-19,1,10,7,0.7,0.714286,0,1,1,1,1,1,0,2,25,11.6,8.26075,0.457143,36,0.285714,0.48866,0.541667,0,0.2
cv_data5-10-23,1,10,7,0.7,0.714286,0,1,1,1,1,1,0,1,32,14.7,11.0639,0.457143,35,0.285714,0.460788,0.375,0,0
cv_data5-10-32,1,10,7,0.7,0.714286,0,0.9,0.9,1,1,1,0,2,20,10.6667,5.07718,0.4,31,0.285714,0.511379,0.958333,0,0.5
cv_data5-10-33,1,10,7,0.7,0.714286,0,1,1,1,1,1,0,1,28,14.4,8.61626,0.5,40,0.285714,0.484207,0.666667,0,0.2
cv_data5-4-1,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,3,9,5.5,2.29129,0.428571,16,0.285714,0.488916,0.444444,0,0.25
cv_data5-4-10,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,3,13,7,3.937,0.428571,15,0.285714,0.509975,0.722222,0,0
cv_data5-4-12,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,1,8,3.5,2.69258,0.428571,17,0.285714,0.494027,0.555556,0,0
cv_data5-4-13,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,1,17,6.25,6.37868,0.464286,17,0.285714,0.473892,0.666667,0,0
cv_data5-4-14,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,1,11,6,3.80789,0.535714,20,0.285714,0.46564,0.611111,0,0.25
cv_data5-4-15,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,5,16,10.5,4.272,0.5,17,0.285714,0.543904,0.444444,0,0.5
cv_data5-4-16,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,1,11,5.25,3.76663,0.5,18,0.285714,0.491749,0.5,0,0.25
cv_data5-4-17,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,1,13,7,5.52268,0.5,18,0.285714,0.485283,0.611111,0,0
cv_data5-4-18,1,4,7,1.75,0.714286,0,0.75,0.75,1,1,1,0,2,8,5,2.44949,0.25,8,0.285714,0.555788,0.777778,0,0.5
cv_data5-4-20,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,1,9,4.75,3.03109,0.428571,15,0.285714,0.505111,0.888889,0,0.25
cv_data5-4-21,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,4,8,6.25,1.47902,0.5,19,0.285714,0.510222,0.777778,0,0.25
cv_data5-4-22,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,4,9,6.25,1.92029,0.464286,17,0.285714,0.530419,0.833333,0,0.5
cv_data5-4-23,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,1,11,6,3.80789,0.321429,11,0.285714,0.52032,0.777778,0,0.25
cv_data5-4-24,1,4,7,1.75,0.714286,0,1,1,1,1,1,0,1,13,5.75,4.76314,0.5,18,0.285714,0.462254,0.611111,0,0.25
