@relation dd
@attribute instance_id string
@attribute repetition numeric
@attribute algorithm string
@attribute acc numeric
@attribute runstatus {ok, timeout, memout, not_applicable, crash, other}

@data
"967_cars",1,"meta.Bagging_c3",0.746305,"ok"
"968_analcatdata_birthday",1,"meta.Bagging_c3",0.819178,"ok"
"969_iris",1,"meta.Bagging_c3",1,"ok"
"970_analcatdata_authorship",1,"meta.Bagging_c3",0.971463,"ok"
"971_mfeat-fourier",1,"meta.Bagging_c3",0.9935,"ok"
"972_squash-stored",1,"meta.Bagging_c3",0.538462,"ok"
"973_wine",1,"meta.Bagging_c3",0.949438,"ok"
"974_hayes-roth",1,"meta.Bagging_c3",0.825758,"ok"
"975_autos",1,"meta.Bagging_c3",0.829268,"ok"
"976_kdd_JapaneseVowels",1,"meta.Bagging_c3",0.98213,"ok"
"977_letter",1,"meta.Bagging_c3",0.99515,"ok"
"978_mfeat-factors",1,"meta.Bagging_c3",0.9905,"ok"
"979_waveform-5000",1,"meta.Bagging_c3",0.8728,"ok"
"980_optdigits",1,"meta.Bagging_c3",0.985231,"ok"
"982_heart-c",1,"meta.Bagging_c3",0.828383,"ok"
"983_cmc",1,"meta.Bagging_c3",0.705363,"ok"
"984_analcatdata_draft",1,"meta.Bagging_c3",0.912568,"ok"
"985_squash-unstored",1,"meta.Bagging_c3",0.576923,"ok"
"987_collins",1,"meta.Bagging_c3",0.84,"ok"
"988_fl2000",1,"meta.Bagging_c3",0.850746,"ok"
"989_anneal",1,"meta.Bagging_c3",0.942094,"ok"
"990_eucalyptus",1,"meta.Bagging_c3",0.71875,"ok"
"991_car",1,"meta.Bagging_c3",0.965856,"ok"
"992_analcatdata_broadway",1,"meta.Bagging_c3",0.715789,"ok"
"993_kdd_ipums_la_97-small",1,"meta.Bagging_c3",0.961533,"ok"
"994_vehicle",1,"meta.Bagging_c3",0.977541,"ok"
"995_mfeat-zernike",1,"meta.Bagging_c3",0.9855,"ok"
"996_prnn_fglass",1,"meta.Bagging_c3",0.799065,"ok"
"997_balance-scale",1,"meta.Bagging_c3",0.896,"ok"
"998_analcatdata_bondrate",1,"meta.Bagging_c3",0.578947,"ok"
"9_autos",1,"meta.Bagging_c3",0.643902,"ok"
"1000_hypothyroid",1,"meta.Dagging_c1",0.978261,"ok"
"1002_kdd_ipums_la_98-small",1,"meta.Dagging_c1",0.894322,"ok"
"1004_kdd_synthetic_control",1,"meta.Dagging_c1",0.983333,"ok"
"1005_glass",1,"meta.Dagging_c1",0.700935,"ok"
"1006_lymph",1,"meta.Dagging_c1",0.783784,"ok"
"1007_bridges",1,"meta.Dagging_c1",0.747664,"ok"
"1009_white-clover",1,"meta.Dagging_c1",0.634921,"ok"
"1010_dermatology",1,"meta.Dagging_c1",0.978142,"ok"
"1011_ecoli",1,"meta.Dagging_c1",0.877976,"ok"
"1012_flags",1,"meta.Dagging_c1",0.659794,"ok"
"1013_analcatdata_challenger",1,"meta.Dagging_c1",0.934783,"ok"
"1014_analcatdata_dmft",1,"meta.Dagging_c1",0.805521,"ok"
"1015_confidence",1,"meta.Dagging_c1",0.888889,"ok"
"1016_vowel",1,"meta.Dagging_c1",0.952525,"ok"
"1017_arrhythmia",1,"meta.Dagging_c1",0.661504,"ok"
"1018_kdd_ipums_la_99-small",1,"meta.Dagging_c1",0.935776,"ok"
"1019_pendigits",1,"meta.Dagging_c1",0.895924,"ok"
"1020_mfeat-karhunen",1,"meta.Dagging_c1",0.9,"ok"
"1021_page-blocks",1,"meta.Dagging_c1",0.927097,"ok"
"1022_mfeat-pixel",1,"meta.Dagging_c1",0.9,"ok"
"1025_analcatdata_germangss",1,"meta.Dagging_c1",0.7975,"ok"
"1026_grub-damage",1,"meta.Dagging_c1",0.729032,"ok"
"1036_sylva_agnostic",1,"meta.Dagging_c1",0.938451,"ok"
"1037_ada_prior",1,"meta.Dagging_c1",0.759535,"ok"
"1038_gina_agnostic",1,"meta.Dagging_c1",0.750865,"ok"
"1039_hiva_agnostic",1,"meta.Dagging_c1",0.964767,"ok"
"1040_sylva_prior",1,"meta.Dagging_c1",0.938451,"ok"
"1041_gina_prior2",1,"meta.Dagging_c1",0.39331,"ok"
"1042_gina_prior",1,"meta.Dagging_c1",0.752595,"ok"
"1043_ada_agnostic",1,"meta.Dagging_c1",0.752959,"ok"
"1044_eye_movements",1,"meta.Dagging_c1",0.454097,"ok"
"1045_kc1-top5",1,"meta.Dagging_c1",0.958621,"ok"
"1046_mozilla4",1,"meta.Dagging_c1",0.934127,"ok"
"1048_jEdit_4.2_4.3",1,"meta.Dagging_c1",0.617886,"ok"
"1049_pc4",1,"meta.Dagging_c1",0.877915,"ok"
"1050_pc3",1,"meta.Dagging_c1",0.897633,"ok"
"1053_jm1",1,"meta.Dagging_c1",0.806523,"ok"
"1054_mc2",1,"meta.Dagging_c1",0.689441,"ok"
"1055_cm1_req",1,"meta.Dagging_c1",0.752809,"ok"
"1056_mc1",1,"meta.Dagging_c1",0.992816,"ok"
"1059_ar1",1,"meta.Dagging_c1",0.92562,"ok"
"1060_ar3",1,"meta.Dagging_c1",0.904762,"ok"
"1061_ar4",1,"meta.Dagging_c1",0.841121,"ok"
"1062_ar5",1,"meta.Dagging_c1",0.833333,"ok"
"1063_kc2",1,"meta.Dagging_c1",0.842912,"ok"
"1064_ar6",1,"meta.Dagging_c1",0.851485,"ok"
"1065_kc3",1,"meta.Dagging_c1",0.899563,"ok"
"1066_kc1-binary",1,"meta.Dagging_c1",0.724138,"ok"
"1067_kc1",1,"meta.Dagging_c1",0.845424,"ok"
"1068_pc1",1,"meta.Dagging_c1",0.930568,"ok"
"1069_pc2",1,"meta.Dagging_c1",0.995885,"ok"
"1071_mw1",1,"meta.Dagging_c1",0.920596,"ok"
"1073_jEdit_4.0_4.2",1,"meta.Dagging_c1",0.726277,"ok"
"1074_desharnais",1,"meta.Dagging_c1",0.62963,"ok"
"1075_datatrieve",1,"meta.Dagging_c1",0.915385,"ok"
"10_lymph",1,"meta.Dagging_c1",0.756757,"ok"
"1115_teachingAssistant",1,"meta.Dagging_c1",0.456954,"ok"
"1117_desharnais",1,"meta.Dagging_c1",0.679012,"ok"
"1118_chess",1,"meta.Dagging_c1",0.263972,"ok"
"1119_adult-census",1,"meta.Dagging_c1",0.75919,"ok"
"1121_badges2",1,"meta.Dagging_c1",1,"ok"
"119_BNG(cmc,nominal,55296)",1,"meta.Dagging_c1",0.450286,"ok"
"11_balance-scale",1,"meta.Dagging_c1",0.76,"ok"
"12_mfeat-factors",1,"meta.Dagging_c1",0.5355,"ok"
"14_mfeat-fourier",1,"meta.Dagging_c1",0.3375,"ok"
"151_electricity",1,"meta.Dagging_c1",0.756312,"ok"
"15_breast-w",1,"meta.Dagging_c1",0.951359,"ok"
"16_mfeat-karhunen",1,"meta.Dagging_c1",0.299,"ok"
"173_solar-flare",1,"meta.Dagging_c1",0.978328,"ok"
"174_solar-flare",1,"meta.Dagging_c1",0.99531,"ok"
"181_yeast",1,"meta.Dagging_c1",0.404987,"ok"
"182_satimage",1,"meta.Dagging_c1",0.50591,"ok"
"183_abalone",1,"meta.Dagging_c1",0.215226,"ok"
"185_baseball",1,"meta.Dagging_c1",0.920149,"ok"
"186_braziltourism",1,"meta.Dagging_c1",0.771845,"ok"
"187_wine",1,"meta.Dagging_c1",0.876404,"ok"
"188_eucalyptus",1,"meta.Dagging_c1",0.502717,"ok"
"18_mfeat-morphological",1,"meta.Dagging_c1",0.2,"ok"
"1_anneal",1,"meta.Dagging_c1",0.836303,"ok"
"20_mfeat-pixel",1,"meta.Dagging_c1",0.389,"ok"
"21_car",1,"meta.Dagging_c1",0.700231,"ok"
"22_mfeat-zernike",1,"meta.Dagging_c1",0.3125,"ok"
"23_cmc",1,"meta.Dagging_c1",0.479973,"ok"
"255_BNG(cmc)",1,"meta.Dagging_c1",0.45799,"ok"
"25_colic",1,"meta.Dagging_c1",0.828804,"ok"
"26_nursery",1,"meta.Dagging_c1",0.6625,"ok"
"275_meta_all.arff",1,"meta.Dagging_c1",0.605634,"ok"
"276_meta_batchincremental.arff",1,"meta.Dagging_c1",0.689189,"ok"
"277_meta_ensembles.arff",1,"meta.Dagging_c1",0.635135,"ok"
"278_meta_instanceincremental.arff",1,"meta.Dagging_c1",0.756757,"ok"
"279_meta_stream_intervals.arff",1,"meta.Dagging_c1",0.50972,"ok"
"27_colic",1,"meta.Dagging_c1",0.8125,"ok"
"285_flags",1,"meta.Dagging_c1",0.463918,"ok"
"28_optdigits",1,"meta.Dagging_c1",0.335587,"ok"
"292_Australian",1,"meta.Dagging_c1",0.855072,"ok"
"29_credit-a",1,"meta.Dagging_c1",0.855072,"ok"
"2_anneal",1,"meta.Dagging_c1",0.836303,"ok"
"307_vowel",1,"meta.Dagging_c1",0.355556,"ok"
"30_page-blocks",1,"meta.Dagging_c1",0.932213,"ok"
"310_mammography",1,"meta.Dagging_c1",0.97675,"ok"
"311_oil_spill",1,"meta.Dagging_c1",0.958378,"ok"
"312_scene",1,"meta.Dagging_c1",0.820939,"ok"
"313_spectrometer",1,"meta.Dagging_c1",0.188324,"ok"
"314_thyroid_sick",1,"meta.Dagging_c1",0.965536,"ok"
"316_yeast_ml8",1,"meta.Dagging_c1",0.985933,"ok"
"31_credit-g",1,"meta.Dagging_c1",0.702,"ok"
"329_hayes-roth",1,"meta.Dagging_c1",0.425,"ok"
"32_pendigits",1,"meta.Dagging_c1",0.20806,"ok"
"333_monks-problems-1",1,"meta.Dagging_c1",0.746403,"ok"
"334_monks-problems-2",1,"meta.Dagging_c1",0.657238,"ok"
"335_monks-problems-3",1,"meta.Dagging_c1",0.944043,"ok"
"336_SPECT",1,"meta.Dagging_c1",0.794007,"ok"
"337_SPECTF",1,"meta.Dagging_c1",0.767908,"ok"
"338_grub-damage",1,"meta.Dagging_c1",0.367742,"ok"
"339_pasture",1,"meta.Dagging_c1",0.694444,"ok"
"33_cylinder-bands",1,"meta.Dagging_c1",0.681481,"ok"
"340_squash-stored",1,"meta.Dagging_c1",0.442308,"ok"
"342_squash-unstored",1,"meta.Dagging_c1",0.596154,"ok"
"343_white-clover",1,"meta.Dagging_c1",0.650794,"ok"
"346_aids",1,"meta.Dagging_c1",0.42,"ok"
"35_dermatology",1,"meta.Dagging_c1",0.540984,"ok"
"36_segment",1,"meta.Dagging_c1",0.561472,"ok"
"373_UNIX_user_data",1,"meta.Dagging_c1",0,"ok"
"375_JapaneseVowels",1,"meta.Dagging_c1",0.259914,"ok"
"377_synthetic_control",1,"meta.Dagging_c1",0.513333,"ok"
"37_diabetes",1,"meta.Dagging_c1",0.730469,"ok"
"38_sick",1,"meta.Dagging_c1",0.965536,"ok"
"39_ecoli",1,"meta.Dagging_c1",0.645833,"ok"
"3_kr-vs-kp",1,"meta.Dagging_c1",0.660513,"ok"
"40_sonar",1,"meta.Dagging_c1",0.711538,"ok"
"41_glass",1,"meta.Dagging_c1",0.565421,"ok"
"43_haberman",1,"meta.Dagging_c1",0.751634,"ok"
"443_analcatdata_broadway",1,"meta.Dagging_c1",0.8,"ok"
"444_analcatdata_boxing2",1,"meta.Dagging_c1",0.606061,"ok"
"446_prnn_crabs",1,"meta.Dagging_c1",0.655,"ok"
"448_analcatdata_boxing1",1,"meta.Dagging_c1",0.658333,"ok"
"44_spambase",1,"meta.Dagging_c1",0.816779,"ok"
"450_analcatdata_lawsuit",1,"meta.Dagging_c1",0.94697,"ok"
"451_irish",1,"meta.Dagging_c1",0.872,"ok"
"452_analcatdata_broadwaymult",1,"meta.Dagging_c1",0.505263,"ok"
"453_analcatdata_bondrate",1,"meta.Dagging_c1",0.578947,"ok"
"454_analcatdata_halloffame",1,"meta.Dagging_c1",0.920149,"ok"
"455_cars",1,"meta.Dagging_c1",0.70936,"ok"
"457_prnn_cushings",1,"meta.Dagging_c1",0.444444,"ok"
"458_analcatdata_authorship",1,"meta.Dagging_c1",0.800238,"ok"
"459_analcatdata_asbestos",1,"meta.Dagging_c1",0.783133,"ok"
"461_analcatdata_creditscore",1,"meta.Dagging_c1",0.96,"ok"
"462_analcatdata_challenger",1,"meta.Dagging_c1",0.695652,"ok"
"463_backache",1,"meta.Dagging_c1",0.861111,"ok"
"464_prnn_synth",1,"meta.Dagging_c1",0.836,"ok"
"465_analcatdata_cyyoung8092",1,"meta.Dagging_c1",0.793814,"ok"
"466_schizo",1,"meta.Dagging_c1",0.567647,"ok"
"467_analcatdata_japansolvent",1,"meta.Dagging_c1",0.788462,"ok"
"468_confidence",1,"meta.Dagging_c1",0.375,"ok"
"469_analcatdata_dmft",1,"meta.Dagging_c1",0.223338,"ok"
"46_splice",1,"meta.Dagging_c1",0.740439,"ok"
"470_profb",1,"meta.Dagging_c1",0.666667,"ok"
"472_lupus",1,"meta.Dagging_c1",0.735632,"ok"
"475_analcatdata_germangss",1,"meta.Dagging_c1",0.3775,"ok"
"476_analcatdata_bankruptcy",1,"meta.Dagging_c1",0.86,"ok"
"477_fl2000",1,"meta.Dagging_c1",0.626866,"ok"
"478_collins",1,"meta.Dagging_c1",0.306,"ok"
"479_analcatdata_cyyoung9302",1,"meta.Dagging_c1",0.804348,"ok"
"480_prnn_viruses",1,"meta.Dagging_c1",0.836066,"ok"
"481_biomed",1,"meta.Dagging_c1",0.870813,"ok"
"488_colleges_aaup",1,"meta.Dagging_c1",0.702842,"ok"
"48_tae",1,"meta.Dagging_c1",0.476821,"ok"
"49_heart-c",1,"meta.Dagging_c1",0.79868,"ok"
"4_labor",1,"meta.Dagging_c1",0.842105,"ok"
"50_tic-tac-toe",1,"meta.Dagging_c1",0.695198,"ok"
"51_heart-h",1,"meta.Dagging_c1",0.819728,"ok"
"53_heart-statlog",1,"meta.Dagging_c1",0.807407,"ok"
"54_vehicle",1,"meta.Dagging_c1",0.464539,"ok"
"55_hepatitis",1,"meta.Dagging_c1",0.819355,"ok"
"57_hypothyroid",1,"meta.Dagging_c1",0.95281,"ok"
"59_ionosphere",1,"meta.Dagging_c1",0.837607,"ok"
"5_arrhythmia",1,"meta.Dagging_c1",0.544248,"ok"
"60_waveform-5000",1,"meta.Dagging_c1",0.6474,"ok"
"61_iris",1,"meta.Dagging_c1",0.94,"ok"
"62_zoo",1,"meta.Dagging_c1",0.584158,"ok"
"679_rmftsa_sleepdata",1,"meta.Dagging_c1",0.459961,"ok"
"682_sleuth_ex2016",1,"meta.Dagging_c1",0.712644,"ok"
"683_sleuth_ex2015",1,"meta.Dagging_c1",0.633333,"ok"
"685_visualizing_livestock",1,"meta.Dagging_c1",0.446154,"ok"
"694_diggle_table_a2",1,"meta.Dagging_c1",0.358065,"ok"
"6_letter",1,"meta.Dagging_c1",0.153,"ok"
"713_vineyard",1,"meta.Dagging_c1",0.846154,"ok"
"714_fruitfly",1,"meta.Dagging_c1",0.6,"ok"
"715_fri_c3_1000_25",1,"meta.Dagging_c1",0.722,"ok"
"716_fri_c3_100_50",1,"meta.Dagging_c1",0.58,"ok"
"717_rmftsa_ladata",1,"meta.Dagging_c1",0.879921,"ok"
"718_fri_c4_1000_100",1,"meta.Dagging_c1",0.716,"ok"
"719_veteran",1,"meta.Dagging_c1",0.708029,"ok"
"720_abalone",1,"meta.Dagging_c1",0.757721,"ok"
"721_pwLinear",1,"meta.Dagging_c1",0.83,"ok"
"722_pol",1,"meta.Dagging_c1",0.663933,"ok"
"723_fri_c4_1000_25",1,"meta.Dagging_c1",0.703,"ok"
"724_analcatdata_vineyard",1,"meta.Dagging_c1",0.683761,"ok"
"725_bank8FM",1,"meta.Dagging_c1",0.797241,"ok"
"726_fri_c2_100_5",1,"meta.Dagging_c1",0.73,"ok"
"728_analcatdata_supreme",1,"meta.Dagging_c1",0.99309,"ok"
"729_visualizing_slope",1,"meta.Dagging_c1",0.818182,"ok"
"730_fri_c1_250_5",1,"meta.Dagging_c1",0.764,"ok"
"731_baskball",1,"meta.Dagging_c1",0.729167,"ok"
"732_fri_c0_250_50",1,"meta.Dagging_c1",0.684,"ok"
"733_machine_cpu",1,"meta.Dagging_c1",0.909091,"ok"
"734_ailerons",1,"meta.Dagging_c1",0.775345,"ok"
"735_cpu_small",1,"meta.Dagging_c1",0.838257,"ok"
"736_visualizing_environmental",1,"meta.Dagging_c1",0.666667,"ok"
"737_space_ga",1,"meta.Dagging_c1",0.727068,"ok"
"738_pharynx",1,"meta.Dagging_c1",0.820513,"ok"
"739_sleep",1,"meta.Dagging_c1",0.693548,"ok"
"740_fri_c3_1000_10",1,"meta.Dagging_c1",0.714,"ok"
"741_rmftsa_sleepdata",1,"meta.Dagging_c1",0.716797,"ok"
"742_fri_c4_500_100",1,"meta.Dagging_c1",0.762,"ok"
"743_fri_c1_1000_5",1,"meta.Dagging_c1",0.728,"ok"
"744_fri_c3_250_5",1,"meta.Dagging_c1",0.728,"ok"
"745_auto_price",1,"meta.Dagging_c1",0.937107,"ok"
"746_fri_c1_250_25",1,"meta.Dagging_c1",0.62,"ok"
"747_servo",1,"meta.Dagging_c1",0.928144,"ok"
"748_analcatdata_wildcat",1,"meta.Dagging_c1",0.754601,"ok"
"749_fri_c3_500_5",1,"meta.Dagging_c1",0.716,"ok"
"750_pm10",1,"meta.Dagging_c1",0.544,"ok"
"751_fri_c4_1000_10",1,"meta.Dagging_c1",0.728,"ok"
"752_puma32H",1,"meta.Dagging_c1",0.657227,"ok"
"753_wisconsin",1,"meta.Dagging_c1",0.603093,"ok"
"754_fri_c0_100_5",1,"meta.Dagging_c1",0.78,"ok"
"755_sleuth_ex1605",1,"meta.Dagging_c1",0.645161,"ok"
"756_autoPrice",1,"meta.Dagging_c1",0.937107,"ok"
"757_meta",1,"meta.Dagging_c1",0.897727,"ok"
"758_analcatdata_election2000",1,"meta.Dagging_c1",0.880597,"ok"
"759_analcatdata_olympic2000",1,"meta.Dagging_c1",0.863636,"ok"
"760_analcatdata_uktrainacc",1,"meta.Dagging_c1",0.870968,"ok"
"761_cpu_act",1,"meta.Dagging_c1",0.855347,"ok"
"762_fri_c2_100_10",1,"meta.Dagging_c1",0.73,"ok"
"763_fri_c0_250_10",1,"meta.Dagging_c1",0.76,"ok"
"764_analcatdata_apnea3",1,"meta.Dagging_c1",0.877778,"ok"
"765_analcatdata_apnea2",1,"meta.Dagging_c1",0.865263,"ok"
"766_fri_c1_500_50",1,"meta.Dagging_c1",0.724,"ok"
"767_analcatdata_apnea1",1,"meta.Dagging_c1",0.871579,"ok"
"768_fri_c3_100_25",1,"meta.Dagging_c1",0.59,"ok"
"769_fri_c1_250_50",1,"meta.Dagging_c1",0.688,"ok"
"770_strikes",1,"meta.Dagging_c1",0.7424,"ok"
"771_analcatdata_michiganacc",1,"meta.Dagging_c1",0.740741,"ok"
"772_quake",1,"meta.Dagging_c1",0.552342,"ok"
"773_fri_c0_250_25",1,"meta.Dagging_c1",0.712,"ok"
"774_disclosure_x_bias",1,"meta.Dagging_c1",0.530211,"ok"
"775_fri_c2_100_25",1,"meta.Dagging_c1",0.83,"ok"
"776_fri_c0_250_5",1,"meta.Dagging_c1",0.78,"ok"
"777_sleuth_ex1714",1,"meta.Dagging_c1",0.659574,"ok"
"778_bodyfat",1,"meta.Dagging_c1",0.996032,"ok"
"779_fri_c1_500_25",1,"meta.Dagging_c1",0.708,"ok"
"780_rabe_265",1,"meta.Dagging_c1",0.568627,"ok"
"782_rabe_266",1,"meta.Dagging_c1",0.908333,"ok"
"783_fri_c3_100_10",1,"meta.Dagging_c1",0.64,"ok"
"784_newton_hema",1,"meta.Dagging_c1",0.664286,"ok"
"785_wind_correlations",1,"meta.Dagging_c1",0.688889,"ok"
"786_cleveland",1,"meta.Dagging_c1",0.778878,"ok"
"787_witmer_census_1980",1,"meta.Dagging_c1",0.68,"ok"
"788_triazines",1,"meta.Dagging_c1",0.650538,"ok"
"789_fri_c1_100_10",1,"meta.Dagging_c1",0.72,"ok"
"790_elusage",1,"meta.Dagging_c1",0.909091,"ok"
"791_diabetes_numeric",1,"meta.Dagging_c1",0.744186,"ok"
"792_fri_c2_500_5",1,"meta.Dagging_c1",0.79,"ok"
"793_fri_c3_250_10",1,"meta.Dagging_c1",0.732,"ok"
"794_fri_c2_250_25",1,"meta.Dagging_c1",0.764,"ok"
"795_disclosure_x_tampered",1,"meta.Dagging_c1",0.528701,"ok"
"796_cpu",1,"meta.Dagging_c1",0.894737,"ok"
"797_fri_c4_1000_50",1,"meta.Dagging_c1",0.729,"ok"
"798_cholesterol",1,"meta.Dagging_c1",0.561056,"ok"
"799_fri_c0_1000_5",1,"meta.Dagging_c1",0.754,"ok"
"800_pyrim",1,"meta.Dagging_c1",0.756757,"ok"
"801_chscase_funds",1,"meta.Dagging_c1",0.691892,"ok"
"802_pbcseq",1,"meta.Dagging_c1",0.697686,"ok"
"803_delta_ailerons",1,"meta.Dagging_c1",0.936737,"ok"
"804_hutsof99_logis",1,"meta.Dagging_c1",0.714286,"ok"
"805_fri_c4_500_50",1,"meta.Dagging_c1",0.646,"ok"
"806_fri_c3_1000_50",1,"meta.Dagging_c1",0.728,"ok"
"807_kin8nm",1,"meta.Dagging_c1",0.698242,"ok"
"808_fri_c0_100_10",1,"meta.Dagging_c1",0.72,"ok"
"810_pbc",1,"meta.Dagging_c1",0.688995,"ok"
"811_rmftsa_ctoarrivals",1,"meta.Dagging_c1",0.738636,"ok"
"812_fri_c1_100_25",1,"meta.Dagging_c1",0.66,"ok"
"813_fri_c3_1000_5",1,"meta.Dagging_c1",0.741,"ok"
"814_chscase_vine2",1,"meta.Dagging_c1",0.681624,"ok"
"815_chscase_vine1",1,"meta.Dagging_c1",0.788462,"ok"
"816_puma8NH",1,"meta.Dagging_c1",0.701904,"ok"
"817_diggle_table_a1",1,"meta.Dagging_c1",0.645833,"ok"
"818_diggle_table_a2",1,"meta.Dagging_c1",1,"ok"
"819_delta_elevators",1,"meta.Dagging_c1",0.834507,"ok"
"820_chatfield_4",1,"meta.Dagging_c1",0.893617,"ok"
"821_house_16H",1,"meta.Dagging_c1",0.761938,"ok"
"822_cal_housing",1,"meta.Dagging_c1",0.761579,"ok"
"823_houses",1,"meta.Dagging_c1",0.965795,"ok"
"824_fri_c1_500_10",1,"meta.Dagging_c1",0.708,"ok"
"825_boston_corrected",1,"meta.Dagging_c1",0.841897,"ok"
"826_sensory",1,"meta.Dagging_c1",0.626736,"ok"
"827_disclosure_x_noise",1,"meta.Dagging_c1",0.507553,"ok"
"828_fri_c4_100_100",1,"meta.Dagging_c1",0.69,"ok"
"829_fri_c1_100_5",1,"meta.Dagging_c1",0.68,"ok"
"830_fri_c2_250_10",1,"meta.Dagging_c1",0.844,"ok"
"831_autoMpg",1,"meta.Dagging_c1",0.894472,"ok"
"832_fri_c3_250_25",1,"meta.Dagging_c1",0.676,"ok"
"833_bank32nh",1,"meta.Dagging_c1",0.756836,"ok"
"834_fri_c4_250_100",1,"meta.Dagging_c1",0.592,"ok"
"835_analcatdata_vehicle",1,"meta.Dagging_c1",0.854167,"ok"
"836_sleuth_case1102",1,"meta.Dagging_c1",0.647059,"ok"
"837_fri_c1_1000_50",1,"meta.Dagging_c1",0.736,"ok"
"838_fri_c4_500_25",1,"meta.Dagging_c1",0.748,"ok"
"839_kdd_el_nino-small",1,"meta.Dagging_c1",0.858056,"ok"
"840_autoHorse",1,"meta.Dagging_c1",0.907317,"ok"
"841_stock",1,"meta.Dagging_c1",0.828421,"ok"
"842_analcatdata_runshoes",1,"meta.Dagging_c1",0.65,"ok"
"843_house_8L",1,"meta.Dagging_c1",0.817986,"ok"
"844_breastTumor",1,"meta.Dagging_c1",0.545455,"ok"
"845_fri_c0_1000_10",1,"meta.Dagging_c1",0.741,"ok"
"846_elevators",1,"meta.Dagging_c1",0.781252,"ok"
"847_wind",1,"meta.Dagging_c1",0.819744,"ok"
"848_schlvote",1,"meta.Dagging_c1",0.789474,"ok"
"849_fri_c0_1000_25",1,"meta.Dagging_c1",0.755,"ok"
"850_fri_c0_100_50",1,"meta.Dagging_c1",0.6,"ok"
"851_tecator",1,"meta.Dagging_c1",0.870833,"ok"
"852_analcatdata_gsssexsurvey",1,"meta.Dagging_c1",0.779874,"ok"
"853_housing",1,"meta.Dagging_c1",0.84585,"ok"
"854_fishcatch",1,"meta.Dagging_c1",0.936709,"ok"
"855_fri_c4_500_10",1,"meta.Dagging_c1",0.706,"ok"
"857_bolts",1,"meta.Dagging_c1",0.8,"ok"
"858_hungarian",1,"meta.Dagging_c1",0.789116,"ok"
"859_analcatdata_gviolence",1,"meta.Dagging_c1",0.905405,"ok"
"860_vinnie",1,"meta.Dagging_c1",0.847368,"ok"
"861_auto93",1,"meta.Dagging_c1",0.774194,"ok"
"862_sleuth_ex2016",1,"meta.Dagging_c1",0.724138,"ok"
"863_fri_c4_250_10",1,"meta.Dagging_c1",0.68,"ok"
"864_sleuth_ex2015",1,"meta.Dagging_c1",0.716667,"ok"
"865_analcatdata_neavote",1,"meta.Dagging_c1",0.93,"ok"
"866_fri_c2_1000_50",1,"meta.Dagging_c1",0.791,"ok"
"867_visualizing_livestock",1,"meta.Dagging_c1",0.807692,"ok"
"868_fri_c4_100_25",1,"meta.Dagging_c1",0.73,"ok"
"869_fri_c2_500_10",1,"meta.Dagging_c1",0.806,"ok"
"870_fri_c1_500_5",1,"meta.Dagging_c1",0.756,"ok"
"871_pollen",1,"meta.Dagging_c1",0.511694,"ok"
"872_boston",1,"meta.Dagging_c1",0.84585,"ok"
"873_fri_c3_250_50",1,"meta.Dagging_c1",0.624,"ok"
"874_rabe_131",1,"meta.Dagging_c1",0.96,"ok"
"875_analcatdata_chlamydia",1,"meta.Dagging_c1",0.82,"ok"
"876_fri_c1_100_50",1,"meta.Dagging_c1",0.5,"ok"
"877_fri_c2_250_50",1,"meta.Dagging_c1",0.756,"ok"
"878_fri_c4_100_10",1,"meta.Dagging_c1",0.74,"ok"
"879_fri_c2_500_25",1,"meta.Dagging_c1",0.742,"ok"
"880_mu284",1,"meta.Dagging_c1",0.989437,"ok"
"882_pollution",1,"meta.Dagging_c1",0.633333,"ok"
"884_fri_c0_500_5",1,"meta.Dagging_c1",0.75,"ok"
"885_transplant",1,"meta.Dagging_c1",0.984733,"ok"
"886_no2",1,"meta.Dagging_c1",0.552,"ok"
"887_mbagrade",1,"meta.Dagging_c1",0.590164,"ok"
"888_fri_c0_500_50",1,"meta.Dagging_c1",0.762,"ok"
"889_fri_c0_100_25",1,"meta.Dagging_c1",0.59,"ok"
"890_cloud",1,"meta.Dagging_c1",0.694444,"ok"
"891_sleuth_case1202",1,"meta.Dagging_c1",0.795699,"ok"
"892_sleuth_case1201",1,"meta.Dagging_c1",0.94,"ok"
"893_visualizing_hamster",1,"meta.Dagging_c1",0.616438,"ok"
"894_rabe_148",1,"meta.Dagging_c1",0.863636,"ok"
"895_chscase_geyser1",1,"meta.Dagging_c1",0.891892,"ok"
"896_fri_c3_500_25",1,"meta.Dagging_c1",0.712,"ok"
"897_colleges_aaup",1,"meta.Dagging_c1",0.964686,"ok"
"898_hip",1,"meta.Dagging_c1",0.722222,"ok"
"899_analcatdata_negotiation",1,"meta.Dagging_c1",0.815217,"ok"
"900_chscase_census6",1,"meta.Dagging_c1",0.5475,"ok"
"902_sleuth_case2002",1,"meta.Dagging_c1",0.707483,"ok"
"903_fri_c2_1000_25",1,"meta.Dagging_c1",0.787,"ok"
"904_fri_c0_1000_50",1,"meta.Dagging_c1",0.791,"ok"
"905_chscase_adopt",1,"meta.Dagging_c1",0.692308,"ok"
"906_chscase_census5",1,"meta.Dagging_c1",0.4625,"ok"
"907_chscase_census4",1,"meta.Dagging_c1",0.48,"ok"
"908_chscase_census3",1,"meta.Dagging_c1",0.51,"ok"
"909_chscase_census2",1,"meta.Dagging_c1",0.495,"ok"
