@RELATION ALGORITHM_RUNS_Machine_Learning_UCI_WEKA_defaults

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE build_cpu_time NUMERIC 
@ATTRIBUTE build_memory NUMERIC
@ATTRIBUTE predictive_accuracy NUMERIC 
@ATTRIBUTE root_mean_squared_not_applicable NUMERIC 
@ATTRIBUTE mean_absolute_not_applicable NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable}

@DATA
mfeat-factors,17,weka.AdaBoostM1(1.24.2.3),0.9300,579896,0.1975,0.2891,0.1668,ok
mfeat-factors,18,weka.AdaBoostM1(1.24.2.3),0.5900,510696,0.1975,0.2891,0.1668,ok
mfeat-factors,19,weka.AdaBoostM1(1.24.2.3),0.6800,513600,0.1975,0.2891,0.1668,ok
mfeat-factors,20,weka.AdaBoostM1(1.24.2.3),0.7500,537616,0.1975,0.2891,0.1668,ok
mfeat-factors,21,weka.AdaBoostM1(1.24.2.3),0.6600,529992,0.1975,0.2891,0.1668,ok
mfeat-factors,1,weka.AttributeSelectedClassifier(1.16.2.4),8.1000,40080900,0.8815,0.1491,0.0253,ok
mfeat-factors,1,weka.Bagging(1.31.2.2),14.8900,88739296,0.9370,0.1070,0.0344,ok
mfeat-factors,2,weka.Bagging(1.31.2.2),14.4700,89553000,0.9305,0.1089,0.0351,ok
mfeat-factors,3,weka.Bagging(1.31.2.2),14.6400,93630704,0.9395,0.1080,0.0346,ok
mfeat-factors,4,weka.Bagging(1.31.2.2),14.1100,92720600,0.9365,0.1086,0.0349,ok
mfeat-factors,5,weka.Bagging(1.31.2.2),13.5800,89409400,0.9325,0.1093,0.0353,ok
mfeat-factors,6,weka.Bagging(1.31.2.2),14.1100,92225200,0.9340,0.1103,0.0355,ok
mfeat-factors,7,weka.Bagging(1.31.2.2),14.8400,90406896,0.9370,0.1070,0.0345,ok
mfeat-factors,8,weka.Bagging(1.31.2.2),13.9900,88319800,0.9400,0.1066,0.0344,ok
mfeat-factors,9,weka.Bagging(1.31.2.2),15.8100,91400200,0.9410,0.1083,0.0349,ok
mfeat-factors,10,weka.Bagging(1.31.2.2),14.9800,90149400,0.9310,0.1099,0.0351,ok
mfeat-factors,11,weka.Bagging(1.31.2.2),14.6300,90819696,0.9320,0.1099,0.0351,ok
mfeat-factors,12,weka.Bagging(1.31.2.2),13.8000,89359000,0.9365,0.1087,0.0353,ok
mfeat-factors,13,weka.Bagging(1.31.2.2),14.4500,88638600,0.9345,0.1082,0.0345,ok
mfeat-factors,14,weka.Bagging(1.31.2.2),15.5300,89474304,0.9345,0.1081,0.0350,ok
mfeat-factors,15,weka.Bagging(1.31.2.2),16.4200,88817504,0.9410,0.1068,0.0344,ok
mfeat-factors,16,weka.Bagging(1.31.2.2),14.8300,91528800,0.9305,0.1093,0.0348,ok
mfeat-factors,17,weka.Bagging(1.31.2.2),14.5500,90122704,0.9310,0.1091,0.0347,ok
mfeat-factors,18,weka.Bagging(1.31.2.2),14.6300,88881400,0.9385,0.1081,0.0347,ok
mfeat-factors,19,weka.Bagging(1.31.2.2),14.4500,89332400,0.9340,0.1103,0.0358,ok
mfeat-factors,20,weka.Bagging(1.31.2.2),14.3500,93106304,0.9375,0.1088,0.0353,ok
mfeat-factors,21,weka.Bagging(1.31.2.2),14.3100,89827000,0.9350,0.1088,0.0349,ok
mfeat-factors,1,weka.BayesNet(1.21.2.4),1.4900,4615420,0.9315,0.1154,0.0138,ok
mfeat-factors,1,weka.CVParameterSelection(1.27.2.3),0.2000,20496,0.1000,0.3000,0.1800,ok
mfeat-factors,2,weka.CVParameterSelection(1.27.2.3),0.1000,20496,0.1000,0.3000,0.1800,ok
mfeat-factors,3,weka.CVParameterSelection(1.27.2.3),0.1000,20496,0.1000,0.3000,0.1800,ok
mfeat-factors,4,weka.CVParameterSelection(1.27.2.3),0.1000,20496,0.1000,0.3000,0.1800,ok
mfeat-factors,5,weka.CVParameterSelection(1.27.2.3),0.1000,20496,0.1000,0.3000,0.1800,ok
mfeat-factors,6,weka.CVParameterSelection(1.27.2.3),0.2000,22240,0.1000,0.3000,0.1800,ok
mfeat-factors,7,weka.CVParameterSelection(1.27.2.3),0.1000,29920,0.1000,0.3000,0.1800,ok
mfeat-factors,8,weka.CVParameterSelection(1.27.2.3),0.1000,29920,0.1000,0.3000,0.1800,ok
mfeat-factors,9,weka.CVParameterSelection(1.27.2.3),0.2000,30080,0.1000,0.3000,0.1800,ok
mfeat-factors,10,weka.CVParameterSelection(1.27.2.3),0.2000,30528,0.1000,0.3000,0.1800,ok
mfeat-factors,11,weka.CVParameterSelection(1.27.2.3),0.1000,20496,0.1000,0.3000,0.1800,ok
mfeat-factors,12,weka.CVParameterSelection(1.27.2.3),0.1000,20496,0.1000,0.3000,0.1800,ok
mfeat-factors,13,weka.CVParameterSelection(1.27.2.3),0.2000,20496,0.1000,0.3000,0.1800,ok
mfeat-factors,14,weka.CVParameterSelection(1.27.2.3),0.1000,20496,0.1000,0.3000,0.1800,ok
mfeat-factors,15,weka.CVParameterSelection(1.27.2.3),0.2000,20496,0.1000,0.3000,0.1800,ok
mfeat-factors,16,weka.CVParameterSelection(1.27.2.3),0.1000,29888,0.1000,0.3000,0.1800,ok
mfeat-factors,17,weka.CVParameterSelection(1.27.2.3),0.1000,20560,0.1000,0.3000,0.1800,ok
mfeat-factors,18,weka.CVParameterSelection(1.27.2.3),0.2000,30464,0.1000,0.3000,0.1800,ok
mfeat-factors,19,weka.CVParameterSelection(1.27.2.3),0.2000,22112,0.1000,0.3000,0.1800,ok
mfeat-factors,20,weka.CVParameterSelection(1.27.2.3),0.1000,30240,0.1000,0.3000,0.1800,ok
mfeat-factors,21,weka.CVParameterSelection(1.27.2.3),0.2000,21792,0.1000,0.3000,0.1800,ok
mfeat-factors,1,weka.ClassificationViaRegression(1.20),15.5900,96572096,0.9430,0.1024,0.0277,ok
mfeat-factors,1,weka.ConjunctiveRule(1.10),3.2300,74235696,0.1970,0.2886,0.1660,ok
mfeat-factors,2,weka.ConjunctiveRule(1.10),5.6200,74328400,0.1975,0.2885,0.1660,ok
mfeat-factors,3,weka.ConjunctiveRule(1.10),2.8600,74234704,0.1970,0.2884,0.1658,ok
mfeat-factors,4,weka.ConjunctiveRule(1.10),2.6400,56738200,0.1970,0.2886,0.1661,ok
mfeat-factors,5,weka.ConjunctiveRule(1.10),2.4500,30898700,0.1980,0.2887,0.1663,ok
mfeat-factors,6,weka.ConjunctiveRule(1.10),3.4000,51515200,0.1950,0.2885,0.1659,ok
mfeat-factors,7,weka.ConjunctiveRule(1.10),2.8200,30940000,0.1955,0.2893,0.1667,ok
mfeat-factors,8,weka.ConjunctiveRule(1.10),2.4200,30847000,0.1960,0.2882,0.1657,ok
mfeat-factors,9,weka.ConjunctiveRule(1.10),3.7000,69194704,0.1965,0.2885,0.1660,ok
mfeat-factors,10,weka.ConjunctiveRule(1.10),2.9800,49687200,0.1965,0.2884,0.1660,ok
mfeat-factors,11,weka.ConjunctiveRule(1.10),2.7400,30884400,0.1980,0.2881,0.1657,ok
mfeat-factors,12,weka.ConjunctiveRule(1.10),4.2300,74299904,0.1950,0.2885,0.1661,ok
mfeat-factors,13,weka.ConjunctiveRule(1.10),4.5400,74320896,0.1960,0.2890,0.1665,ok
mfeat-factors,14,weka.ConjunctiveRule(1.10),2.8800,30925000,0.1965,0.2881,0.1656,ok
mfeat-factors,15,weka.ConjunctiveRule(1.10),2.3900,30896500,0.1960,0.2885,0.1657,ok
mfeat-factors,16,weka.ConjunctiveRule(1.10),2.1800,30848300,0.1950,0.2885,0.1660,ok
mfeat-factors,17,weka.ConjunctiveRule(1.10),4.4600,74310000,0.1925,0.2886,0.1658,ok
mfeat-factors,18,weka.ConjunctiveRule(1.10),2.7000,30948400,0.1980,0.2883,0.1660,ok
mfeat-factors,19,weka.ConjunctiveRule(1.10),3.1300,44405200,0.1955,0.2886,0.1657,ok
mfeat-factors,20,weka.ConjunctiveRule(1.10),2.3100,30847900,0.1970,0.2880,0.1658,ok
mfeat-factors,21,weka.ConjunctiveRule(1.10),5.3600,74254304,0.1955,0.2888,0.1663,ok
mfeat-factors,1,weka.DecisionStump(1.18),0.6500,94456,0.1975,0.2891,0.1668,ok
mfeat-factors,1,weka.DecisionTable(1.29.2.1),12.6200,85984800,0.7125,0.2268,0.0662,ok
mfeat-factors,1,weka.Decorate(1.3.2.1),316.3300,137246000,0.9395,0.1088,0.0324,ok
mfeat-factors,2,weka.Decorate(1.3.2.1),338.2100,137352992,0.9405,0.1076,0.0322,ok
mfeat-factors,3,weka.Decorate(1.3.2.1),350.6700,138516992,0.9450,0.1080,0.0325,ok
mfeat-factors,4,weka.Decorate(1.3.2.1),328.9500,122926000,0.9355,0.1095,0.0322,ok
mfeat-factors,5,weka.Decorate(1.3.2.1),347.6000,136434000,0.9390,0.1072,0.0321,ok
mfeat-factors,6,weka.Decorate(1.3.2.1),316.1800,136856000,0.9360,0.1073,0.0326,ok
mfeat-factors,7,weka.Decorate(1.3.2.1),346.2300,136912000,0.9355,0.1086,0.0326,ok
mfeat-factors,8,weka.Decorate(1.3.2.1),346.3000,135308000,0.9400,0.1073,0.0311,ok
mfeat-factors,9,weka.Decorate(1.3.2.1),315.9100,136612000,0.9430,0.1065,0.0316,ok
mfeat-factors,10,weka.Decorate(1.3.2.1),347.2000,135972000,0.9435,0.1074,0.0323,ok
mfeat-factors,11,weka.Decorate(1.3.2.1),378.4200,136220992,0.9445,0.1067,0.0322,ok
mfeat-factors,12,weka.Decorate(1.3.2.1),390.1300,135590000,0.9440,0.1062,0.0317,ok
mfeat-factors,13,weka.Decorate(1.3.2.1),351.6900,136308000,0.9475,0.1083,0.0327,ok
mfeat-factors,14,weka.Decorate(1.3.2.1),348.1100,136131008,0.9405,0.1088,0.0333,ok
mfeat-factors,15,weka.Decorate(1.3.2.1),323.6800,136248000,0.9355,0.1105,0.0326,ok
mfeat-factors,16,weka.Decorate(1.3.2.1),318.5500,136964992,0.9390,0.1084,0.0323,ok
mfeat-factors,17,weka.Decorate(1.3.2.1),328.3500,138108000,0.9435,0.1072,0.0327,ok
mfeat-factors,18,weka.Decorate(1.3.2.1),346.6500,138307008,0.9475,0.1063,0.0323,ok
mfeat-factors,19,weka.Decorate(1.3.2.1),327.2000,135888000,0.9370,0.1094,0.0332,ok
mfeat-factors,20,weka.Decorate(1.3.2.1),372.8000,135594000,0.9450,0.1055,0.0318,ok
mfeat-factors,21,weka.Decorate(1.3.2.1),331.2600,139476992,0.9490,0.1058,0.0324,ok
mfeat-factors,1,weka.FilteredClassifier(1.20.2.2),2.7100,9211740,0.8090,0.1847,0.0426,ok
mfeat-factors,1,weka.HyperPipes(1.15),0.3000,116256,0.9215,0.2956,0.1773,ok
mfeat-factors,1,weka.Logistic(1.32),199.6300,148272000,0.9815,0.0591,0.0038,ok
mfeat-factors,1,weka.LogitBoost(1.33),25.2900,86275104,0.9430,0.0934,0.0175,ok
mfeat-factors,2,weka.LogitBoost(1.33),22.6900,85357904,0.9430,0.0934,0.0175,ok
mfeat-factors,3,weka.LogitBoost(1.33),23.8400,85563600,0.9430,0.0934,0.0175,ok
mfeat-factors,4,weka.LogitBoost(1.33),22.9400,85361296,0.9430,0.0934,0.0175,ok
mfeat-factors,5,weka.LogitBoost(1.33),23.5800,85372896,0.9430,0.0934,0.0175,ok
mfeat-factors,6,weka.LogitBoost(1.33),22.6600,85839504,0.9430,0.0934,0.0175,ok
mfeat-factors,7,weka.LogitBoost(1.33),23.4800,85547504,0.9430,0.0934,0.0175,ok
mfeat-factors,8,weka.LogitBoost(1.33),22.9700,83631000,0.9430,0.0934,0.0175,ok
mfeat-factors,9,weka.LogitBoost(1.33),23.8300,85523000,0.9430,0.0934,0.0175,ok
mfeat-factors,10,weka.LogitBoost(1.33),20.9700,85607400,0.9430,0.0934,0.0175,ok
mfeat-factors,11,weka.LogitBoost(1.33),26.8600,85537600,0.9430,0.0934,0.0175,ok
mfeat-factors,12,weka.LogitBoost(1.33),22.9100,85691800,0.9430,0.0934,0.0175,ok
mfeat-factors,13,weka.LogitBoost(1.33),22.5600,85940000,0.9430,0.0934,0.0175,ok
mfeat-factors,14,weka.LogitBoost(1.33),25.8900,80616600,0.9430,0.0934,0.0175,ok
mfeat-factors,15,weka.LogitBoost(1.33),23.5000,85719800,0.9430,0.0934,0.0175,ok
mfeat-factors,16,weka.LogitBoost(1.33),24.6000,81498800,0.9430,0.0934,0.0175,ok
mfeat-factors,17,weka.LogitBoost(1.33),24.5600,85537904,0.9430,0.0934,0.0175,ok
mfeat-factors,18,weka.LogitBoost(1.33),23.6700,85231400,0.9430,0.0934,0.0175,ok
mfeat-factors,19,weka.LogitBoost(1.33),25.9100,83766304,0.9430,0.0934,0.0175,ok
mfeat-factors,20,weka.LogitBoost(1.33),25.1400,86212496,0.9430,0.0934,0.0175,ok
mfeat-factors,21,weka.LogitBoost(1.33),23.8700,85350400,0.9430,0.0934,0.0175,ok
mfeat-factors,1,weka.MultiBoostAB(1.6.2.2),0.8700,515872,0.1975,0.2891,0.1668,ok
mfeat-factors,2,weka.MultiBoostAB(1.6.2.2),0.7900,542192,0.1975,0.2891,0.1668,ok
mfeat-factors,3,weka.MultiBoostAB(1.6.2.2),0.5900,510696,0.1975,0.2891,0.1668,ok
mfeat-factors,4,weka.MultiBoostAB(1.6.2.2),0.9000,555784,0.1975,0.2891,0.1668,ok
mfeat-factors,5,weka.MultiBoostAB(1.6.2.2),0.5900,510696,0.1975,0.2891,0.1668,ok
mfeat-factors,6,weka.MultiBoostAB(1.6.2.2),0.6400,517144,0.1975,0.2891,0.1668,ok
mfeat-factors,7,weka.MultiBoostAB(1.6.2.2),0.7100,513896,0.1975,0.2891,0.1668,ok
mfeat-factors,8,weka.MultiBoostAB(1.6.2.2),0.6400,508904,0.1975,0.2891,0.1668,ok
mfeat-factors,9,weka.MultiBoostAB(1.6.2.2),0.5900,510696,0.1975,0.2891,0.1668,ok
mfeat-factors,10,weka.MultiBoostAB(1.6.2.2),0.5900,510696,0.1975,0.2891,0.1668,ok
mfeat-factors,11,weka.MultiBoostAB(1.6.2.2),0.5900,510696,0.1975,0.2891,0.1668,ok
mfeat-factors,12,weka.MultiBoostAB(1.6.2.2),0.7000,518304,0.1975,0.2891,0.1668,ok
mfeat-factors,13,weka.MultiBoostAB(1.6.2.2),0.6500,512792,0.1975,0.2891,0.1668,ok
mfeat-factors,14,weka.MultiBoostAB(1.6.2.2),0.6500,507000,0.1975,0.2891,0.1668,ok
mfeat-factors,15,weka.MultiBoostAB(1.6.2.2),0.7000,521000,0.1975,0.2891,0.1668,ok
mfeat-factors,16,weka.MultiBoostAB(1.6.2.2),0.7300,532544,0.1975,0.2891,0.1668,ok
mfeat-factors,17,weka.MultiBoostAB(1.6.2.2),0.5300,510824,0.1975,0.2891,0.1668,ok
mfeat-factors,18,weka.MultiBoostAB(1.6.2.2),0.6000,510696,0.1975,0.2891,0.1668,ok
mfeat-factors,19,weka.MultiBoostAB(1.6.2.2),0.5900,510696,0.1975,0.2891,0.1668,ok
mfeat-factors,20,weka.MultiBoostAB(1.6.2.2),0.5900,510696,0.1975,0.2891,0.1668,ok
mfeat-factors,21,weka.MultiBoostAB(1.6.2.2),0.6000,510696,0.1975,0.2891,0.1668,ok
mfeat-factors,1,weka.MultiClassClassifier(1.37.2.2),19.3500,107326000,0.9695,0.2931,0.1758,ok
mfeat-factors,2,weka.MultiClassClassifier(1.37.2.2),19.6300,85972400,0.9695,0.2931,0.1758,ok
mfeat-factors,3,weka.MultiClassClassifier(1.37.2.2),19.6900,87448000,0.9695,0.2931,0.1758,ok
mfeat-factors,4,weka.MultiClassClassifier(1.37.2.2),19.7000,113505000,0.9695,0.2931,0.1758,ok
mfeat-factors,5,weka.MultiClassClassifier(1.37.2.2),18.8700,107553000,0.9695,0.2931,0.1758,ok
mfeat-factors,6,weka.MultiClassClassifier(1.37.2.2),18.8200,108140000,0.9695,0.2931,0.1758,ok
mfeat-factors,7,weka.MultiClassClassifier(1.37.2.2),19.8000,103270000,0.9695,0.2931,0.1758,ok
mfeat-factors,8,weka.MultiClassClassifier(1.37.2.2),18.9500,86416000,0.9695,0.2931,0.1758,ok
mfeat-factors,9,weka.MultiClassClassifier(1.37.2.2),19.6500,85973904,0.9695,0.2931,0.1758,ok
mfeat-factors,10,weka.MultiClassClassifier(1.37.2.2),19.2600,87499600,0.9695,0.2931,0.1758,ok
mfeat-factors,11,weka.MultiClassClassifier(1.37.2.2),19.7700,86492000,0.9695,0.2931,0.1758,ok
mfeat-factors,12,weka.MultiClassClassifier(1.37.2.2),19.8700,104639000,0.9695,0.2931,0.1758,ok
mfeat-factors,13,weka.MultiClassClassifier(1.37.2.2),17.9800,88081296,0.9695,0.2931,0.1758,ok
mfeat-factors,14,weka.MultiClassClassifier(1.37.2.2),17.6500,90906600,0.9695,0.2931,0.1758,ok
mfeat-factors,15,weka.MultiClassClassifier(1.37.2.2),20.2900,102169000,0.9695,0.2931,0.1758,ok
mfeat-factors,16,weka.MultiClassClassifier(1.37.2.2),20.3200,117597000,0.9695,0.2931,0.1758,ok
mfeat-factors,17,weka.MultiClassClassifier(1.37.2.2),19.1800,106624000,0.9695,0.2931,0.1758,ok
mfeat-factors,18,weka.MultiClassClassifier(1.37.2.2),17.7900,86333400,0.9695,0.2931,0.1758,ok
mfeat-factors,19,weka.MultiClassClassifier(1.37.2.2),19.2000,100128000,0.9695,0.2931,0.1758,ok
mfeat-factors,20,weka.MultiClassClassifier(1.37.2.2),18.8700,101777000,0.9695,0.2931,0.1758,ok
mfeat-factors,21,weka.MultiClassClassifier(1.37.2.2),18.3600,100808000,0.9695,0.2931,0.1758,ok
mfeat-factors,1,weka.MultiScheme(1.18.2.1),0.1200,125032,0.1000,0.3000,0.1800,ok
mfeat-factors,2,weka.MultiScheme(1.18.2.1),0.1400,124440,0.1000,0.3000,0.1800,ok
mfeat-factors,3,weka.MultiScheme(1.18.2.1),0.1400,125296,0.1000,0.3000,0.1800,ok
mfeat-factors,4,weka.MultiScheme(1.18.2.1),0.1200,121368,0.1000,0.3000,0.1800,ok
mfeat-factors,5,weka.MultiScheme(1.18.2.1),0.1300,120808,0.1000,0.3000,0.1800,ok
mfeat-factors,6,weka.MultiScheme(1.18.2.1),0.1200,121368,0.1000,0.3000,0.1800,ok
mfeat-factors,7,weka.MultiScheme(1.18.2.1),0.1400,125352,0.1000,0.3000,0.1800,ok
mfeat-factors,8,weka.MultiScheme(1.18.2.1),0.1200,121240,0.1000,0.3000,0.1800,ok
mfeat-factors,9,weka.MultiScheme(1.18.2.1),0.1200,117080,0.1000,0.3000,0.1800,ok
mfeat-factors,10,weka.MultiScheme(1.18.2.1),0.1200,121368,0.1000,0.3000,0.1800,ok
mfeat-factors,11,weka.MultiScheme(1.18.2.1),0.1300,124256,0.1000,0.3000,0.1800,ok
mfeat-factors,12,weka.MultiScheme(1.18.2.1),0.1200,121368,0.1000,0.3000,0.1800,ok
mfeat-factors,13,weka.MultiScheme(1.18.2.1),0.1400,112104,0.1000,0.3000,0.1800,ok
mfeat-factors,14,weka.MultiScheme(1.18.2.1),0.1300,121432,0.1000,0.3000,0.1800,ok
mfeat-factors,15,weka.MultiScheme(1.18.2.1),0.1400,121128,0.1000,0.3000,0.1800,ok
mfeat-factors,16,weka.MultiScheme(1.18.2.1),0.1200,121368,0.1000,0.3000,0.1800,ok
mfeat-factors,17,weka.MultiScheme(1.18.2.1),0.1600,129520,0.1000,0.3000,0.1800,ok
mfeat-factors,18,weka.MultiScheme(1.18.2.1),0.1200,121368,0.1000,0.3000,0.1800,ok
mfeat-factors,19,weka.MultiScheme(1.18.2.1),0.1300,120744,0.1000,0.3000,0.1800,ok
mfeat-factors,20,weka.MultiScheme(1.18.2.1),0.1100,113176,0.1000,0.3000,0.1800,ok
mfeat-factors,21,weka.MultiScheme(1.18.2.1),0.1300,121368,0.1000,0.3000,0.1800,ok
mfeat-factors,1,weka.MultilayerPerceptron(1.2),996.4200,87470896,0.9780,0.0607,0.0061,ok
mfeat-factors,1,weka.NBTree(1.3.2.1),2390.4900,141852992,0.8710,0.1481,0.0332,ok
mfeat-factors,1,weka.NaiveBayes(1.16),0.4400,242072,0.9265,0.1198,0.0147,ok
mfeat-factors,1,weka.NaiveBayesSimple(1.13.2.2),?,?,?,?,?,not_applicable
mfeat-factors,1,weka.NaiveBayesUpdateable(1.4),0.5000,240688,0.9265,0.1198,0.0147,ok
mfeat-factors,1,weka.OrdinalClassClassifier(1.0),21.3600,36319800,0.8195,0.1684,0.0421,ok
mfeat-factors,1,weka.RBFNetwork(1.4),29.4000,88882096,0.9440,0.1028,0.0188,ok
mfeat-factors,2,weka.RBFNetwork(1.4),21.2200,85577800,0.9425,0.1036,0.0188,ok
mfeat-factors,3,weka.RBFNetwork(1.4),14.5000,89450800,0.9440,0.1018,0.0181,ok
mfeat-factors,4,weka.RBFNetwork(1.4),20.2000,90505104,0.9420,0.1040,0.0187,ok
mfeat-factors,5,weka.RBFNetwork(1.4),15.9200,86849000,0.9385,0.1066,0.0195,ok
mfeat-factors,6,weka.RBFNetwork(1.4),14.4000,88238304,0.9455,0.1006,0.0180,ok
mfeat-factors,7,weka.RBFNetwork(1.4),18.7900,89552800,0.9390,0.1065,0.0195,ok
mfeat-factors,8,weka.RBFNetwork(1.4),18.2800,86511296,0.9435,0.1030,0.0184,ok
mfeat-factors,9,weka.RBFNetwork(1.4),19.4400,87916600,0.9445,0.1021,0.0188,ok
mfeat-factors,10,weka.RBFNetwork(1.4),30.1200,90804096,0.9445,0.1027,0.0187,ok
mfeat-factors,11,weka.RBFNetwork(1.4),12.5500,87580304,0.9480,0.0987,0.0178,ok
mfeat-factors,12,weka.RBFNetwork(1.4),21.2700,89387296,0.9415,0.1046,0.0191,ok
mfeat-factors,13,weka.RBFNetwork(1.4),26.9900,89990600,0.9400,0.1043,0.0193,ok
mfeat-factors,14,weka.RBFNetwork(1.4),20.2500,87441800,0.9425,0.1033,0.0187,ok
mfeat-factors,15,weka.RBFNetwork(1.4),16.4200,84792200,0.9425,0.1027,0.0188,ok
mfeat-factors,16,weka.RBFNetwork(1.4),16.6000,89556096,0.9460,0.1005,0.0180,ok
mfeat-factors,17,weka.RBFNetwork(1.4),21.8200,89504400,0.9420,0.1045,0.0191,ok
mfeat-factors,18,weka.RBFNetwork(1.4),13.3700,86998096,0.9445,0.1010,0.0181,ok
mfeat-factors,19,weka.RBFNetwork(1.4),16.7900,86449904,0.9395,0.1061,0.0196,ok
mfeat-factors,20,weka.RBFNetwork(1.4),19.5000,85299200,0.9440,0.1026,0.0182,ok
mfeat-factors,21,weka.RBFNetwork(1.4),34.6500,88221000,0.9405,0.1041,0.0192,ok
mfeat-factors,1,weka.REPTree(1.19.2.2),2.6500,41167200,0.8720,0.1485,0.0338,ok
mfeat-factors,2,weka.REPTree(1.19.2.2),2.4600,40620200,0.8670,0.1544,0.0356,ok
mfeat-factors,3,weka.REPTree(1.19.2.2),2.6800,40018500,0.8685,0.1498,0.0335,ok
mfeat-factors,4,weka.REPTree(1.19.2.2),2.7800,40018500,0.8685,0.1520,0.0350,ok
mfeat-factors,5,weka.REPTree(1.19.2.2),2.5600,42214100,0.8635,0.1530,0.0352,ok
mfeat-factors,6,weka.REPTree(1.19.2.2),2.4000,42627100,0.8540,0.1587,0.0368,ok
mfeat-factors,7,weka.REPTree(1.19.2.2),2.5500,42497100,0.8695,0.1530,0.0350,ok
mfeat-factors,8,weka.REPTree(1.19.2.2),2.4800,40560500,0.8785,0.1460,0.0322,ok
mfeat-factors,9,weka.REPTree(1.19.2.2),2.4400,42604600,0.8640,0.1537,0.0355,ok
mfeat-factors,10,weka.REPTree(1.19.2.2),2.8400,41373100,0.8550,0.1586,0.0372,ok
mfeat-factors,11,weka.REPTree(1.19.2.2),2.5900,42130100,0.8700,0.1500,0.0345,ok
mfeat-factors,12,weka.REPTree(1.19.2.2),2.5400,39188800,0.8670,0.1521,0.0351,ok
mfeat-factors,13,weka.REPTree(1.19.2.2),2.4700,41278900,0.8645,0.1534,0.0350,ok
mfeat-factors,14,weka.REPTree(1.19.2.2),2.4400,41562000,0.8590,0.1573,0.0374,ok
mfeat-factors,15,weka.REPTree(1.19.2.2),2.5300,38080500,0.8645,0.1542,0.0353,ok
mfeat-factors,16,weka.REPTree(1.19.2.2),2.6000,39365800,0.8635,0.1549,0.0358,ok
mfeat-factors,17,weka.REPTree(1.19.2.2),2.9100,40789000,0.8720,0.1511,0.0345,ok
mfeat-factors,18,weka.REPTree(1.19.2.2),2.5000,36426400,0.8560,0.1578,0.0367,ok
mfeat-factors,19,weka.REPTree(1.19.2.2),2.7000,39085800,0.8595,0.1553,0.0360,ok
mfeat-factors,20,weka.REPTree(1.19.2.2),2.6000,39732300,0.8625,0.1542,0.0354,ok
mfeat-factors,21,weka.REPTree(1.19.2.2),2.6100,35302900,0.8705,0.1487,0.0332,ok
mfeat-factors,1,weka.RacedIncrementalLogitBoost(1.4.2.2),2.9900,32931000,0.7455,0.1956,0.0880,ok
mfeat-factors,2,weka.RacedIncrementalLogitBoost(1.4.2.2),2.7200,32938700,0.7400,0.1964,0.0885,ok
mfeat-factors,3,weka.RacedIncrementalLogitBoost(1.4.2.2),3.5000,32941500,0.7455,0.1965,0.0895,ok
mfeat-factors,4,weka.RacedIncrementalLogitBoost(1.4.2.2),2.9100,34817800,0.7275,0.1986,0.0897,ok
mfeat-factors,5,weka.RacedIncrementalLogitBoost(1.4.2.2),3.3700,32971000,0.7395,0.1994,0.0905,ok
mfeat-factors,6,weka.RacedIncrementalLogitBoost(1.4.2.2),3.4800,35253800,0.7325,0.1978,0.0896,ok
mfeat-factors,7,weka.RacedIncrementalLogitBoost(1.4.2.2),2.9700,32953700,0.7295,0.1988,0.0896,ok
mfeat-factors,8,weka.RacedIncrementalLogitBoost(1.4.2.2),2.9300,32935800,0.7360,0.1959,0.0881,ok
mfeat-factors,9,weka.RacedIncrementalLogitBoost(1.4.2.2),3.1000,35215900,0.7420,0.1963,0.0881,ok
mfeat-factors,10,weka.RacedIncrementalLogitBoost(1.4.2.2),2.8400,32956300,0.7390,0.1974,0.0892,ok
mfeat-factors,11,weka.RacedIncrementalLogitBoost(1.4.2.2),2.8800,35225400,0.7290,0.1972,0.0896,ok
mfeat-factors,12,weka.RacedIncrementalLogitBoost(1.4.2.2),3.8000,35286600,0.7445,0.1965,0.0889,ok
mfeat-factors,13,weka.RacedIncrementalLogitBoost(1.4.2.2),3.0000,35250900,0.7280,0.2003,0.0905,ok
mfeat-factors,14,weka.RacedIncrementalLogitBoost(1.4.2.2),2.9500,32938200,0.7210,0.2000,0.0907,ok
mfeat-factors,15,weka.RacedIncrementalLogitBoost(1.4.2.2),2.9300,35213200,0.7215,0.1991,0.0897,ok
mfeat-factors,16,weka.RacedIncrementalLogitBoost(1.4.2.2),2.9100,32941400,0.7475,0.1940,0.0869,ok
mfeat-factors,17,weka.RacedIncrementalLogitBoost(1.4.2.2),3.3000,35222200,0.7290,0.2000,0.0911,ok
mfeat-factors,18,weka.RacedIncrementalLogitBoost(1.4.2.2),3.1300,32941000,0.7300,0.1985,0.0896,ok
mfeat-factors,19,weka.RacedIncrementalLogitBoost(1.4.2.2),3.2500,32932600,0.7290,0.1973,0.0892,ok
mfeat-factors,20,weka.RacedIncrementalLogitBoost(1.4.2.2),2.9800,32963200,0.7145,0.2018,0.0912,ok
mfeat-factors,21,weka.RacedIncrementalLogitBoost(1.4.2.2),2.6900,32938600,0.7425,0.1957,0.0883,ok
