@RELATION FEATURE_VALUES
@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE DIAMETER-mean NUMERIC
@ATTRIBUTE DIAMETER-coeff-variation NUMERIC
@ATTRIBUTE DIAMETER-min NUMERIC
@ATTRIBUTE DIAMETER-max NUMERIC
@ATTRIBUTE DIAMETER-entropy NUMERIC
@ATTRIBUTE LOBJOIS-lobjois-mean-depth-over-vars NUMERIC
@ATTRIBUTE LOBJOIS-lobjois-log-num-nodes-over-vars NUMERIC
@ATTRIBUTE BASE-nvarsOrig NUMERIC
@ATTRIBUTE BASE-nclausesOrig NUMERIC
@ATTRIBUTE BASE-nvars NUMERIC
@ATTRIBUTE BASE-nclauses NUMERIC
@ATTRIBUTE BASE-reducedVars NUMERIC
@ATTRIBUTE BASE-reducedClauses NUMERIC
@ATTRIBUTE BASE-vars-clauses-ratio NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE BASE-VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE BASE-VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE BASE-VCG-CLAUSE-min NUMERIC
@ATTRIBUTE BASE-VCG-CLAUSE-max NUMERIC
@ATTRIBUTE BASE-VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE BASE-UNARY NUMERIC
@ATTRIBUTE BASE-BINARY+ NUMERIC
@ATTRIBUTE BASE-TRINARY+ NUMERIC
@ATTRIBUTE BASE-VCG-VAR-mean NUMERIC
@ATTRIBUTE BASE-VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE BASE-VCG-VAR-min NUMERIC
@ATTRIBUTE BASE-VCG-VAR-max NUMERIC
@ATTRIBUTE BASE-VCG-VAR-entropy NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE BASE-POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE BASE-HORNY-VAR-mean NUMERIC
@ATTRIBUTE BASE-HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE BASE-HORNY-VAR-min NUMERIC
@ATTRIBUTE BASE-HORNY-VAR-max NUMERIC
@ATTRIBUTE BASE-HORNY-VAR-entropy NUMERIC
@ATTRIBUTE BASE-horn-clauses-fraction NUMERIC
@ATTRIBUTE BASE-VG-mean NUMERIC
@ATTRIBUTE BASE-VG-coeff-variation NUMERIC
@ATTRIBUTE BASE-VG-min NUMERIC
@ATTRIBUTE BASE-VG-max NUMERIC
@ATTRIBUTE BASE-CG-mean NUMERIC
@ATTRIBUTE BASE-CG-coeff-variation NUMERIC
@ATTRIBUTE BASE-CG-min NUMERIC
@ATTRIBUTE BASE-CG-max NUMERIC
@ATTRIBUTE BASE-CG-entropy NUMERIC
@ATTRIBUTE BASE-cluster-coeff-mean NUMERIC
@ATTRIBUTE BASE-cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE BASE-cluster-coeff-min NUMERIC
@ATTRIBUTE BASE-cluster-coeff-max NUMERIC
@ATTRIBUTE BASE-cluster-coeff-entropy NUMERIC
@ATTRIBUTE UNIT-vars-reduced-depth-1 NUMERIC
@ATTRIBUTE UNIT-vars-reduced-depth-4 NUMERIC
@ATTRIBUTE UNIT-vars-reduced-depth-16 NUMERIC
@ATTRIBUTE UNIT-vars-reduced-depth-64 NUMERIC
@ATTRIBUTE UNIT-vars-reduced-depth-256 NUMERIC
@ATTRIBUTE SP-bias-mean NUMERIC
@ATTRIBUTE SP-bias-coeff-variation NUMERIC
@ATTRIBUTE SP-bias-min NUMERIC
@ATTRIBUTE SP-bias-max NUMERIC
@ATTRIBUTE SP-bias-q90 NUMERIC
@ATTRIBUTE SP-bias-q10 NUMERIC
@ATTRIBUTE SP-bias-q75 NUMERIC
@ATTRIBUTE SP-bias-q25 NUMERIC
@ATTRIBUTE SP-bias-q50 NUMERIC
@ATTRIBUTE SP-unconstraint-mean NUMERIC
@ATTRIBUTE SP-unconstraint-coeff-variation NUMERIC
@ATTRIBUTE SP-unconstraint-min NUMERIC
@ATTRIBUTE SP-unconstraint-max NUMERIC
@ATTRIBUTE SP-unconstraint-q90 NUMERIC
@ATTRIBUTE SP-unconstraint-q10 NUMERIC
@ATTRIBUTE SP-unconstraint-q75 NUMERIC
@ATTRIBUTE SP-unconstraint-q25 NUMERIC
@ATTRIBUTE SP-unconstraint-q50 NUMERIC
@ATTRIBUTE LS-saps_BestSolution_Mean NUMERIC
@ATTRIBUTE LS-saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE LS-saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE LS-saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE LS-saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE LS-gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE LS-gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE LS-gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE LS-gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE LS-gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE LP_OBJ NUMERIC
@ATTRIBUTE LPSLack-mean NUMERIC
@ATTRIBUTE LPSLack-coeff-variation NUMERIC
@ATTRIBUTE LPSLack-min NUMERIC
@ATTRIBUTE LPSLack-max NUMERIC
@ATTRIBUTE LP-lpIntRatio NUMERIC
@DATA
4g_6color_180_100_02.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bv-term-small-rw_1220.smt2.cnf,1,5.476600323,0.093335674,4.000000000,6.000000000,0.724875306,0.190978280,0.997411062,7555.000000000,22724.000000000,3719.000000000,17897.000000000,1.031460070,0.269710007,0.207800190,0.350396301,0.930690163,0.000000000,1.000000000,1.367760092,0.000817546,0.343230073,0.000537779,0.009142243,1.179963488,0.000000000,0.298038777,0.700620216,0.000817546,0.912480273,0.000502878,0.018885847,2.126147681,0.142362136,0.084422739,0.000000000,0.500000000,2.104193266,0.000272150,1.429044449,0.000111751,0.010336928,1.652529669,0.434877354,0.000613591,1.148183656,0.000279376,0.013465944,0.001990137,1.202482474,0.000335252,0.024864502,3.878332923,0.119245359,0.667865827,0.010049751,0.529411765,3.068217535,0.000000000,0.000000000,0.000000000,0.135789191,0.135789191,0.212744347,0.715038611,0.000000000,0.671594825,0.516874200,0.019891058,0.242147101,0.079515763,0.201031563,0.030610696,0.877251864,-0.000000000,0.336066957,0.048425938,0.013681983,0.047057533,0.015284300,0.019393801,194.411347518,0.201107140,753.964539007,0.027553146,754.000000000,728.000000000,780.000000000,0.720324922,0.300891998,0.849792416,0.019821316,225.005847953,0.061400085,754.988304094,0.027767094,755.000000000,728.000000000,781.000000000,0.261142438,0.240729783,0.862719132,0.011020188,?,?,?,?,?,?
IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf,1,66.562060890,0.184753155,46.000000000,88.000000000,3.754260236,0.070306400,0.196568973,120644.000000000,502392.000000000,42220.000000000,271505.000000000,1.857508290,0.850396862,0.155503582,0.324747014,1.116017060,0.000000000,1.000000000,1.820849704,0.000078993,0.590787380,0.000047371,0.000284225,1.518981729,0.000000000,0.548682345,0.696926392,0.000078993,0.964050884,0.000025782,0.000847130,3.457454354,0.179382779,0.138209823,0.000000000,0.739130435,3.328606203,0.000038977,0.884373323,0.000003683,0.000419882,2.891872304,0.643074713,0.000088870,0.775413116,0.000014733,0.000791882,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.000000000,0.000094742,0.000663193,0.002936997,0.009663667,0.562661174,0.499553664,0.000009854,0.983212233,0.882345023,0.112580863,0.815295597,0.305507234,0.624601270,0.032727779,1.155523050,0.000000000,0.246461806,0.079288463,0.000888552,0.046869135,0.005855007,0.018055218,1031.000000000,0.000000000,13648.000000000,0.000000000,13648.000000000,13648.000000000,13648.000000000,0.832201802,0.000000000,0.919751810,0.000000000,4430.166666670,1.156093641,11373.833333300,0.489934651,13609.000000000,0.000000000,13680.000000000,1.233036670,1.519807102,1.043063233,0.218745065,?,?,?,?,?,?
f6bidw.cnf,1,7.602756892,0.070163476,6.000000000,9.000000000,0.782837376,0.033650668,0.170923337,191101.000000000,566854.000000000,29910.000000000,235035.000000000,5.389200936,1.411785479,0.127257642,0.366521492,0.727157504,0.000000000,1.000000000,1.836279502,0.000133433,0.390347379,0.000066867,0.000902708,1.685920130,0.000000000,0.131044313,0.458884847,0.000133433,1.418344976,0.000025528,0.002293275,3.036296918,0.189669116,0.154286697,0.000000000,0.948051948,2.826026825,0.000049660,1.748277021,0.000000000,0.001136001,2.625805334,0.485480886,0.000107020,1.319654103,0.000021273,0.002020976,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.000033434,0.000066867,0.011066533,0.011066533,0.011066533,0.596039146,0.423646195,0.000000000,0.999995708,0.863964796,0.123552326,0.770516246,0.514793550,0.651508878,0.074604861,0.877598083,-0.000000000,0.476528855,0.148088383,0.000236224,0.116720067,0.019779230,0.070219652,1360.000000000,0.762917521,8214.666666670,0.009149738,8194.000000000,8152.000000000,8194.000000000,1.131730718,0.651112030,0.908411886,0.049991318,1538.714285710,0.649017747,7080.285714290,0.441184778,8238.000000000,0.000000000,8368.000000000,0.560039635,1.459346107,0.945497088,0.121856666,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf,1,6.064516129,0.040509431,6.000000000,7.000000000,0.239217094,0.218996000,0.504887637,311.000000000,2200.000000000,311.000000000,2200.000000000,0.000000000,0.000000000,0.141363636,0.378484848,0.789383635,0.000000000,1.000000000,1.606169775,0.014194680,0.124253946,0.012861736,0.019292605,0.769806632,0.000000000,0.000000000,0.000000000,0.014194680,0.247422930,0.010909091,0.027272727,1.270930607,0.019807149,0.047790310,0.000000000,0.250000000,0.630556278,0.003699211,0.207521568,0.001363636,0.005909091,1.891750058,0.268181818,0.003940368,0.113841590,0.002727273,0.005454545,0.022157025,0.229572380,0.014545455,0.037727273,2.543512012,0.444991316,0.151007705,0.306214689,0.662076879,2.795706176,0.000000000,0.000000000,0.000000000,0.032154341,0.032154341,0.040371541,1.610434514,0.000002128,0.389148189,0.158663353,0.000388257,0.031779657,0.003735078,0.019556474,0.105048936,0.172090598,0.081637348,0.170305812,0.131168279,0.084973810,0.113106872,0.090098089,0.102182047,24.227742715,0.143100546,49.424063381,0.103054340,49.000000000,43.000000000,56.000000000,1.577244232,0.110964118,0.963187175,0.032371549,24.321442054,0.136771255,49.594375236,0.105068679,50.000000000,43.000000000,56.000000000,1.059783825,0.409595549,0.965742414,0.032731512,?,?,?,?,?,?
6g_5color_170_020_04.cnf,1,8.579579580,0.106075516,7.000000000,10.000000000,1.272845389,0.323104056,0.436967430,17550.000000000,247820.000000000,14040.000000000,219882.000000000,0.250000000,0.127059059,0.063852430,1.000000000,0.000000000,1.000000000,1.000000000,-0.000000000,0.000189939,0.707121251,0.000142450,0.000569801,0.348857314,0.000000000,0.888876761,0.888876761,0.000189939,0.253417827,0.000054575,0.000272874,2.071155651,0.333208474,0.005671712,0.000000000,0.333333333,0.015209703,0.000126621,0.253495438,0.000027287,0.000181916,2.071155651,0.888876761,0.000266916,0.240336053,0.000122793,0.000377475,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.637788197,0.059052085,0.572040441,0.734298759,0.687204893,0.587235980,0.665192473,0.602748296,0.638697158,0.000370039,4.558332820,0.000000419,0.082276707,0.001108090,0.000001722,0.000102923,0.000005866,0.000026799,626.250000000,0.169058845,4736.750000000,0.012572237,4754.000000000,4635.000000000,4772.000000000,4.303918827,0.250274793,0.974657230,0.003478265,601.600000000,0.094387966,4741.066666670,0.010447600,4738.000000000,4665.000000000,4789.000000000,1.057753819,0.377628967,0.974271714,0.001938393,?,?,?,?,?,?
combined-crypto1-wff-seed-102-wffvars-500-cryptocplx-31-overlap-2.cnf,1,9.018354861,0.127946562,6.000000000,11.000000000,1.475735745,0.212135948,0.552289916,1545.000000000,17584.000000000,1472.000000000,17482.000000000,0.049592391,0.005834573,0.084200892,0.314597872,0.964619972,0.000000000,1.000000000,1.834127911,0.003779858,0.322341886,0.001358696,0.004755435,1.355415410,0.000000000,0.100732182,0.235213362,0.003779858,1.701966478,0.000286008,0.049879876,3.318408018,0.088075216,0.139032494,0.000000000,1.000000000,2.566577411,0.000604892,0.901863606,0.000000000,0.004175724,2.783974997,0.243336003,0.000968465,0.672688044,0.000343210,0.003718110,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.001358696,0.044836957,0.101902174,0.392295711,0.665820113,0.000000000,1.000000000,0.699554363,0.000772797,0.642456284,0.135008227,0.432911778,0.071187912,0.701123219,0.000000000,0.352553149,0.135417109,0.016577769,0.096738248,0.036689203,0.067244279,48.711934156,0.396139237,295.242798354,0.080248018,296.000000000,279.000000000,314.000000000,0.777457201,0.246793868,0.769874986,0.067581247,67.930232558,0.284690237,296.186046512,0.083720340,296.000000000,280.000000000,316.000000000,0.281200638,0.578323662,0.792208316,0.069533550,?,?,?,?,?,?
fermat-834855329100173267.cnf,1,6.625858315,0.081942897,5.000000000,8.000000000,0.784227409,0.088391548,0.399107924,12258.000000000,69476.000000000,5972.000000000,33138.000000000,1.052578701,1.096565876,0.180216066,0.332893757,0.615338077,0.000000000,1.000000000,1.104648171,0.000575993,0.210053406,0.000334896,0.005023443,0.954988195,0.000000000,0.126139176,0.435874223,0.000575993,0.472973001,0.000241415,0.002715915,1.482768549,0.024734435,0.039482085,0.000000000,0.714285714,0.843475208,0.000283810,0.920227199,0.000030177,0.002202909,1.481904896,0.532198684,0.000241354,1.086590152,0.000120707,0.002202909,0.000971206,0.538625192,0.000181061,0.006427666,2.559335689,0.347540659,0.405368244,0.025009872,0.619047619,2.466814816,0.000000000,0.000000000,0.000000000,0.002846618,0.007870060,0.176471207,0.951525730,0.000000074,0.716154499,0.410982926,0.023892543,0.409815040,0.024152809,0.102893497,0.041649496,0.429273056,0.000000000,0.238614900,0.048337585,0.033960069,0.048218852,0.034343627,0.041647455,330.366666667,0.225102133,1114.883333330,0.019759311,1114.000000000,1083.000000000,1142.000000000,0.734049222,0.246502134,0.785314941,0.032832857,437.200000000,0.179130198,1099.752941180,0.111824282,1113.000000000,1082.000000000,1139.000000000,0.284985248,0.838836719,0.819115414,0.089112072,?,?,?,?,?,?
abw-N-bcsstk07.mtx-w35.cnf,1,30.800000000,0.131055199,24.000000000,36.000000000,2.488327743,0.607799935,0.674586859,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000744892,0.000917393,0.000921314,0.000921314,0.000921314,0.621963035,0.571111827,0.000150275,0.999992597,0.971619393,0.166666667,0.952689650,0.166666667,0.828540599,0.204283718,1.053900615,0.000000000,0.500000000,0.500000000,0.006149844,0.500000000,0.016799678,0.075673884,1689466.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,31.723022847,0.000000000,19.719430040,0.000000000,591515.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,19.061215967,0.000000000,1.498472177,0.000000000,?,?,?,?,?,?
vlsat2_24450_2770239.dimacs.cnf,1,5.000000000,0.000000000,5.000000000,5.000000000,-0.000000000,0.627322358,0.627322358,24450.000000000,2770239.000000000,23629.000000000,2713699.000000000,0.034745440,0.020835030,0.008707303,0.999633601,0.005020615,0.500000000,1.000000000,0.048275501,0.000147181,3.125123224,0.000084642,0.004147446,0.141124582,0.000000000,0.979796212,0.979796212,0.000147181,0.722751798,0.000000369,0.004867157,5.537382614,0.358539729,0.457644534,0.000000000,1.000000000,1.593868799,0.000082932,0.551108773,0.000000369,0.000178354,5.355789736,0.979796212,0.002361550,0.832229889,0.000000369,0.008242992,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,?,?,?,?,?,0.920297913,0.195105777,0.000000000,1.000000000,1.000000000,0.824886962,0.997872327,0.923968404,0.986323096,0.114203266,1.996892916,-0.000000000,1.000000000,0.289014495,0.000000079,0.098258314,0.006109530,0.029918809,693.000000000,0.000000000,7901.000000000,0.000000000,7901.000000000,7901.000000000,7901.000000000,68.519680961,0.000000000,0.998347667,0.000000000,1905.000000000,0.000000000,7650.000000000,0.000000000,7650.000000000,7650.000000000,7650.000000000,38.459914375,0.000000000,0.999867334,0.000000000,?,?,?,?,?,?
ssp-0.497665446947731.cnf,1,76.268956578,0.037311613,69.000000000,81.000000000,2.213541363,0.029301873,0.117139010,50093.000000000,214490.000000000,41941.000000000,197588.000000000,0.194368279,0.085541632,0.212264915,0.347907430,0.662161449,0.000000000,1.000000000,1.197713753,0.000077530,0.206496663,0.000047686,0.000095372,0.984837046,0.000000000,0.131263032,0.617071887,0.000077530,0.573204481,0.000030366,0.001164038,2.010903915,0.032484715,0.049644839,0.000000000,0.333333333,1.049538743,0.000036520,1.195992165,0.000015183,0.001164038,1.548154873,0.503279551,0.000029745,0.720159704,0.000015183,0.000582019,0.000134485,0.934981547,0.000025305,0.000632630,3.078116355,0.397938582,0.303684763,0.017541229,0.619047619,3.038073247,0.000023843,0.000095372,0.000309959,0.000810663,0.012231468,0.129638533,1.310960934,0.000000000,0.728091138,0.438120179,0.006688052,0.109330398,0.019591845,0.042543223,0.041407662,0.125583913,0.000000000,0.091526633,0.045693875,0.036173350,0.044415298,0.037828884,0.042099998,2046.000000000,0.000000000,8029.000000000,0.000000000,8029.000000000,8029.000000000,8029.000000000,0.533846860,0.000000000,0.761108457,0.000000000,3194.800000000,0.313633985,8101.600000000,0.004916113,8106.000000000,8057.000000000,8118.000000000,0.435221437,1.180162310,0.814259646,0.054571709,?,?,?,?,?,?
Kakuro-easy-157-ext.xml.hg_4.cnf,1,5.000000000,0.000000000,5.000000000,5.000000000,-0.000000000,0.009110546,0.027459751,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000407158,0.003992135,0.007944547,0.007944547,0.007944547,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1089703.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,120.624393792,0.000000000,3.190555930,0.000000000,547839.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,103.504160401,0.000000000,1.530618313,0.000000000,?,?,?,?,?,?
newpol29-4.cnf,1,6.000000000,0.000000000,6.000000000,6.000000000,-0.000000000,0.010260983,0.020165783,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.398550480,0.517977154,0.045273182,0.869321242,0.712813603,0.107927655,0.484915013,0.238672875,0.407828287,0.045887560,0.362872280,-0.000000000,0.228377276,0.071355076,0.023910650,0.060480643,0.033039705,0.044400231,650463.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,83.365090909,0.000000000,6.674605459,0.000000000,402464.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5.203943202,0.000000000,2.088367087,0.000000000,?,?,?,?,?,?
crafted_n12_d6_c4_num9.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
TT7F-33-24E.cnf,1,3.984848485,0.030654972,3.000000000,4.000000000,0.078515764,0.361509229,0.451052680,5984.000000000,577080.000000000,3684.000000000,577080.000000000,0.624321390,0.000000000,0.006383864,0.993505233,0.076141546,0.000000000,1.000000000,0.049799361,0.008411295,0.144330626,0.000542888,0.009500543,1.237671694,0.000000000,0.008608858,0.013537118,0.008411295,0.641934997,0.000067582,0.028732585,2.150631596,0.932918121,0.243947567,0.000000000,0.999638140,0.310514999,0.000007349,2.031704303,0.000003466,0.000107437,0.296470572,0.011894365,0.003203094,0.391410436,0.000081445,0.005950648,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000542888,0.002442997,0.935315749,0.253110179,0.000000000,0.999765724,0.999732511,0.996164998,0.999695188,0.999635297,0.999684489,0.392734647,0.125696064,0.348119576,0.500000000,0.451733687,0.352076677,0.451480353,0.356054191,0.363864492,153.875000000,0.218278292,873.125000000,0.404329186,991.500000000,0.000000000,1011.000000000,1.180494257,0.100596859,0.976833823,0.081906797,133.000000000,0.307370775,987.666666667,0.014141033,986.000000000,967.000000000,993.000000000,0.397530674,1.221202606,0.940426867,0.031418602,?,?,?,?,?,?
size_5_5_5_i235_r12.cnf,1,10.773428233,0.149666740,8.000000000,14.000000000,1.787010043,0.204441556,0.780748271,3220.000000000,12439.000000000,1687.000000000,11726.000000000,0.908713693,0.060805049,0.143868327,0.382742055,0.654555641,0.000000000,1.000000000,1.114641572,0.002003563,0.268513300,0.001185536,0.002963841,0.876948331,0.000000000,0.077093638,0.759849906,0.002003563,1.123481159,0.000596964,0.009210302,1.181506854,0.046355586,0.093931214,0.000000000,0.636363636,0.747892622,0.000590645,1.589961790,0.000170561,0.006651885,1.645736684,0.273409517,0.001148533,1.265975572,0.000426403,0.005969640,0.007230449,0.536806497,0.000426403,0.018250043,2.279929616,0.072014206,0.455319748,0.014803557,0.333333333,1.286529962,0.000000000,0.170124481,0.170124481,0.170124481,0.170124481,0.226528693,1.271390889,0.000036808,0.998361457,0.628357825,0.009517397,0.267182226,0.031757650,0.094551514,0.023328390,0.450443466,0.000000002,0.048292361,0.030067562,0.000002846,0.029756923,0.018930084,0.029194058,83.055335968,0.245793691,268.687747036,0.073827958,269.000000000,256.000000000,283.000000000,0.691729028,0.376366125,0.819018347,0.042761932,98.746666667,0.157916130,268.884444444,0.037997969,269.000000000,257.000000000,282.000000000,0.258652517,0.416543744,0.827977032,0.021567587,?,?,?,?,?,?
full-bf-ga-9-ce.cnf,1,4.858954451,0.071634450,4.000000000,5.000000000,0.406856929,0.146324773,0.385255065,31410.000000000,136988.000000000,7101.000000000,69900.000000000,3.423320659,0.959771102,0.101587983,0.541371483,0.619409906,0.000000000,1.000000000,1.391864567,0.000476497,0.191279028,0.000281650,0.000844951,0.973600018,0.000000000,0.077024320,0.553505007,0.000476497,2.008340974,0.000128755,0.005693848,2.138493685,0.150361396,0.191420552,0.000000000,0.960396040,2.208804063,0.000238420,2.285061978,0.000042918,0.003276109,1.696091639,0.552503577,0.000386691,2.074889093,0.000114449,0.005107296,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.000281650,0.001126602,0.004647233,0.022391213,0.103084073,0.301497639,0.622432703,0.000279661,0.975259433,0.509655321,0.051979997,0.430232263,0.128181982,0.327670285,0.036438721,0.747686193,-0.000000000,0.111025636,0.085750731,0.004173140,0.038870443,0.023569878,0.027681598,429.870967742,0.298958886,1556.483870970,0.018869393,1560.000000000,1516.000000000,1593.000000000,0.866157633,0.294704183,0.837185005,0.022469398,600.444444444,0.113812365,1557.250000000,0.019930473,1551.500000000,1523.000000000,1604.000000000,0.258773306,0.549512720,0.858245182,0.011309575,?,?,?,?,?,?
Timetable_C_181_E_34_Cl_12_S_10.cnf,1,7.105555556,0.043243336,7.000000000,8.000000000,0.337121054,0.039923416,0.114070054,119459.000000000,494731.000000000,63577.000000000,403624.000000000,0.878965664,0.225722455,0.157515410,0.447233715,0.713650997,0.000000000,1.000000000,1.273169294,0.000062032,1.370517471,0.000031458,0.000676345,1.183091482,0.000000000,0.279889204,0.874970269,0.000062032,1.662194750,0.000002478,0.000854756,2.758152054,0.276460133,0.294857965,0.000000000,1.000000000,2.595347281,0.000037735,1.295672209,0.000000000,0.000433572,2.883847547,0.881647276,0.000082037,1.459753245,0.000002478,0.000758131,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.002453718,0.009610394,0.009610394,0.461105618,0.579079697,0.000000000,1.000000000,0.848975436,0.092970380,0.629967879,0.260170183,0.456723431,0.186256073,1.024974115,0.000000000,1.000000000,0.403775789,0.000193996,0.245838640,0.063059061,0.149596283,3846.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.682330329,0.000000000,1.069223708,0.000000000,1403.000000000,0.480812451,15476.000000000,0.001096573,15476.000000000,15464.000000000,15464.000000000,1.220747252,0.736008714,0.965863626,0.010166643,?,?,?,?,?,?
